battle_catchment_override_group_battles_tables
2
unknown0	unknown1	unknown2	unknown3
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_hills_tiles		
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_hills_tiles		
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_hills_tiles		
terrain/battles/wef_lakes_infield_a/	wh_dlc05_wef_lakes_tiles_ash	*	climate:wef_ash
terrain/battles/wef_lakes_infield_b/	wh_dlc05_wef_lakes_tiles_ash	*	climate:wef_ash
terrain/battles/wef_lakes_infield_c/	wh_dlc05_wef_lakes_tiles_ash	*	climate:wef_ash
terrain/battles/wef_lakes_infield_a/	wh_dlc05_wef_lakes_tiles_night	*	climate:wef_nit
terrain/battles/wef_lakes_infield_b/	wh_dlc05_wef_lakes_tiles_night	*	climate:wef_nit
terrain/battles/wef_lakes_infield_c/	wh_dlc05_wef_lakes_tiles_night	*	climate:wef_nit
terrain/battles/wef_lakes_infield_a/	wh_dlc05_wef_lakes_tiles_wint	*	climate:wef_win
terrain/battles/wef_lakes_infield_b/	wh_dlc05_wef_lakes_tiles_wint	*	climate:wef_win
terrain/battles/wef_lakes_infield_c/	wh_dlc05_wef_lakes_tiles_wint	*	climate:wef_win
terrain/battles/wef_lakes_infield_a/	wh_dlc05_wef_lakes_tiles_wither	*	climate:wef_chs
terrain/battles/wef_lakes_infield_b/	wh_dlc05_wef_lakes_tiles_wither	*	climate:wef_chs
terrain/battles/wef_lakes_infield_c/	wh_dlc05_wef_lakes_tiles_wither	*	climate:wef_chs
terrain/battles/wef_lakes_infield_a/	wh_dlc05_wef_lakes_tiles	*	
terrain/battles/wef_lakes_infield_b/	wh_dlc05_wef_lakes_tiles	*	
terrain/battles/wef_lakes_infield_c/	wh_dlc05_wef_lakes_tiles	*	
terrain/battles/qb_dlc05_spear_of_kurnous/	wh_dlc05_wef_oak_of_ages_tile_ash		climate:wef_ash
terrain/battles/qb_dlc05_spear_of_kurnous/	wh_dlc05_wef_oak_of_ages_tile_night		climate:wef_nit
terrain/battles/qb_dlc05_spear_of_kurnous/	wh_dlc05_wef_oak_of_ages_tile_wint		climate:wef_win
terrain/battles/qb_dlc05_spear_of_kurnous/	wh_dlc05_wef_oak_of_ages_tile_wither		climate:wef_chs
terrain/battles/qb_dlc05_spear_of_kurnous/	wh_dlc05_wef_oak_of_ages_tile		
terrain/battles/wef_plains_infield_a/	wh_dlc05_wef_plains_tiles_ash	*	climate:wef_ash
terrain/battles/wef_plains_infield_b/	wh_dlc05_wef_plains_tiles_ash	*	climate:wef_ash
terrain/battles/wef_plains_infield_c/	wh_dlc05_wef_plains_tiles_ash	*	climate:wef_ash
terrain/battles/wef_plains_infield_a/	wh_dlc05_wef_plains_tiles_night	*	climate:wef_nit
terrain/battles/wef_plains_infield_b/	wh_dlc05_wef_plains_tiles_night	*	climate:wef_nit
terrain/battles/wef_plains_infield_c/	wh_dlc05_wef_plains_tiles_night	*	climate:wef_nit
terrain/battles/wef_plains_infield_a/	wh_dlc05_wef_plains_tiles_wint	*	climate:wef_win
terrain/battles/wef_plains_infield_b/	wh_dlc05_wef_plains_tiles_wint	*	climate:wef_win
terrain/battles/wef_plains_infield_c/	wh_dlc05_wef_plains_tiles_wint	*	climate:wef_win
terrain/battles/wef_plains_infield_a/	wh_dlc05_wef_plains_tiles_wither	*	climate:wef_chs
terrain/battles/wef_plains_infield_b/	wh_dlc05_wef_plains_tiles_wither	*	climate:wef_chs
terrain/battles/wef_plains_infield_c/	wh_dlc05_wef_plains_tiles_wither	*	climate:wef_chs
terrain/battles/wef_plains_infield_a/	wh_dlc05_wef_plains_tiles	*	
terrain/battles/wef_plains_infield_b/	wh_dlc05_wef_plains_tiles	*	
terrain/battles/wef_plains_infield_c/	wh_dlc05_wef_plains_tiles	*	
terrain/battles/wef_ravine_infield_a/	wh_dlc05_wef_ravine_tiles_ash	*	climate:wef_ash
terrain/battles/wef_ravine_infield_b/	wh_dlc05_wef_ravine_tiles_ash	*	climate:wef_ash
terrain/battles/wef_ravine_infield_a/	wh_dlc05_wef_ravine_tiles_night	*	climate:wef_nit
terrain/battles/wef_ravine_infield_b/	wh_dlc05_wef_ravine_tiles_night	*	climate:wef_nit
terrain/battles/wef_ravine_infield_a/	wh_dlc05_wef_ravine_tiles_wint	*	climate:wef_win
terrain/battles/wef_ravine_infield_b/	wh_dlc05_wef_ravine_tiles_wint	*	climate:wef_win
terrain/battles/wef_ravine_infield_a/	wh_dlc05_wef_ravine_tiles_wither	*	climate:wef_chs
terrain/battles/wef_ravine_infield_b/	wh_dlc05_wef_ravine_tiles_wither	*	climate:wef_chs
terrain/battles/wef_ravine_infield_a/	wh_dlc05_wef_ravine_tiles	*	
terrain/battles/wef_ravine_infield_b/	wh_dlc05_wef_ravine_tiles	*	
terrain/battles/wef_river_infield_a/	wh_dlc05_wef_river_tiles_ash	*	climate:wef_ash
terrain/battles/wef_river_infield_b/	wh_dlc05_wef_river_tiles_ash	*	climate:wef_ash
terrain/battles/wef_river_infield_c/	wh_dlc05_wef_river_tiles_ash	*	climate:wef_ash
terrain/battles/wef_river_infield_a/	wh_dlc05_wef_river_tiles_night	*	climate:wef_nit
terrain/battles/wef_river_infield_b/	wh_dlc05_wef_river_tiles_night	*	climate:wef_nit
terrain/battles/wef_river_infield_c/	wh_dlc05_wef_river_tiles_night	*	climate:wef_nit
terrain/battles/wef_river_infield_a/	wh_dlc05_wef_river_tiles_wint	*	climate:wef_win
terrain/battles/wef_river_infield_b/	wh_dlc05_wef_river_tiles_wint	*	climate:wef_win
terrain/battles/wef_river_infield_c/	wh_dlc05_wef_river_tiles_wint	*	climate:wef_win
terrain/battles/wef_river_infield_a/	wh_dlc05_wef_river_tiles_wither	*	climate:wef_chs
terrain/battles/wef_river_infield_b/	wh_dlc05_wef_river_tiles_wither	*	climate:wef_chs
terrain/battles/wef_river_infield_c/	wh_dlc05_wef_river_tiles_wither	*	climate:wef_chs
terrain/battles/wef_river_infield_a/	wh_dlc05_wef_river_tiles	*	
terrain/battles/wef_river_infield_b/	wh_dlc05_wef_river_tiles	*	
terrain/battles/wef_river_infield_c/	wh_dlc05_wef_river_tiles	*	
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_standard_ash		climate:wef_ash
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_standard_ash		climate:wef_ash
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_standard_ash		climate:wef_ash
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_standard_night		climate:wef_nit
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_standard_night		climate:wef_nit
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_standard_night		climate:wef_nit
terrain/battles/wef_hills_infield_b/	wh_dlc05_wef_settlement_standard_relief_ash	*	climate:wef_ash
terrain/battles/wef_hills_infield_b/	wh_dlc05_wef_settlement_standard_relief_night	*	climate:wef_nit
terrain/battles/wef_hills_infield_b/	wh_dlc05_wef_settlement_standard_relief_wint	*	climate:wef_win
terrain/battles/wef_hills_infield_b/	wh_dlc05_wef_settlement_standard_relief_wither	*	climate:wef_chs
terrain/battles/wef_hills_infield_b/	wh_dlc05_wef_settlement_standard_relief	*	
terrain/battles/wef_hills_infield_a/	wh_dlc05_wef_settlement_standard_sally_ash	*	climate:wef_ash
terrain/battles/wef_hills_infield_a/	wh_dlc05_wef_settlement_standard_sally_night	*	climate:wef_nit
terrain/battles/wef_hills_infield_a/	wh_dlc05_wef_settlement_standard_sally_wint	*	climate:wef_win
terrain/battles/wef_hills_infield_a/	wh_dlc05_wef_settlement_standard_sally_wither	*	climate:wef_chs
terrain/battles/wef_hills_infield_a/	wh_dlc05_wef_settlement_standard_sally	*	
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_standard_wint		climate:wef_win
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_standard_wint		climate:wef_win
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_standard_wint		climate:wef_win
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_standard_wither		climate:wef_chs
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_standard_wither		climate:wef_chs
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_standard_wither		climate:wef_chs
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_standard		
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_standard		
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_standard		
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_unfortified_ash		climate:wef_ash
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_unfortified_ash		climate:wef_ash
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_unfortified_ash		climate:wef_ash
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_unfortified_night		climate:wef_nit
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_unfortified_night		climate:wef_nit
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_unfortified_night		climate:wef_nit
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_unfortified_wint		climate:wef_win
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_unfortified_wint		climate:wef_win
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_unfortified_wint		climate:wef_win
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_unfortified_wither		climate:wef_chs
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_unfortified_wither		climate:wef_chs
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_unfortified_wither		climate:wef_chs
terrain/battles/wef_hills_infield_d/	wh_dlc05_wef_settlement_unfortified		
terrain/battles/wef_hills_infield_f/	wh_dlc05_wef_settlement_unfortified		
terrain/battles/wef_hills_infield_g/	wh_dlc05_wef_settlement_unfortified		
terrain/battles/wef_forest_path_a/	wh_dlc05_wef_subterranean_tiles		climate:wef
terrain/battles/wef_forest_path_b/	wh_dlc05_wef_subterranean_tiles		climate:wef
terrain/battles/beast_path_a/	wh_main_bst_ambush_tiles		
terrain/battles/beast_path_b/	wh_main_bst_ambush_tiles		
terrain/battles/beast_path_c/	wh_main_bst_ambush_tiles		
terrain/battles/beast_path_a/	wh_main_bst_subterranean_tiles		
terrain/battles/beast_path_b/	wh_main_bst_subterranean_tiles		
terrain/battles/beast_path_c/	wh_main_bst_subterranean_tiles		
