unit_attributes_to_groups_junctions_tables
2
attribute	attribute_group
causes_fear	wh_fear_hideForest_terror_charge_reflector_immuneToPsych
causes_fear	wh_fear_hideForest_terror_immuneToPsych
causes_fear	wh_fear_hideForest_undead_immuneToPsych_fatigue_res
causes_fear	wh_fear_strider_terror_fatigue_res
causes_fear	wh_fear_terror_mighty_knockback
causes_fear	wh_fear_terror_mighty_knockback_encourage
causes_fear	wh_fear_terror_undead_fatigue_res
causes_fear	wh_fear_undead_fatigue_res
causes_fear	wh_stalk_fear_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych
causes_fear	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
causes_terror	wh_berserk_fear_terror_unbreakable
causes_terror	wh_chargeReflector_fear_hideForest_terror
causes_terror	wh_encourage_fear_hideForest_terror_immuneToPsych
causes_terror	wh_encourage_fear_terror_undead_fatigue_res
causes_terror	wh_fear_hideForest_terror_charge_reflector_immuneToPsych
causes_terror	wh_fear_hideForest_terror_immuneToPsych
causes_terror	wh_fear_strider_terror_fatigue_res
causes_terror	wh_fear_terror_mighty_knockback
causes_terror	wh_fear_terror_mighty_knockback_encourage
causes_terror	wh_fear_terror_undead_fatigue_res
causes_terror	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
charge_reflector_vs_large	wh_chargeReflectorVsL_fear_hideForest
charge_reflector	wh_chargeReflector_fear_hideForest
charge_reflector	wh_chargeReflector_fear_hideForest_terror
charge_reflector	wh_chargeReflector_hideForest_immuneToPsych
charge_reflector	wh_chargeReflector_hideForest_immuneToPsych_heavy_infantry_elite
charge_reflector	wh_encourage_immuneToPsych_chargeReflector
charge_reflector	wh_encourage_immuneToPsych_chargeReflector_heavy_infantry_elite
charge_reflector	wh_fear_hideForest_terror_charge_reflector_immuneToPsych
disciplined	wh_chargeReflector_hideForest_immuneToPsych_heavy_infantry_elite
disciplined	wh_encourage_hideForest_immuneToPsych_fatigue_res_heavy_cavalry
disciplined	wh_encourage_immuneToPsych_chargeReflector_heavy_infantry_elite
disciplined	wh_hideForest_heavy_infantry_elite
disciplined	wh_hideForest_mighty_knockback_heavy_infantry_elite
encourages	wh_encourage_fear_hideForest_terror_immuneToPsych
encourages	wh_encourage_fear_hideForest_undead_strider
encourages	wh_encourage_fear_terror_undead_fatigue_res
encourages	wh_encourage_guerrilla_hideForest_fatigue_res
encourages	wh_encourage_guerrilla_hideForest_stalk_strider_fatigue_res
encourages	wh_encourage_hideForest_immuneToPsych_fatigue_res_heavy_cavalry
encourages	wh_encourage_immuneToPsych_chargeReflector
encourages	wh_encourage_immuneToPsych_chargeReflector_heavy_infantry_elite
encourages	wh_fear_terror_mighty_knockback_encourage
fatigue_immune	wh_stalk_fear_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych
fatigue_immune	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
fatigue_res	wh_encourage_fear_terror_undead_fatigue_res
fatigue_res	wh_encourage_guerrilla_hideForest_fatigue_res
fatigue_res	wh_encourage_guerrilla_hideForest_stalk_strider_fatigue_res
fatigue_res	wh_encourage_hideForest_immuneToPsych_fatigue_res_heavy_cavalry
fatigue_res	wh_fear_guerrilla_hideForest_undead_fatigue_res
fatigue_res	wh_fear_hideForest_undead_immuneToPsych_fatigue_res
fatigue_res	wh_fear_strider_terror_fatigue_res
fatigue_res	wh_fear_terror_undead_fatigue_res
fatigue_res	wh_fear_undead_fatigue_res
fatigue_res	wh_guerrilla_fatigue_res
fatigue_res	wh_guerrilla_hideForest_fatigue_res
fatigue_res	wh_guerrilla_hideForest_mountedFireMove_fatigue_res
fatigue_res	wh_guerrilla_hideForest_mountedFireMove_stalk_fatigue_res
fatigue_res	wh_guerrilla_hideForest_mountedFireMove_stalk_strider_fatigue_res
fatigue_res	wh_guerrilla_hideForest_stalk_fatigue_res
fatigue_res	wh_guerrilla_hideForest_stalk_strider_fatigue_res
fatigue_res	wh_hideForest_fatigue_res
guerrilla_deploy	wh_encourage_guerrilla_hideForest_fatigue_res
guerrilla_deploy	wh_encourage_guerrilla_hideForest_stalk_strider_fatigue_res
guerrilla_deploy	wh_fear_guerrilla_hideForest_undead_fatigue_res
guerrilla_deploy	wh_guerrilla_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_mountedFireMove_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_mountedFireMove_stalk_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_mountedFireMove_stalk_strider_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_stalk_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_stalk_strider_fatigue_res
guerrilla_deploy	wh_stalk_fear_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych
guerrilla_deploy	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
hide_forest	wh_berserk_fear_hideForest_immuneToPsych
hide_forest	wh_chargeReflector_fear_hideForest
hide_forest	wh_chargeReflector_fear_hideForest_terror
hide_forest	wh_chargeReflector_hideForest_immuneToPsych
hide_forest	wh_chargeReflector_hideForest_immuneToPsych_heavy_infantry_elite
hide_forest	wh_encourage_fear_hideForest_terror_immuneToPsych
hide_forest	wh_encourage_fear_hideForest_undead_strider
hide_forest	wh_encourage_guerrilla_hideForest_fatigue_res
hide_forest	wh_encourage_guerrilla_hideForest_stalk_strider_fatigue_res
hide_forest	wh_encourage_hideForest_immuneToPsych_fatigue_res_heavy_cavalry
hide_forest	wh_fear_guerrilla_hideForest_undead_fatigue_res
hide_forest	wh_fear_hideForest_terror_charge_reflector_immuneToPsych
hide_forest	wh_fear_hideForest_terror_immuneToPsych
hide_forest	wh_fear_hideForest_undead_immuneToPsych_fatigue_res
hide_forest	wh_guerrilla_hideForest_fatigue_res
hide_forest	wh_guerrilla_hideForest_mountedFireMove_fatigue_res
hide_forest	wh_guerrilla_hideForest_mountedFireMove_stalk_fatigue_res
hide_forest	wh_guerrilla_hideForest_mountedFireMove_stalk_strider_fatigue_res
hide_forest	wh_guerrilla_hideForest_stalk_fatigue_res
hide_forest	wh_guerrilla_hideForest_stalk_strider_fatigue_res
hide_forest	wh_hideForest_fatigue_res
hide_forest	wh_hideForest_heavy_infantry_elite
hide_forest	wh_hideForest_mighty_knockback_heavy_infantry_elite
hide_forest	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
hide_scrub_and_forest	wh_chargeReflectorVsL_fear_hideForest
ignore_forest_penalties	wh_encourage_fear_hideForest_undead_strider
ignore_forest_penalties	wh_fear_strider_terror_fatigue_res
ignore_forest_penalties	wh_guerrilla_hideForest_mountedFireMove_stalk_strider_fatigue_res
ignore_forest_penalties	wh_guerrilla_hideForest_stalk_strider_fatigue_res
ignore_forest_penalties	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
immune_to_psychology	wh_berserk_fear_hideForest_immuneToPsych
immune_to_psychology	wh_chargeReflector_hideForest_immuneToPsych
immune_to_psychology	wh_chargeReflector_hideForest_immuneToPsych_heavy_infantry_elite
immune_to_psychology	wh_encourage_fear_hideForest_terror_immuneToPsych
immune_to_psychology	wh_encourage_hideForest_immuneToPsych_fatigue_res_heavy_cavalry
immune_to_psychology	wh_encourage_immuneToPsych_chargeReflector
immune_to_psychology	wh_encourage_immuneToPsych_chargeReflector_heavy_infantry_elite
immune_to_psychology	wh_fear_hideForest_terror_charge_reflector_immuneToPsych
immune_to_psychology	wh_fear_hideForest_terror_immuneToPsych
immune_to_psychology	wh_fear_hideForest_undead_immuneToPsych_fatigue_res
immune_to_psychology	wh_stalk_fear_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych
immune_to_psychology	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
mighty_knockback	wh_fear_terror_mighty_knockback
mighty_knockback	wh_fear_terror_mighty_knockback_encourage
mighty_knockback	wh_hideForest_mighty_knockback_heavy_infantry_elite
mounted_fire_move	wh_guerrilla_hideForest_mountedFireMove_fatigue_res
mounted_fire_move	wh_guerrilla_hideForest_mountedFireMove_stalk_fatigue_res
mounted_fire_move	wh_guerrilla_hideForest_mountedFireMove_stalk_strider_fatigue_res
stalk	wh_encourage_guerrilla_hideForest_stalk_strider_fatigue_res
stalk	wh_guerrilla_hideForest_mountedFireMove_stalk_fatigue_res
stalk	wh_guerrilla_hideForest_mountedFireMove_stalk_strider_fatigue_res
stalk	wh_guerrilla_hideForest_stalk_fatigue_res
stalk	wh_guerrilla_hideForest_stalk_strider_fatigue_res
stalk	wh_stalk_fear_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych
stalk	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
undead	wh_encourage_fear_hideForest_undead_strider
undead	wh_encourage_fear_terror_undead_fatigue_res
undead	wh_fear_guerrilla_hideForest_undead_fatigue_res
undead	wh_fear_hideForest_undead_immuneToPsych_fatigue_res
undead	wh_fear_terror_undead_fatigue_res
undead	wh_fear_undead_fatigue_res
undead	wh_stalk_fear_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych
undead	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties
guerrilla_deploy	wh_guerrilla_hideForest_ignore_forest_penalties_fatigue_res
hide_forest	wh_guerrilla_hideForest_ignore_forest_penalties_fatigue_res
ignore_forest_penalties	wh_guerrilla_hideForest_ignore_forest_penalties_fatigue_res
fatigue_res	wh_guerrilla_hideForest_ignore_forest_penalties_fatigue_res
causes_fear	wh_berserk_fear_terror_unbreakable
unbreakable	wh_berserk_fear_terror_unbreakable
fatigue_res	wh_guerrilla_hideForest_stalk_fatigue_res_ignore_forest_penalties
hide_forest	wh_guerrilla_hideForest_stalk_fatigue_res_ignore_forest_penalties
guerrilla_deploy	wh_guerrilla_hideForest_stalk_fatigue_res_ignore_forest_penalties
stalk	wh_guerrilla_hideForest_stalk_fatigue_res_ignore_forest_penalties
ignore_forest_penalties	wh_guerrilla_hideForest_stalk_fatigue_res_ignore_forest_penalties
guerrilla_deploy	wh_guerrilla_chargeReflectorVsL_hideForest_stalk_fatigue_res_ignore_forest_penalties
charge_reflector_vs_large	wh_guerrilla_chargeReflectorVsL_hideForest_stalk_fatigue_res_ignore_forest_penalties
hide_forest	wh_guerrilla_chargeReflectorVsL_hideForest_stalk_fatigue_res_ignore_forest_penalties
fatigue_res	wh_guerrilla_chargeReflectorVsL_hideForest_stalk_fatigue_res_ignore_forest_penalties
stalk	wh_guerrilla_chargeReflectorVsL_hideForest_stalk_fatigue_res_ignore_forest_penalties
ignore_forest_penalties	wh_guerrilla_chargeReflectorVsL_hideForest_stalk_fatigue_res_ignore_forest_penalties
encourages	wh_encourage_guerrilla_hideForest_fatigue_res_ignore_forest_penalties
guerrilla_deploy	wh_encourage_guerrilla_hideForest_fatigue_res_ignore_forest_penalties
hide_forest	wh_encourage_guerrilla_hideForest_fatigue_res_ignore_forest_penalties
fatigue_res	wh_encourage_guerrilla_hideForest_fatigue_res_ignore_forest_penalties
ignore_forest_penalties	wh_encourage_guerrilla_hideForest_fatigue_res_ignore_forest_penalties
encourages	wh_encourage_fear_hideForest_fatigue_res_ignore_forest_penalties
causes_fear	wh_encourage_fear_hideForest_fatigue_res_ignore_forest_penalties
ignore_forest_penalties	wh_encourage_fear_hideForest_fatigue_res_ignore_forest_penalties
fatigue_res	wh_encourage_fear_hideForest_fatigue_res_ignore_forest_penalties
hide_forest	wh_encourage_fear_hideForest_fatigue_res_ignore_forest_penalties
causes_fear	wh_fear_hideForest_fatigue_res_ignore_forest_penalties
hide_forest	wh_fear_hideForest_fatigue_res_ignore_forest_penalties
fatigue_res	wh_fear_hideForest_fatigue_res_ignore_forest_penalties
ignore_forest_penalties	wh_fear_hideForest_fatigue_res_ignore_forest_penalties
causes_fear	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties
causes_terror	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties
hide_forest	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties
fatigue_res	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties
ignore_forest_penalties	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties
causes_fear	wh_fear_terror_fatigue_res_ignore_forest_penalties
causes_terror	wh_fear_terror_fatigue_res_ignore_forest_penalties
fatigue_res	wh_fear_terror_fatigue_res_ignore_forest_penalties
ignore_forest_penalties	wh_fear_terror_fatigue_res_ignore_forest_penalties
rampage	wh_berserk_fear_terror_unbreakable_fatigue_res_ignore_forest_penalties
causes_fear	wh_berserk_fear_terror_unbreakable_fatigue_res_ignore_forest_penalties
causes_terror	wh_berserk_fear_terror_unbreakable_fatigue_res_ignore_forest_penalties
unbreakable	wh_berserk_fear_terror_unbreakable_fatigue_res_ignore_forest_penalties
fatigue_res	wh_berserk_fear_terror_unbreakable_fatigue_res_ignore_forest_penalties
ignore_forest_penalties	wh_berserk_fear_terror_unbreakable_fatigue_res_ignore_forest_penalties
causes_fear	wh_fear_terror_fatigue_res
causes_terror	wh_fear_terror_fatigue_res
fatigue_res	wh_fear_terror_fatigue_res
causes_fear	wh_encourage_fear_terror_mighty_knockback_immuneToPsych
causes_terror	wh_encourage_fear_terror_mighty_knockback_immuneToPsych
mighty_knockback	wh_encourage_fear_terror_mighty_knockback_immuneToPsych
encourages	wh_encourage_fear_terror_mighty_knockback_immuneToPsych
immune_to_psychology	wh_encourage_fear_terror_mighty_knockback_immuneToPsych
causes_fear	wh_fear_hideForest_undead_fatigue_res
fatigue_res	wh_fear_hideForest_undead_fatigue_res
undead	wh_fear_hideForest_undead_fatigue_res
hide_forest	wh_fear_hideForest_undead_fatigue_res
fatigue_res	wh_fear_terror_unbreakable_fatigue_res
causes_fear	wh_fear_terror_unbreakable_fatigue_res
causes_terror	wh_fear_terror_unbreakable_fatigue_res
unbreakable	wh_fear_terror_unbreakable_fatigue_res
immune_to_psychology	wh_fear_hideForest_immuneToPsych
causes_fear	wh_fear_hideForest_immuneToPsych
hide_forest	wh_fear_hideForest_immuneToPsych
causes_fear	wh_fear_terror_strider_fatigue_res_hideForest
causes_terror	wh_fear_terror_strider_fatigue_res_hideForest
fatigue_res	wh_fear_terror_strider_fatigue_res_hideForest
ignore_forest_penalties	wh_fear_terror_strider_fatigue_res_hideForest
hide_forest	wh_fear_terror_strider_fatigue_res_hideForest
hide_forest	wh_hideForest_ignore_forest_penalties_fatigue_res
fatigue_res	wh_hideForest_ignore_forest_penalties_fatigue_res
ignore_forest_penalties	wh_hideForest_ignore_forest_penalties_fatigue_res
causes_fear	wh_fear_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
hide_forest	wh_fear_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
immune_to_psychology	wh_fear_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
fatigue_res	wh_fear_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
ignore_forest_penalties	wh_fear_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
encourages	wh_encourage_fear_undead_fatigue_res
causes_fear	wh_encourage_fear_undead_fatigue_res
fatigue_res	wh_encourage_fear_undead_fatigue_res
undead	wh_encourage_fear_undead_fatigue_res
causes_fear	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
causes_terror	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
hide_forest	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
fatigue_res	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
ignore_forest_penalties	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
immune_to_psychology	wh_fear_terror_hideForest_fatigue_res_ignore_forest_penalties_immuneToPsych
guerrilla_deploy	wh_guerrilla_fear_hideForest_immPsy_berserk_fatigue_res
causes_fear	wh_guerrilla_fear_hideForest_immPsy_berserk_fatigue_res
rampage	wh_guerrilla_fear_hideForest_immPsy_berserk_fatigue_res
hide_forest	wh_guerrilla_fear_hideForest_immPsy_berserk_fatigue_res
immune_to_psychology	wh_guerrilla_fear_hideForest_immPsy_berserk_fatigue_res
fatigue_res	wh_guerrilla_fear_hideForest_immPsy_berserk_fatigue_res
hide_forest	wh_chargeReflector_fear_hideForest_terror_fatigue_res
causes_fear	wh_chargeReflector_fear_hideForest_terror_fatigue_res
causes_terror	wh_chargeReflector_fear_hideForest_terror_fatigue_res
charge_reflector	wh_chargeReflector_fear_hideForest_terror_fatigue_res
fatigue_res	wh_chargeReflector_fear_hideForest_terror_fatigue_res
encourages	wh_encourage_fear_hideForest_unbreakable_fatigue_immune_ignore_forest_penalties
causes_fear	wh_encourage_fear_hideForest_unbreakable_fatigue_immune_ignore_forest_penalties
unbreakable	wh_encourage_fear_hideForest_unbreakable_fatigue_immune_ignore_forest_penalties
hide_forest	wh_encourage_fear_hideForest_unbreakable_fatigue_immune_ignore_forest_penalties
fatigue_immune	wh_encourage_fear_hideForest_unbreakable_fatigue_immune_ignore_forest_penalties
ignore_forest_penalties	wh_encourage_fear_hideForest_unbreakable_fatigue_immune_ignore_forest_penalties
hide_forest	wh_hideForest_mighty_knockback_immuneToPsych_heavy_infantry_elite
mighty_knockback	wh_hideForest_mighty_knockback_immuneToPsych_heavy_infantry_elite
immune_to_psychology	wh_hideForest_mighty_knockback_immuneToPsych_heavy_infantry_elite
disciplined	wh_hideForest_mighty_knockback_immuneToPsych_heavy_infantry_elite
hide_forest	wh_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
guerrilla_deploy	wh_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
immune_to_psychology	wh_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
disciplined	wh_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
hide_forest	wh_hideForest_immuneToPsych_heavy_infantry_elite
immune_to_psychology	wh_hideForest_immuneToPsych_heavy_infantry_elite
disciplined	wh_hideForest_immuneToPsych_heavy_infantry_elite
hide_forest	wh_chargeReflector_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
charge_reflector	wh_chargeReflector_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
guerrilla_deploy	wh_chargeReflector_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
immune_to_psychology	wh_chargeReflector_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
disciplined	wh_chargeReflector_hideForest_guerrilla_immuneToPsych_heavy_infantry_elite
encourages	wh_encourage_hideForest_immPsy
hide_forest	wh_encourage_hideForest_immPsy
immune_to_psychology	wh_encourage_hideForest_immPsy
encourages	wh_encourage_hideForest_stalk_guerrilla
hide_forest	wh_encourage_hideForest_stalk_guerrilla
stalk	wh_encourage_hideForest_stalk_guerrilla
guerrilla_deploy	wh_encourage_hideForest_stalk_guerrilla
causes_fear	wh_guerrilla_fear_hideForest_immPsy_fatigue_res
guerrilla_deploy	wh_guerrilla_fear_hideForest_immPsy_fatigue_res
hide_forest	wh_guerrilla_fear_hideForest_immPsy_fatigue_res
immune_to_psychology	wh_guerrilla_fear_hideForest_immPsy_fatigue_res
fatigue_res	wh_guerrilla_fear_hideForest_immPsy_fatigue_res
hide_forest	wh_guerrilla_hideForest_mountedFireMove_immPsy_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_mountedFireMove_immPsy_fatigue_res
mounted_fire_move	wh_guerrilla_hideForest_mountedFireMove_immPsy_fatigue_res
immune_to_psychology	wh_guerrilla_hideForest_mountedFireMove_immPsy_fatigue_res
fatigue_res	wh_guerrilla_hideForest_mountedFireMove_immPsy_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_fear_fatigue_res
hide_forest	wh_guerrilla_hideForest_fear_fatigue_res
causes_fear	wh_guerrilla_hideForest_fear_fatigue_res
fatigue_res	wh_guerrilla_hideForest_fear_fatigue_res
encourages	wh_encourage_hideForest_stalk_guerrilla_fatigue_res
hide_forest	wh_encourage_hideForest_stalk_guerrilla_fatigue_res
stalk	wh_encourage_hideForest_stalk_guerrilla_fatigue_res
guerrilla_deploy	wh_encourage_hideForest_stalk_guerrilla_fatigue_res
fatigue_res	wh_encourage_hideForest_stalk_guerrilla_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_stalk_ignore_forest_penalties_fatigue_res
hide_forest	wh_guerrilla_hideForest_stalk_ignore_forest_penalties_fatigue_res
stalk	wh_guerrilla_hideForest_stalk_ignore_forest_penalties_fatigue_res
ignore_forest_penalties	wh_guerrilla_hideForest_stalk_ignore_forest_penalties_fatigue_res
fatigue_res	wh_guerrilla_hideForest_stalk_ignore_forest_penalties_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_immPsy_stalk_ignore_forest_penalties_fatigue_res
hide_forest	wh_guerrilla_hideForest_immPsy_stalk_ignore_forest_penalties_fatigue_res
immune_to_psychology	wh_guerrilla_hideForest_immPsy_stalk_ignore_forest_penalties_fatigue_res
stalk	wh_guerrilla_hideForest_immPsy_stalk_ignore_forest_penalties_fatigue_res
ignore_forest_penalties	wh_guerrilla_hideForest_immPsy_stalk_ignore_forest_penalties_fatigue_res
fatigue_res	wh_guerrilla_hideForest_immPsy_stalk_ignore_forest_penalties_fatigue_res
encourages	wh_encourage_hideForest_immuneToPsych_chargeReflector
hide_forest	wh_encourage_hideForest_immuneToPsych_chargeReflector
immune_to_psychology	wh_encourage_hideForest_immuneToPsych_chargeReflector
charge_reflector	wh_encourage_hideForest_immuneToPsych_chargeReflector
causes_fear	wh_fear_hideForest_immPsy_fatigue_res
hide_forest	wh_fear_hideForest_immPsy_fatigue_res
immune_to_psychology	wh_fear_hideForest_immPsy_fatigue_res
fatigue_res	wh_fear_hideForest_immPsy_fatigue_res
encourages	wh_encourage_fear_hideForest_immuneToPsych_fatigue_res
causes_fear	wh_encourage_fear_hideForest_immuneToPsych_fatigue_res
hide_forest	wh_encourage_fear_hideForest_immuneToPsych_fatigue_res
immune_to_psychology	wh_encourage_fear_hideForest_immuneToPsych_fatigue_res
fatigue_res	wh_encourage_fear_hideForest_immuneToPsych_fatigue_res
encourages	wh_encourage_hideForest_strider_fatigue_res
hide_forest	wh_encourage_hideForest_strider_fatigue_res
fatigue_res	wh_encourage_hideForest_strider_fatigue_res
ignore_forest_penalties	wh_encourage_hideForest_strider_fatigue_res
encourages	wh_encourage_hideForest_strider_stalk_fatigue_res
hide_forest	wh_encourage_hideForest_strider_stalk_fatigue_res
ignore_forest_penalties	wh_encourage_hideForest_strider_stalk_fatigue_res
fatigue_res	wh_encourage_hideForest_strider_stalk_fatigue_res
stalk	wh_encourage_hideForest_strider_stalk_fatigue_res
encourages	wh_encourage_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
hide_forest	wh_encourage_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
causes_fear	wh_encourage_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
causes_terror	wh_encourage_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
charge_reflector_vs_large	wh_encourage_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
fatigue_res	wh_encourage_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
ignore_forest_penalties	wh_encourage_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
hide_forest	wh_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
causes_fear	wh_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
causes_terror	wh_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
charge_reflector_vs_large	wh_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
fatigue_res	wh_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
ignore_forest_penalties	wh_hideForest_fear_terror_chargeReflectorVsL_strider_fatigue_res
causes_fear	wh_fear_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
hide_forest	wh_fear_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
immune_to_psychology	wh_fear_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
charge_reflector_vs_large	wh_fear_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
ignore_forest_penalties	wh_fear_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
fatigue_res	wh_fear_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
causes_fear	wh_hideForest_fear_fatigue_res
hide_forest	wh_hideForest_fear_fatigue_res
fatigue_res	wh_hideForest_fear_fatigue_res
hide_forest	wh_guerrilla_stalk_hideForest_immPsy_strider_fatigue_res
immune_to_psychology	wh_guerrilla_stalk_hideForest_immPsy_strider_fatigue_res
ignore_forest_penalties	wh_guerrilla_stalk_hideForest_immPsy_strider_fatigue_res
stalk	wh_guerrilla_stalk_hideForest_immPsy_strider_fatigue_res
guerrilla_deploy	wh_guerrilla_stalk_hideForest_immPsy_strider_fatigue_res
fatigue_res	wh_guerrilla_stalk_hideForest_immPsy_strider_fatigue_res
guerrilla_deploy	wh_guerrilla_stalk_snipe_mountedFireMove_strider_fatigue_res
stalk	wh_guerrilla_stalk_snipe_mountedFireMove_strider_fatigue_res
snipe	wh_guerrilla_stalk_snipe_mountedFireMove_strider_fatigue_res
mounted_fire_move	wh_guerrilla_stalk_snipe_mountedFireMove_strider_fatigue_res
ignore_forest_penalties	wh_guerrilla_stalk_snipe_mountedFireMove_strider_fatigue_res
fatigue_res	wh_guerrilla_stalk_snipe_mountedFireMove_strider_fatigue_res
hide_forest	wh_guerrilla_hideForest_fear_strider_fatigue_res
causes_fear	wh_guerrilla_hideForest_fear_strider_fatigue_res
guerrilla_deploy	wh_guerrilla_hideForest_fear_strider_fatigue_res
ignore_forest_penalties	wh_guerrilla_hideForest_fear_strider_fatigue_res
fatigue_res	wh_guerrilla_hideForest_fear_strider_fatigue_res
hide_forest	wh_hideForest_chargeReflector_heavy_infantry_elite_strider_fatigue_res
charge_reflector	wh_hideForest_chargeReflector_heavy_infantry_elite_strider_fatigue_res
disciplined	wh_hideForest_chargeReflector_heavy_infantry_elite_strider_fatigue_res
ignore_forest_penalties	wh_hideForest_chargeReflector_heavy_infantry_elite_strider_fatigue_res
fatigue_res	wh_hideForest_chargeReflector_heavy_infantry_elite_strider_fatigue_res
hide_forest	wh_hideForest_chargeReflectorVsL_heavy_infantry_elite_strider_fatigue_res
charge_reflector_vs_large	wh_hideForest_chargeReflectorVsL_heavy_infantry_elite_strider_fatigue_res
disciplined	wh_hideForest_chargeReflectorVsL_heavy_infantry_elite_strider_fatigue_res
ignore_forest_penalties	wh_hideForest_chargeReflectorVsL_heavy_infantry_elite_strider_fatigue_res
fatigue_res	wh_hideForest_chargeReflectorVsL_heavy_infantry_elite_strider_fatigue_res
guerrilla_deploy	wh_guerrilla_stalk_mountedFireMove_strider_fatigue_res
hide_forest	wh_guerrilla_stalk_mountedFireMove_strider_fatigue_res
mounted_fire_move	wh_guerrilla_stalk_mountedFireMove_strider_fatigue_res
ignore_forest_penalties	wh_guerrilla_stalk_mountedFireMove_strider_fatigue_res
fatigue_res	wh_guerrilla_stalk_mountedFireMove_strider_fatigue_res
charge_reflector_vs_large	wh_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
hide_forest	wh_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
immune_to_psychology	wh_hideForest_immPsy_chargeReflectorVsL_strider_fatigue_res
