projectiles_tables
44
key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistence	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_vs_infantry	bonus_vs_cavalry	bonus_vs_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	is_grapple	gravity	burst_size	burst_shot_delay	mass	homing_param	first_person_params	ignition_amount	is_magical	can_target_airborne	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_target	can_damage_vehicles
wh2_main_spell_high_magic_soul_quench	arrow	artillery_explosive	wh2_main_spell_high_magic_soul_quench	shell_spin	1	low	300	10	88	60	30	0	900	0	False	False	1	1	250	1	0	0	0	wh2_main_spell_high_magic_soul_quench		wh2_main_spell_high_magic_soul_quench	1	True	wh_main_unit_contact_souls	False	1	1	0	250	wh_main_spell_fire_fireball		1	True	True	30	medium_magic	500	False	False	False	True	1	False	False	True	True
wh2_main_spell_high_magic_soul_quench_upgraded	arrow	artillery_explosive	wh2_main_spell_high_magic_soul_quench	shell_spin	1	low	300	10	88	60	30	0	1300	0	False	False	1.5	1	250	1	0	0	0	wh2_main_spell_high_magic_soul_quench		wh2_main_spell_high_magic_soul_quench	1.5	True	wh_main_unit_contact_souls	False	1	1	0	300	wh_main_spell_fire_fireball		1	True	True	30	medium_magic	500	False	False	False	True	1	False	False	True	True
wh2_main_spell_plague_the_dreaded_thirteenth_spell	artillery	artillery_explosive	wh2_main_spell_plague_the_dreaded_thirteenth_spell	none	1	low	10	10	5	-1	5	0	0	0	False	True	0.3	27	2	6	0	0	0				1.2	True		False	-1	1	0	10			0	False	False	45		-1	False	False	False	False	1	False	False	False	True
wh2_main_spell_plague_the_dreaded_thirteenth_spell_shrapnel	artillery	artillery_default	wh2_main_spell_plague_the_dreaded_thirteenth_spell_shrapnel	shell_spin	1	high	200	20	88	45	100	3	0	300	False	True	0.5	23	100	30	0	0	0	wh2_main_hero_abilities_doomrocket_shrapnel		wh2_main_spell_plague_dreaded_thirteenth_spell_shrapnel	0.5	True		False	-1	1	0	10			1	True	True	75	medium_magic	50	False	False	False	True	1	False	False	True	True
wh2_main_spell_plague_vermintide	artillery	artillery_explosive	wh2_main_spell_plague_vermintide	none	1	low	10	10	5	-1	5	0	0	0	False	True	0.3	27	2	6	0	0	0				1.2	True		False	-1	1	0	10			0	False	False	45		-1	False	False	False	False	1	False	False	False	False
wh2_main_spell_ruin_warp_lightning	artillery	artillery_explosive	wh2_main_spell_ruin_warp_lightning	none	1	low	200	25	50	120	30	0	0	300	False	False	1.5	1	250	1	0	0	0	wh2_main_spell_ruin_warp_lightning		wh_magic_ruin_warp_lightning	1.5	True		False	0.8	1	0	100			0	True	True	45	high_magic	-1	False	False	False	False	1	False	False	False	True
wh2_main_unit_abilities_drop_rocks	artillery	artillery_default	wh2_main_unit_abilities_drop_rocks	shell_spin	1	low	20	0	88	15	0	5	80	30	False	False	0.5	1	250	10	0	0	0	wh2_main_unit_abilities_drop_rocks		wh2_Terradon_Bomb	1.5	False		False	10	1	0	25			1	False	False	45	very_low_magic	-1	False	True	False	True	1	False	False	False	False
wh2_main_unit_abilities_wake_of_fire	artillery	artillery_explosive	wh2_main_unit_abilities_wake_of_fire	none	1	low	10	10	5	-1	5	0	70	70	False	True	0.3	27	2	6	0	0	0	wh2_main_unit_abilities_wake_of_fire		wh2_main_ability_wake_of_fire	1.2	True		False	-1	1	0	10			0	False	False	45		-1	False	False	False	False	1	False	False	True	True
wh2_main_vmp_terrorgheist_dragon_breath	artillery	artillery_explosive	wh2_main_vmp_terrorgheist_breath_explosion	none	1	low	80	0	88	45	100	0	50	100	False	False	1	6	80	10	0	0	0	wh2_vmp_terrorgheist_dragon_breath		wh_dragon_breath_flame	1	True		False	2	1	0	45			0	True	True	45	high_magic	140	False	True	False	True	4	True	True	True	False
wh2_main_vmp_zombie_dragon_breath	artillery	artillery_explosive	wh2_main_vmp_zombie_dragon_explosion	none	1	low	90	0	88	42	100	0	40	90	False	False	1	6	80	33	0	0	0	wh2_vmp_zombie_dragon_breath		wh2_dragon_breath_dark	1.5	False		False	3	1	0	45			0	False	True	45	high_magic	140	False	True	False	True	8	True	True	True	False
wh2_main_weapon_abilities_bow_of_the_seafarer	arrow	small_arm_default	wh2_main_weapon_abilities_bow_of_the_seafarer	none	3	fixed	350	50	65	100	10	15	0	75	False	False	0.2	20	150	0.1	0	0	0	wh2_main_weapon_abilities_bow_of_the_seafarer		wh2_main_ability_bow_of_the_seafarer	2	False		False	20	1	0	300	wh_dlc05_spell_arrow_of_kurnous		0	False	True	25	high_magic	500	False	False	False	False	1	False	False	False	False
wh2_main_weapon_bound_reaver_bow	arrow	small_arm_default	wh2_main_weapon_bound_reaver_bow	none	10	dual_low_fixed	200	50	88	45	100	5	1	0	False	False	0.1	11	250	2	0	0	0	wh2_main_weapon_bound_reaver_bow		wh_bow_arrow_normal	-1	True		False	-1	1	0	1			0	False	True	45	medium	-1	False	False	False	False	1	False	False	False	True
wh2_main_wef_forest_dragon_breath	artillery	artillery_explosive	wh2_main_wef_forest_dragon_explosion	none	1	low	90	0	88	42	100	0	90	40	False	False	1	6	80	33	0	0	0	wh2_wef_forest_dragon_breath		wh2_dragon_breath_poison	1.5	True		False	3	1	0	45			0	False	True	45	high_magic	140	False	True	False	True	8	True	True	True	True
wh2_main_hef_longbow_arrow_gate	arrow	small_arm_default		none	1	dual_low_fixed	185	0	88	45	10	0	28	0	False	False	0.1	10	150	5.6	0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_hef_longbow_arrow_ap	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45	10	0	14	9	False	False	0.1	10	150	5.6	0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_def_crossbow_bolt_rate	arrow	small_arm_default		none	2	dual_low_fixed	140	0	88	45	10	1.65	5	7	False	False	0.1	6	85	3.5	0	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1	False		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_tower_def_bolt_1	arrow	small_arm_default		none	1	dual_low_fixed	300	0	88	67	10	1.25	150	75	False	False	0.1	10	225	75	0	0	0	wh2_main_def_reaper_bolt		wh2_bolt_thrower_eagle_claw	-1	True		False	-1	3	1	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh2_tower_def_bolt_2	arrow	small_arm_default		none	1	dual_low_fixed	350	0	88	67	10	1.25	200	75	False	False	0.1	10	225	75	0	0	0	wh2_main_def_reaper_bolt		wh2_bolt_thrower_eagle_claw	-1	True		False	-1	3	1	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh2_tower_def_magic_missile_1	fireball	artillery_explosive	wh2_main_tower_def_fireball_explosion_1	shell_spin	1	low	400	0	88	67	10	0	600	100	False	False	1	10	225	120	0	0	0	wh_main_spell_fire_fireball		wh_magic_fireball	1	True		False	-1	1	0	200			1	True	True	45	high_magic	-1	False	False	False	False	1	False	False	True	True
wh2_tower_def_magic_missile_2	fireball	artillery_explosive	wh2_main_tower_def_fireball_explosion_2	shell_spin	1	low	450	0	88	67	10	0	750	100	False	False	1	10	225	120	0	0	0	wh_main_spell_fire_fireball		wh_magic_fireball	1	True	wh_main_unit_contact_searing_fire	False	-1	1	0	200			1	True	True	45	high_magic	-1	False	False	False	False	1	False	False	True	True
wh2_tower_hef_bolt_1	arrow	small_arm_default		none	1	dual_low_fixed	300	0	88	67	10	1.25	150	75	False	False	0.1	10	225	75	0	0	0	wh2_main_eagleclaw_bolt		wh2_bolt_thrower_eagle_claw	-1	True		False	-1	3	1	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh2_tower_hef_bolt_2	arrow	small_arm_default		none	1	dual_low_fixed	350	0	88	67	10	1.25	200	75	False	False	0.1	10	225	75	0	0	0	wh2_main_eagleclaw_bolt		wh2_bolt_thrower_eagle_claw	-1	True		False	-1	3	1	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh2_tower_hef_magic_missile_1	artillery	artillery_explosive	wh2_main_tower_hef_quench_explosion_1	shell_spin	1	low	400	0	88	67	10	0	600	100	False	False	1	10	225	120	0	0	0	wh2_main_spell_high_magic_soul_quench		wh2_main_spell_high_magic_soul_quench	1	True		False	-1	1	0	200			0	True	True	45	medium	-1	False	False	False	False	1	False	False	True	True
wh2_tower_hef_magic_missile_2	artillery	artillery_explosive	wh2_main_tower_hef_quench_explosion_2	shell_spin	1	low	450	0	88	67	10	0	750	100	False	False	1	10	225	120	0	0	0	wh2_main_spell_high_magic_soul_quench		wh2_main_spell_high_magic_soul_quench	1	True	wh_main_unit_contact_souls	False	-1	1	0	200			0	True	True	45	medium	-1	False	False	False	False	1	False	False	True	True
wh2_tower_lzd_bolt_1	arrow	small_arm_default		none	1	dual_low_fixed	300	0	88	67	10	1.25	150	75	False	False	0.1	10	225	75	0	0	0	wh2_main_lzd_stegadon_bolt		wh_bow_arrow_normal	-1	True		False	-1	3	1	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh2_tower_lzd_bolt_2	arrow	small_arm_default		none	1	dual_low_fixed	350	0	88	67	10	1.25	200	75	False	False	0.1	10	225	75	0	0	0	wh2_main_lzd_stegadon_bolt		wh_bow_arrow_normal	-1	True		False	-1	3	1	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh2_tower_lzd_magic_missile	artillery	artillery_default	wh2_main_tower_lzd_shems_explosion_1	none	1	low	400	0	88	67	10	0	600	100	False	False	1	10	225	40	0	0	0	wh_main_spell_light_shems_burning_gaze		wh_magic_burning_gaze	1	True		False	0.9	1	0	1			0	True	True	45	high	-1	False	False	False	False	1	False	False	True	True
wh2_tower_lzd_solar_engine_beam	artillery	artillery_default	wh2_main_tower_lzd_solar_explosion	none	1	low	450	0	88	67	10	0	750	100	False	False	1	10	225	40	0	0	0	wh2_main_lzd_bastiladon_solar_engine		wh2_solar_engine	1	True	wh_dlc06_unit_contact_blinded	False	2	1	0	100			1	True	True	45	large_2	-1	False	False	False	True	1	False	False	True	True
wh2_tower_skv_doomrocket	artillery	artillery_default	wh2_main_tower_skv_doomrocket	none	1	low	450	0	88	67	10	0	750	100	False	False	1	10	225	40	0	0	0	wh2_main_hero_abilities_doomrocket		wh2_main_ability_doomrocket	1	True	wh2_main_unit_contact_plague_monk_censer_morale	False	-1	1	0	1			0	False	True	45	low	800	False	True	False	False	1	False	False	True	True
wh2_tower_skv_sniper_bullet_1	arrow	small_arm_default		none	1	dual_low_fixed	300	0	88	67	10	1.25	150	75	False	False	0.1	10	225	75	0	0	0	wh_emp_rifle_bullet_tower		wh2_skv_sniper_bullet	-1	True		False	-1	3	1	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh2_tower_skv_sniper_bullet_2	arrow	small_arm_default		none	1	dual_low_fixed	350	0	88	67	10	1.25	200	75	False	False	0.1	10	225	75	0	0	0	wh_emp_rifle_bullet_tower		wh2_skv_sniper_bullet	-1	True		False	-1	3	1	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh2_tower_skv_warp_lightning	artillery	artillery_default	wh2_main_tower_skv_warp_lightning	none	1	low	400	0	88	67	10	0	600	100	False	False	1	10	275	40	0	0	70	wh2_main_skv_warp_lightning		wh2_main_skv_warp_lightning_cannon	1	True		False	6	1	0	300			0	True	True	45	very_high_low_entity	600	False	False	False	False	1	False	False	True	True
