land_units_to_unit_abilites_junctions_tables
0
ability	land_unit
wh_main_unit_passive_unbinding_critical	wh2_main_lzd_cha_skink_priest_0_summoned
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_priest_beasts_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_priest_beasts_1
wh2_main_unit_abilities_drop_rocks	wh2_main_lzd_cha_skink_priest_beasts_1
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_priest_beasts_2
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_priest_beasts_3
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_priest_heavens_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_priest_heavens_1
wh2_main_unit_abilities_drop_rocks	wh2_main_lzd_cha_skink_priest_heavens_1
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_priest_heavens_2
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_skink_priest_heavens_3
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_slann_mage_priest_campaign_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_main_lzd_cha_slann_mage_priest_campaign_0
wh_dlc04_spell_bound_banishment	wh2_main_lzd_cha_slann_mage_priest_campaign_0
wh_main_character_abilities_arcane_conduit	wh2_main_lzd_cha_slann_mage_priest_campaign_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_slann_mage_priest_heavens_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_main_lzd_cha_slann_mage_priest_heavens_0
wh2_main_character_passive_grand_arcane_conduit	wh2_main_lzd_cha_slann_mage_priest_heavens_0
wh_dlc04_spell_bound_banishment	wh2_main_lzd_cha_slann_mage_priest_heavens_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_slann_mage_priest_high_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_main_lzd_cha_slann_mage_priest_high_0
wh2_main_character_passive_grand_arcane_conduit	wh2_main_lzd_cha_slann_mage_priest_high_0
wh_dlc04_spell_bound_banishment	wh2_main_lzd_cha_slann_mage_priest_high_0
wh2_main_character_abilities_cold_blooded	wh2_main_lzd_cha_slann_mage_priest_light_0
wh2_main_character_abilities_shield_of_the_old_ones	wh2_main_lzd_cha_slann_mage_priest_light_0
wh2_main_character_passive_grand_arcane_conduit	wh2_main_lzd_cha_slann_mage_priest_light_0
wh_dlc04_spell_bound_banishment	wh2_main_lzd_cha_slann_mage_priest_light_0
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_inf_saurus_spearmen_0
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_inf_saurus_spearmen_1
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_inf_saurus_spearmen_blessed_1
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_inf_saurus_warriors_0
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_inf_saurus_warriors_1
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_inf_saurus_warriors_blessed_1
wh2_main_unit_abilities_revivification_crystal	wh2_main_lzd_mon_bastiladon_1
wh_main_unit_passive_frenzy	wh2_main_lzd_mon_carnosaur_0
wh_main_unit_passive_frenzy	wh2_main_lzd_mon_carnosaur_blessed_0
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_mon_kroxigors_blessed
wh2_main_unit_passive_primal_instincts	wh2_main_lzd_mon_kroxigors
wh2_main_lord_abilities_trophy_heads	wh2_main_skv_cha_assassin
wh2_main_unit_abilities_concealment_bombs	wh2_main_skv_cha_assassin
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_assassin
wh_main_hero_abilities_slippery	wh2_main_skv_cha_assassin
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_grey_seer_plague_0
wh_main_character_abilities_arcane_conduit	wh2_main_skv_cha_grey_seer_plague_0
wh2_main_mount_abilities_unholy_clamour	wh2_main_skv_cha_grey_seer_plague_1
wh2_main_mount_bound_scorch	wh2_main_skv_cha_grey_seer_plague_1
wh2_main_mount_passive_wall_of_unholy_sound	wh2_main_skv_cha_grey_seer_plague_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_grey_seer_plague_1
wh_main_character_abilities_arcane_conduit	wh2_main_skv_cha_grey_seer_plague_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_grey_seer_ruin_0
wh_main_character_abilities_arcane_conduit	wh2_main_skv_cha_grey_seer_ruin_0
wh2_main_mount_abilities_unholy_clamour	wh2_main_skv_cha_grey_seer_ruin_1
wh2_main_mount_bound_scorch	wh2_main_skv_cha_grey_seer_ruin_1
wh2_main_mount_passive_wall_of_unholy_sound	wh2_main_skv_cha_grey_seer_ruin_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_grey_seer_ruin_1
wh_main_character_abilities_arcane_conduit	wh2_main_skv_cha_grey_seer_ruin_1
wh2_main_character_passive_aura_of_pestilence	wh2_main_skv_cha_lord_skrolk
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_lord_skrolk
wh_main_character_abilities_stand_your_ground	wh2_main_skv_cha_lord_skrolk
wh_main_unit_passive_frenzy	wh2_main_skv_cha_lord_skrolk
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_plague_priest_0
wh_main_unit_passive_frenzy	wh2_main_skv_cha_plague_priest_0
wh2_main_mount_bound_pestilent_breath	wh2_main_skv_cha_plague_priest_2
wh2_main_mount_passive_billowing_death	wh2_main_skv_cha_plague_priest_2
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_plague_priest_2
wh_main_unit_passive_frenzy	wh2_main_skv_cha_plague_priest_2
wh2_main_character_abilities_verminous_valour	wh2_main_skv_cha_queek_headtaker
wh2_main_lord_abilities_trophy_heads	wh2_main_skv_cha_queek_headtaker
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_queek_headtaker
wh_main_character_abilities_stand_your_ground	wh2_main_skv_cha_queek_headtaker
wh2_main_hero_abilities_doomrocket	wh2_main_skv_cha_warlock_engineer
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_warlock_engineer
wh_main_hero_passive_extra_powder	wh2_main_skv_cha_warlock_engineer
wh2_main_character_abilities_verminous_valour	wh2_main_skv_cha_warlord_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_warlord_0
wh_main_character_abilities_deadly_onslaught	wh2_main_skv_cha_warlord_0
wh_main_character_abilities_rally	wh2_main_skv_cha_warlord_0
wh2_main_character_abilities_verminous_valour	wh2_main_skv_cha_warlord_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_cha_warlord_1
wh_main_character_abilities_deadly_onslaught	wh2_main_skv_cha_warlord_1
wh_main_character_abilities_rally	wh2_main_skv_cha_warlord_1
wh_main_unit_passive_frenzy	wh2_main_skv_cha_warlord_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_clanrat_spearmen_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_clanrat_spearmen_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_clanrat_spearmen_1
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_clanrat_spearmen_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_clanrats_0_summoned_small
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_clanrats_0_summoned_small
wh2_main_unit_passive_unbinding_clanrats_small	wh2_main_skv_inf_clanrats_0_summoned_small
wh_main_unit_passive_unbinding_critical	wh2_main_skv_inf_clanrats_0_summoned_small
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_clanrats_0_summoned
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_clanrats_0_summoned
wh2_main_unit_passive_unbinding_clanrats	wh2_main_skv_inf_clanrats_0_summoned
wh_main_unit_passive_unbinding_critical	wh2_main_skv_inf_clanrats_0_summoned
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_clanrats_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_clanrats_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_clanrats_1
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_clanrats_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_death_globe_bombardiers
wh2_main_unit_abilities_concealment_bombs	wh2_main_skv_inf_death_runners_0_summoned
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_death_runners_0_summoned
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_death_runners_0_summoned
wh2_main_unit_passive_unbinding_plague_monks	wh2_main_skv_inf_death_runners_0_summoned
wh_main_unit_passive_unbinding_critical	wh2_main_skv_inf_death_runners_0_summoned
wh2_main_unit_abilities_concealment_bombs	wh2_main_skv_inf_death_runners_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_death_runners_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_death_runners_0
wh2_main_unit_abilities_snare_net	wh2_main_skv_inf_gutter_runner_slingers_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_gutter_runner_slingers_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_gutter_runner_slingers_0
wh2_main_unit_abilities_snare_net	wh2_main_skv_inf_gutter_runner_slingers_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_gutter_runner_slingers_1
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_gutter_runner_slingers_1
wh2_main_unit_abilities_snare_net	wh2_main_skv_inf_gutter_runners_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_gutter_runners_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_gutter_runners_0
wh2_main_unit_abilities_snare_net	wh2_main_skv_inf_gutter_runners_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_gutter_runners_1
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_gutter_runners_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_night_runners_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_night_runners_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_night_runners_1
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_night_runners_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_plague_monk_censer_bearer
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_plague_monk_censer_bearer
wh_main_unit_passive_frenzy	wh2_main_skv_inf_plague_monk_censer_bearer
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_plague_monks_summoned
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_plague_monks_summoned
wh2_main_unit_passive_unbinding_plague_monks	wh2_main_skv_inf_plague_monks_summoned
wh_main_unit_passive_frenzy	wh2_main_skv_inf_plague_monks_summoned
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_plague_monks
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_plague_monks
wh_main_unit_passive_frenzy	wh2_main_skv_inf_plague_monks
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_poison_wind_globadiers
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_poison_wind_globadiers
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_skavenslave_slingers_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_skavenslave_slingers_0
wh2_main_unit_passive_unbinding_skaven_slaves	wh2_main_skv_inf_skavenslave_spearmen_0_summoned
wh_main_unit_passive_unbinding_critical	wh2_main_skv_inf_skavenslave_spearmen_0_summoned
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_skavenslave_spearmen_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_skavenslave_spearmen_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_skavenslaves_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_skavenslaves_0
wh2_main_unit_passive_unbinding_plague_monks	wh2_main_skv_inf_stormvermin_0_summoned
wh_main_unit_passive_unbinding_critical	wh2_main_skv_inf_stormvermin_0_summoned
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_stormvermin_0
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_stormvermin_0
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_stormvermin_1
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_stormvermin_1
wh2_main_unit_passive_scurry_away	wh2_main_skv_inf_warpfire_thrower
wh2_main_unit_passive_strength_in_numbers	wh2_main_skv_inf_warpfire_thrower
wh2_main_unit_passive_the_rats_emerge	wh2_main_skv_mon_hell_pit_abomination
wh2_main_unit_passive_too_horrible_to_die	wh2_main_skv_mon_hell_pit_abomination
wh_main_unit_passive_regeneration	wh2_main_skv_mon_hell_pit_abomination
wh2_main_unit_passive_scurry_away	wh2_main_skv_mon_rat_ogres
wh_main_unit_passive_frenzy	wh2_main_skv_mon_rat_ogres
wh_main_character_abilities_deadly_onslaught	wh_dlc01_chs_cha_chaos_lord_10
wh_main_character_abilities_foe_seeker	wh_dlc01_chs_cha_chaos_lord_10
wh_main_character_abilities_stand_or_die	wh_dlc01_chs_cha_chaos_lord_10
wh2_main_unit_abilities_dark_fire_of_chaos	wh_dlc01_chs_cha_chaos_lord_2
wh_main_character_abilities_deadly_onslaught	wh_dlc01_chs_cha_chaos_lord_2
wh_main_character_abilities_foe_seeker	wh_dlc01_chs_cha_chaos_lord_2
wh_main_character_abilities_stand_or_die	wh_dlc01_chs_cha_chaos_lord_2
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
wh2_main_unit_abilities_dark_fire_of_chaos	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
wh2_main_unit_abilities_dark_fire_of_chaos	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
wh2_main_unit_abilities_dark_fire_of_chaos	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
wh2_main_unit_abilities_dark_fire_of_chaos	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
wh_main_character_abilities_arcane_conduit	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
wh_main_character_passive_evasion	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
wh_main_character_abilities_deadly_onslaught	wh_dlc01_chs_cha_exalted_hero_10
wh_main_character_abilities_foe_seeker	wh_dlc01_chs_cha_exalted_hero_10
wh_main_character_abilities_foe_seeker	wh_dlc01_chs_cha_kholek
wh_main_character_abilities_stand_or_die	wh_dlc01_chs_cha_kholek
wh_main_lord_abilities_lord_of_the_storm	wh_dlc01_chs_cha_kholek
wh_main_character_abilities_deadly_onslaught	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
wh_main_character_abilities_foe_seeker	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
wh_main_character_abilities_stand_or_die	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
wh_main_unit_passive_frenzy	wh_dlc01_chs_inf_forsaken_0
wh_main_unit_passive_regeneration	wh_dlc01_chs_mon_trolls_1
wh_main_character_abilities_stand_or_die	wh_dlc01_nor_cha_chaos_sorcerer_lord_0
wh_main_character_abilities_stand_or_die	wh_dlc01_nor_cha_chaos_sorcerer_lord_1
wh_dlc02_unit_passive_the_flag_of_blood_keep	wh_dlc02_vmp_cav_blood_knights_0
wh_main_unit_passive_frenzy	wh_dlc02_vmp_cav_blood_knights_0
wh_main_unit_passive_unstable	wh_dlc02_vmp_cav_blood_knights_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc02_vmp_cav_blood_knights_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cav_razorgor_chariot_0
wh_dlc05_character_passive_corruptor_of_the_shadowgave	wh_dlc03_bst_cha_beastlord_0_qb
wh_dlc03_character_abilities_apocalyptic_vision	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_character_abilities_blood_lust	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_beastlord_0
wh_dlc03_character_abilities_blood_lust	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_character_abilities_call_of_violence	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_beastlord_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_beasts_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_beasts_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_death_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_death_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_shadows_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_shadows_1
wh_dlc05_character_passive_corruptor_of_the_shadowgave	wh_dlc03_bst_cha_bray_shaman_wild_0_qb
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_wild_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_bray_shaman_wild_1
wh_dlc03_unit_abilities_slaughterers_call	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_unit_passive_bloodgreed	wh_dlc03_bst_cha_gorebull_0
wh_main_character_abilities_deadly_onslaught	wh_dlc03_bst_cha_gorebull_0
wh_main_character_abilities_foe_seeker	wh_dlc03_bst_cha_gorebull_0
wh_dlc03_quest_passive_poisoning	wh_dlc03_bst_cha_graktar_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_graktar_0
wh_dlc03_character_abilities_apocalyptic_vision	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_main_character_abilities_deadly_onslaught	wh_dlc03_bst_cha_khazrak_one_eye_0
wh_dlc03_character_abilities_apocalyptic_vision	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_main_character_abilities_deadly_onslaught	wh_dlc03_bst_cha_khazrak_one_eye_1
wh_dlc03_hero_passive_something_wicked_this_way_comes	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_dlc03_hero_passive_unholy_power	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_main_character_abilities_arcane_conduit	wh_dlc03_bst_cha_malagor_the_dark_omen_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_bestigor_herd_0
wh_dlc03_unit_passive_drunken	wh_dlc03_bst_inf_centigors_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_centigors_0
wh_dlc03_unit_passive_drunken	wh_dlc03_bst_inf_centigors_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_centigors_1
wh_dlc03_unit_passive_drunken	wh_dlc03_bst_inf_centigors_2
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_centigors_2
wh_dlc03_unit_passive_unbinding_cygor	wh_dlc03_bst_inf_cygor_0_summoned
wh_main_unit_passive_unbinding_critical	wh_dlc03_bst_inf_cygor_0_summoned
wh_dlc03_unit_passive_soul_eater	wh_dlc03_bst_inf_cygor_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_gor_herd_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_gor_herd_1
wh_dlc03_unit_passive_bloodgreed	wh_dlc03_bst_inf_minotaurs_0
wh_dlc03_unit_passive_bloodgreed	wh_dlc03_bst_inf_minotaurs_1
wh_dlc03_unit_passive_bloodgreed	wh_dlc03_bst_inf_minotaurs_2
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_ungor_herd_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_ungor_raiders_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_ungor_spearmen_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_ungor_spearmen_1
wh_dlc03_unit_passive_unbinding_chaos_spawn	wh_dlc03_bst_mon_chaos_spawn_0_summoned
wh_main_unit_passive_unbinding_critical	wh_dlc03_bst_mon_chaos_spawn_0_summoned
wh_dlc03_unit_passive_unbinding_giant	wh_dlc03_bst_mon_giant_0_summoned
wh_main_unit_passive_unbinding_critical	wh_dlc03_bst_mon_giant_0_summoned
wh_dlc03_lord_passive_crush_the_weak	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_character_abilities_deadly_onslaught	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_character_abilities_foe_seeker	wh_dlc03_emp_cha_boris_todbringer_0
wh_main_lord_passive_hold_the_line	wh_dlc03_emp_cha_boris_todbringer_0
wh_dlc03_lord_passive_crush_the_weak	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_character_abilities_deadly_onslaught	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_character_abilities_foe_seeker	wh_dlc03_emp_cha_boris_todbringer_1
wh_main_lord_passive_hold_the_line	wh_dlc03_emp_cha_boris_todbringer_1
wh_dlc03_lord_passive_crush_the_weak	wh_dlc03_emp_cha_boris_todbringer_2
wh_main_character_abilities_deadly_onslaught	wh_dlc03_emp_cha_boris_todbringer_2
wh_main_character_abilities_foe_seeker	wh_dlc03_emp_cha_boris_todbringer_2
wh_main_lord_passive_hold_the_line	wh_dlc03_emp_cha_boris_todbringer_2
wh_dlc03_lord_passive_crush_the_weak	wh_dlc03_emp_cha_boris_todbringer_3
wh_main_character_abilities_deadly_onslaught	wh_dlc03_emp_cha_boris_todbringer_3
wh_main_character_abilities_foe_seeker	wh_dlc03_emp_cha_boris_todbringer_3
wh_main_lord_passive_hold_the_line	wh_dlc03_emp_cha_boris_todbringer_3
wh_main_mount_passive_bloodroar	wh_dlc03_emp_cha_wizard_beasts_3
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_arch_lector_0
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_arch_lector_0
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_arch_lector_0
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_arch_lector_0
wh_main_character_passive_benediction	wh_dlc04_emp_cha_arch_lector_0
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_arch_lector_1
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_arch_lector_1
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_arch_lector_1
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_arch_lector_1
wh_main_character_passive_benediction	wh_dlc04_emp_cha_arch_lector_1
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_arch_lector_2
wh_main_character_passive_benediction	wh_dlc04_emp_cha_arch_lector_2
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_spell_bound_soulfire_upgraded	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_main_character_passive_benediction	wh_dlc04_emp_cha_volkmar_the_grim_0
wh_dlc04_hero_passive_divine_power	wh_dlc04_emp_cha_volkmar_the_grim_1
wh_dlc04_spell_bound_banishment	wh_dlc04_emp_cha_volkmar_the_grim_1
