units_custom_battle_permissions_tables
7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh2_main_skv_clan_pestilens	False	wh2_main_skv_cha_plague_priest_0	True	True	ui/portraits/portholes/wh2_main_skv_skaven/skv_plague_priest_campaign_01_0.png	wh2_main_uniform_skv_plague_priest_01	wh2_main_skv_cha_plague_priest_0
wh2_main_skv_clan_pestilens	False	wh2_main_skv_cha_plague_priest_2	True	True	ui/portraits/portholes/wh2_main_skv_skaven/skv_plague_priest_campaign_01_0.png	wh2_main_uniform_skv_plague_priest_01	wh2_main_skv_cha_plague_priest_0
wh2_main_skv_clan_pestilens	False	wh2_main_skv_cha_warlock_engineer	True	True	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlock_engineer_campaign_03_0.png	wh2_main_uniform_skv_warlock_engineer_03	wh2_main_skv_cha_warlock_engineer
wh2_main_skv_clan_pestilens	True	wh2_main_skv_cha_warlord_0	True	True	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlord_campaign_01_0.png	wh2_main_uniform_skv_warlord_01	wh2_main_skv_cha_warlord_0
wh2_main_skv_clan_pestilens	True	wh2_main_skv_cha_warlord_1	True	True	ui/portraits/portholes/wh2_main_skv_skaven/skv_warlord_campaign_01_0.png	wh2_main_uniform_skv_warlord_01	wh2_main_skv_cha_warlord_0
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_clanrat_spearmen_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_clanrat_spearmen_1	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_clanrats_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_clanrats_1	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_death_globe_bombardiers	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_death_runners_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_gutter_runner_slingers_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_gutter_runner_slingers_1	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_gutter_runners_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_gutter_runners_1	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_night_runners_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_night_runners_1	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_plague_monk_censer_bearer	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_plague_monks	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_poison_wind_globadiers	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_skavenslave_slingers_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_skavenslave_spearmen_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_skavenslaves_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_stormvermin_0	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_stormvermin_1	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_inf_warpfire_thrower	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_mon_hell_pit_abomination	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_mon_rat_ogres	True	True			
wh2_main_skv_clan_pestilens	False	wh2_main_skv_veh_doomwheel	True	True			
wh2_main_lzd_last_defenders	True	wh2_main_lzd_cha_slann_mage_priest_campaign_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_slann_campaign_01_0.png	wh2_main_uniform_lzd_slann_mage_priest_01	
wh2_main_lzd_lizardmen	True	wh2_main_lzd_cha_slann_mage_priest_campaign_0	True	True	ui/portraits/portholes/wh2_main_lzd_lizardmen/lzd_slann_campaign_01_0.png	wh2_main_uniform_lzd_slann_mage_priest_01	
