campaign_tree_variants_tables
2
unknown0	unknown1	unknown2	unknown3
shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/hef_forest_edge_03.rigid_model_v2	HIGHELVES	
shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/lzd_forest_edge_03.rigid_model_v2	LIZARDMEN	
shrubs_grass_3	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_03.rigid_model_v2	VAMPIRE	
shrubs_grass_3	RigidModels/campaign/vegetation/forest_edge/wef_forest_edge_03.rigid_model_v2	WOODELVES	
shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/brt_forest_edge_04.rigid_model_v2	BRETONNIA	
shrubs_grass_4	RigidModels/campaign/generic_props/chaos_props/chs_tumour_shrub_00_squirm.wsmodel	CHAOS	
shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/def_forest_edge_04.rigid_model_v2	DARKELVES	
shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/emp_forest_edge_04.rigid_model_v2	EMPIRE	
shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/hef_forest_edge_04.rigid_model_v2	HIGHELVES	
shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/lzd_forest_edge_04.rigid_model_v2	LIZARDMEN	
shrubs_grass_4	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_04.rigid_model_v2	VAMPIRE	
shrubs_grass_4	RigidModels/campaign/vegetation/forest_edge/wef_forest_edge_04.rigid_model_v2	WOODELVES	
shrubs_grass_5	RigidModels/campaign/vegetation/forest_edge/brt_forest_edge_05.rigid_model_v2	BRETONNIA	
shrubs_grass_5	RigidModels/campaign/vegetation/forest_edge/def_forest_edge_05.rigid_model_v2	DARKELVES	
shrubs_grass_5	RigidModels/campaign/vegetation/forest_edge/emp_forest_edge_05.rigid_model_v2	EMPIRE	
shrubs_grass_5	RigidModels/campaign/vegetation/forest_edge/hef_forest_edge_05.rigid_model_v2	HIGHELVES	
shrubs_grass_5	RigidModels/campaign/vegetation/forest_edge/lzd_forest_edge_05.rigid_model_v2	LIZARDMEN	
shrubs_grass_5	RigidModels/campaign/vegetation/shrubs_and_grass/vmp_shrubs_05.rigid_model_v2	VAMPIRE	
shrubs_grass_5	RigidModels/campaign/vegetation/forest_edge/wef_forest_edge_05.rigid_model_v2	WOODELVES	
swamp_grass_1	RigidModels/campaign/vegetation/grass/swamp_grass_01.rigid_model_v2	BASE	
swamp_grass_1	RigidModels/campaign/vegetation/grass/swamp_evil_grass_01.rigid_model_v2	CHAOS	
swamp_grass_1	RigidModels/campaign/vegetation/grass/swamp_evil_grass_01.rigid_model_v2	VAMPIRE	
swamp_grass_2	RigidModels/campaign/vegetation/grass/swamp_grass_02.rigid_model_v2	BASE	
swamp_grass_2	RigidModels/campaign/vegetation/grass/swamp_evil_grass_02.rigid_model_v2	CHAOS	
swamp_grass_2	RigidModels/campaign/vegetation/grass/swamp_evil_grass_02.rigid_model_v2	VAMPIRE	
swamp_grass_3	RigidModels/campaign/vegetation/grass/swamp_grass_03.rigid_model_v2	BASE	
swamp_grass_3	RigidModels/campaign/vegetation/grass/swamp_evil_grass_03.rigid_model_v2	CHAOS	
swamp_grass_3	RigidModels/campaign/vegetation/grass/swamp_evil_grass_03.rigid_model_v2	VAMPIRE	
swamp_grass_4	RigidModels/campaign/vegetation/grass/swamp_grass_04.rigid_model_v2	BASE	
swamp_grass_4	RigidModels/campaign/vegetation/grass/swamp_evil_grass_04.rigid_model_v2	CHAOS	
swamp_grass_4	RigidModels/campaign/vegetation/grass/swamp_evil_grass_04.rigid_model_v2	VAMPIRE	
swamp_shrubs_1	RigidModels/campaign/vegetation/shrubs_and_grass/swamp_shrubs_01.rigid_model_v2	BASE	
swamp_shrubs_1	RigidModels/campaign/vegetation/shrubs_and_grass/swamp_evil_shrubs_01.rigid_model_v2	CHAOS	
swamp_shrubs_1	RigidModels/campaign/vegetation/shrubs_and_grass/swamp_evil_shrubs_01.rigid_model_v2	VAMPIRE	
swamp_shrubs_2	RigidModels/campaign/vegetation/shrubs_and_grass/swamp_shrubs_02.rigid_model_v2	BASE	
swamp_shrubs_2	RigidModels/campaign/vegetation/shrubs_and_grass/swamp_evil_shrubs_02.rigid_model_v2	CHAOS	
swamp_shrubs_2	RigidModels/campaign/vegetation/shrubs_and_grass/swamp_evil_shrubs_02.rigid_model_v2	VAMPIRE	
tree_large_1	RigidModels/campaign/vegetation/trees/gen_large_trees_01.rigid_model_v2	BASE	empire
tree_large_1	RigidModels/campaign/vegetation/trees/brt_large_trees_01.rigid_model_v2	BRETONNIA	bretonnia
tree_large_1	RigidModels/campaign/vegetation/trees/vmp_large_trees_01.rigid_model_v2	CHAOS	chaos
tree_large_1	RigidModels/campaign/vegetation/trees/def_large_trees_01.rigid_model_v2	DARKELVES	dark_elves
tree_large_1	RigidModels/campaign/vegetation/trees/mtn_large_trees_01.rigid_model_v2	DWARFS	dwarfs
tree_large_1	RigidModels/campaign/vegetation/trees/emp_large_trees_01.rigid_model_v2	EMPIRE	empire
tree_large_1	RigidModels/campaign/vegetation/trees/mtn_large_trees_01.rigid_model_v2	GREENSKINS	greenskins
tree_large_1	RigidModels/campaign/vegetation/trees/hef_large_trees_01.rigid_model_v2	HIGHELVES	high_elves
tree_large_1	RigidModels/campaign/vegetation/trees/vmp_large_trees_01.rigid_model_v2	VAMPIRE	vampire
tree_large_1	RigidModels/campaign/vegetation/trees/wef_large_trees_01.rigid_model_v2	WOODELVES	wood_elves_generic
tree_large_2	RigidModels/campaign/vegetation/trees/emp_large_trees_02.rigid_model_v2	BASE	empire
tree_large_2	RigidModels/campaign/vegetation/trees/brt_large_trees_02.rigid_model_v2	BRETONNIA	bretonnia
tree_large_2	RigidModels/campaign/vegetation/trees/vmp_large_trees_02.rigid_model_v2	CHAOS	chaos
tree_large_2	RigidModels/campaign/vegetation/trees/def_large_trees_02.rigid_model_v2	DARKELVES	dark_elves
tree_large_2	RigidModels/campaign/vegetation/trees/mtn_large_trees_02.rigid_model_v2	DWARFS	dwarfs
tree_large_2	RigidModels/campaign/vegetation/trees/emp_large_trees_02.rigid_model_v2	EMPIRE	empire
tree_large_2	RigidModels/campaign/vegetation/trees/mtn_large_trees_02.rigid_model_v2	GREENSKINS	greenskins
tree_large_2	RigidModels/campaign/vegetation/trees/hef_large_trees_02.rigid_model_v2	HIGHELVES	high_elves
tree_large_2	RigidModels/campaign/vegetation/trees/vmp_large_trees_02.rigid_model_v2	VAMPIRE	vampire
tree_large_2	RigidModels/campaign/vegetation/trees/wef_large_trees_02.rigid_model_v2	WOODELVES	wood_elves_generic
tree_large_3	RigidModels/campaign/vegetation/trees/emp_large_trees_03.rigid_model_v2	BASE	empire
tree_large_3	RigidModels/campaign/vegetation/trees/brt_large_trees_03.rigid_model_v2	BRETONNIA	bretonnia
tree_large_3	RigidModels/campaign/vegetation/trees/vmp_large_trees_03.rigid_model_v2	CHAOS	chaos
tree_large_3	RigidModels/campaign/vegetation/trees/def_large_trees_03.rigid_model_v2	DARKELVES	dark_elves
tree_large_3	RigidModels/campaign/vegetation/trees/gen_blank_trees.rigid_model_v2	DWARFS	dwarfs
tree_large_3	RigidModels/campaign/vegetation/trees/emp_large_trees_03.rigid_model_v2	EMPIRE	empire
tree_large_3	RigidModels/campaign/vegetation/trees/gen_blank_trees.rigid_model_v2	GREENSKINS	greenskins
tree_large_3	RigidModels/campaign/vegetation/trees/hef_large_trees_03.rigid_model_v2	HIGHELVES	high_elves
tree_large_3	RigidModels/campaign/vegetation/trees/vmp_large_trees_03.rigid_model_v2	VAMPIRE	vampire
tree_large_3	RigidModels/campaign/vegetation/trees/wef_large_trees_03.rigid_model_v2	WOODELVES	wood_elves_generic
tree_med_1	RigidModels/campaign/vegetation/trees/grn_small_trees_02.rigid_model_v2	BASE	empire
tree_med_1	RigidModels/campaign/vegetation/trees/brt_large_trees_04.rigid_model_v2	BRETONNIA	bretonnia
tree_med_1	RigidModels/campaign/vegetation/trees/vmp_large_trees_03.rigid_model_v2	CHAOS	chaos
tree_med_1	RigidModels/campaign/vegetation/trees/def_small_trees_01.rigid_model_v2	DARKELVES	dark_elves
tree_med_1	RigidModels/campaign/vegetation/trees/mtn_medium_trees_02.rigid_model_v2	DWARFS	dwarfs
tree_med_1	RigidModels/campaign/vegetation/trees/grn_small_trees_02.rigid_model_v2	EMPIRE	empire
tree_med_1	RigidModels/campaign/vegetation/trees/grn_small_trees_02.rigid_model_v2	GREENSKINS	greenskins
tree_med_1	RigidModels/campaign/vegetation/trees/hef_small_trees_01.rigid_model_v2	HIGHELVES	high_elves
tree_med_1	RigidModels/campaign/vegetation/trees/wef_medium_trees_01.rigid_model_v2	WOODELVES	wood_elves_generic
tree_small_1	RigidModels/campaign/vegetation/trees/gen_medium_trees_01.rigid_model_v2	BASE	empire
tree_small_1	RigidModels/campaign/vegetation/trees/brt_medium_trees_01.rigid_model_v2	BRETONNIA	bretonnia
tree_small_1	RigidModels/campaign/vegetation/trees/chs_large_trees_01.rigid_model_v2	CHAOS	chaos
tree_small_1	RigidModels/campaign/vegetation/trees/def_medium_trees_01.rigid_model_v2	DARKELVES	dark_elves
tree_small_1	RigidModels/campaign/vegetation/trees/mtn_medium_trees_01.rigid_model_v2	DWARFS	dwarfs
tree_small_1	RigidModels/campaign/vegetation/trees/emp_medium_trees_01.rigid_model_v2	EMPIRE	empire
tree_small_1	RigidModels/campaign/vegetation/trees/grn_small_trees_01.rigid_model_v2	GREENSKINS	greenskins
tree_small_1	RigidModels/campaign/vegetation/trees/hef_medium_trees_01.rigid_model_v2	HIGHELVES	high_elves
tree_small_1	RigidModels/campaign/vegetation/trees/vmp_small_trees_01.rigid_model_v2	VAMPIRE	vampire
tree_small_1	RigidModels/campaign/vegetation/trees/wef_small_trees_01.rigid_model_v2	WOODELVES	wood_elves_generic
tree_small_2	RigidModels/campaign/vegetation/trees/emp_medium_trees_02.rigid_model_v2	BASE	empire
tree_small_2	RigidModels/campaign/vegetation/trees/brt_medium_trees_02.rigid_model_v2	BRETONNIA	bretonnia
tree_small_2	RigidModels/campaign/vegetation/trees/chs_large_trees_02.rigid_model_v2	CHAOS	chaos
tree_small_2	RigidModels/campaign/vegetation/trees/def_medium_trees_02.rigid_model_v2	DARKELVES	dark_elves
tree_small_2	RigidModels/campaign/vegetation/trees/mtn_small_trees_02.rigid_model_v2	DWARFS	dwarfs
tree_small_2	RigidModels/campaign/vegetation/trees/emp_medium_trees_02.rigid_model_v2	EMPIRE	empire
tree_small_2	RigidModels/campaign/vegetation/trees/grn_medium_trees_02.rigid_model_v2	GREENSKINS	greenskins
tree_small_2	RigidModels/campaign/vegetation/trees/hef_medium_trees_02.rigid_model_v2	HIGHELVES	high_elves
tree_small_2	RigidModels/campaign/vegetation/trees/vmp_small_trees_02.rigid_model_v2	VAMPIRE	vampire
tree_small_2	RigidModels/campaign/vegetation/trees/wef_small_trees_02.rigid_model_v2	WOODELVES	wood_elves_generic
tree_small_3	RigidModels/campaign/vegetation/trees/emp_medium_trees_03.rigid_model_v2	BASE	empire
tree_small_3	RigidModels/campaign/vegetation/trees/brt_medium_trees_03.rigid_model_v2	BRETONNIA	bretonnia
tree_small_3	RigidModels/campaign/vegetation/trees/gen_blank_trees.rigid_model_v2	CHAOS	chaos
tree_small_3	RigidModels/campaign/vegetation/trees/def_medium_trees_03.rigid_model_v2	DARKELVES	dark_elves
tree_small_3	RigidModels/campaign/vegetation/trees/mtn_small_trees_01.rigid_model_v2	DWARFS	dwarfs
tree_small_3	RigidModels/campaign/vegetation/trees/emp_medium_trees_03.rigid_model_v2	EMPIRE	empire
tree_small_3	RigidModels/campaign/vegetation/trees/grn_medium_trees_01.rigid_model_v2	GREENSKINS	greenskins
tree_small_3	RigidModels/campaign/vegetation/trees/hef_medium_trees_03.rigid_model_v2	HIGHELVES	high_elves
tree_small_3	RigidModels/campaign/vegetation/trees/vmp_small_trees_03.rigid_model_v2	VAMPIRE	vampire
tree_small_3	RigidModels/campaign/vegetation/trees/wef_small_trees_03.rigid_model_v2	WOODELVES	wood_elves_generic
tree_small_4	RigidModels/campaign/vegetation/trees/emp_medium_trees_04.rigid_model_v2	BASE	empire
tree_small_4	RigidModels/campaign/vegetation/trees/brt_medium_trees_04.rigid_model_v2	BRETONNIA	bretonnia
tree_small_4	RigidModels/campaign/vegetation/trees/gen_blank_trees.rigid_model_v2	CHAOS	chaos
tree_small_4	RigidModels/campaign/vegetation/trees/def_medium_trees_04.rigid_model_v2	DARKELVES	dark_elves
tree_small_4	RigidModels/campaign/vegetation/trees/gen_blank_trees.rigid_model_v2	DWARFS	dwarfs
tree_small_4	RigidModels/campaign/vegetation/trees/emp_medium_trees_04.rigid_model_v2	EMPIRE	empire
tree_small_4	RigidModels/campaign/vegetation/trees/gen_blank_trees.rigid_model_v2	GREENSKINS	greenskins
tree_small_4	RigidModels/campaign/vegetation/trees/hef_medium_trees_04.rigid_model_v2	HIGHELVES	high_elves
tree_small_4	RigidModels/campaign/vegetation/trees/vmp_small_trees_04.rigid_model_v2	VAMPIRE	vampire
tree_small_4	RigidModels/campaign/vegetation/trees/wef_small_trees_04.rigid_model_v2	WOODELVES	wood_elves_generic
tree_small_5	RigidModels/campaign/vegetation/trees/gen_blank_trees.rigid_model_v2	CHAOS	chaos
tree_small_5	RigidModels/campaign/vegetation/trees/emp_small_trees_03.rigid_model_v2	EMPIRE	empire
tree_small_dead_1	RigidModels/campaign/vegetation/trees/vmp_medium_trees_01.rigid_model_v2	BASE	vampire
tree_small_dead_2	RigidModels/campaign/vegetation/trees/vmp_medium_trees_02.rigid_model_v2	BASE	vampire
tree_small_dead_3	RigidModels/campaign/vegetation/trees/vmp_medium_trees_03.rigid_model_v2	BASE	vampire
wef_aut_tree_large_1	RigidModels/campaign/vegetation/trees/wef_large_autumn_trees_01.rigid_model_v2	BASE	wood_elves_autumn
wef_aut_tree_large_2	RigidModels/campaign/vegetation/trees/wef_large_autumn_trees_02.rigid_model_v2	BASE	wood_elves_autumn
wef_aut_tree_large_3	RigidModels/campaign/vegetation/trees/wef_large_autumn_trees_03.rigid_model_v2	BASE	wood_elves_autumn
wef_aut_tree_medium_1	RigidModels/campaign/vegetation/trees/wef_medium_autumn_trees_01.rigid_model_v2	BASE	wood_elves_autumn
wef_aut_tree_small_1	RigidModels/campaign/vegetation/trees/wef_small_autumn_trees_01.rigid_model_v2	BASE	wood_elves_autumn
wef_aut_tree_small_2	RigidModels/campaign/vegetation/trees/wef_small_autumn_trees_02.rigid_model_v2	BASE	wood_elves_autumn
wef_wild_grass_1	RigidModels/campaign/vegetation/grass/wef_grass_wild_01.rigid_model_v2	BASE	
wef_wild_grass_2	RigidModels/campaign/vegetation/grass/wef_grass_wild_02.rigid_model_v2	BASE	
wef_wild_grass_3	RigidModels/campaign/vegetation/grass/wef_grass_wild_03.rigid_model_v2	BASE	
wef_wild_shrubs_grass_1	RigidModels/campaign/vegetation/forest_edge/wef_forest_edge_wild_01.rigid_model_v2	BASE	
wef_win_tree_large_1	RigidModels/campaign/vegetation/trees/wef_large_trees_winter_01.rigid_model_v2	BASE	wood_elves_winter
wef_win_tree_large_2	RigidModels/campaign/vegetation/trees/wef_large_trees_winter_02.rigid_model_v2	BASE	wood_elves_winter
wef_win_tree_large_3	RigidModels/campaign/vegetation/trees/wef_large_trees_winter_03.rigid_model_v2	BASE	wood_elves_winter
wef_win_tree_medium_1	RigidModels/campaign/vegetation/trees/wef_medium_trees_winter_01.rigid_model_v2	BASE	wood_elves_winter
wef_win_tree_small_1	RigidModels/campaign/vegetation/trees/wef_small_trees_winter_01.rigid_model_v2	BASE	wood_elves_winter
wef_win_tree_small_2	RigidModels/campaign/vegetation/trees/wef_small_trees_winter_02.rigid_model_v2	BASE	wood_elves_winter
wef_win_tree_small_3	RigidModels/campaign/vegetation/trees/wef_small_trees_winter_03.rigid_model_v2	BASE	wood_elves_winter
