melee_weapons_tables
21
bonus_v_cavalry	bonus_v_large	bonus_v_infantry	key	damage	ap_damage	first_strike	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval
0	8	0	wh_main_brt_lance	26	16	0	2	lance	spear		1	1	5	0	False		0	10	4.5
0	20	0	wh_main_brt_lance_grail_knight	40	35	0	2	lance	spear	small	2	0.65	5	0	True		0	10	4.4
0	0	0	wh_main_brt_lance_hero	270	90	0	1	lance	spear	medium	8	1	50	0	False		0	10	4
0	0	10	wh_main_brt_lance_pegasus_knights	33	17	0	2	lance	spear	medium	2	0.8	5	0	False		0	10	4.5
0	15	0	wh_main_brt_spear	22	5	0	2	spear	spear		1	1	5	0	False		0	10	4.7
0	20	0	wh_main_brt_spear_2hander	24	6	0	2	spear	spear		1	1	5	0	False		0	10	4.7
0	0	0	wh_main_brt_sword_caster_hero	265	35	0	1	sword	sword	large	8	1	50	0	True		0	6	4.2
0	0	0	wh_main_brt_sword_hero	280	160	0	1	sword	sword	small	5	1	50	0	True		0	10	4
0	0	0	wh_main_brt_sword_hero_lord	290	170	0	1	sword	sword	small	6	1	50	0	False		0	10	4
0	0	0	wh_main_brt_sword_leoncoeur	270	190	0	1	sword	sword	medium	7	1	50	15	False		0	10	4
0	0	0	wh_main_brt_sword_short	24	3	0	0	sword	sword		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_brt_sword_yeomen_archers	22	3	0	1	sword	sword		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_chs_archaon_0	300	200	0	1	sword	sword	large	10	1.38	200	5	False	wh_main_unit_contact_searing_fire	0	10	4
0	0	0	wh_main_chs_archaon_1	300	200	0	2	sword	sword	very_large	15	1.52	350	5	False	wh_main_unit_contact_searing_fire	0	10	4
0	0	0	wh_main_chs_axe	30	15	0	1	axe	axe		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_chs_axe_chosen	35	30	0	1	axe	axe	small	3	1.1	5	5	False		0	9	4.2
0	0	0	wh_main_chs_axe_great_chosen	40	55	0	1	axe	axe	small	4	1.1	5	5	False		0	9	4.2
0	0	0	wh_main_chs_axe_great_marauders	17	20	0	1	axe	axe		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_chs_axe_hero	280	165	0	1	axe	axe	medium	8	1.1	50	0	False		0	10	4
0	0	0	wh_main_chs_axe_marauders	27	8	0	1	axe	axe		1	1	5	0	False		0	10	4.5
0	0	18	wh_main_chs_chariot	46	28	0	3	axe	claw	very_large	4	1.15	40	0	False		3	2	4
0	0	0	wh_main_chs_claws_chaos_spawn	110	45	0	2	sword	claw	medium	5	1.2	50	0	False		0	10	4.2
0	20	0	wh_main_chs_halberd	16	24	0	2	spear	halberd		1	1	5	0	False		0	10	4.6
0	20	0	wh_main_chs_lance	23	27	0	1	lance	spear		1	1	5	5	False		0	10	4.7
0	0	0	wh_main_chs_lord_of_change	250	300	0	3	axe	staff	very_large	12	1.15	750	15	True	wh_dlc06_unit_contact_blinded	0	10	4.2
0	0	0	wh_main_chs_marauder_horsemaster_spear	30	14	0	2	spear	spear		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_chs_marauder_horsemen_spear	27	9	0	2	spear	spear		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_chs_sword	32	10	0	1	sword	sword		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_chs_sword_caster_hero	200	90	0	1	sword	sword	large	8	1.1	50	0	True		0	4	4
0	0	0	wh_main_chs_sword_caster_hero_fire	250	140	0	1	sword	sword	large	8	1.1	50	5	False	wh_main_unit_contact_searing_fire	0	4	4
0	0	0	wh_main_chs_sword_caster_lord_fire	260	160	0	1	sword	sword	very_large	8	1.2	50	5	False	wh_main_unit_contact_searing_fire	0	4	4
0	0	0	wh_main_chs_sword_caster_lord_hero	210	110	0	1	sword	sword	very_large	8	1.2	50	0	True	wh_dlc06_unit_contact_discouraged	0	4	4
0	0	8	wh_main_chs_sword_chaos_knight	30	24	0	1	sword	sword		1	1.2	5	5	False		0	10	4.5
0	0	0	wh_main_chs_sword_hero	315	165	0	1	sword	sword	medium	8	1.2	50	15	False		0	10	4
0	0	0	wh_main_chs_warhound	28	2	0	1	sword	claw		1	1	5	0	False		0	10	4
0	0	0	wh_main_chs_warhound_beastmen	33	2	0	1	sword	claw	very_small	2	0.6	5	0	False		0	10	4
0	0	0	wh_main_chs_warhound_poison	62	12	0	1	sword	claw	medium	4	0.85	5	0	False	wh_main_unit_contact_poison_lethal	0	10	4.2
0	0	0	wh_main_claws	40	40	0	1	sword	claw	small	10	1	25	0	False		0	10	4.2
0	0	0	wh_main_claws_crypt_horrors	102	38	0	1	axe	claw	large	8	1.4	25	0	False	wh_main_unit_contact_poison_lethal	0	10	4
0	0	0	wh_main_claws_feasters_ghouls	40	2	0	1	sword	claw		1	1	5	0	False	wh_main_unit_contact_poison_lethal	0	10	4
0	0	0	wh_main_claws_ghouls	36	2	0	1	sword	claw		1	1	5	0	False	wh_main_unit_contact_poison_lethal	0	10	4
0	0	0	wh_main_club	10	8	0	1	axe	club		1	1	5	0	False		0	10	4.2
0	0	0	wh_main_club_giant	250	375	0	5	axe	club_giant	large	15	1.84	800	0	False		0	7	4.2
0	0	0	wh_main_club_giant_bst	260	400	0	5	axe	club_giant	large	15	1.86	900	0	False		0	7	4.2
0	0	0	wh_main_club_giant_chs	250	400	0	5	axe	club_giant	large	15	1.86	850	0	False		0	7	4.2
0	0	0	wh_main_club_troll	48	68	0	1	axe	club_troll	large	6	1.34	25	0	False		0	6	4.4
0	0	24	wh_main_club_troll_armoured	74	86	0	2	axe	club_troll	very_large	10	1.6	50	0	False		0	4	4.4
0	0	0	wh_main_club_troll_chaos	52	68	0	2	axe	club_troll	large	6	1.4	25	0	False		0	6	4.4
0	0	0	wh_main_dwf_axe	24	7	0	1	axe	axe		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_dwf_axe_great	16	21	0	1	axe	axe		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_dwf_axe_great_quarreller	12	21	0	1	axe	axe		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_dwf_axe_hero	265	170	0	1	axe	axe	medium	6	1.1	50	0	True		0	10	4.4
0	0	0	wh_main_dwf_axe_hero_lord	270	185	0	1	axe	axe	medium	8	1.2	50	0	True		0	10	4.4
0	0	0	wh_main_dwf_axe_hero_thorgrim	290	200	0	2	axe	axe	large	10	1.25	300	0	True		0	10	4.4
0	0	0	wh_main_dwf_axe_ironbreakers	28	23	0	1	axe	axe		2	0.6	20	0	False		0	10	4.8
0	0	0	wh_main_dwf_axe_norgrimlings_ironbreakers	26	28	0	1	axe	axe		2	1	20	0	False		0	10	4.8
0	0	0	wh_main_dwf_axe_warrior	24	8	0	1	axe	axe		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_dwf_drakegun	21	6	0	1	sword	drakegun		1	1	6	5	False		0	10	4.8
0	0	0	wh_main_dwf_gyrobomber	65	45	0	1	axe	unarmed	large	8	1.4	5	0	False		0	10	4.4
0	0	0	wh_main_dwf_gyrocopter	50	24	0	1	axe	unarmed	large	4	1.25	5	0	False		0	10	4.4
0	0	0	wh_main_dwf_hammer_runesmith	185	195	0	1	axe	hammer	large	7	1.2	50	0	True		0	5	4.4
0	0	0	wh_main_dwf_hammerers	15	45	0	2	axe	hammer	small	3	0.6	30	0	False		0	10	4.8
0	0	0	wh_main_dwf_longbeards_axe	26	15	0	1	axe	axe		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_dwf_longbeards_axe_great	18	27	0	1	axe	axe		1	1	15	0	False		0	10	4.8
0	0	0	wh_main_dwf_master_engineer_hammer	165	220	0	1	axe	hammer	small	5	1	50	0	False		0	10	4.4
0	0	0	wh_main_dwf_master_engineer_hammer_crew	105	12	0	1	axe	hammer	small	3	0.5	50	0	False		0	10	4.5
0	0	0	wh_main_dwf_miners_ekrund_pickaxe	14	28	0	2	axe	axe		1	1	28	0	False		0	10	4.8
0	0	0	wh_main_dwf_miners_pickaxe	8	18	0	2	axe	axe		1	1	25	0	False		0	10	4.9
0	33	0	wh_main_dwf_slayer_axe_dual	34	24	0	1	axe	axe		1	0.5	5	0	False		0	10	4.4
0	50	0	wh_main_dwf_ungrim_axe_great	175	285	0	2	axe	axe	medium	8	1.15	300	15	False		0	10	4
0	35	0	wh_main_emp_demigryph_halberd	34	40	0	2	lance	halberd	small	4	1	5	0	False		0	10	4.6
0	0	18	wh_main_emp_demigryph_lance	30	48	0	2	lance	spear	small	3	1	5	0	False		0	10	4.6
0	38	0	wh_main_emp_gryphites_halberd	56	66	0	2	lance	halberd	medium	6	1	15	0	False		0	10	4.6
0	8	0	wh_main_emp_halberd	16	22	0	2	spear	halberd		1	1	5	0	False		0	10	5
0	0	0	wh_main_emp_hammer_hero	175	290	0	1	axe	hammer	small	5	1.1	50	0	False	wh_dlc06_unit_contact_sundered_armour	0	10	4.2
0	0	0	wh_main_emp_hammer_warrior_priest	180	200	0	1	axe	hammer	medium	5	1.1	50	0	True		0	10	4.2
0	30	0	wh_main_emp_imperial_griffon	215	270	0	3	sword	claw	large	12	1.45	500	0	False		0	3	4
0	0	0	wh_main_emp_karl_franz_deathclaw	275	280	0	3	sword	claw	large	14	1.65	600	0	False		0	10	4
0	0	0	wh_main_emp_karl_franz_pegasus	170	290	0	1	sword	claw	medium	8	1	100	0	False	wh_dlc06_unit_contact_sundered_armour	0	10	4.2
0	0	0	wh_main_emp_lance	27	16	0	2	lance	spear		1	1	5	0	False		0	10	4.6
0	0	0	wh_main_emp_lance_hero	250	250	0	1	lance	spear	small	5	1	100	0	False		0	10	4.2
0	0	0	wh_main_emp_lance_hero_general	300	150	0	1	lance	spear	small	5	1	50	0	False		0	10	4.2
0	0	0	wh_main_emp_lance_reiksguard	30	17	0	2	lance	spear		1	1	5	0	False		0	10	4.7
0	10	0	wh_main_emp_lance_zintlers	29	21	0	2	lance	spear		1	1	5	0	False		0	10	4.7
0	0	0	wh_main_emp_luminark	28	16	0	3	axe	unarmed	very_large	4	1	60	0	True		3	2	4.2
0	0	0	wh_main_emp_luminark_temple	48	20	0	3	axe	unarmed	very_large	8	1.2	60	15	False		3	2	4.4
0	15	0	wh_main_emp_spear	24	5	0	2	spear	spear		1	1	5	0	False		0	10	4.8
0	20	0	wh_main_emp_spear_0	22	10	0	2	spear	spear		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_emp_sword	26	8	0	1	sword	sword		1	1	5	0	False		0	10	4.4
0	0	0	wh_main_emp_sword_amberwizard	250	90	0	1	sword	staff	medium	5	1.2	130	0	False		0	6	3.8
0	0	0	wh_main_emp_sword_battlewizard	210	80	0	1	sword	sword	very_large	10	1.2	140	5	False	wh_main_unit_contact_searing_fire	0	5	4.2
0	0	0	wh_main_emp_sword_belthasar	320	140	0	1	sword	sword	very_large	14	1.2	175	0	True	wh_dlc06_unit_contact_sundered_armour	0	4	4.2
0	0	0	wh_main_emp_sword_caster	235	40	0	1	sword	sword	very_large	10	1.25	50	0	True		0	10	4.2
0	0	0	wh_main_emp_sword_cav	28	8	0	1	sword	sword		1	1	5	0	False		0	10	4.4
0	0	0	wh_main_emp_sword_cav_outrider	28	9	0	1	sword	sword		1	1	5	0	False		0	10	4.2
0	0	8	wh_main_emp_sword_great	20	25	0	1	sword	sword	small	2	0.75	5	0	False		0	10	4.4
0	0	0	wh_main_emp_sword_greywizard	210	85	0	1	sword	sword	large	9	1.3	140	0	True		0	5	4
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	4.2
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	4.2
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	4.2
0	0	0	wh_main_emp_sword_short	26	5	0	0	sword	sword		1	1	5	0	False		0	10	4.2
0	0	0	wh_main_emp_sword_todbringer	300	180	0	1	sword	sword	small	5	1.1	50	0	False		0	10	4.2
0	30	0	wh_main_emp_sword_witchhunter	240	125	0	1	sword	sword	small	3	1	50	0	True		0	10	4
0	60	0	wh_main_grn_arachnarok	115	325	0	3	axe	claw	large	12	1.6	700	0	False	wh_main_unit_contact_poison	0	5	4.2
0	0	0	wh_main_grn_axe_choppa_savages	27	9	0	1	axe	axe		1	1	5	0	False		0	10	4.4
0	0	0	wh_main_grn_axe_great	20	32	0	2	axe	axe	very_small	3	0.8	25	0	False		0	10	4.5
0	0	0	wh_main_grn_axe_great_grimgor	225	300	0	3	axe	axe	large	8	1.3	275	0	False		0	5	3.9
0	0	18	wh_main_grn_boar_chariot	34	36	0	3	axe	claw	very_large	6	1.16	5	0	False		3	2	4
0	0	25	wh_main_grn_boar_chariot_caster_hero	18	90	0	3	axe	claw	very_large	4	1	5	0	True		3	2	4
0	0	0	wh_main_grn_choppa	26	10	0	1	sword	sword		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_grn_choppa_azhag	215	250	0	1	sword	sword	large	8	1.25	50	0	True	wh_dlc06_unit_contact_discouraged	0	6	4
0	0	0	wh_main_grn_choppa_caster_hero	200	90	0	1	sword	sword	large	8	1	50	0	True		0	5	4.2
0	0	0	wh_main_grn_choppa_dual	28	10	0	1	sword	sword		1	1	5	0	False		0	10	4.4
0	0	0	wh_main_grn_choppa_dual_big_uns	22	26	0	1	sword	sword		1	1	5	0	False		0	10	4.4
0	0	0	wh_main_grn_choppa_hero	265	200	0	1	sword	sword	large	8	1.2	50	0	False		0	10	4
0	16	0	wh_main_grn_choppa_savage_big_uns	36	14	0	1	sword	sword		1	1	5	0	False		0	10	4.4
0	0	0	wh_main_grn_goblin_fanatic_poison	24	5	0	1	sword	sword		1	1	5	0	False	wh_main_unit_contact_poison	0	10	4.4
0	0	0	wh_main_grn_goblin_spear	22	5	0	1	spear	spear		1	1	5	0	False		0	10	4.4
0	0	0	wh_main_grn_goblin_spear_caster_hero	280	85	0	2	spear	spear	medium	5	1	50	0	False		0	6	4
0	5	0	wh_main_grn_goblin_spear_poison	21	5	0	1	spear	spear		1	1	5	0	False	wh_main_unit_contact_poison	0	10	4.4
0	8	0	wh_main_grn_goblin_spear_poison_spider_rider	24	17	0	1	spear	spear	small	3	0.5	0	0	False	wh_main_unit_contact_poison	0	10	4.4
4	0	0	wh_main_grn_goblin_spear_wolf	26	5	0	1	spear	sword		3	1	5	0	False		0	10	4.3
0	0	0	wh_main_grn_goblin_sword	24	4	0	1	sword	sword		1	1	5	0	False		0	10	4.4
0	0	0	wh_main_grn_goblin_sword_caster_hero	300	100	0	1	sword	sword	large	9	1	50	0	True		0	6	4
0	0	0	wh_main_grn_goblin_sword_caster_hero_poison	230	35	0	1	sword	sword	large	8	1	50	0	True	wh_main_unit_contact_poison	0	6	4
0	0	0	wh_main_grn_goblin_sword_hero	245	125	0	1	sword	sword	small	3	1	50	0	False		0	10	4
0	0	0	wh_main_grn_goblin_sword_hero_poison	265	125	0	1	sword	sword	small	3	1	50	0	False	wh_main_unit_contact_poison	0	10	4
0	0	0	wh_main_grn_goblin_sword_hero_poison_lethal	175	200	0	1	sword	sword	medium	6	1	50	0	False	wh_main_unit_contact_poison_lethal	0	10	4
0	0	0	wh_main_grn_goblin_sword_poison	23	5	0	1	sword	sword		1	1	5	0	False	wh_main_unit_contact_poison	0	10	4.5
0	0	0	wh_main_grn_goblin_sword_poison_spider_rider	21	16	0	1	sword	sword	small	2	0.5	5	0	False	wh_main_unit_contact_poison	0	10	4.4
0	0	0	wh_main_grn_orc_boar_caster_hero	120	160	0	1	sword	sword	large	5	1	5	0	True		0	4	4
0	0	0	wh_main_grn_orc_boar_choppa	19	21	0	1	sword	sword		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_grn_orc_boar_choppa_hero	170	280	0	1	sword	sword	large	8	1	50	0	False		0	10	4
0	12	0	wh_main_grn_orc_boar_choppa_savage	40	12	0	1	sword	sword	small	2	0.45	5	0	False		0	10	4.5
0	20	0	wh_main_grn_orc_boar_choppa_savage_big_uns	30	15	0	1	sword	sword	small	4	0.62	10	0	False		0	10	4.5
0	0	0	wh_main_grn_orc_boar_spear	18	28	0	2	spear	spear	small	4	0.96	15	0	False		0	10	4.5
0	0	9	wh_main_grn_wolf_chariot	32	6	0	3	axe	claw	large	4	1	5	0	False		3	2	4
0	0	30	wh_main_grn_wolf_chariot_hero	200	80	0	3	axe	claw	very_large	4	1	5	0	False		3	2	4
0	0	0	wh_main_grn_wyvern	200	275	0	3	sword	claw	large	10	1.4	550	0	False	wh_main_unit_contact_poison_lethal	0	4	4
0	0	0	wh_main_grn_wyvern_skullmuncha	240	280	0	3	sword	claw	large	12	1.5	600	0	False	wh_main_unit_contact_poison_lethal	0	4	4
0	0	0	wh_main_hammer	22	8	0	1	axe	hammer		1	1	5	0	False		0	10	4
0	0	0	wh_main_hammer_great	30	9	0	1	axe	hammer		1	1	5	0	False		0	10	4
0	0	0	wh_main_lance	24	6	0	1	lance	spear		1	1	5	0	False		0	10	5
0	0	0	wh_main_pickaxe	14	17	0	1	axe	axe		1	1	5	0	False		0	10	4
0	13	0	wh_main_spear	28	4	0	2	spear	spear		1	1	5	0	False		0	10	4
0	0	0	wh_main_staff	10	8	0	1	axe	staff		1	1	5	0	False		0	10	4
0	0	0	wh_main_steamtank	165	205	0	4	axe	unarmed	very_large	15	1.5	750	0	False		4	4	4.4
0	0	0	wh_main_sword_dual	32	8	0	1	sword	sword		1	1	5	0	False		0	10	4
0	0	10	wh_main_sword_great	30	8	0	1	sword	sword		1	1	5	0	False		0	10	4
0	0	0	wh_main_sword_short	22	2	0	0	sword	sword		1	1	5	0	False		0	10	4
0	0	0	wh_main_unarmed	10	0	0	1	axe	unarmed		1	1	5	0	False		0	10	4
0	0	24	wh_main_vmp_black_coach	50	62	0	3	axe	halberd	very_large	10	1.5	25	0	True		3	3	4
0	0	0	wh_main_vmp_claws_shwartzhafen_devils	200	125	0	2	sword	claw	very_large	8	1.56	50	0	False		0	10	3.6
0	0	0	wh_main_vmp_claws_vargheist	144	56	0	2	sword	claw	very_large	8	1.36	40	0	False		0	10	4
0	0	0	wh_main_vmp_claws_varghulf	250	250	0	3	axe	claw	very_large	14	1.42	340	0	False		0	10	3.5
0	0	0	wh_main_vmp_fell_bats	28	2	0	1	knife	claw		1	1	5	0	False		0	10	4.2
0	0	0	wh_main_vmp_hero_banshee	100	250	0	1	knife	claw	small	4	1	50	0	True		0	10	3.8
0	50	0	wh_main_vmp_hero_terrorgheist	175	275	0	3	axe	claw	large	6	1.4	550	0	False	wh_main_unit_contact_poison	0	3	4
0	0	0	wh_main_vmp_hero_zombie_dragon	200	315	0	3	axe	claw	very_large	15	1.45	550	0	True	wh_main_unit_contact_poison_lethal	0	3	4.2
0	0	0	wh_main_vmp_scythe_cairnwraith	13	33	0	1	axe	halberd	small	4	1	5	0	True		0	10	4.8
0	0	8	wh_main_vmp_scythe_chillgheist	13	33	0	2	axe	halberd	small	5	1.1	5	5	True		0	10	4.8
0	0	6	wh_main_vmp_scythe_hexwraith	9	32	0	1	axe	halberd	small	4	1	5	5	True		0	10	4.8
0	15	0	wh_main_vmp_spear	21	5	0	2	spear	spear		1	1	5	0	False		0	10	4.7
0	0	0	wh_main_vmp_staff_hero	200	50	0	1	axe	staff	large	10	1.1	50	0	True		0	6	4.2
0	0	0	wh_main_vmp_staff_hero_ghorst_cart	345	115	0	2	axe	staff	very_large	11	1.2	50	0	True		0	5	4.2
0	0	0	wh_main_vmp_staff_hero_kemmler	275	150	0	1	axe	staff	very_large	13	1.3	50	0	True		0	6	4.2
0	0	0	wh_main_vmp_staff_necro_lord	290	110	0	1	axe	staff	very_large	10	1.2	50	0	True		0	6	4.2
0	0	0	wh_main_vmp_sword	24	5	0	1	sword	sword		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_vmp_sword_hero	300	140	0	1	sword	sword	small	5	1	50	0	True		0	10	4
0	0	0	wh_main_vmp_sword_hero_lord	290	160	0	1	sword	sword	small	6	1	50	0	True		0	10	4
0	0	0	wh_main_vmp_sword_hero_vampire	300	100	0	1	sword	sword	small	4	1	50	0	True		0	10	3.9
0	0	0	wh_main_vmp_sword_hero_wight_king	180	210	0	1	sword	sword	small	5	1	50	0	True	wh_dlc06_unit_contact_sundered_armour	0	10	4.2
0	0	0	wh_main_vmp_sword_isabella	280	160	0	1	sword	sword	medium	6	1	50	0	True		0	10	3.9
0	0	0	wh_main_vmp_sword_mannfred	290	170	0	1	sword	sword	medium	8	1.15	50	0	True		0	10	4.2
0	0	0	wh_main_vmp_sword_vlad	230	220	0	1	sword	sword	small	6	1	100	0	True		0	10	4
0	0	0	wh_main_vmp_sword_zombie	19	2	0	1	sword	sword		10	1	5	0	False		0	10	4.7
0	60	0	wh_main_vmp_terrorgheist	185	285	0	3	axe	claw	large	12	1.4	500	0	False	wh_main_unit_contact_poison	0	3	4
0	0	0	wh_main_vmp_tithe_zombie	12	20	0	1	sword	sword	small	3	0.5	10	0	False		0	10	4.6
0	0	6	wh_main_vmp_wightblade_black_knight	17	23	0	1	sword	sword		1	1	5	0	False		0	10	4.8
0	0	6	wh_main_vmp_wightblade_grave_guard	18	18	0	1	sword	sword		1	1	5	0	False		0	10	4.8
0	0	10	wh_main_vmp_wightblade_grave_guard_great	18	26	0	1	sword	sword		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_vmp_wightblade_lance	20	23	0	2	lance	spear		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_vmp_wightblade_reavers	22	26	0	2	lance	spear		1	1	5	0	False		0	10	4.8
0	0	10	wh_main_vmp_wightblade_sternsmen	21	23	0	1	sword	sword		1	1	5	0	False		0	10	4.8
0	0	0	wh_main_vmp_wolf_fangs	27	2	0	1	knife	claw		1	1	5	0	False		0	10	4.4
0	30	0	wh_pro04_wef_asrai_spear_rangers	24	25	0	2	spear	spear		1	1	10	0	False	wh_main_unit_contact_poison_lethal	0	10	4
0	0	0	wh_pro04_wef_sword_waywatcher	34	24	0	1	sword	sword		1	1	5	0	True		0	10	4
0	0	0	wh_pro04_wef_spear_wardancer	28	50	0	2	spear	spear		1	1	5	0	False	wh_dlc06_unit_contact_sundered_armour	0	8	4
0	20	0	wh_pro04_wef_wildrider_spear	42	64	0	1	spear	spear	small	4	1.16	5	0	True		0	8	4
0	10	0	wh_pro04_brt_halberd	15	24	0	2	spear	halberd		1	1	5	0	False		0	10	4.5
0	0	0	wh_pro04_brt_sword_yeomen_archers	32	8	0	1	sword	sword		1	1	10	0	False	wh_main_unit_contact_poison	0	10	4.2
0	0	8	wh_pro04_brt_sword_great_questing	20	40	0	1	sword	sword	small	3	1.23	10	0	False		0	10	4.4
0	0	0	wh_pro04_bst_gor_axe	29	9	0	1	axe	axe		1	1	5	0	False		0	10	4.4
0	0	0	wh_pro04_nor_berserker_dual_axes	38	18	0	1	axe	axe		1	1	10	0	False		0	10	4.2
0	0	0	wh_pro04_nor_fimir_dual_axe	50	64	0	1	axe	axe	medium	5	1.24	150	0	True	wh_dlc06_unit_contact_sundered_armour	0	10	4.5
0	19	0	wh_pro04_nor_warhound_ror	62	14	0	1	sword	claw		1	1	5	0	False		0	10	4.2
0	0	0	wh_pro04_chs_axe_marauders	28	9	0	1	axe	axe		1	1	5	0	False		0	10	4.5
0	0	0	wh_pro04_chs_dwf_axe	25	8	0	1	axe	axe		1	1	5	0	False		0	10	4.8
0	0	0	wh_pro04_bst_minotaur_axe	68	72	0	1	axe	axe	medium	5	1.16	50	0	False		0	7	4.3
0	0	0	wh_pro04_nor_mammoth_tusks_great_ror	150	400	0	3	axe	claw	very_large	15	1.68	600	0	False		6	4	4.6
0	0	0	wh_main_chs_axe_marauders_woc	28	10	0	1	axe	axe		1	1	5	0	False		0	10	4.5
0	0	0	wh_main_chs_axe_great_marauders_woc	18	22	0	1	axe	axe		1	1	5	0	False		0	10	4.5
0	32	0	wh_dlc08_nor_skinwolves_claws_armored	104	52	0	2	axe	axe	medium	5	1.2	40	0	False		0	6	3.9
0	0	30	wh_dlc08_chs_chariot_hero_wulfrik	300	175	0	3	axe	claw	very_large	6	1.15	100	0	False		4	2	4
0	0	0	wh_dlc08_nor_mammoth_tusks1	125	400	0	3	axe	claw	very_large	15	1.65	600	0	True		6	10	4.6
