building_units_allowed_tables
4
building	unit	unknown2	unknown3	unknown4	faction	unknown6
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_grn_cav_goblin_wolf_riders_0	0	1693995353	0		False
wh2_main_skv_assassins_3	wh2_main_skv_inf_gutter_runner_slingers_0	0	293196063	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_vmp_mon_crypt_horrors	0	1218469777	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh2_main_hef_inf_archers_1	0	931578984	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_dlc05_wef_inf_glade_guard_2	0	65791	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_chs_cav_marauder_horsemen_1	0	43537059	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh2_main_hef_inf_archers_0	0	1863340008	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_vmp_inf_crypt_ghouls	0	1308396877	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh2_main_hef_inf_spearmen_0	0	2116639293	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_dlc07_brt_inf_battle_pilgrims_0	0	1910817774	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_chs_mon_chaos_spawn	0	1019943276	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh2_main_skv_inf_gutter_runner_slingers_1	0	147749306	0		False
wh_main_brt_barracks_4	wh_dlc07_brt_inf_foot_squires_0	0	63000471	0		False
wh2_main_special_settlement_khemri_skv_5	wh2_main_skv_inf_skavenslave_slingers_0	0	1215378573	0		False
wh2_main_rogue_settlement_major_3	wh_main_grn_inf_orc_big_uns	0	1347530123	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_chs_cav_chaos_knights_1	0	632418977	0		False
wh2_main_horde_rogue_settlement_1	wh_dlc03_bst_inf_ungor_herd_1	0	1422846529	0		False
wh2_main_rogue_settlement_major_3	wh_main_emp_cav_outriders_1	0	2026786801	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_main_chs_cav_chaos_chariot	0	341577784	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_chs_cav_chaos_knights_1	0	1008811745	0		False
wh2_main_horde_rogue_settlement_2	wh_main_grn_inf_night_goblin_fanatics	0	113804101	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_dlc01_chs_mon_dragon_ogre_shaggoth	0	39830569	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh2_main_skv_inf_gutter_runners_1	0	956934024	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_emp_inf_swordsmen	0	1818348731	0		False
wh2_main_rogue_outpostnorsca_major_1	wh2_main_skv_inf_death_runners_0	0	1508289922	0		False
wh2_main_rogue_settlement_minor_2	wh_main_brt_cav_knights_of_the_realm	0	1725581974	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_grn_mon_trolls	0	37956344	0		False
wh2_main_rogue_settlement_major_1	wh_dlc05_wef_inf_glade_guard_1	0	64815	0		False
wh2_main_horde_rogue_settlement_1	wh_dlc04_emp_cav_knights_blazing_sun_0	0	495401200	0		False
wh2_main_rogue_settlement_major_3	wh_main_vmp_mon_crypt_horrors	0	1563573056	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc03_bst_feral_manticore	0	160663749	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_chs_mon_chaos_warhounds_1	0	27920110	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh2_main_skv_inf_death_runners_0	0	1413408844	0		False
wh2_main_special_fortress_gate_griffon_skaven_5	wh2_main_skv_inf_skavenslave_slingers_0	0	772354775	0		False
wh2_main_rogue_settlement_minor_coast_2	wh2_main_def_art_reaper_bolt_thrower	0	65946	0		False
wh2_main_rogue_settlement_major_2	wh_main_dwf_inf_irondrakes_2	0	252679710	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_emp_inf_halberdiers	0	101051505	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_grn_cav_orc_boar_boy_big_uns	0	265667556	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_dwf_inf_irondrakes_0	0	1428166802	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_vmp_mon_fell_bats	0	657509217	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_dlc05_wef_inf_dryads_0	0	1841130165	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_dlc01_chs_mon_dragon_ogre_shaggoth	0	1214274751	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_dlc04_emp_inf_free_company_militia_0	0	965787455	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_grn_inf_orc_arrer_boyz	0	53623520	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_dlc06_grn_inf_nasty_skulkers_0	0	247013966	0		False
wh2_main_rogue_settlement_minor_1	wh_dlc01_chs_mon_trolls_1	0	1308918234	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh2_main_def_cav_cold_one_knights_0	0	1274125773	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_dlc01_chs_inf_chosen_2	0	2027687006	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_main_chs_art_hellcannon	0	1654243839	0		False
wh2_main_special_fortress_gate_griffon_skaven_4	wh2_main_skv_inf_skavenslave_slingers_0	0	1298972599	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh2_main_skv_veh_doomwheel	0	1973876626	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_emp_veh_steam_tank	0	1424621341	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_dwf_art_flame_cannon	0	677608609	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_dlc01_chs_cav_gorebeast_chariot	0	977132361	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_grn_inf_savage_orc_arrer_boyz	0	1599734713	0		False
wh2_main_rogue_settlement_major_3	wh_main_emp_cav_outriders_0	0	961401563	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_chs_cav_chaos_knights_0	0	679093547	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_vmp_cav_black_knights_3	0	1055956074	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_grn_inf_goblin_spearmen	0	204662311	0		False
wh2_main_horde_rogue_settlement_1	wh2_main_def_inf_black_ark_corsairs_0	0	995258876	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh2_main_lzd_mon_kroxigors	0	1282578033	0		False
wh_dlc05_wef_tree_spirits_3	wh_dlc05_wef_inf_dryads_0	0	63275	0		False
wh2_main_rogue_settlement_minor_3	wh_main_grn_art_doom_diver_catapult	0	1114078598	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_dlc05_wef_inf_wildwood_rangers_0	0	914931858	0		False
wh2_main_horde_skv_monsters_2	wh2_main_skv_mon_hell_pit_abomination	0	63271	0		False
wh_dlc05_wef_tree_spirits_2	wh_dlc05_wef_inf_dryads_0	0	63270	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_grn_art_doom_diver_catapult	0	1784994144	0		False
wh2_main_rogue_settlement_major_1	wh_dlc05_wef_inf_wardancers_1	0	64828	0		False
wh2_main_rogue_outpostnorsca_major_3	wh2_main_hef_inf_archers_1	0	510923333	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh2_main_def_mon_war_hydra	0	8250948	0		False
wh2_main_rogue_settlement_minor_coast_2	wh2_main_hef_inf_lothern_sea_guard_1	0	66021	0		False
wh_dlc03_horde_beastmen_gors_4	wh_dlc03_bst_inf_gor_herd_1	0	62587	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_dlc07_brt_inf_grail_reliquae_0	0	107043811	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_brt_inf_men_at_arms	0	1419707402	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_dlc04_emp_inf_flagellants_0	0	1476690069	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_grn_inf_savage_orc_arrer_boyz	0	308438337	0		False
wh_dlc03_horde_beastmen_gors_3	wh_dlc03_bst_inf_gor_herd_1	0	62580	0		False
wh_main_brt_stables_4	wh_main_brt_cav_knights_of_the_realm	0	63506	0		False
wh2_main_rogue_settlement_major_1	wh_main_grn_inf_savage_orc_big_uns	0	716211445	0		False
wh_main_brt_stables_4	wh_dlc07_brt_cav_questing_knights_0	0	63508	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc05_wef_inf_wildwood_rangers_0	0	65931	0		False
wh2_main_special_fortress_gate_phoenix_skaven_3	wh2_main_skv_inf_skavenslaves_0	0	1931955524	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_emp_inf_handgunners	0	1171735932	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_chs_mon_chaos_warhounds_1	0	2057880916	0		False
wh_dlc05_wef_cavalry_3	wh_dlc05_wef_cav_glade_riders_0	0	63050	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_dlc05_wef_cav_wild_riders_1	0	1972006142	0		False
wh2_main_special_clar_karond_lairs_skv	wh2_main_skv_mon_hell_pit_abomination	0	2001050924	0		False
wh2_main_def_coldones_2	wh2_main_def_cav_cold_one_knights_0	0	63872	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_dlc05_wef_inf_glade_guard_1	0	1234882837	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_vmp_cav_black_knights_3	0	401088212	0		False
wh2_main_def_coldones_2	wh2_main_def_cav_cold_one_chariot	0	63876	0		False
wh2_main_def_coldones_2	wh2_main_def_cav_cold_one_knights_1	0	63879	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_grn_inf_black_orcs	0	759134032	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_grn_art_goblin_rock_lobber	0	1305929606	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_chs_cav_chaos_knights_1	0	512198631	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_grn_inf_savage_orc_arrer_boyz	0	1073796763	0		False
wh2_main_horde_rogue_settlement_1	wh_main_chs_cav_chaos_knights_1	0	14387688	0		False
wh2_main_rogue_settlement_major_1	wh2_main_def_inf_shades_1	0	64885	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_dlc06_grn_inf_squig_explosive_0	0	19224526	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_dlc05_wef_inf_wildwood_rangers_0	0	556050248	0		False
wh2_main_hef_dragons_2	wh2_main_hef_mon_star_dragon	0	63187	0		False
wh_dlc05_wef_melee_2	wh_dlc05_wef_inf_wardancers_1	0	63186	0		False
wh2_main_rogue_settlement_major_coast_1	wh2_main_skv_inf_death_runners_0	0	2131334939	0		False
wh2_main_rogue_settlement_major_3	wh2_main_def_art_reaper_bolt_thrower	0	65189	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh2_main_def_inf_darkshards_1	0	1013694451	0		False
wh2_main_rogue_settlement_minor_3	wh_main_chs_mon_chaos_spawn	0	846772742	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_grn_inf_night_goblin_fanatics	0	1862752708	0		False
wh2_main_rogue_settlement_minor_1	wh_dlc04_vmp_veh_corpse_cart_0	0	65270	0		False
wh_main_emp_barracks_1	wh_main_emp_inf_spearmen_0	0	59031	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_dwf_inf_irondrakes_2	0	140581927	0		False
wh2_main_rogue_settlement_minor_3	wh_main_grn_inf_night_goblin_fanatics	0	346280104	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_brt_art_field_trebuchet	0	1163337597	0		False
wh2_main_rogue_settlement_minor_coast_1	wh2_main_skv_inf_plague_monk_censer_bearer	0	327240293	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_dlc01_chs_mon_trolls_1	0	1872842733	0		False
wh_main_brt_barracks_3	wh_dlc07_brt_inf_foot_squires_0	0	63471	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh2_main_skv_inf_death_runners_0	0	2100841070	0		False
wh2_main_rogue_settlement_major_1	wh2_main_skv_inf_gutter_runner_slingers_1	0	1715838698	0		False
wh2_main_rogue_settlement_minor_2	wh2_main_lzd_mon_carnosaur_0	0	760982296	0		False
wh2_main_horde_rogue_settlement_1	wh_main_chs_cav_marauder_horsemen_0	0	60877274	0		False
wh2_main_rogue_settlement_minor_coast_1	wh2_main_hef_art_eagle_claw_bolt_thrower	0	65841	0		False
wh2_main_rogue_settlement_major_3	wh_dlc05_wef_inf_deepwood_scouts_1	0	65137	0		False
wh2_main_rogue_settlement_major_3	wh2_main_hef_cav_ellyrian_reavers_0	0	65225	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_dwf_inf_irondrakes_0	0	2142582984	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_main_chs_cav_marauder_horsemen_1	0	1360841032	0		False
wh2_main_rogue_settlement_major_3	wh_dlc05_wef_cav_wild_riders_1	0	65131	0		False
wh2_main_horde_rogue_settlement_1	wh_main_grn_art_doom_diver_catapult	0	599339180	0		False
wh2_main_rogue_settlement_major_coast_3	wh2_main_hef_cav_ellyrian_reavers_0	0	66625	0		False
wh2_main_rogue_settlement_major_2	wh2_main_skv_inf_gutter_runner_slingers_1	0	867411443	0		False
wh2_main_rogue_settlement_major_coast_1	wh2_main_hef_cav_ellyrian_reavers_0	0	66331	0		False
wh2_main_rogue_settlement_major_coast_3	wh_dlc04_emp_cav_knights_blazing_sun_0	0	529475365	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_grn_cav_orc_boar_boy_big_uns	0	1182178323	0		False
wh_main_nor_military_3	wh_main_nor_mon_chaos_warhounds_0	0	58742	0		False
wh2_main_rogue_settlement_minor_2	wh_main_grn_inf_savage_orc_arrer_boyz	0	909363315	0		False
wh2_main_rogue_settlement_major_3	wh_dlc06_chs_cav_marauder_horsemasters_0	0	1995838647	0		False
wh2_main_def_exiles_2	wh2_main_def_inf_shades_1	0	63984	0		False
wh2_main_def_coldones_2	wh2_main_def_inf_black_guard_0	0	63987	0		False
wh2_main_def_worship_3	wh2_main_def_inf_har_ganeth_executioners_0	0	63986	0		False
wh2_main_def_exiles_2	wh2_main_def_inf_shades_0	0	63981	0		False
wh2_main_skv_outpostnorsca_major_5_coast	wh2_main_skv_inf_skavenslaves_0	0	952693428	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_grn_cav_goblin_wolf_riders_1	0	1715300184	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh2_main_def_cav_dark_riders_1	0	626906178	0		False
wh2_main_rogue_settlement_major_coast_1	wh_dlc05_wef_inf_glade_guard_2	0	66245	0		False
wh2_main_rogue_settlement_minor_coast_3	wh2_main_hef_inf_archers_1	0	66170	0		False
wh2_main_special_settlement_khemri_skv_1	wh2_main_skv_inf_skavenslaves_0	0	766252009	0		False
wh2_main_rogue_settlement_major_coast_1	wh2_main_lzd_mon_kroxigors	0	1409361638	0		False
wh_main_special_savage_orc_camp_3	wh_main_grn_cav_savage_orc_boar_boy_big_uns	0	62058	0		False
wh_main_special_savage_orc_camp_3	wh_main_grn_cav_savage_orc_boar_boyz	0	62059	0		False
wh2_main_horde_rogue_settlement_1	wh2_main_hef_inf_archers_0	0	862942664	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh2_main_lzd_mon_bastiladon_0	0	1175266456	0		False
wh_dlc03_horde_beastmen_razorgors_1	wh_dlc03_bst_inf_razorgor_herd_0	0	62053	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh2_main_hef_art_eagle_claw_bolt_thrower	0	1695836103	0		False
wh_main_special_savage_orc_camp_3	wh_main_grn_inf_savage_orc_arrer_boyz	0	62055	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_main_vmp_inf_crypt_ghouls	0	1465534776	0		False
wh2_main_rogue_settlement_minor_3	wh2_main_def_inf_darkshards_1	0	1525183713	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_grn_cav_savage_orc_boar_boy_big_uns	0	616351875	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_vmp_mon_crypt_horrors	0	611001931	0		False
wh2_main_skv_settlement_major_4	wh2_main_skv_inf_skavenslave_spearmen_0	0	63571	0		False
wh_dlc03_horde_beastmen_gors_1	wh_dlc03_bst_inf_ungor_spearmen_0	0	62129	0		False
wh2_main_horde_rogue_settlement_2	wh_main_emp_inf_swordsmen	0	1182727706	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_chs_mon_chaos_spawn	0	981005859	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_main_dwf_veh_gyrobomber	0	1653938309	0		False
wh2_main_special_settlement_athel_loren_skv_5	wh2_main_skv_inf_skavenslave_slingers_0	0	1821551009	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc01_chs_inf_forsaken_0	0	767201992	0		False
wh2_main_rogue_settlement_minor_3	wh_main_grn_cav_orc_boar_boyz	0	131111185	0		False
wh_dlc06_grn_eight_peaks_2	wh_main_grn_inf_orc_arrer_boyz	0	62906	0		False
wh2_main_rogue_settlement_minor_2	wh2_main_hef_inf_lothern_sea_guard_1	0	65595	0		False
wh2_main_hef_barracks_3	wh2_main_hef_inf_spearmen_0	0	62904	0		False
wh2_main_rogue_settlement_major_3	wh_main_brt_inf_peasant_bowmen	0	2144665227	0		False
wh2_main_rogue_settlement_minor_2	wh2_main_hef_inf_spearmen_0	0	65598	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_vmp_mon_crypt_horrors	0	1382479865	0		False
wh_dlc06_grn_eight_peaks_3	wh_main_grn_inf_orc_arrer_boyz	0	62908	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_dlc02_vmp_cav_blood_knights_0	0	1875640709	0		False
wh2_main_horde_rogue_settlement_2	wh_main_dwf_art_flame_cannon	0	702873127	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_emp_inf_swordsmen	0	105409423	0		False
wh2_main_rogue_settlement_major_coast_1	wh_dlc05_wef_inf_wardancers_1	0	66247	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh2_main_def_inf_shades_2	0	254241606	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_dlc05_wef_inf_dryads_0	0	1691363214	0		False
wh2_main_special_settlement_kislev_skv_2	wh2_main_skv_inf_skavenslave_spearmen_0	0	525096366	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc05_wef_cav_wild_riders_1	0	65616	0		False
wh2_main_rogue_settlement_major_1	wh2_main_def_cav_cold_one_knights_1	0	990786117	0		False
wh2_main_special_settlement_altdorf_skv_1	wh2_main_skv_inf_skavenslaves_0	0	1765249406	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_emp_inf_swordsmen	0	1552594395	0		False
wh2_main_rogue_settlement_minor_1	wh_main_emp_art_helstorm_rocket_battery	0	355552478	0		False
wh2_main_rogue_settlement_major_1	wh_main_chs_inf_chaos_warriors_1	0	449014377	0		False
wh2_main_def_barracks_2	wh2_main_def_inf_bleakswords_0	0	62638	0		False
wh2_main_def_barracks_2	wh2_main_def_inf_darkshards_1	0	62639	0		False
wh2_main_horde_rogue_settlement_2	wh_main_dwf_inf_slayers	0	1275600635	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_brt_cav_grail_knights	0	2106733025	0		False
wh_main_vmp_bindingcircle_2	wh_dlc04_vmp_veh_corpse_cart_0	0	62637	0		False
wh2_main_special_fortress_gate_phoenix_skaven_2	wh2_main_skv_inf_skavenslaves_0	0	2140736891	0		False
wh_main_emp_barracks_2	wh_main_emp_inf_handgunners	0	62632	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_dlc07_brt_inf_battle_pilgrims_0	0	1741769123	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_main_chs_inf_chaos_warriors_1	0	1880410932	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_main_grn_inf_orc_big_uns	0	2107723608	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_grn_mon_giant	0	1889558878	0		False
wh2_main_special_settlement_lahmia_skv_4	wh2_main_skv_inf_skavenslave_spearmen_0	0	1868779828	0		False
wh2_main_rogue_settlement_major_1	wh_dlc03_bst_inf_razorgor_herd_0	0	413269159	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_dlc06_grn_inf_squig_explosive_0	0	987534633	0		False
wh2_main_rogue_outpostnorsca_major_2	wh2_main_hef_art_eagle_claw_bolt_thrower	0	1647407333	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_chs_cav_chaos_knights_1	0	27745774	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc05_wef_inf_dryads_0	0	230725786	0		False
wh2_main_rogue_settlement_major_2	wh2_main_def_inf_black_ark_corsairs_0	0	65044	0		False
wh2_main_rogue_settlement_major_1	wh_main_emp_cav_outriders_1	0	2035384512	0		False
wh2_main_rogue_settlement_major_2	wh2_main_def_cav_dark_riders_1	0	65042	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_vmp_cav_black_knights_3	0	809990169	0		False
wh2_main_rogue_outpostnorsca_major_3	wh2_main_skv_veh_doomwheel	0	1621358358	0		False
wh2_main_rogue_settlement_minor_coast_3	wh2_main_skv_mon_hell_pit_abomination	0	478322584	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_chs_inf_chosen_0	0	715233432	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_brt_art_field_trebuchet	0	104258200	0		False
wh_main_grn_military_4	wh_main_grn_inf_goblin_archers	0	60984	0		False
wh_main_grn_military_4	wh_main_grn_inf_orc_arrer_boyz	0	60985	0		False
wh_main_grn_military_4	wh_main_grn_inf_orc_big_uns	0	60986	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_dlc01_chs_mon_trolls_1	0	97425538	0		False
wh_dlc06_grn_military_4_skarsnik	wh_main_grn_inf_night_goblin_archers	0	62832	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh2_main_lzd_cav_cold_ones_1	0	2076069001	0		False
wh_dlc06_grn_military_4_skarsnik	wh_main_grn_inf_night_goblins	0	62830	0		False
wh2_main_lzd_saurus_2	wh2_main_lzd_inf_saurus_spearmen_1	0	62831	0		False
wh2_main_rogue_outpostnorsca_major_3	wh2_main_skv_inf_plague_monk_censer_bearer	0	2064607397	0		False
wh2_main_special_settlement_skavenblight_1	wh2_main_skv_inf_skavenslaves_0	0	1315575907	0		False
wh2_main_rogue_settlement_minor_3	wh_main_chs_cav_marauder_horsemen_0	0	56979387	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_chs_cav_chaos_knights_0	0	335956833	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_emp_inf_crossbowmen	0	1646340548	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_vmp_mon_crypt_horrors	0	1793613135	0		False
wh2_main_horde_rogue_settlement_2	wh_main_grn_cav_forest_goblin_spider_riders_1	0	1267907301	0		False
wh2_main_horde_rogue_settlement_2	wh_dlc05_wef_inf_deepwood_scouts_1	0	64668	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_emp_inf_handgunners	0	1162896654	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_brt_cav_knights_of_the_realm	0	508618364	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_chs_cav_chaos_chariot	0	2084537524	0		False
wh2_main_horde_rogue_settlement_2	wh_dlc05_wef_cav_wild_riders_1	0	64660	0		False
wh2_main_rogue_settlement_major_1	wh_main_chs_cav_chaos_knights_1	0	2113764629	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_dlc05_wef_mon_treekin_0	0	993595726	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh2_main_def_cav_cold_one_chariot	0	1784776078	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_chs_mon_chaos_warhounds_1	0	1641895848	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_dlc04_vmp_veh_corpse_cart_0	0	683277588	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_dlc01_chs_mon_trolls_1	0	584899920	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh2_main_skv_mon_hell_pit_abomination	0	1773400656	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_chs_cav_marauder_horsemen_1	0	1878929735	0		False
wh_main_grn_military_3	wh_main_grn_inf_night_goblins	0	60962	0		False
wh2_main_rogue_settlement_major_1	wh2_main_skv_mon_hell_pit_abomination	0	369279404	0		False
wh_main_grn_military_3	wh_main_grn_inf_orc_big_uns	0	60960	0		False
wh_main_grn_military_2	wh_main_grn_inf_night_goblins	0	60961	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh2_main_hef_art_eagle_claw_bolt_thrower	0	1357274728	0		False
wh_main_savage_military_3	wh_main_grn_inf_savage_orc_big_uns	0	60743	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_dwf_inf_slayers	0	1180708695	0		False
wh_main_savage_military_3	wh_main_grn_inf_savage_orcs	0	60741	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc05_bst_mon_harpies_0	0	1768814226	0		False
wh2_main_rogue_settlement_minor_2	wh2_main_skv_mon_rat_ogres	0	643583389	0		False
wh2_main_rogue_outpostnorsca_major_2	wh2_main_hef_inf_lothern_sea_guard_1	0	1650888575	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc05_wef_inf_deepwood_scouts_1	0	65622	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_dlc05_wef_forest_dragon_0	0	1296312396	0		False
wh2_main_vmp_wraiths_2	wh_main_vmp_cav_hexwraiths	0	62635	0		False
wh_main_nor_military_1	wh_main_nor_inf_chaos_marauders_0	0	60184	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_dlc01_chs_mon_dragon_ogre	0	990634809	0		False
wh2_main_rogue_settlement_minor_2	wh_main_grn_cav_orc_boar_boyz	0	1465132291	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_chs_cav_chaos_knights_0	0	638807505	0		False
wh2_main_horde_rogue_settlement_2	wh_main_grn_inf_orc_big_uns	0	188530290	0		False
wh2_main_rogue_outpostnorsca_major_1	wh2_main_lzd_mon_carnosaur_0	0	1885141842	0		False
wh2_main_rogue_settlement_minor_coast_1	wh2_main_hef_inf_lothern_sea_guard_0	0	65873	0		False
wh2_main_rogue_settlement_major_1	wh_main_chs_cav_chaos_chariot	0	2794273	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_dlc06_grn_cav_squig_hoppers_0	0	1933565705	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_dlc07_brt_inf_battle_pilgrims_0	0	43798591	0		False
wh2_main_rogue_settlement_major_3	wh_main_brt_art_field_trebuchet	0	870580418	0		False
wh2_main_rogue_settlement_minor_1	wh_main_grn_inf_savage_orc_arrer_boyz	0	754525890	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_dlc06_grn_inf_squig_explosive_0	0	51526219	0		False
wh2_main_rogue_settlement_major_2	wh2_main_skv_inf_poison_wind_globadiers	0	1014776992	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_dlc03_bst_inf_razorgor_herd_0	0	832026893	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_grn_cav_goblin_wolf_riders_0	0	1053569238	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_chs_inf_chosen_1	0	1818557567	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_chs_cav_chaos_chariot	0	154676389	0		False
