models_building_tables
8
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
terrain_props/wh_rocks			dwf_cliff_stal_02	rigidmodels\buildings\dwf_cliff_stal_02\dwf_cliff_stal_02_tech.cs2.parsed	rigidmodels\buildings\dwf_cliff_stal_02\dwf_cliff_stal_02_tech.cs2.collision
dwf/railyard			dwf_columns_big_01	rigidmodels\buildings\dwf_columns_big_01\dwf_columns_big_01_tech.cs2.parsed	rigidmodels\buildings\dwf_columns_big_01\dwf_columns_big_01_tech.cs2.collision
dwf/railyard			dwf_columns_corner_big_01	rigidmodels\buildings\dwf_columns_corner_big_01\dwf_columns_corner_big_01_tech.cs2.parsed	rigidmodels\buildings\dwf_columns_corner_big_01\dwf_columns_corner_big_01_tech.cs2.collision
dwf/rubble			dwf_debris_02	rigidmodels\buildings\dwf_debris_02\dwf_debris_02_tech.cs2.parsed	rigidmodels\buildings\dwf_debris_02\dwf_debris_02_tech.cs2.collision
dwf/rubble			dwf_debris_03	rigidmodels\buildings\dwf_debris_03\dwf_debris_03_tech.cs2.parsed	rigidmodels\buildings\dwf_debris_03\dwf_debris_03_tech.cs2.collision
dwf/rubble			dwf_debris_04	rigidmodels\buildings\dwf_debris_04\dwf_debris_04_tech.cs2.parsed	rigidmodels\buildings\dwf_debris_04\dwf_debris_04_tech.cs2.collision
dwf/rubble			dwf_debris_07	rigidmodels\buildings\dwf_debris_07\dwf_debris_07_tech.cs2.parsed	rigidmodels\buildings\dwf_debris_07\dwf_debris_07_tech.cs2.collision
dwf/platforms			dwf_defense_bastion_01	rigidmodels\buildings\dwf_defense_bastion_01\dwf_defense_bastion_01_tech.cs2.parsed	rigidmodels\buildings\dwf_defense_bastion_01\dwf_defense_bastion_01_tech.cs2.collision
dwf/platforms			dwf_defense_bastion_02	rigidmodels\buildings\dwf_defense_bastion_02\dwf_defense_bastion_02_tech.cs2.parsed	rigidmodels\buildings\dwf_defense_bastion_02\dwf_defense_bastion_02_tech.cs2.collision
dwf/platforms			dwf_defense_bastion_door_01	rigidmodels\buildings\dwf_defense_bastion_door_01\dwf_defense_bastion_door_01_tech.cs2.parsed	rigidmodels\buildings\dwf_defense_bastion_door_01\dwf_defense_bastion_door_01_tech.cs2.collision
dwf/platforms			dwf_defense_tower_01	rigidmodels\buildings\dwf_defense_tower_01\dwf_defense_tower_01_tech.cs2.parsed	rigidmodels\buildings\dwf_defense_tower_01\dwf_defense_tower_01_tech.cs2.collision
dwf/platforms			dwf_defense_tower_02	rigidmodels\buildings\dwf_defense_tower_02\dwf_defense_tower_02_tech.cs2.parsed	rigidmodels\buildings\dwf_defense_tower_02\dwf_defense_tower_02_tech.cs2.collision
dwf/forge			dwf_forge_01	rigidmodels\buildings\dwf_forge_01\dwf_forge_01_tech.cs2.parsed	rigidmodels\buildings\dwf_forge_01\dwf_forge_01_tech.cs2.collision
dwf/forge			dwf_forge_arch_slope	rigidmodels\buildings\dwf_forge_arch_slope\dwf_forge_arch_slope_tech.cs2.parsed	rigidmodels\buildings\dwf_forge_arch_slope\dwf_forge_arch_slope_tech.cs2.collision
dwf/forge			dwf_forge_arch_str	rigidmodels\buildings\dwf_forge_arch_str\dwf_forge_arch_str_tech.cs2.parsed	rigidmodels\buildings\dwf_forge_arch_str\dwf_forge_arch_str_tech.cs2.collision
dwf/forge			dwf_forge_conveyer	rigidmodels\buildings\dwf_forge_conveyer\dwf_forge_conveyer_tech.cs2.parsed	rigidmodels\buildings\dwf_forge_conveyer\dwf_forge_conveyer_tech.cs2.collision
dwf/forge			dwf_forge_drophammer_01	rigidmodels\buildings\dwf_forge_drophammer_01\dwf_forge_drophammer_01_tech.cs2.parsed	rigidmodels\buildings\dwf_forge_drophammer_01\dwf_forge_drophammer_01_tech.cs2.collision
dwf/forge			dwf_forge_drophammer_02	rigidmodels\buildings\dwf_forge_drophammer_02\dwf_forge_drophammer_02_tech.cs2.parsed	rigidmodels\buildings\dwf_forge_drophammer_02\dwf_forge_drophammer_02_tech.cs2.collision
dwf/forge			dwf_forge_drophammer_03	rigidmodels\buildings\dwf_forge_drophammer_03\dwf_forge_drophammer_03_tech.cs2.parsed	rigidmodels\buildings\dwf_forge_drophammer_03\dwf_forge_drophammer_03_tech.cs2.collision
dwf/forge			dwf_forge_hammer_giant	rigidmodels\buildings\dwf_forge_hammer_giant\dwf_forge_hammer_giant_tech.cs2.parsed	rigidmodels\buildings\dwf_forge_hammer_giant\dwf_forge_hammer_giant_tech.cs2.collision
dwf/walls			dwf_gatehouse_head_01	rigidmodels\buildings\dwf_gatehouse_head_01\dwf_gatehouse_head_01_tech.cs2.parsed	rigidmodels\buildings\dwf_gatehouse_head_01\dwf_gatehouse_head_01_tech.cs2.collision
dwf/walls			dwf_gatehouse_head_02	rigidmodels\buildings\dwf_gatehouse_head_02\dwf_gatehouse_head_02_tech.cs2.parsed	rigidmodels\buildings\dwf_gatehouse_head_02\dwf_gatehouse_head_02_tech.cs2.collision
dwf/props			dwf_grimms_01	rigidmodels\buildings\dwf_grimms_01\dwf_grimms_01_tech.cs2.parsed	rigidmodels\buildings\dwf_grimms_01\dwf_grimms_01_tech.cs2.collision
dwf/props			dwf_grimms_02	rigidmodels\buildings\dwf_grimms_02\dwf_grimms_02_tech.cs2.parsed	rigidmodels\buildings\dwf_grimms_02\dwf_grimms_02_tech.cs2.collision
dwf/props			dwf_grimms_03	rigidmodels\buildings\dwf_grimms_03\dwf_grimms_03_tech.cs2.parsed	rigidmodels\buildings\dwf_grimms_03\dwf_grimms_03_tech.cs2.collision
dwf/props			dwf_grimms_04	rigidmodels\buildings\dwf_grimms_04\dwf_grimms_04_tech.cs2.parsed	rigidmodels\buildings\dwf_grimms_04\dwf_grimms_04_tech.cs2.collision
dwf/props			dwf_gyro_pad_01	rigidmodels\buildings\dwf_gyro_pad_01\dwf_gyro_pad_01_tech.cs2.parsed	rigidmodels\buildings\dwf_gyro_pad_01\dwf_gyro_pad_01_tech.cs2.collision
dwf/houses			dwf_house_barrel_01	rigidmodels\buildings\dwf_house_barrel_01\dwf_house_barrel_01_tech.cs2.parsed	rigidmodels\buildings\dwf_house_barrel_01\dwf_house_barrel_01_tech.cs2.collision
dwf/houses			dwf_house_blacksmith_01	rigidmodels\buildings\dwf_house_blacksmith_01\dwf_house_blacksmith_01_tech.cs2.parsed	rigidmodels\buildings\dwf_house_blacksmith_01\dwf_house_blacksmith_01_tech.cs2.collision
dwf/houses			dwf_house_brewery_01	rigidmodels\buildings\dwf_house_brewery_01\dwf_house_brewery_01_tech.cs2.parsed	rigidmodels\buildings\dwf_house_brewery_01\dwf_house_brewery_01_tech.cs2.collision
dwf/houses			dwf_house_doublestorey_01	rigidmodels\buildings\dwf_house_doublestorey_01\dwf_house_doublestorey_01_tech.cs2.parsed	rigidmodels\buildings\dwf_house_doublestorey_01\dwf_house_doublestorey_01_tech.cs2.collision
dwf/houses			dwf_house_doublestorey_02	rigidmodels\buildings\dwf_house_doublestorey_02\dwf_house_doublestorey_02_tech.cs2.parsed	rigidmodels\buildings\dwf_house_doublestorey_02\dwf_house_doublestorey_02_tech.cs2.collision
dwf/props			dwf_lantern_hanging_01	rigidmodels\buildings\dwf_lantern_hanging_01\dwf_lantern_hanging_01_tech.cs2.parsed	rigidmodels\buildings\dwf_lantern_hanging_01\dwf_lantern_hanging_01_tech.cs2.collision
dwf/walls			dwf_merlon_01	rigidmodels\buildings\dwf_merlon_01\dwf_merlon_01_tech.cs2.parsed	rigidmodels\buildings\dwf_merlon_01\dwf_merlon_01_tech.cs2.collision
dwf/walls			dwf_merlon_01_mirror	rigidmodels\buildings\dwf_merlon_01_mirror\dwf_merlon_01_mirror_tech.cs2.parsed	rigidmodels\buildings\dwf_merlon_01_mirror\dwf_merlon_01_mirror_tech.cs2.collision
dwf/walls			dwf_merlon_02	rigidmodels\buildings\dwf_merlon_02\dwf_merlon_02_tech.cs2.parsed	rigidmodels\buildings\dwf_merlon_02\dwf_merlon_02_tech.cs2.collision
dwf/walls			dwf_merlon_03	rigidmodels\buildings\dwf_merlon_03\dwf_merlon_03_tech.cs2.parsed	rigidmodels\buildings\dwf_merlon_03\dwf_merlon_03_tech.cs2.collision
dwf/walls			dwf_merlon_gatehouse_small_01	rigidmodels\buildings\dwf_merlon_gatehouse_small_01\dwf_merlon_gatehouse_small_01_tech.cs2.parsed	rigidmodels\buildings\dwf_merlon_gatehouse_small_01\dwf_merlon_gatehouse_small_01_tech.cs2.collision
dwf/walls			dwf_merlon_gatehouse_small_02	rigidmodels\buildings\dwf_merlon_gatehouse_small_02\dwf_merlon_gatehouse_small_02_tech.cs2.parsed	rigidmodels\buildings\dwf_merlon_gatehouse_small_02\dwf_merlon_gatehouse_small_02_tech.cs2.collision
dwf/mine_set			dwf_ming_cart_01	rigidmodels\buildings\dwf_ming_cart_01\dwf_ming_cart_01_tech.cs2.parsed	rigidmodels\buildings\dwf_ming_cart_01\dwf_ming_cart_01_tech.cs2.collision
dwf/mine_set			dwf_ming_cart_02	rigidmodels\buildings\dwf_ming_cart_02\dwf_ming_cart_02_tech.cs2.parsed	rigidmodels\buildings\dwf_ming_cart_02\dwf_ming_cart_02_tech.cs2.collision
dwf/mine_set			dwf_ming_equip_misc_01	rigidmodels\buildings\dwf_ming_equip_misc_01\dwf_ming_equip_misc_01_tech.cs2.parsed	rigidmodels\buildings\dwf_ming_equip_misc_01\dwf_ming_equip_misc_01_tech.cs2.collision
dwf/mine_set			dwf_ming_equip_misc_02	rigidmodels\buildings\dwf_ming_equip_misc_02\dwf_ming_equip_misc_02_tech.cs2.parsed	rigidmodels\buildings\dwf_ming_equip_misc_02\dwf_ming_equip_misc_02_tech.cs2.collision
dwf/mine_set			dwf_mining_anvil	rigidmodels\buildings\dwf_mining_anvil\dwf_mining_anvil_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_anvil\dwf_mining_anvil_tech.cs2.collision
dwf/mine_set			dwf_mining_chain_01	rigidmodels\buildings\dwf_mining_chain_01\dwf_mining_chain_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_chain_01\dwf_mining_chain_01_tech.cs2.collision
dwf/mine_set			dwf_mining_coal_pit_01	rigidmodels\buildings\dwf_mining_coal_pit_01\dwf_mining_coal_pit_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_coal_pit_01\dwf_mining_coal_pit_01_tech.cs2.collision
dwf/mine_set			dwf_mining_conveyer_01	rigidmodels\buildings\dwf_mining_conveyer_01\dwf_mining_conveyer_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_conveyer_01\dwf_mining_conveyer_01_tech.cs2.collision
dwf/mine_set			dwf_mining_conveyer_02	rigidmodels\buildings\dwf_mining_conveyer_02\dwf_mining_conveyer_02_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_conveyer_02\dwf_mining_conveyer_02_tech.cs2.collision
dwf/mine_set			dwf_mining_crucible	rigidmodels\buildings\dwf_mining_crucible\dwf_mining_crucible_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_crucible\dwf_mining_crucible_tech.cs2.collision
dwf/mine_set			dwf_mining_elevator_01	rigidmodels\buildings\dwf_mining_elevator_01\dwf_mining_elevator_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_elevator_01\dwf_mining_elevator_01_tech.cs2.collision
dwf/mine_set			dwf_mining_entrance_face_01	rigidmodels\buildings\dwf_mining_entrance_face_01\dwf_mining_entrance_face_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_entrance_face_01\dwf_mining_entrance_face_01_tech.cs2.collision
dwf/mine_set			dwf_mining_entrance_large_01	rigidmodels\buildings\dwf_mining_entrance_large_01\dwf_mining_entrance_large_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_entrance_large_01\dwf_mining_entrance_large_01_tech.cs2.collision
dwf/mine_set			dwf_mining_entrance_roman_01	rigidmodels\buildings\dwf_mining_entrance_roman_01\dwf_mining_entrance_roman_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_entrance_roman_01\dwf_mining_entrance_roman_01_tech.cs2.collision
dwf/mine_set			dwf_mining_entrance_shed_01	rigidmodels\buildings\dwf_mining_entrance_shed_01\dwf_mining_entrance_shed_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_entrance_shed_01\dwf_mining_entrance_shed_01_tech.cs2.collision
dwf/mine_set			dwf_mining_equip_engine_01	rigidmodels\buildings\dwf_mining_equip_engine_01\dwf_mining_equip_engine_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_equip_engine_01\dwf_mining_equip_engine_01_tech.cs2.collision
dwf/mine_set			dwf_mining_forge_metal_01	rigidmodels\buildings\dwf_mining_forge_metal_01\dwf_mining_forge_metal_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_forge_metal_01\dwf_mining_forge_metal_01_tech.cs2.collision
dwf/mine_set			dwf_mining_forge_metal_02	rigidmodels\buildings\dwf_mining_forge_metal_02\dwf_mining_forge_metal_02_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_forge_metal_02\dwf_mining_forge_metal_02_tech.cs2.collision
dwf/mine_set			dwf_mining_forge_pit_01	rigidmodels\buildings\dwf_mining_forge_pit_01\dwf_mining_forge_pit_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_forge_pit_01\dwf_mining_forge_pit_01_tech.cs2.collision
dwf/mine_set			dwf_mining_forge_stone	rigidmodels\buildings\dwf_mining_forge_stone\dwf_mining_forge_stone_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_forge_stone\dwf_mining_forge_stone_tech.cs2.collision
dwf/mine_set			dwf_mining_shed_01	rigidmodels\buildings\dwf_mining_shed_01\dwf_mining_shed_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_shed_01\dwf_mining_shed_01_tech.cs2.collision
dwf/mine_set			dwf_mining_shed_02	rigidmodels\buildings\dwf_mining_shed_02\dwf_mining_shed_02_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_shed_02\dwf_mining_shed_02_tech.cs2.collision
dwf/mine_set			dwf_mining_stairs_01	rigidmodels\buildings\dwf_mining_stairs_01\dwf_mining_stairs_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_stairs_01\dwf_mining_stairs_01_tech.cs2.collision
dwf/mine_set			dwf_mining_track_arch_01	rigidmodels\buildings\dwf_mining_track_arch_01\dwf_mining_track_arch_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_track_arch_01\dwf_mining_track_arch_01_tech.cs2.collision
dwf/mine_set			dwf_mining_track_crane_01	rigidmodels\buildings\dwf_mining_track_crane_01\dwf_mining_track_crane_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_track_crane_01\dwf_mining_track_crane_01_tech.cs2.collision
dwf/mine_set			dwf_mining_track_end_5m	rigidmodels\buildings\dwf_mining_track_end_5m\dwf_mining_track_end_5m_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_track_end_5m\dwf_mining_track_end_5m_tech.cs2.collision
dwf/mine_set			dwf_mining_track_rdwn_5m	rigidmodels\buildings\dwf_mining_track_rdwn_5m\dwf_mining_track_rdwn_5m_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_track_rdwn_5m\dwf_mining_track_rdwn_5m_tech.cs2.collision
dwf/mine_set			dwf_mining_track_rup_5m	rigidmodels\buildings\dwf_mining_track_rup_5m\dwf_mining_track_rup_5m_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_track_rup_5m\dwf_mining_track_rup_5m_tech.cs2.collision
dwf/mine_set			dwf_mining_track_str_5m	rigidmodels\buildings\dwf_mining_track_str_5m\dwf_mining_track_str_5m_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_track_str_5m\dwf_mining_track_str_5m_tech.cs2.collision
dwf/mine_set			dwf_mining_trap_door_01	rigidmodels\buildings\dwf_mining_trap_door_01\dwf_mining_trap_door_01_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_trap_door_01\dwf_mining_trap_door_01_tech.cs2.collision
dwf/mine_set			dwf_mining_wbarrow	rigidmodels\buildings\dwf_mining_wbarrow\dwf_mining_wbarrow_tech.cs2.parsed	rigidmodels\buildings\dwf_mining_wbarrow\dwf_mining_wbarrow_tech.cs2.collision
dwf/platforms			dwf_road_std_01	rigidmodels\buildings\dwf_road_std_01\dwf_road_std_01_tech.cs2.parsed	rigidmodels\buildings\dwf_road_std_01\dwf_road_std_01_tech.cs2.collision
terrain_props/wh_rocks			dwf_rock_a	rigidmodels\buildings\dwf_rock_a\dwf_rock_a_tech.cs2.parsed	rigidmodels\buildings\dwf_rock_a\dwf_rock_a_tech.cs2.collision
terrain_props/wh_rocks			dwf_rock_b	rigidmodels\buildings\dwf_rock_b\dwf_rock_b_tech.cs2.parsed	rigidmodels\buildings\dwf_rock_b\dwf_rock_b_tech.cs2.collision
terrain_props/wh_rocks			dwf_rock_c	rigidmodels\buildings\dwf_rock_c\dwf_rock_c_tech.cs2.parsed	rigidmodels\buildings\dwf_rock_c\dwf_rock_c_tech.cs2.collision
terrain_props/wh_rocks			dwf_rock_d	rigidmodels\buildings\dwf_rock_d\dwf_rock_d_tech.cs2.parsed	rigidmodels\buildings\dwf_rock_d\dwf_rock_d_tech.cs2.collision
terrain_props/wh_rocks			dwf_rock_e	rigidmodels\buildings\dwf_rock_e\dwf_rock_e_tech.cs2.parsed	rigidmodels\buildings\dwf_rock_e\dwf_rock_e_tech.cs2.collision
terrain_props/wh_rocks			dwf_rocklrg_01	rigidmodels\buildings\dwf_rocklrg_01\dwf_rocklrg_01_tech.cs2.parsed	rigidmodels\buildings\dwf_rocklrg_01\dwf_rocklrg_01_tech.cs2.collision
terrain_props/wh_rocks			dwf_rockmed_01	rigidmodels\buildings\dwf_rockmed_01\dwf_rockmed_01_tech.cs2.parsed	rigidmodels\buildings\dwf_rockmed_01\dwf_rockmed_01_tech.cs2.collision
terrain_props/wh_rocks			dwf_rockmed_02	rigidmodels\buildings\dwf_rockmed_02\dwf_rockmed_02_tech.cs2.parsed	rigidmodels\buildings\dwf_rockmed_02\dwf_rockmed_02_tech.cs2.collision
terrain_props/wh_rocks			dwf_rockmed_03	rigidmodels\buildings\dwf_rockmed_03\dwf_rockmed_03_tech.cs2.parsed	rigidmodels\buildings\dwf_rockmed_03\dwf_rockmed_03_tech.cs2.collision
terrain_props/wh_rocks			dwf_rocksml_01	rigidmodels\buildings\dwf_rocksml_01\dwf_rocksml_01_tech.cs2.parsed	rigidmodels\buildings\dwf_rocksml_01\dwf_rocksml_01_tech.cs2.collision
dwf/railyard			dwf_roof_big_01	rigidmodels\buildings\dwf_roof_big_01\dwf_roof_big_01_tech.cs2.parsed	rigidmodels\buildings\dwf_roof_big_01\dwf_roof_big_01_tech.cs2.collision
dwf/railyard			dwf_roof_railyard_piece_02	rigidmodels\buildings\dwf_roof_railyard_piece_02\dwf_roof_railyard_piece_02_tech.cs2.parsed	rigidmodels\buildings\dwf_roof_railyard_piece_02\dwf_roof_railyard_piece_02_tech.cs2.collision
terrain_props/wh_rocks			dwf_rubble_01	rigidmodels\buildings\dwf_rubble_01\dwf_rubble_01_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_01\dwf_rubble_01_tech.cs2.collision
dwf/rubble			dwf_rubble_flat_01	rigidmodels\buildings\dwf_rubble_flat_01\dwf_rubble_flat_01_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_flat_01\dwf_rubble_flat_01_tech.cs2.collision
dwf/rubble			dwf_rubble_flat_02	rigidmodels\buildings\dwf_rubble_flat_02\dwf_rubble_flat_02_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_flat_02\dwf_rubble_flat_02_tech.cs2.collision
dwf/rubble			dwf_rubble_flat_04	rigidmodels\buildings\dwf_rubble_flat_04\dwf_rubble_flat_04_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_flat_04\dwf_rubble_flat_04_tech.cs2.collision
dwf/rubble			dwf_rubble_flat_05	rigidmodels\buildings\dwf_rubble_flat_05\dwf_rubble_flat_05_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_flat_05\dwf_rubble_flat_05_tech.cs2.collision
dwf/rubble			dwf_rubble_path_01	rigidmodels\buildings\dwf_rubble_path_01\dwf_rubble_path_01_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_path_01\dwf_rubble_path_01_tech.cs2.collision
dwf/rubble			dwf_rubble_path_02	rigidmodels\buildings\dwf_rubble_path_02\dwf_rubble_path_02_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_path_02\dwf_rubble_path_02_tech.cs2.collision
dwf/rubble			dwf_rubble_rocks_01	rigidmodels\buildings\dwf_rubble_rocks_01\dwf_rubble_rocks_01_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_rocks_01\dwf_rubble_rocks_01_tech.cs2.collision
dwf/rubble			dwf_rubble_small_01	rigidmodels\buildings\dwf_rubble_small_01\dwf_rubble_small_01_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_small_01\dwf_rubble_small_01_tech.cs2.collision
dwf/rubble			dwf_rubble_small_02	rigidmodels\buildings\dwf_rubble_small_02\dwf_rubble_small_02_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_small_02\dwf_rubble_small_02_tech.cs2.collision
dwf/rubble			dwf_rubble_small_03	rigidmodels\buildings\dwf_rubble_small_03\dwf_rubble_small_03_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_small_03\dwf_rubble_small_03_tech.cs2.collision
dwf/rubble			dwf_rubble_small_04	rigidmodels\buildings\dwf_rubble_small_04\dwf_rubble_small_04_tech.cs2.parsed	rigidmodels\buildings\dwf_rubble_small_04\dwf_rubble_small_04_tech.cs2.collision
dwf/sidewalk			dwf_sidewalk_01	rigidmodels\buildings\dwf_sidewalk_01\dwf_sidewalk_01_tech.cs2.parsed	rigidmodels\buildings\dwf_sidewalk_01\dwf_sidewalk_01_tech.cs2.collision
dwf/sidewalk			dwf_sidewalk_02_02	rigidmodels\buildings\dwf_sidewalk_02_02\dwf_sidewalk_02_02_tech.cs2.parsed	rigidmodels\buildings\dwf_sidewalk_02_02\dwf_sidewalk_02_02_tech.cs2.collision
dwf/railyard			dwf_stairs_small_01	rigidmodels\buildings\dwf_stairs_small_01\dwf_stairs_small_01_tech.cs2.parsed	rigidmodels\buildings\dwf_stairs_small_01\dwf_stairs_small_01_tech.cs2.collision
dwf/railyard			dwf_stairs_small_full_01	rigidmodels\buildings\dwf_stairs_small_full_01\dwf_stairs_small_full_01_tech.cs2.parsed	rigidmodels\buildings\dwf_stairs_small_full_01\dwf_stairs_small_full_01_tech.cs2.collision
dwf/statues			dwf_statue_03	rigidmodels\buildings\dwf_statue_03\dwf_statue_03_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_03\dwf_statue_03_tech.cs2.collision
dwf/statues			dwf_statue_big_01_axe_01	rigidmodels\buildings\dwf_statue_big_01_axe_01\dwf_statue_big_01_axe_01_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_01_axe_01\dwf_statue_big_01_axe_01_tech.cs2.collision
dwf/statues			dwf_statue_big_01_body_01	rigidmodels\buildings\dwf_statue_big_01_body_01\dwf_statue_big_01_body_01_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_01_body_01\dwf_statue_big_01_body_01_tech.cs2.collision
dwf/statues			dwf_statue_big_01_hammer_01	rigidmodels\buildings\dwf_statue_big_01_hammer_01\dwf_statue_big_01_hammer_01_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_01_hammer_01\dwf_statue_big_01_hammer_01_tech.cs2.collision
dwf/statues			dwf_statue_big_01_helmet_01	rigidmodels\buildings\dwf_statue_big_01_helmet_01\dwf_statue_big_01_helmet_01_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_01_helmet_01\dwf_statue_big_01_helmet_01_tech.cs2.collision
dwf/statues			dwf_statue_big_01_helmethorns_01	rigidmodels\buildings\dwf_statue_big_01_helmethorns_01\dwf_statue_big_01_helmethorns_01_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_01_helmethorns_01\dwf_statue_big_01_helmethorns_01_tech.cs2.collision
dwf/statues			dwf_statue_big_01_plinth_01	rigidmodels\buildings\dwf_statue_big_01_plinth_01\dwf_statue_big_01_plinth_01_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_01_plinth_01\dwf_statue_big_01_plinth_01_tech.cs2.collision
dwf/statues			dwf_statue_big_01_plinthside_01	rigidmodels\buildings\dwf_statue_big_01_plinthside_01\dwf_statue_big_01_plinthside_01_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_01_plinthside_01\dwf_statue_big_01_plinthside_01_tech.cs2.collision
dwf/statues			dwf_statue_big_02_body_02	rigidmodels\buildings\dwf_statue_big_02_body_02\dwf_statue_big_02_body_02_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_body_02\dwf_statue_big_02_body_02_tech.cs2.collision
dwf			dwf_statue_big_02_body_02_nolods	rigidmodels\buildings\dwf_statue_big_02_body_02_nolods\dwf_statue_big_02_body_02_nolods_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_body_02_nolods\dwf_statue_big_02_body_02_nolods_tech.cs2.collision
dwf/statues			dwf_statue_big_02_hammer_02	rigidmodels\buildings\dwf_statue_big_02_hammer_02\dwf_statue_big_02_hammer_02_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_hammer_02\dwf_statue_big_02_hammer_02_tech.cs2.collision
dwf			dwf_statue_big_02_hammer_02_nolods	rigidmodels\buildings\dwf_statue_big_02_hammer_02_nolods\dwf_statue_big_02_hammer_02_nolods_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_hammer_02_nolods\dwf_statue_big_02_hammer_02_nolods_tech.cs2.collision
dwf/statues			dwf_statue_big_02_helmet_02	rigidmodels\buildings\dwf_statue_big_02_helmet_02\dwf_statue_big_02_helmet_02_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_helmet_02\dwf_statue_big_02_helmet_02_tech.cs2.collision
dwf			dwf_statue_big_02_helmet_02_nolods	rigidmodels\buildings\dwf_statue_big_02_helmet_02_nolods\dwf_statue_big_02_helmet_02_nolods_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_helmet_02_nolods\dwf_statue_big_02_helmet_02_nolods_tech.cs2.collision
dwf/statues			dwf_statue_big_02_horns_02	rigidmodels\buildings\dwf_statue_big_02_horns_02\dwf_statue_big_02_horns_02_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_horns_02\dwf_statue_big_02_horns_02_tech.cs2.collision
dwf			dwf_statue_big_02_horns_02_nolods	rigidmodels\buildings\dwf_statue_big_02_horns_02_nolods\dwf_statue_big_02_horns_02_nolods_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_horns_02_nolods\dwf_statue_big_02_horns_02_nolods_tech.cs2.collision
dwf/statues			dwf_statue_big_02_plinth_02	rigidmodels\buildings\dwf_statue_big_02_plinth_02\dwf_statue_big_02_plinth_02_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_plinth_02\dwf_statue_big_02_plinth_02_tech.cs2.collision
dwf/statues			dwf_statue_big_02_shield_02	rigidmodels\buildings\dwf_statue_big_02_shield_02\dwf_statue_big_02_shield_02_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_shield_02\dwf_statue_big_02_shield_02_tech.cs2.collision
dwf			dwf_statue_big_02_shield_02_nolods	rigidmodels\buildings\dwf_statue_big_02_shield_02_nolods\dwf_statue_big_02_shield_02_nolods_tech.cs2.parsed	rigidmodels\buildings\dwf_statue_big_02_shield_02_nolods\dwf_statue_big_02_shield_02_nolods_tech.cs2.collision
