campaign_map_settlements_tables
4
settlement_id	region	unknown2
settlement:wh_dlc03_eastern_drakwald_isenbuttel	climate_savannah	0
settlement:wh_dlc03_eastern_drakwald_rosche	climate_wasteland	0
settlement:wh_dlc03_eastern_drakwald_schwarzmarkt	climate_temperate	0
settlement:wh_dlc03_eastern_hochland_ahresdorf	climate_temperate	0
settlement:wh_dlc03_eastern_hochland_fort_schippel	climate_temperate	0
settlement:wh_dlc03_eastern_hochland_koerin	climate_temperate	0
settlement:wh_dlc03_gloomy_woods_gloomy_woods	climate_temperate	0
settlement:wh_dlc03_howling_hills_delberz	climate_temperate	0
settlement:wh_dlc03_howling_hills_middenstag	climate_temperate	0
settlement:wh_dlc03_howling_hills_mittelmund	climate_temperate	0
settlement:wh_dlc03_howling_hills_untergard	climate_temperate	0
settlement:wh_dlc03_middle_mountains_bergsburg	climate_temperate	0
settlement:wh_dlc03_middle_mountains_esk	climate_temperate	0
settlement:wh_dlc03_middle_mountains_krudenwald	climate_temperate	0
settlement:wh_dlc03_mirror_moors_dunkelbild	climate_temperate	0
settlement:wh_dlc03_mirror_moors_fassberg	climate_temperate	0
settlement:wh_dlc03_mirror_moors_grossfurre	climate_temperate	0
settlement:wh_dlc03_mirror_moors_leydenhove	climate_temperate	0
settlement:wh_dlc03_northern_drakwald_frote	climate_temperate	0
settlement:wh_dlc03_northern_drakwald_grimminhagen	climate_temperate	0
settlement:wh_dlc03_northern_drakwald_middenheim	climate_temperate	0
settlement:wh_dlc03_northern_drakwald_schoninghagen	climate_temperate	0
settlement:wh_dlc03_northern_wasteland_fort_solace	climate_temperate	0
settlement:wh_dlc03_northern_wasteland_stedum	climate_temperate	0
settlement:wh_dlc03_northern_wasteland_vasse	climate_temperate	0
settlement:wh_dlc03_reikland_channel_caden	climate_temperate	0
settlement:wh_dlc03_reikland_channel_eslohe	climate_temperate	0
settlement:wh_dlc03_reikland_channel_scheinfeld	climate_temperate	0
settlement:wh_dlc03_reikland_forest_carroburg	climate_temperate	0
settlement:wh_dlc03_reikland_forest_senden	climate_temperate	0
settlement:wh_dlc03_schadensumpf_bokel	climate_temperate	0
settlement:wh_dlc03_schadensumpf_kammendun	climate_temperate	0
settlement:wh_dlc03_schadensumpf_norderingen	climate_temperate	0
settlement:wh_dlc03_southern_drakwald_brockel	climate_temperate	0
settlement:wh_dlc03_southern_drakwald_eldagsen	climate_temperate	0
settlement:wh_dlc03_southern_drakwald_sunderberg	climate_temperate	0
settlement:wh_dlc03_southern_hochland_barwedel	climate_temperate	0
settlement:wh_dlc03_southern_hochland_langweise	climate_temperate	0
settlement:wh_dlc03_southern_hochland_luthorst	climate_temperate	0
settlement:wh_dlc03_southern_wasteland_marienburg	climate_temperate	0
settlement:wh_dlc03_southern_wasteland_niddesdorf	climate_temperate	0
settlement:wh_dlc03_southern_wasteland_salfen	climate_temperate	0
settlement:wh_dlc03_the_talabec_ahlenhof	climate_temperate	0
settlement:wh_dlc03_the_talabec_leer	climate_temperate	0
settlement:wh_dlc03_the_talabec_schoppendorf	climate_temperate	0
settlement:wh_dlc03_western_drakwald_deinste	climate_temperate	0
settlement:wh_dlc03_western_drakwald_gorrsel	climate_temperate	0
settlement:wh_dlc03_western_drakwald_winsen	climate_temperate	0
settlement:wh_dlc03_western_hochland_bergendorf	climate_temperate	0
settlement:wh_dlc03_western_hochland_flaschfurt	climate_temperate	0
settlement:wh_dlc03_western_hochland_heedenhof	climate_temperate	0
settlement:wh_dlc05_anmyr_halls_of_anaereth	climate_temperate	0
settlement:wh_dlc05_anmyr_tal_rond	climate_temperate	0
settlement:wh_dlc05_aquitaine_chateau_depee	climate_temperate	0
settlement:wh_dlc05_aquitaine_derrevin_libre	climate_temperate	0
settlement:wh_dlc05_aquitaine_gien	climate_temperate	0
settlement:wh_dlc05_argwylon_waterfall_palace	climate_temperate	0
settlement:wh_dlc05_arranoc_tal_esth	climate_temperate	1
settlement:wh_dlc05_atylwyth_tal_amere	climate_temperate	0
settlement:wh_dlc05_bastonne_castle_bastonne	climate_temperate	0
settlement:wh_dlc05_bastonne_humble_chapel	climate_temperate	0
settlement:wh_dlc05_bastonne_soude	climate_temperate	0
settlement:wh_dlc05_bordeleaux_bordeleaux	climate_temperate	0
settlement:wh_dlc05_bordeleaux_turris_vigilans	climate_temperate	0
settlement:wh_dlc05_brionne_brionne	climate_temperate	0
settlement:wh_dlc05_brionne_castle_gransette	climate_temperate	0
settlement:wh_dlc05_brionne_muret	climate_temperate	0
settlement:wh_dlc05_carcassonne_castle_carcassonne	climate_temperate	0
settlement:wh_dlc05_carcassonne_ferignac	climate_temperate	0
settlement:wh_dlc05_carcassonne_st_jacques	climate_temperate	0
settlement:wh_dlc05_carcassonne_summersfall_fort	climate_temperate	0
settlement:wh_dlc05_cavaroc_halls_of_equos	climate_temperate	0
settlement:wh_dlc05_cythral_tyr_vanna	climate_temperate	0
settlement:wh_dlc05_fyr_darric_feast_halls	climate_temperate	0
settlement:wh_dlc05_fyr_darric_threllock	climate_temperate	0
settlement:wh_dlc05_gisoreux_berghres	climate_temperate	1
settlement:wh_dlc05_gisoreux_castle_desfleuve	climate_temperate	0
settlement:wh_dlc05_gisoreux_gisoreux	climate_temperate	0
settlement:wh_dlc05_grey_mountains_2_blackstone_post	climate_temperate	1
settlement:wh_dlc05_grey_mountains_2_karak_tzor	climate_temperate	1
settlement:wh_dlc05_grey_mountains_2_karak_ziflin	climate_temperate	1
settlement:wh_dlc05_grey_mountains_axe_bite_pass	climate_temperate	1
settlement:wh_dlc05_grey_mountains_gragrut_pass	climate_temperate	1
settlement:wh_dlc05_grey_mountains_gristle_valley	climate_temperate	1
settlement:wh_dlc05_massif_orcal_massif_orcal	climate_temperate	0
settlement:wh_dlc05_massif_orcal_orquemont	climate_temperate	0
settlement:wh_dlc05_modryn_glade_of_eternal_midnight	climate_temperate	0
settlement:wh_dlc05_montfort_montfort	climate_temperate	0
settlement:wh_dlc05_montfort_poussenc	climate_temperate	0
settlement:wh_dlc05_montfort_tharravil	climate_temperate	0
settlement:wh_dlc05_mousillon_castle_rachard	climate_temperate	0
settlement:wh_dlc05_mousillon_martel	climate_temperate	0
settlement:wh_dlc05_mousillon_mousillon	climate_temperate	0
settlement:wh_dlc05_mousillon_yremy	climate_temperate	0
settlement:wh_dlc05_oak_of_ages	climate_temperate	1
settlement:wh_dlc05_parravon_grunere	climate_temperate	1
settlement:wh_dlc05_parravon_montlac	climate_temperate	0
settlement:wh_dlc05_parravon_parravon	climate_temperate	0
settlement:wh_dlc05_quenelles_brusse	climate_temperate	0
settlement:wh_dlc05_quenelles_laguiller	climate_temperate	0
settlement:wh_dlc05_quenelles_quenelles	climate_temperate	0
settlement:wh_dlc05_talsyn_tal_eth_ayr	climate_temperate	0
settlement:wh_dlc05_talsyn_yn_ecryl_koiran	climate_temperate	1
settlement:wh_dlc05_tirsyth_glade_of_eternal_moonlight	climate_temperate	0
settlement:wh_dlc05_torgovann_cromlech_cadai	climate_temperate	1
settlement:wh_dlc05_torgovann_vauls_anvil	climate_temperate	0
settlement:wh_dlc05_wydrioth_crag_halls	climate_temperate	1
settlement:wh_dlc05_wydrioth_tal_jul_finel	climate_temperate	0
settlement:wh_main_athel_loren_crag_halls	climate_magicforest	0
settlement:wh_main_athel_loren_vauls_anvil	climate_magicforest	0
settlement:wh_main_athel_loren_waterfall_palace	climate_magicforest	0
settlement:wh_main_athel_loren_yn_edryl_korian	climate_magicforest	0
settlement:wh_main_averland_averheim	climate_temperate	0
settlement:wh_main_averland_grenzstadt	climate_temperate	0
settlement:wh_main_bastonne_et_montfort_castle_bastonne	climate_temperate	0
settlement:wh_main_bastonne_et_montfort_montfort	climate_temperate	0
settlement:wh_main_black_mountains_karak_angazhar	climate_mountain	0
settlement:wh_main_black_mountains_karak_hirn	climate_mountain	0
settlement:wh_main_black_mountains_mighdal_vongalbarak	climate_mountain	0
settlement:wh_main_blightwater_deff_gorge	climate_mountain	0
settlement:wh_main_blightwater_karak_azgal	climate_mountain	0
settlement:wh_main_blightwater_kradtommen	climate_mountain	0
settlement:wh_main_blightwater_misty_mountain	climate_mountain	0
settlement:wh_main_blood_river_valley_barag_dawazbag	climate_wasteland	0
settlement:wh_main_blood_river_valley_barak_warr	climate_mountain	0
settlement:wh_main_blood_river_valley_dok_karaz	climate_wasteland	0
settlement:wh_main_blood_river_valley_varenka_hills	climate_wasteland	0
settlement:wh_main_bordeleaux_et_aquitaine_aquitaine	climate_temperate	0
settlement:wh_main_bordeleaux_et_aquitaine_bordeleaux	climate_temperate	0
settlement:wh_main_carcassone_et_brionne_brionne	climate_temperate	0
settlement:wh_main_carcassone_et_brionne_castle_carcassonne	climate_temperate	0
settlement:wh_main_couronne_et_languille_couronne	climate_temperate	0
settlement:wh_main_couronne_et_languille_languille	climate_temperate	0
settlement:wh_main_death_pass_iron_rock	climate_wasteland	0
settlement:wh_main_death_pass_karag_dron	climate_mountain	0
settlement:wh_main_death_pass_karak_drazh	climate_mountain	0
settlement:wh_main_desolation_of_nagash_black_iron_mine	climate_mountain	0
settlement:wh_main_desolation_of_nagash_karak_azul	climate_mountain	0
settlement:wh_main_desolation_of_nagash_spitepeak	climate_mountain	0
settlement:wh_main_eastern_badlands_crooked_fang_fort	climate_mountain	0
settlement:wh_main_eastern_badlands_dringorackaz	climate_mountain	0
settlement:wh_main_eastern_badlands_karak_eight_peaks	climate_mountain	0
settlement:wh_main_eastern_badlands_valayas_sorrow	climate_wasteland	0
settlement:wh_main_eastern_border_princes_akendorf	climate_temperate	0
settlement:wh_main_eastern_border_princes_matorca	climate_temperate	0
settlement:wh_main_eastern_oblast_praag	climate_temperate	0
settlement:wh_main_eastern_oblast_volksgrad	climate_temperate	0
settlement:wh_main_eastern_sylvania_castle_drakenhof	climate_temperate	0
settlement:wh_main_eastern_sylvania_eschen	climate_temperate	0
settlement:wh_main_eastern_sylvania_waldenhof	climate_temperate	0
settlement:wh_main_estalia_bilbali	climate_temperate	0
settlement:wh_main_estalia_magritta	climate_temperate	0
settlement:wh_main_estalia_tobaro	climate_temperate	0
settlement:wh_main_forest_of_arden_castle_artois	climate_temperate	0
settlement:wh_main_forest_of_arden_gisoreux	climate_temperate	0
settlement:wh_main_gianthome_mountains_khazid_bordkarag	climate_mountain	0
settlement:wh_main_gianthome_mountains_kraka_drak	climate_mountain	0
settlement:wh_main_gianthome_mountains_sjoktraken	climate_frozen	0
settlement:wh_main_goromandy_mountains_baersonlings_camp	climate_chaotic	0
settlement:wh_main_goromandy_mountains_frozen_landing	climate_chaotic	0
settlement:wh_main_helspire_mountains_graeling_moot	climate_chaotic	0
settlement:wh_main_helspire_mountains_serpent_jetty	climate_chaotic	0
settlement:wh_main_helspire_mountains_the_monolith_of_katam	climate_chaotic	0
settlement:wh_main_hochland_brass_keep	climate_mountain	0
settlement:wh_main_hochland_hergig	climate_temperate	0
settlement:wh_main_ice_tooth_mountains_doomkeep	climate_chaotic	0
settlement:wh_main_ice_tooth_mountains_icedrake_fjord	climate_chaotic	0
settlement:wh_main_ice_tooth_mountains_longship_graveyard	climate_chaotic	0
settlement:wh_main_lyonesse_lyonesse	climate_temperate	0
settlement:wh_main_lyonesse_mousillon	climate_temperate	0
settlement:wh_main_middenland_carroburg	climate_temperate	0
settlement:wh_main_middenland_middenheim	climate_temperate	0
settlement:wh_main_middenland_weismund	climate_temperate	0
settlement:wh_main_mountains_of_hel_aeslings_conclave	climate_chaotic	0
settlement:wh_main_mountains_of_hel_altar_of_spawns	climate_chaotic	0
settlement:wh_main_mountains_of_hel_winter_pyre	climate_chaotic	0
settlement:wh_main_mountains_of_naglfari_naglfari_plain	climate_chaotic	0
settlement:wh_main_mountains_of_naglfari_varg_camp	climate_chaotic	0
settlement:wh_main_nordland_dietershafen	climate_temperate	0
settlement:wh_main_nordland_salzenmund	climate_temperate	0
settlement:wh_main_northern_grey_mountains_blackstone_post	climate_mountain	0
settlement:wh_main_northern_grey_mountains_grung_zint	climate_mountain	0
settlement:wh_main_northern_grey_mountains_karak_ziflin	climate_mountain	0
settlement:wh_main_northern_oblast_fort_ostrosk	climate_frozen	0
settlement:wh_main_northern_oblast_fort_straghov	climate_frozen	0
settlement:wh_main_northern_worlds_edge_mountains_karak_ungor	climate_mountain	0
settlement:wh_main_northern_worlds_edge_mountains_khazid_irkulaz	climate_mountain	0
settlement:wh_main_ostermark_bechafen	climate_temperate	0
settlement:wh_main_ostermark_essen	climate_temperate	0
settlement:wh_main_ostland_castle_von_rauken	climate_temperate	0
settlement:wh_main_ostland_norden	climate_temperate	0
settlement:wh_main_ostland_wolfenburg	climate_temperate	0
settlement:wh_main_parravon_et_quenelles_parravon	climate_temperate	0
settlement:wh_main_parravon_et_quenelles_quenelles	climate_temperate	0
settlement:wh_main_peak_pass_gnashraks_lair	climate_mountain	0
settlement:wh_main_peak_pass_karak_kadrin	climate_mountain	0
settlement:wh_main_reikland_altdorf	climate_temperate	0
settlement:wh_main_reikland_eilhart	climate_temperate	0
settlement:wh_main_reikland_grunburg	climate_temperate	0
settlement:wh_main_reikland_helmgart	climate_temperate	0
settlement:wh_main_rib_peaks_grom_peak	climate_mountain	0
settlement:wh_main_rib_peaks_mount_gunbad	climate_mountain	0
settlement:wh_main_southern_badlands_agrul_migdhal	climate_wasteland	0
settlement:wh_main_southern_badlands_galbaraz	climate_wasteland	0
settlement:wh_main_southern_badlands_gor_gazan	climate_wasteland	0
settlement:wh_main_southern_badlands_gronti_mingol	climate_wasteland	0
settlement:wh_main_southern_grey_mountains_grimhold	climate_mountain	0
settlement:wh_main_southern_grey_mountains_karak_azgaraz	climate_mountain	0
settlement:wh_main_southern_grey_mountains_karak_norn	climate_mountain	0
settlement:wh_main_southern_oblast_fort_jakova	climate_temperate	0
settlement:wh_main_southern_oblast_kislev	climate_temperate	0
settlement:wh_main_southern_oblast_zavastra	climate_temperate	0
settlement:wh_main_stirland_the_moot	climate_temperate	0
settlement:wh_main_stirland_wurtbad	climate_temperate	0
settlement:wh_main_talabecland_kemperbad	climate_temperate	0
settlement:wh_main_talabecland_talabheim	climate_temperate	0
settlement:wh_main_the_silver_road_karaz_a_karak	climate_mountain	0
settlement:wh_main_the_silver_road_mount_squighorn	climate_mountain	0
settlement:wh_main_the_silver_road_the_pillars_of_grungni	climate_mountain	0
settlement:wh_main_the_vaults_karak_bhufdar	climate_mountain	0
settlement:wh_main_the_vaults_karak_izor	climate_mountain	0
settlement:wh_main_the_vaults_zarakzil	climate_mountain	0
settlement:wh_main_the_wasteland_gorssel	climate_temperate	0
settlement:wh_main_the_wasteland_marienburg	climate_temperate	0
settlement:wh_main_tilea_luccini	climate_temperate	0
settlement:wh_main_tilea_miragliano	climate_temperate	0
settlement:wh_main_troll_country_erengrad	climate_temperate	0
settlement:wh_main_troll_country_zoishenk	climate_frozen	0
settlement:wh_main_trollheim_mountains_bay_of_blades	climate_chaotic	0
settlement:wh_main_trollheim_mountains_sarl_encampment	climate_chaotic	0
settlement:wh_main_trollheim_mountains_the_tower_of_khrakk	climate_chaotic	0
settlement:wh_main_vanaheim_mountains_bjornlings_gathering	climate_chaotic	0
settlement:wh_main_vanaheim_mountains_pack_ice_bay	climate_chaotic	0
settlement:wh_main_vanaheim_mountains_troll_fjord	climate_chaotic	0
settlement:wh_main_western_badlands_bitterstone_mine	climate_wasteland	0
settlement:wh_main_western_badlands_dragonhorn_mines	climate_wasteland	0
settlement:wh_main_western_badlands_ekrund	climate_wasteland	0
settlement:wh_main_western_badlands_stonemine_tower	climate_wasteland	0
settlement:wh_main_western_border_princes_myrmidens	climate_temperate	0
settlement:wh_main_western_border_princes_zvorak	climate_temperate	0
settlement:wh_main_western_sylvania_castle_templehof	climate_temperate	0
settlement:wh_main_western_sylvania_fort_oberstyre	climate_temperate	0
settlement:wh_main_western_sylvania_schwartzhafen	climate_temperate	0
settlement:wh_main_wissenland_nuln	climate_temperate	0
settlement:wh_main_wissenland_pfeildorf	climate_temperate	0
settlement:wh_main_wissenland_wissenburg	climate_temperate	0
settlement:wh_main_yn_edri_eternos_the_oak_of_ages	climate_magicforest	0
settlement:wh_main_zhufbar_karag_dromar	climate_mountain	0
settlement:wh_main_zhufbar_oakenhammer	climate_mountain	0
settlement:wh_main_zhufbar_zhufbar	climate_mountain	0
