diplomacy_negotiation_string_options_tables
4
key	culture	unknown2	unknown3
acknowledge_cancel_treaty	CHAOS_Dip_Acknowledge_Cancel_Treaty_01	0	diplomacy_Subcult_Norsca
acknowledge_cancel_treaty	SKV_Dip_Acknowledge_Cancel_Treaty_01	0	diplomacy_Subcult_Skaven
acknowledge_cancel_treaty	TEB_Dip_Acknowledge_Cancel_Treaty_01	0	diplomacy_Subcult_TEB
acknowledge_cancel_treaty	VAMP_Dip_Acknowledge_Cancel_Treaty_01	0	diplomacy_Subcult_Vampire
acknowledge_cancel_treaty	wh_dlc03_BM_Dip_Acknowledge_Cancel_Treaty_01	0	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_cancel_treaty	wh_dlc05_WE_Dip_Acknowledge_Cancel_Treaty_01	0	wh_dlc05_diplomacy_Subcult_WoodElves
acknowledge_cancel_treaty	BRET_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Bretonnia
acknowledge_cancel_treaty	CHAOS_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Chaos
acknowledge_cancel_treaty	DE_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_DarkElves
acknowledge_cancel_treaty	DWF_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Dwarfs
acknowledge_cancel_treaty	EMP_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Empire
acknowledge_cancel_treaty	ORC_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Greenskins
acknowledge_cancel_treaty	HE_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_HighElves
acknowledge_cancel_treaty	TEB_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Kislev
acknowledge_cancel_treaty	LZD_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Lizardmen
acknowledge_cancel_treaty	CHAOS_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Norsca
acknowledge_cancel_treaty	SKV_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Skaven
acknowledge_cancel_treaty	TEB_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_TEB
acknowledge_cancel_treaty	VAMP_Dip_Acknowledge_Cancel_Treaty_02	1	diplomacy_Subcult_Vampire
acknowledge_cancel_treaty	wh_dlc03_BM_Dip_Acknowledge_Cancel_Treaty_02	1	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_cancel_treaty	wh_dlc05_WE_Dip_Acknowledge_Cancel_Treaty_02	1	wh_dlc05_diplomacy_Subcult_WoodElves
acknowledge_cancel_treaty	BRET_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Bretonnia
acknowledge_cancel_treaty	CHAOS_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Chaos
acknowledge_cancel_treaty	DE_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_DarkElves
acknowledge_cancel_treaty	DWF_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Dwarfs
acknowledge_cancel_treaty	EMP_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Empire
acknowledge_cancel_treaty	ORC_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Greenskins
acknowledge_cancel_treaty	HE_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_HighElves
acknowledge_cancel_treaty	TEB_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Kislev
acknowledge_cancel_treaty	LZD_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Lizardmen
acknowledge_cancel_treaty	CHAOS_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Norsca
acknowledge_cancel_treaty	SKV_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Skaven
acknowledge_cancel_treaty	TEB_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_TEB
acknowledge_cancel_treaty	VAMP_Dip_Acknowledge_Cancel_Treaty_03	2	diplomacy_Subcult_Vampire
acknowledge_cancel_treaty	wh_dlc03_BM_Dip_Acknowledge_Cancel_Treaty_03	2	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_cancel_treaty	wh_dlc05_WE_Dip_Acknowledge_Cancel_Treaty_03	2	wh_dlc05_diplomacy_Subcult_WoodElves
acknowledge_reject	BRET_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Bretonnia
acknowledge_reject	CHAOS_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Chaos
acknowledge_reject	DE_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_DarkElves
acknowledge_reject	DWF_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Dwarfs
acknowledge_reject	EMP_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Empire
acknowledge_reject	ORC_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Greenskins
acknowledge_reject	HE_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_HighElves
acknowledge_reject	TEB_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Kislev
acknowledge_reject	LZD_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Lizardmen
acknowledge_reject	CHAOS_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Norsca
acknowledge_reject	SKV_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Skaven
acknowledge_reject	TEB_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_TEB
acknowledge_reject	VAMP_Dip_Acknowledge_Reject_01	0	diplomacy_Subcult_Vampire
acknowledge_reject	wh_dlc03_BM_Dip_Acknowledge_Reject_01	0	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_reject	wh_dlc05_WE_Dip_Acknowledge_Reject_01	0	wh_dlc05_diplomacy_Subcult_WoodElves
acknowledge_reject	BRET_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Bretonnia
acknowledge_reject	CHAOS_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Chaos
acknowledge_reject	DE_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_DarkElves
acknowledge_reject	DWF_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Dwarfs
acknowledge_reject	EMP_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Empire
acknowledge_reject	ORC_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Greenskins
acknowledge_reject	HE_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_HighElves
acknowledge_reject	TEB_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Kislev
acknowledge_reject	LZD_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Lizardmen
acknowledge_reject	CHAOS_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Norsca
acknowledge_reject	SKV_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Skaven
acknowledge_reject	TEB_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_TEB
acknowledge_reject	VAMP_Dip_Acknowledge_Reject_02	1	diplomacy_Subcult_Vampire
acknowledge_reject	wh_dlc03_BM_Dip_Acknowledge_Reject_02	1	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_reject	wh_dlc05_WE_Dip_Acknowledge_Reject_02	1	wh_dlc05_diplomacy_Subcult_WoodElves
acknowledge_reject	BRET_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Bretonnia
acknowledge_reject	CHAOS_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Chaos
acknowledge_reject	DE_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_DarkElves
acknowledge_reject	DWF_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Dwarfs
acknowledge_reject	EMP_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Empire
acknowledge_reject	ORC_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Greenskins
acknowledge_reject	HE_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_HighElves
acknowledge_reject	TEB_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Kislev
acknowledge_reject	LZD_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Lizardmen
acknowledge_reject	CHAOS_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Norsca
acknowledge_reject	SKV_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Skaven
acknowledge_reject	TEB_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_TEB
acknowledge_reject	VAMP_Dip_Acknowledge_Reject_03	2	diplomacy_Subcult_Vampire
acknowledge_reject	wh_dlc03_BM_Dip_Acknowledge_Reject_03	2	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_reject	wh_dlc05_WE_Dip_Acknowledge_Reject_03	2	wh_dlc05_diplomacy_Subcult_WoodElves
acknowledge_reject	wh_dlc03_BM_Dip_Acknowledge_Reject_04	3	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_reject	wh_dlc03_BM_Dip_Acknowledge_Reject_05	4	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_war	BRET_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Bretonnia
acknowledge_war	CHAOS_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Chaos
acknowledge_war	DE_Dip_Acknowledge_War_01	0	diplomacy_Subcult_DarkElves
acknowledge_war	DWF_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Dwarfs
acknowledge_war	EMP_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Empire
acknowledge_war	ORC_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Greenskins
acknowledge_war	HE_Dip_Acknowledge_War_01	0	diplomacy_Subcult_HighElves
acknowledge_war	TEB_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Kislev
acknowledge_war	LZD_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Lizardmen
acknowledge_war	CHAOS_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Norsca
acknowledge_war	SKV_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Skaven
acknowledge_war	TEB_Dip_Acknowledge_War_01	0	diplomacy_Subcult_TEB
acknowledge_war	VAMP_Dip_Acknowledge_War_01	0	diplomacy_Subcult_Vampire
acknowledge_war	wh_dlc03_BM_Dip_Acknowledge_War_01	0	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_war	wh_dlc05_WE_Dip_Acknowledge_War_01	0	wh_dlc05_diplomacy_Subcult_WoodElves
acknowledge_war	BRET_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Bretonnia
acknowledge_war	CHAOS_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Chaos
acknowledge_war	DE_Dip_Acknowledge_War_02	1	diplomacy_Subcult_DarkElves
acknowledge_war	DWF_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Dwarfs
acknowledge_war	EMP_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Empire
acknowledge_war	ORC_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Greenskins
acknowledge_war	HE_Dip_Acknowledge_War_02	1	diplomacy_Subcult_HighElves
acknowledge_war	TEB_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Kislev
acknowledge_war	LZD_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Lizardmen
acknowledge_war	CHAOS_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Norsca
acknowledge_war	SKV_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Skaven
acknowledge_war	TEB_Dip_Acknowledge_War_02	1	diplomacy_Subcult_TEB
acknowledge_war	VAMP_Dip_Acknowledge_War_02	1	diplomacy_Subcult_Vampire
acknowledge_war	wh_dlc03_BM_Dip_Acknowledge_War_02	1	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_war	wh_dlc05_WE_Dip_Acknowledge_War_02	1	wh_dlc05_diplomacy_Subcult_WoodElves
acknowledge_war	BRET_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Bretonnia
acknowledge_war	CHAOS_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Chaos
acknowledge_war	DE_Dip_Acknowledge_War_03	2	diplomacy_Subcult_DarkElves
acknowledge_war	DWF_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Dwarfs
acknowledge_war	EMP_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Empire
acknowledge_war	ORC_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Greenskins
acknowledge_war	HE_Dip_Acknowledge_War_03	2	diplomacy_Subcult_HighElves
acknowledge_war	TEB_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Kislev
acknowledge_war	LZD_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Lizardmen
acknowledge_war	CHAOS_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Norsca
acknowledge_war	SKV_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Skaven
acknowledge_war	TEB_Dip_Acknowledge_War_03	2	diplomacy_Subcult_TEB
acknowledge_war	VAMP_Dip_Acknowledge_War_03	2	diplomacy_Subcult_Vampire
acknowledge_war	wh_dlc03_BM_Dip_Acknowledge_War_03	2	wh_dlc03_diplomacy_Subcult_Beastmen
acknowledge_war	wh_dlc05_WE_Dip_Acknowledge_War_03	2	wh_dlc05_diplomacy_Subcult_WoodElves
cancel_treaty	BRET_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Bretonnia
cancel_treaty	CHAOS_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Chaos
cancel_treaty	DE_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_DarkElves
cancel_treaty	DWF_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Dwarfs
cancel_treaty	EMP_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Empire
cancel_treaty	ORC_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Greenskins
cancel_treaty	HE_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_HighElves
cancel_treaty	TEB_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Kislev
cancel_treaty	LZD_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Lizardmen
cancel_treaty	CHAOS_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Norsca
cancel_treaty	SKV_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Skaven
cancel_treaty	TEB_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_TEB
cancel_treaty	VAMP_Dip_Cancel_Treaty_01	0	diplomacy_Subcult_Vampire
cancel_treaty	wh_dlc03_BM_Dip_Cancel_Treaty_01	0	wh_dlc03_diplomacy_Subcult_Beastmen
cancel_treaty	wh_dlc05_WE_Dip_Cancel_Treaty_01	0	wh_dlc05_diplomacy_Subcult_WoodElves
cancel_treaty	BRET_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Bretonnia
cancel_treaty	CHAOS_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Chaos
cancel_treaty	DE_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_DarkElves
cancel_treaty	DWF_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Dwarfs
cancel_treaty	EMP_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Empire
cancel_treaty	ORC_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Greenskins
cancel_treaty	HE_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_HighElves
cancel_treaty	TEB_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Kislev
cancel_treaty	LZD_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Lizardmen
cancel_treaty	CHAOS_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Norsca
cancel_treaty	SKV_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Skaven
cancel_treaty	TEB_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_TEB
cancel_treaty	VAMP_Dip_Cancel_Treaty_02	1	diplomacy_Subcult_Vampire
cancel_treaty	wh_dlc03_BM_Dip_Cancel_Treaty_02	1	wh_dlc03_diplomacy_Subcult_Beastmen
cancel_treaty	wh_dlc05_WE_Dip_Cancel_Treaty_02	1	wh_dlc05_diplomacy_Subcult_WoodElves
cancel_treaty	BRET_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Bretonnia
cancel_treaty	CHAOS_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Chaos
cancel_treaty	DE_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_DarkElves
cancel_treaty	DWF_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Dwarfs
cancel_treaty	EMP_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Empire
cancel_treaty	ORC_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Greenskins
cancel_treaty	HE_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_HighElves
cancel_treaty	TEB_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Kislev
cancel_treaty	LZD_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Lizardmen
cancel_treaty	CHAOS_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Norsca
cancel_treaty	SKV_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Skaven
cancel_treaty	TEB_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_TEB
cancel_treaty	VAMP_Dip_Cancel_Treaty_03	2	diplomacy_Subcult_Vampire
cancel_treaty	wh_dlc03_BM_Dip_Cancel_Treaty_03	2	wh_dlc03_diplomacy_Subcult_Beastmen
cancel_treaty	wh_dlc05_WE_Dip_Cancel_Treaty_03	2	wh_dlc05_diplomacy_Subcult_WoodElves
demand_join_war	BRET_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Bretonnia
demand_join_war	CHAOS_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Chaos
demand_join_war	DE_Dip_Demand_Join_War_01	0	diplomacy_Subcult_DarkElves
demand_join_war	DWF_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Dwarfs
demand_join_war	EMP_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Empire
demand_join_war	ORC_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Greenskins
demand_join_war	HE_Dip_Demand_Join_War_01	0	diplomacy_Subcult_HighElves
demand_join_war	TEB_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Kislev
demand_join_war	LZD_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Lizardmen
demand_join_war	CHAOS_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Norsca
demand_join_war	SKV_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Skaven
demand_join_war	TEB_Dip_Demand_Join_War_01	0	diplomacy_Subcult_TEB
demand_join_war	VAMP_Dip_Demand_Join_War_01	0	diplomacy_Subcult_Vampire
demand_join_war	wh_dlc03_BM_Dip_Demand_Join_War_01	0	wh_dlc03_diplomacy_Subcult_Beastmen
demand_join_war	wh_dlc05_WE_Dip_Demand_Join_War_01	0	wh_dlc05_diplomacy_Subcult_WoodElves
demand_join_war	BRET_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Bretonnia
demand_join_war	CHAOS_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Chaos
demand_join_war	DE_Dip_Demand_Join_War_02	1	diplomacy_Subcult_DarkElves
demand_join_war	DWF_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Dwarfs
demand_join_war	EMP_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Empire
demand_join_war	ORC_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Greenskins
demand_join_war	HE_Dip_Demand_Join_War_02	1	diplomacy_Subcult_HighElves
demand_join_war	TEB_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Kislev
demand_join_war	LZD_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Lizardmen
demand_join_war	CHAOS_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Norsca
demand_join_war	SKV_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Skaven
demand_join_war	TEB_Dip_Demand_Join_War_02	1	diplomacy_Subcult_TEB
demand_join_war	VAMP_Dip_Demand_Join_War_02	1	diplomacy_Subcult_Vampire
demand_join_war	wh_dlc03_BM_Dip_Demand_Join_War_02	1	wh_dlc03_diplomacy_Subcult_Beastmen
demand_join_war	wh_dlc05_WE_Dip_Demand_Join_War_02	1	wh_dlc05_diplomacy_Subcult_WoodElves
demand_join_war	BRET_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Bretonnia
demand_join_war	CHAOS_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Chaos
demand_join_war	DE_Dip_Demand_Join_War_03	2	diplomacy_Subcult_DarkElves
demand_join_war	DWF_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Dwarfs
demand_join_war	EMP_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Empire
demand_join_war	ORC_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Greenskins
demand_join_war	HE_Dip_Demand_Join_War_03	2	diplomacy_Subcult_HighElves
demand_join_war	TEB_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Kislev
demand_join_war	LZD_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Lizardmen
demand_join_war	CHAOS_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Norsca
demand_join_war	SKV_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Skaven
demand_join_war	TEB_Dip_Demand_Join_War_03	2	diplomacy_Subcult_TEB
demand_join_war	VAMP_Dip_Demand_Join_War_03	2	diplomacy_Subcult_Vampire
demand_join_war	wh_dlc03_BM_Dip_Demand_Join_War_03	2	wh_dlc03_diplomacy_Subcult_Beastmen
demand_join_war	wh_dlc05_WE_Dip_Demand_Join_War_03	2	wh_dlc05_diplomacy_Subcult_WoodElves
demand_payment	BRET_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Bretonnia
demand_payment	BRET_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Bretonnia_&_Negative
demand_payment	BRET_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Bretonnia_&_Positive
demand_payment	CHAOS_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Chaos
demand_payment	CHAOS_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Chaos_&_Negative
demand_payment	CHAOS_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Chaos_&_Positive
demand_payment	DE_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_DarkElves
demand_payment	DE_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_DarkElves_&_Negative
demand_payment	DE_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_DarkElves_&_Positive
demand_payment	DWF_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Dwarfs
demand_payment	DWF_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Dwarfs_&_Negative
demand_payment	DWF_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Dwarfs_&_Positive
demand_payment	EMP_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Empire
demand_payment	EMP_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Empire_&_Negative
demand_payment	EMP_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Empire_&_Positive
demand_payment	ORC_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Greenskins
demand_payment	ORC_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Greenskins_&_Negative
demand_payment	ORC_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Greenskins_&_Positive
demand_payment	HE_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_HighElves
demand_payment	HE_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_HighElves_&_Negative
demand_payment	HE_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_HighElves_&_Positive
demand_payment	TEB_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Kislev
demand_payment	TEB_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Kislev_&_Negative
demand_payment	TEB_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Kislev_&_Positive
demand_payment	LZD_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Lizardmen
demand_payment	LZD_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Lizardmen_&_Negative
demand_payment	LZD_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Lizardmen_&_Positive
demand_payment	CHAOS_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Norsca
demand_payment	CHAOS_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Norsca_&_Negative
demand_payment	CHAOS_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Norsca_&_Positive
demand_payment	SKV_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Skaven
demand_payment	SKV_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Skaven_&_Negative
demand_payment	SKV_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Skaven_&_Positive
demand_payment	TEB_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_TEB
demand_payment	TEB_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_TEB_&_Negative
demand_payment	TEB_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_TEB_&_Positive
demand_payment	VAMP_Dip_Demand_Payments_Neutral_01	0	diplomacy_Subcult_Vampire
demand_payment	VAMP_Dip_Demand_Payments_Negative_01	0	diplomacy_Subcult_Vampire_&_Negative
demand_payment	VAMP_Dip_Demand_Payments_Positive_01	0	diplomacy_Subcult_Vampire_&_Positive
demand_payment	wh_dlc03_BM_Dip_Demand_Payments_Negative_01	0	wh_dlc03_diplomacy_Subcult_Beastmen
demand_payment	wh_dlc03_BM_Dip_Demand_Payments_Neutral_01	0	wh_dlc03_diplomacy_Subcult_Beastmen_&_Negative
demand_payment	wh_dlc03_BM_Dip_Demand_Payments_Positive_01	0	wh_dlc03_diplomacy_Subcult_Beastmen_&_Positive
demand_payment	wh_dlc05_WE_Dip_Demand_Payments_Negative_01	0	wh_dlc05_diplomacy_Subcult_WoodElves
demand_payment	wh_dlc05_WE_Dip_Demand_Payments_Neutral_01	0	wh_dlc05_diplomacy_Subcult_WoodElves_&_Negative
demand_payment	wh_dlc05_WE_Dip_Demand_Payments_Positive_01	0	wh_dlc05_diplomacy_Subcult_WoodElves_&_Positive
generic_offer_demand	BRET_Dip_Generic_Offer_Neutral_01	0	diplomacy_Subcult_Bretonnia
generic_offer_demand	BRET_Dip_Generic_Offer_Negative_01	0	diplomacy_Subcult_Bretonnia_&_Negative
generic_offer_demand	BRET_Dip_Generic_Offer_Positive_01	0	diplomacy_Subcult_Bretonnia_&_Positive
generic_offer_demand	CHAOS_Dip_Generic_Offer_Neutral_01	0	diplomacy_Subcult_Chaos
generic_offer_demand	CHAOS_Dip_Generic_Offer_Negative_01	0	diplomacy_Subcult_Chaos_&_Negative
generic_offer_demand	CHAOS_Dip_Generic_Offer_Positive_01	0	diplomacy_Subcult_Chaos_&_Positive
generic_offer_demand	DE_Dip_Generic_Offer_Neutral_01	0	diplomacy_Subcult_DarkElves
generic_offer_demand	DE_Dip_Generic_Offer_Negative_01	0	diplomacy_Subcult_DarkElves_&_Negative
