loading_screen_quotes_tables
4
image	key	unknown2	unknown3	unknown4	category
ui/loading_ui/diagrams/campaign_blessed_spawnings.png	wh2_main_hp_campaign_blessed_spawnings	-1	2	0	campaign
ui/loading_ui/diagrams/campaign_buildings.png	wh2_main_hp_campaign_building_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_buildings.png	wh2_main_hp_campaign_building_slots	6	8	0	campaign
ui/loading_ui/diagrams/campaign_buildings.png	wh2_main_hp_campaign_building_types	6	7	0	campaign
ui/loading_ui/diagrams/campaign_buildings.png	wh2_main_hp_campaign_buildings	3	10	0	campaign
 	wh2_main_hp_campaign_campaign_controls	5	9	0	campaign
 	wh2_main_hp_campaign_campaign_game	5	9	0	campaign
 	wh2_main_hp_campaign_campaign_map	5	9	0	campaign
ui/loading_ui/diagrams/campaign_chaos_artefacts.png	wh2_main_hp_campaign_chaos_artefacts	-1	3	0	campaign
ui/loading_ui/diagrams/campaign_character_details.png	wh2_main_hp_campaign_character_details	7	5	0	campaign
ui/loading_ui/diagrams/campaign_character_details.png	wh2_main_hp_campaign_character_details_panel	5	8	0	campaign
ui/loading_ui/diagrams/campaign_character_info_panel.png	wh2_main_hp_campaign_character_info_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_character_skills.png	wh2_main_hp_campaign_character_skills	7	6	0	campaign
 	wh2_main_hp_campaign_characters	3	10	0	campaign
ui/loading_ui/diagrams/campaign_commandments.png	wh2_main_hp_campaign_commandments	-1	3	6	campaign
 	wh2_main_hp_campaign_confederation	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_corruption.png	wh2_main_hp_campaign_corruption	-1	3	6	campaign
UI\Flags\wh2_main_def_naggarond\mon_rotated.png	wh2_main_hp_campaign_dark_elves	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_diplomacy.png	wh2_main_hp_campaign_diplomacy	4	10	0	campaign
ui/loading_ui/diagrams/campaign_diplomacy.png	wh2_main_hp_campaign_diplomacy_screen	5	8	0	campaign
ui/loading_ui/diagrams/campaign_drop_down_lists.png	wh2_main_hp_campaign_drop_down_lists	6	7	0	campaign
ui/loading_ui/diagrams/campaign_encounters_at_sea.png	wh2_main_hp_campaign_encounters_at_sea	-1	3	5	campaign
 	wh2_main_hp_campaign_espionage	-1	1	0	campaign
 	wh2_main_hp_campaign_faction_interfaces	6	7	0	campaign
 	wh2_main_hp_campaign_faction_management	5	8	0	campaign
ui/loading_ui/diagrams/campaign_faction_summary_screen.png	wh2_main_hp_campaign_faction_summary_screen	6	7	0	campaign
ui/loading_ui/diagrams/campaign_factions.png	wh2_main_hp_campaign_factions	3	10	0	campaign
 	wh2_main_hp_campaign_fog_of_war	5	8	0	campaign
ui/loading_ui/diagrams/campaign_food.png	wh2_main_hp_campaign_food	-1	1	0	campaign
 	wh2_main_hp_campaign_fortifications	7	3	5	campaign
ui/loading_ui/diagrams/campaign_garrison_armies.png	wh2_main_hp_campaign_garrison_armies	-1	3	6	campaign
ui/loading_ui/diagrams/campaign_geomantic_web.png	wh2_main_hp_campaign_geomantic_web	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_growth.png	wh2_main_hp_campaign_growth	5	9	0	campaign
ui/loading_ui/diagrams/campaign_hero_actions.png	wh2_main_hp_campaign_hero_actions	6	8	0	campaign
ui/loading_ui/diagrams/campaign_heroes.png	wh2_main_hp_campaign_heroes	5	9	0	campaign
UI\Flags\wh2_main_hef_lothern\mon_rotated.png	wh2_main_hp_campaign_high_elves	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_money.png	wh2_main_hp_campaign_income	4	10	0	campaign
ui/loading_ui/diagrams/campaign_influence.png	wh2_main_hp_campaign_influence	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_intervention_armies.png	wh2_main_hp_campaign_intervention_armies	-1	3	0	campaign
ui/loading_ui/diagrams/campaign_intrigue_at_the_court.png	wh2_main_hp_campaign_intrigue_at_the_court	-1	1	0	campaign
UI\Flags\wh2_main_lzd_hexoatl\mon_rotated.png	wh2_main_hp_campaign_lizardmen	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_armies.png	wh2_main_hp_campaign_lords	5	9	0	campaign
ui/loading_ui/diagrams/campaign_loyalty.png	wh2_main_hp_campaign_loyalty	-1	1	0	campaign
 	wh2_main_hp_campaign_missions	5	5	0	campaign
ui/loading_ui/diagrams/campaign_money.png	wh2_main_hp_campaign_money	5	9	0	campaign
 	wh2_main_hp_campaign_non_aggression_pacts	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_objectives_panel.png	wh2_main_hp_campaign_objectives_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_plagues.png	wh2_main_hp_campaign_plagues	-1	3	0	campaign
ui/loading_ui/diagrams/campaign_ports.png	wh2_main_hp_campaign_ports	7	6	0	campaign
 	wh2_main_hp_campaign_post_battle_options	-1	3	5	campaign
 	wh2_main_hp_campaign_post_battle_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_pre_battle_options.png	wh2_main_hp_campaign_pre_battle_options	6	7	0	campaign
 	wh2_main_hp_campaign_pre_battle_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_province_info_panel.png	wh2_main_hp_campaign_province_info_panel	5	8	0	campaign
ui/loading_ui/diagrams/campaign_province_info_panel.png	wh2_main_hp_campaign_province_management	5	8	0	campaign
 	wh2_main_hp_campaign_province_overview_panel	6	7	0	campaign
 	wh2_main_hp_campaign_provinces	4	10	0	campaign
ui/loading_ui/diagrams/campaign_public_order.png	wh2_main_hp_campaign_public_order	-1	3	6	campaign
ui/loading_ui/diagrams/campaign_quests.png	wh2_main_hp_campaign_quests	-1	3	5	campaign
 	wh2_main_hp_campaign_races	5	9	0	campaign
ui/loading_ui/diagrams/campaign_raiding.png	wh2_main_hp_campaign_raiding	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_raising_forces.png	wh2_main_hp_campaign_raising_forces	6	6	0	campaign
ui/loading_ui/diagrams/campaign_razing.png	wh2_main_hp_campaign_razing	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_recruit_hero_panel.png	wh2_main_hp_campaign_recruit_hero_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_reinforcements.png	wh2_main_hp_campaign_reinforcements	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_resources.png	wh2_main_hp_campaign_resources	-1	3	5	campaign
 	wh2_main_hp_campaign_revolts	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_rites.png	wh2_main_hp_campaign_rites	-1	3	6	campaign
ui/loading_ui/diagrams/campaign_rituals.png	wh2_main_hp_campaign_ritual_currency	-1	3	6	campaign
ui/loading_ui/diagrams/campaign_ritual_resource_sites.png	wh2_main_hp_campaign_ritual_resource_sites	-1	3	6	campaign
ui/loading_ui/diagrams/campaign_rituals.png	wh2_main_hp_campaign_rituals	-1	3	6	campaign
ui/loading_ui/diagrams/campaign_rogue_armies.png	wh2_main_hp_campaign_rogue_armies	-1	3	5	campaign
 	wh2_main_hp_campaign_saving_and_loading	5	8	0	campaign
 	wh2_main_hp_campaign_sea	5	6	0	campaign
ui/loading_ui/diagrams/campaign_settlement_climates.png	wh2_main_hp_campaign_settlement_climates	-1	3	6	campaign
ui/loading_ui/diagrams/campaign_settlements.png	wh2_main_hp_campaign_settlements	3	10	0	campaign
ui/loading_ui/diagrams/campaign_siege_panel.png	wh2_main_hp_campaign_siege_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_siege_panel.png	wh2_main_hp_campaign_siege_warfare	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_siege_panel.png	wh2_main_hp_campaign_siege_weapons	-1	3	5	campaign
UI\Flags\wh2_main_skv_clan_mors\mon_rotated.png	wh2_main_hp_campaign_skaven	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_treasure_hunting.png	wh2_main_hp_campaign_skaven_underworld	-1	3	0	campaign
ui/loading_ui/diagrams/campaign_slaves.png	wh2_main_hp_campaign_slaves	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_stances.png	wh2_main_hp_campaign_stances	-1	3	6	campaign
 	wh2_main_hp_campaign_strategic_map	6	7	0	campaign
ui/loading_ui/diagrams/campaign_tax.png	wh2_main_hp_campaign_tax	5	9	0	campaign
ui/loading_ui/diagrams/campaign_technology.png	wh2_main_hp_campaign_technology	5	9	0	campaign
ui/loading_ui/diagrams/campaign_technology.png	wh2_main_hp_campaign_technology_panel	6	7	0	campaign
 	wh2_main_hp_campaign_terrain_types	6	7	0	campaign
ui/loading_ui/diagrams/campaign_the_great_vortex.png	wh2_main_hp_campaign_the_great_vortex	-1	3	8	campaign
ui/loading_ui/diagrams/campaign_the_menace_below.png	wh2_main_hp_campaign_the_menace_below	-1	2	0	campaign
ui/loading_ui/diagrams/campaign_rituals.png	wh2_main_hp_campaign_the_rituals_bar	-1	3	8	campaign
 	wh2_main_hp_campaign_trade	-1	3	6	campaign
ui/loading_ui/diagrams/campaign_treasure_hunting.png	wh2_main_hp_campaign_treasure_hunting	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_treasury_panel.png	wh2_main_hp_campaign_treasury_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_turns.png	wh2_main_hp_campaign_turns	3	10	0	campaign
ui/loading_ui/diagrams/campaign_underway.png	wh2_main_hp_campaign_underway	-1	3	0	campaign
ui/loading_ui/diagrams/campaign_unit_cards.png	wh2_main_hp_campaign_unit_cards	6	7	0	campaign
ui/loading_ui/diagrams/campaign_unit_exchange.png	wh2_main_hp_campaign_unit_exchange	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_unit_experience.png	wh2_main_hp_campaign_unit_experience	7	6	0	campaign
ui/loading_ui/diagrams/campaign_unit_info_panel.png	wh2_main_hp_campaign_unit_info_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_unit_merging_and_disbanding.png	wh2_main_hp_campaign_unit_merging_and_disbanding	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_unit_recruitment.png	wh2_main_hp_campaign_unit_recruitment	5	9	0	campaign
ui/loading_ui/diagrams/campaign_unit_recruitment.png	wh2_main_hp_campaign_unit_recruitment_panel	6	7	0	campaign
ui/loading_ui/diagrams/campaign_unit_types.png	wh2_main_hp_campaign_unit_types	6	5	0	campaign
ui/loading_ui/diagrams/campaign_unit_cards.png	wh2_main_hp_campaign_units	4	10	0	campaign
 	wh2_main_hp_campaign_vassalage	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_objectives_panel.png	wh2_main_hp_campaign_victory_conditions	4	9	0	campaign
 	wh2_main_hp_campaign_war	3	10	0	campaign
ui/loading_ui/diagrams/campaign_winds_of_magic.png	wh2_main_hp_campaign_winds_of_magic	-1	3	5	campaign
ui/loading_ui/diagrams/campaign_zones_of_control.png	wh2_main_hp_campaign_zones_of_control	5	9	0	campaign
ui/units/infopics/wh2_main_lzd_cav_cold_one_spearriders.png	wh2_main_lzd_cav_cold_one_spearriders_1	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_cav_cold_one_riders.png	wh2_main_lzd_cav_cold_ones_1	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_cav_cold_ones_feral.png	wh2_main_lzd_cav_cold_ones_feral_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_cav_horned_ones.png	wh2_main_lzd_cav_horned_ones_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_terradon.png	wh2_main_lzd_cav_terradon_riders_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_terradon_fireleech.png	wh2_main_lzd_cav_terradon_riders_1	-1	3	0	unit
UI/Portraits/Portholes/wh2_main_lzd_lizardmen/lzd_lord_kroq_gar_0.png	wh2_main_lzd_cha_kroq_gar_0	-1	3	0	generic
UI/Portraits/Portholes/wh2_main_lzd_lizardmen/lzd_lord_mazdamundi_0.png	wh2_main_lzd_cha_lord_mazdamundi_0	-1	3	0	generic
ui/units/infopics/wh2_main_lzd_inf_chameleon_skinks.png	wh2_main_lzd_inf_chameleon_skinks_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_inf_saurus_spearmen.png	wh2_main_lzd_inf_saurus_spearmen_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_inf_saurus_spearmen_shields.png	wh2_main_lzd_inf_saurus_spearmen_1	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_inf_saurus_warriors.png	wh2_main_lzd_inf_saurus_warriors_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_inf_saurus_warriors_shields.png	wh2_main_lzd_inf_saurus_warriors_1	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_inf_skink_cohort.png	wh2_main_lzd_inf_skink_cohort_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_inf_skink_cohort_javelins.png	wh2_main_lzd_inf_skink_cohort_1	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_inf_skink_skirmishers.png	wh2_main_lzd_inf_skink_skirmishers_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_inf_temple_guards.png	wh2_main_lzd_inf_temple_guards	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_ancient_stegadon.png	wh2_main_lzd_mon_ancient_stegadon	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_bastiladon_feral.png	wh2_main_lzd_mon_bastiladon_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_bastiladon_healing_platform.png	wh2_main_lzd_mon_bastiladon_1	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_bastiladon_solar.png	wh2_main_lzd_mon_bastiladon_2	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_carnosaur.png	wh2_main_lzd_mon_carnosaur_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_kroxigors.png	wh2_main_lzd_mon_kroxigors	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_stegadon_feral.png	wh2_main_lzd_mon_stegadon_0	-1	3	0	unit
ui/units/infopics/wh2_main_lzd_mon_stegadon.png	wh2_main_lzd_mon_stegadon_1	-1	3	0	unit
UI/skins/default/pre_battle_items_arcane.png	wh2_main_quest_item_circlet_of_iron	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh2_main_quest_item_cobra_mace_of_mazdamundi	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh2_main_quest_item_destroyer	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh2_main_quest_item_dragon_armour_of_aenarion	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh2_main_quest_item_dwarf_gouger	-1	1	0	quest_item
UI/skins/default/pre_battle_items_enchanted.png	wh2_main_quest_item_hand_of_gods	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh2_main_quest_item_heartrender_and_the_darksword	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh2_main_quest_item_revered_spear_of_tlanxla	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh2_main_quest_item_rod_of_corruption	-1	1	0	quest_item
ui/campaign ui/ancillaries/wh2_main_anc_magic_standard_sunburst_standard_of_hexoatl.png	wh2_main_quest_item_sunburst_standard_of_hexoatl	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh2_main_quest_item_sunfang	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh2_main_quest_item_supreme_spellshield	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh2_main_quest_item_sword_of_teclis	-1	1	0	quest_item
UI/skins/default/pre_battle_items_arcane.png	wh2_main_quest_item_the_liber_bubonicus	-1	1	0	quest_item
UI/skins/default/pre_battle_items_arcane.png	wh2_main_quest_item_war_crown_of_saphery	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh2_main_quest_item_warp_shard_armour	-1	1	0	quest_item
ui/units/infopics/wh2_main_skv_art_plagueclaw_catapult.png	wh2_main_skv_art_plagueclaw_catapult	-1	3	0	unit
ui/units/infopics/wh2_main_skv_art_warp_lightning_cannon.png	wh2_main_skv_art_warp_lightning_cannon	-1	3	0	unit
UI/Portraits/Portholes/wh2_main_skv_skaven/skv_lord_skrolk_0.png	wh2_main_skv_cha_lord_skrolk	-1	3	0	generic
UI/Portraits/Portholes/wh2_main_skv_skaven/skv_queek_0.png	wh2_main_skv_cha_queek_headtaker	-1	3	0	generic
ui/units/infopics/wh2_main_skv_inf_clanrat_spearmen.png	wh2_main_skv_inf_clanrat_spearmen_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_clanrat_spearmen_shields.png	wh2_main_skv_inf_clanrat_spearmen_1	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_clanrats.png	wh2_main_skv_inf_clanrats_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_clanrats_shields.png	wh2_main_skv_inf_clanrats_1	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_death_globe_bombardiers.png	wh2_main_skv_inf_death_globe_bombardiers	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_death_runners.png	wh2_main_skv_inf_death_runners_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_gutter_runner_slingers.png	wh2_main_skv_inf_gutter_runner_slingers_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_gutter_runners.png	wh2_main_skv_inf_gutter_runners_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_night_runners.png	wh2_main_skv_inf_night_runners_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_night_runners_slings.png	wh2_main_skv_inf_night_runners_1	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_plague_monk_censer_bearer.png	wh2_main_skv_inf_plague_monk_censer_bearer	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_plague_monks.png	wh2_main_skv_inf_plague_monks	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_poison_wind_globadiers.png	wh2_main_skv_inf_poison_wind_globadiers	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_skavenslave_slingers.png	wh2_main_skv_inf_skavenslave_slingers_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_skavenslave_spearmen.png	wh2_main_skv_inf_skavenslave_spearmen_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_skavenslaves.png	wh2_main_skv_inf_skavenslaves_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_stormvermin_halberds.png	wh2_main_skv_inf_stormvermin_0	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_stormvermin_shields.png	wh2_main_skv_inf_stormvermin_1	-1	3	0	unit
ui/units/infopics/wh2_main_skv_inf_warpfire_thrower.png	wh2_main_skv_inf_warpfire_thrower	-1	3	0	unit
ui/units/infopics/wh2_main_skv_mon_hell_pit_abomination.png	wh2_main_skv_mon_hell_pit_abomination	-1	3	0	unit
ui/units/infopics/wh2_main_skv_mon_rat_ogres.png	wh2_main_skv_mon_rat_ogres	-1	3	0	unit
ui/units/infopics/wh2_main_skv_veh_doomwheel.png	wh2_main_skv_veh_doomwheel	-1	3	0	unit
ui/units/infopics/wh_dlc02_vmp_blood_knights.png	wh2_main_vmp_cav_blood_knights_0	-1	3	0	unit
UI/units/infopics/wh_main_vmp_crypt_ghoul.png	wh2_main_vmp_inf_crypt_ghouls	-1	3	0	unit
ui/units/infopics/wh_main_vmp_grave_guard.png	wh2_main_vmp_inf_grave_guard_0	-1	3	0	unit
UI/units/infopics/wh_main_vmp_skeleton_warrior_spear.png	wh2_main_vmp_inf_skeleton_warriors_1	-1	3	0	unit
UI/units/infopics/wh_main_vmp_zombies.png	wh2_main_vmp_inf_zombie	-1	3	0	unit
ui/units/infopics/wh_main_vmp_crypt_horrors.png	wh2_main_vmp_mon_crypt_horrors	-1	3	0	unit
UI/units/infopics/wh_main_vmp_dire_wolves.png	wh2_main_vmp_mon_dire_wolves	-1	3	0	unit
UI/units/infopics/wh_main_vmp_fell_bats.png	wh2_main_vmp_mon_fell_bats	-1	3	0	unit
ui/units/infopics/wh_main_vmp_vargheists.png	wh2_main_vmp_mon_vargheists	-1	3	0	unit
ui/units/infopics/wh_main_vmp_varghulf.png	wh2_main_vmp_mon_varghulf	-1	3	0	unit
ui/units/infopics/wh_main_vmp_black_coach.png	wh2_main_vmp_veh_black_coach	-1	3	0	unit
UI/units/infopics/wh_dlc04_vmp_corpse_cart.png	wh2_main_vmp_veh_corpse_cart_0	-1	3	0	unit
UI/units/infopics/wh_dlc04_vmp_corpse_cart_balefire.png	wh2_main_vmp_veh_corpse_cart_1	-1	3	0	unit
UI/units/infopics/wh_dlc04_vmp_corpse_cart_lodestone.png	wh2_main_vmp_veh_corpse_cart_2	-1	3	0	unit
UI/units/infopics/wh_dlc04_vmp_mortis_engine.png	wh2_main_vmp_veh_mortis_engine_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_glade_riders.PNG	wh2_main_wef_cav_glade_riders_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_hawk_riders.PNG	wh2_main_wef_cav_hawk_riders_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_sisters_thorn.PNG	wh2_main_wef_cav_sisters_thorn_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_wild_riders.PNG	wh2_main_wef_cav_wild_riders_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_forest_dragon.PNG	wh2_main_wef_forest_dragon_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_deepwood_scouts.PNG	wh2_main_wef_inf_deepwood_scouts_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_dryads.PNG	wh2_main_wef_inf_dryads_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_eternal_guard.PNG	wh2_main_wef_inf_eternal_guard_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_glade_guard.PNG	wh2_main_wef_inf_glade_guard_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_wardancers.PNG	wh2_main_wef_inf_wardancers_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_waywatchers.PNG	wh2_main_wef_inf_waywatchers_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_wildwood_ranger.PNG	wh2_main_wef_inf_wildwood_rangers_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_great_eagle.PNG	wh2_main_wef_mon_great_eagle_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_treekin.PNG	wh2_main_wef_mon_treekin_0	-1	3	0	unit
UI/units/infopics/wh_dlc05_wef_treeman.PNG	wh2_main_wef_mon_treeman_0	-1	3	0	unit
UI/skins/default/pre_battle_items_armour.png	wh_dlc01_quest_item_auric_armour	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_dlc01_quest_item_sliverslash	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_dlc01_quest_item_starcrusher	-1	1	0	quest_item
ui/loading_ui/diagrams/campaign_beast_paths.png	wh_dlc03_hp_campaign_beast_paths	-1	2	0	campaign
UI\Flags\wh_dlc03_bst_beastmen\mon_rotated.png	wh_dlc03_hp_campaign_beastmen	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_bestial_rage.png	wh_dlc03_hp_campaign_bestial_rage	-1	2	0	campaign
ui/loading_ui/diagrams/campaign_brayherds.png	wh_dlc03_hp_campaign_brayherds	-1	3	0	campaign
UI/skins/default/pre_battle_items_enchanted.png	wh_dlc03_quest_item_icons_of_vilification	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_dlc03_quest_item_scourge	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh_dlc03_quest_item_the_dark_mail	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_dlc04_quest_item_blood_drinker	-1	1	0	quest_item
UI/skins/default/pre_battle_items_talisman.png	wh_dlc04_quest_item_carstein_ring	-1	1	0	quest_item
UI/skins/default/pre_battle_items_talisman.png	wh_dlc04_quest_item_jade_griffon	-1	1	0	quest_item
UI/skins/default/pre_battle_items_arcane.png	wh_dlc04_quest_item_liber_noctus	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_dlc04_quest_item_staff_command	-1	1	0	quest_item
ui/loading_ui/diagrams/campaign_amber.png	wh_dlc05_hp_campaign_amber	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_asrai_lookouts.png	wh_dlc05_hp_campaign_asrai_lookouts	-1	2	0	campaign
ui/loading_ui/diagrams/campaign_offices.png	wh_dlc05_hp_campaign_elven_council	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_elven_halls.png	wh_dlc05_hp_campaign_elven_halls	-1	2	0	campaign
ui/loading_ui/diagrams/campaign_offices.png	wh_dlc05_hp_campaign_gathering_of_the_ancients	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_oak_of_ages.png	wh_dlc05_hp_campaign_oak_of_ages	-1	2	0	campaign
UI\Flags\wh_dlc05_wef_wood_elves\mon_rotated.png	wh_dlc05_hp_campaign_wood_elves	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_worldroots.png	wh_dlc05_hp_campaign_worldroots	-1	2	0	campaign
UI/Portraits/Portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_main_brt_cha_alberic_bordeleaux	-1	2	0	generic
UI/Portraits/Portholes/wh_main_brt_bretonnia/brt_ch_fay_enchantress_0.png	wh_main_brt_cha_fay_enchantress	-1	2	0	generic
UI/Portraits/Portholes/wh_main_brt_bretonnia/brt_ch_king_louen_leoncoeur_0.png	wh_main_brt_cha_king_louen_leoncoeur_0	-1	2	0	generic
UI/Portraits/Portholes/wh_dlc03_bst_beastmen/bst_ch_khazrak_0.png	wh_main_bst_cha_khazrak_one_eye_0	-1	2	0	generic
UI/Portraits/Portholes/wh_dlc03_bst_beastmen/bst_ch_malagor_0.png	wh_main_bst_cha_malagor_the_dark_omen_0	-1	2	0	generic
UI/Portraits/Portholes/wh_dlc03_bst_beastmen/bst_ch_morghur_0.png	wh_main_bst_cha_morghur_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_chs_chaos/chs_ch_archaon_0.png	wh_main_chs_cha_archaon_the_everchosen_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_chs_chaos/chs_kholek_suneater_0.png	wh_main_chs_cha_kholek	-1	2	0	generic
UI/Portraits/Portholes/wh_main_chs_chaos/chs_ch_sigvald_0.png	wh_main_chs_cha_prince_sigvald_the_magnificent	-1	2	0	generic
UI/Portraits/Portholes/wh_main_dwf_dwarfs/dwf_ch_belegar_ironhammer_0.png	wh_main_dwf_cha_belegar_ironhammer_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_dwf_dwarfs/dwf_ch_grombrindal_0.png	wh_main_dwf_cha_grombrindal_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_dwf_dwarfs/dwf_throne_of_power_0.png	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	-1	2	0	generic
UI/Portraits/Portholes/wh_main_dwf_dwarfs/dwf_ch_ungrim_0.png	wh_main_dwf_cha_ungrim_ironfist	-1	2	0	generic
UI/Portraits/Portholes/wh_main_emp_empire/emp_ch_balthasar_0.png	wh_main_emp_cha_balthasar_gelt_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_emp_empire/emp_ch_boris_todbringer_0.png	wh_main_emp_cha_boris_todbringer_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_emp_empire/emp_ch_karl_0.png	wh_main_emp_cha_karl_franz_0	-1	2	0	generic
