building_levels_tables
16
level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	commodity_vol	only_in_capital	military_prestige	naval_prestige	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16	unknown17	unknown18	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	unknown22	unknown23	unknown24	unknown25	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution
wh2_main_skv_resource_medicine_2	wh2_main_skv_resource_medicine	1	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_medicine	False	False	False	False	False	0	True	2	wh_cam_resource_worshop	True	0	0
wh2_main_skv_resource_medicine_3	wh2_main_skv_resource_medicine	2	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_medicine	False	False	False	False	False	0	True	3	wh_cam_resource_worshop	True	0	0
wh2_main_skv_resource_obsidian_1	wh2_main_skv_resource_obsidian	0	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_obsidian	False	False	False	False	False	0	True	1	wh_cam_resource_quarry	True	0	0
wh2_main_skv_resource_obsidian_2	wh2_main_skv_resource_obsidian	1	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_obsidian	False	False	False	False	False	0	True	2	wh_cam_resource_quarry	True	0	0
wh2_main_skv_resource_obsidian_3	wh2_main_skv_resource_obsidian	2	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_obsidian	False	False	False	False	False	0	True	3	wh_cam_resource_quarry	True	0	0
wh2_main_skv_resource_pasture_1	wh2_main_skv_resource_pasture	0	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_pasture	False	False	False	False	False	0	True	1	wh_cam_resource_farming	True	0	0
wh2_main_skv_resource_pasture_2	wh2_main_skv_resource_pasture	1	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_pasture	False	False	False	False	False	0	True	2	wh_cam_resource_farming	True	0	0
wh2_main_skv_resource_pasture_3	wh2_main_skv_resource_pasture	2	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_pasture	False	False	False	False	False	0	True	3	wh_cam_resource_farming	True	0	0
wh2_main_skv_resource_pottery_1	wh2_main_skv_resource_pottery	0	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_pottery	False	False	False	False	False	0	True	1	wh_cam_resource_worshop	True	0	0
wh2_main_skv_resource_pottery_2	wh2_main_skv_resource_pottery	1	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_pottery	False	False	False	False	False	0	True	2	wh_cam_resource_worshop	True	0	0
wh2_main_skv_resource_pottery_3	wh2_main_skv_resource_pottery	2	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_pottery	False	False	False	False	False	0	True	3	wh_cam_resource_worshop	True	0	0
wh2_main_skv_resource_salt_1	wh2_main_skv_resource_salt	0	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_salt	False	False	False	False	False	0	True	1	wh_cam_resource_quarry	True	0	0
wh2_main_skv_resource_salt_2	wh2_main_skv_resource_salt	1	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_salt	False	False	False	False	False	0	True	2	wh_cam_resource_quarry	True	0	0
wh2_main_skv_resource_salt_3	wh2_main_skv_resource_salt	2	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_salt	False	False	False	False	False	0	True	3	wh_cam_resource_quarry	True	0	0
wh2_main_skv_resource_spices_1	wh2_main_skv_resource_spices	0	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_spices	False	False	False	False	False	0	True	1	wh_cam_resource_worshop	True	0	0
wh2_main_skv_resource_spices_2	wh2_main_skv_resource_spices	1	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_spices	False	False	False	False	False	0	True	2	wh_cam_resource_worshop	True	0	0
wh2_main_skv_resource_spices_3	wh2_main_skv_resource_spices	2	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_spices	False	False	False	False	False	0	True	3	wh_cam_resource_worshop	True	0	0
wh2_main_skv_resource_wine_1	wh2_main_skv_resource_wine	0	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_wine	False	False	False	False	False	0	True	1	wh_cam_resource_vineyard	True	0	0
wh2_main_skv_resource_wine_2	wh2_main_skv_resource_wine	1	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_wine	False	False	False	False	False	0	True	2	wh_cam_resource_vineyard	True	0	0
wh2_main_skv_resource_wine_3	wh2_main_skv_resource_wine	2	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_wine	False	False	False	False	False	0	True	3	wh_cam_resource_vineyard	True	0	0
wh2_main_skv_resource_wood_1	wh2_main_skv_resource_wood	0	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_wood	False	False	False	False	False	0	True	1	wh_cam_resource_lumber_mill	True	0	0
wh2_main_skv_resource_wood_2	wh2_main_skv_resource_wood	1	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_wood	False	False	False	False	False	0	True	2	wh_cam_resource_lumber_mill	True	0	0
wh2_main_skv_resource_wood_3	wh2_main_skv_resource_wood	2	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_resource_wood	False	False	False	False	False	0	True	3	wh_cam_resource_lumber_mill	True	0	0
wh2_main_skv_salvage_1	wh2_main_skv_industry	0	2	200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_industry	False	False	False	False	False	0	True	1		True	0	0
wh2_main_skv_salvage_2	wh2_main_skv_industry	1	3	400	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_industry	False	False	False	False	False	0	True	2		True	0	0
wh2_main_skv_salvage_3	wh2_main_skv_industry	2	4	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_industry	False	False	False	False	False	0	True	3		True	0	0
wh2_main_skv_settlement_major_1	wh2_main_skv_settlement_major	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	0	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_skv_settlement_major_1_coast	wh2_main_skv_settlement_major_coast	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	0	True	0	wh_cam_settlement_skaven_port	True	0	0
wh2_main_skv_settlement_major_2	wh2_main_skv_settlement_major	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	1	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_skv_settlement_major_2_coast	wh2_main_skv_settlement_major_coast	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	1	True	0	wh_cam_settlement_skaven_port	True	0	0
wh2_main_skv_settlement_major_3	wh2_main_skv_settlement_major	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	2	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_skv_settlement_major_3_coast	wh2_main_skv_settlement_major_coast	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	2	True	0	wh_cam_settlement_skaven_port	True	0	0
wh2_main_skv_settlement_major_4	wh2_main_skv_settlement_major	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	4	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_skv_settlement_major_4_coast	wh2_main_skv_settlement_major_coast	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	4	True	0	wh_cam_settlement_skaven_port	True	0	0
wh2_main_skv_settlement_major_5	wh2_main_skv_settlement_major	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	5	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_skv_settlement_major_5_coast	wh2_main_skv_settlement_major_coast	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	5	True	0	wh_cam_settlement_skaven_port	True	0	0
wh2_main_skv_settlement_major_coast_ruin	wh2_main_skv_settlement_major_coast	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_skv_settlement_major_ruin	wh2_main_skv_settlement_major	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_skv_settlement_minor_1	wh2_main_skv_settlement_minor	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	0	True	0	wh_cam_settlement_minor_skaven	True	0	0
wh2_main_skv_settlement_minor_1_coast	wh2_main_skv_settlement_minor_coast	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	0	True	0	wh_cam_settlement_skaven_port	True	0	0
wh2_main_skv_settlement_minor_2	wh2_main_skv_settlement_minor	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	1	True	0	wh_cam_settlement_minor_skaven	True	0	0
wh2_main_skv_settlement_minor_2_coast	wh2_main_skv_settlement_minor_coast	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	1	True	0	wh_cam_settlement_skaven_port	True	0	0
wh2_main_skv_settlement_minor_3	wh2_main_skv_settlement_minor	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	2	True	0	wh_cam_settlement_minor_skaven	True	0	0
wh2_main_skv_settlement_minor_3_coast	wh2_main_skv_settlement_minor_coast	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	2	True	0	wh_cam_settlement_skaven_port	True	0	0
wh2_main_skv_settlement_minor_coast_ruin	wh2_main_skv_settlement_minor_coast	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_skv_settlement_minor_ruin	wh2_main_skv_settlement_minor	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True		False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_skv_temple_1	wh2_main_skv_order	3	5	9000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_order	False	False	False	False	False	0	True	5		True	0	0
wh2_main_skv_weaponteams_1	wh2_main_skv_weaponteams	0	4	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_stormvermin	False	False	False	False	False	0	True	3		True	0	0
wh2_main_skv_weaponteams_2	wh2_main_to_be_deleted	4	5	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_skv_stormvermin	False	False	False	False	False	0	True	4		True	0	0
wh2_main_special_altar_of_ultimate_darkness	wh2_main_special_altar_of_ultimate_darkness	0	7	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_altar_of_ultimate_darkness	False	False	False	False	False	0	True	3		True	0	0
wh2_main_special_altar_of_ultimate_darkness_vmp	wh2_main_special_altar_of_ultimate_darkness_vmp	0	7	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_altar_of_ultimate_darkness	False	False	False	False	False	0	True	0		True	0	0
wh2_main_special_altdorf_castle_reikguard	wh2_main_special_altdorf_castle_reikguard	0	4	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_altdorf_castle_reikguard	False	False	False	False	False	0	True	4	wh_cam_settlement_capital_empire	True	0	0
wh2_main_special_altdorf_imperial_palace	wh2_main_special_altdorf_imperial_palace	0	6	16000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_altdorf_imperial_palace	False	False	False	False	False	0	True	5	wh_cam_settlement_capital_empire	True	0	0
wh2_main_special_altdorf_imperial_palace_brt	wh2_main_special_altdorf_imperial_palace_brt	0	6	16000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_altdorf_imperial_palace	False	False	False	False	False	0	True	5	wh_cam_settlement_capital_bretonnia	True	0	0
wh2_main_special_altdorf_imperial_palace_vmp	wh2_main_special_altdorf_imperial_palace_vmp	0	6	16000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_altdorf_imperial_palace	False	False	False	False	False	0	True	5	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_anlec_citadel_def	wh2_main_special_anlec_citadel_def	0	5	10000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_anlec_citadel	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_darkelves	True	0	0
wh2_main_special_anlec_citadel_hef	wh2_main_special_anlec_citadel_hef	0	5	10000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_anlec_citadel	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_axlotl_chameleon_shrine	wh2_main_special_axlotl_chameleon_shrine	0	4	3000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_axlotl_chameleon_shrine	False	False	False	False	False	0	True	3	wh_cam_settlement_minor_lizardmen	True	0	0
wh2_main_special_big_fort	wh2_main_special_big_fort	0	4	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_big_fort	False	False	False	False	False	0	True	4		True	0	0
wh2_main_special_blood_keep	wh2_main_special_blood_keep	0	5	16000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_blood_keep	False	False	False	False	False	0	True	5	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_brewery	wh2_main_special_brewery	0	5	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_brewery	False	False	False	False	False	0	True	3	wh_cam_settlement_capital_dwarf	True	0	0
wh2_main_special_chamber_of_visions	wh2_main_special_chamber_of_visions	0	6	5000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_chamber_of_visions	False	False	False	False	False	0	True	3		True	0	0
wh2_main_special_clar_karond_lairs	wh2_main_special_clar_karond_lairs	0	5	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_clar_karond_lairs	False	False	False	False	False	0	True	4	wh2_cam_settlement_capital_darkelves	True	0	0
wh2_main_special_clar_karond_lairs_emp	wh2_main_special_clar_karond_lairs_emp	0	5	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_clar_karond_lairs	False	False	False	False	False	0	True	4	wh_cam_settlement_capital_empire	True	0	0
wh2_main_special_clar_karond_lairs_grn	wh2_main_special_clar_karond_lairs_grn	0	5	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_clar_karond_lairs	False	False	False	False	False	0	True	4	wh_cam_settlement_capital_greenskin	True	0	0
wh2_main_special_clar_karond_lairs_other	wh2_main_special_clar_karond_lairs_other	0	3	3500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_clar_karond_lairs	False	False	False	False	False	0	True	3		True	0	0
wh2_main_special_clar_karond_lairs_skv	wh2_main_special_clar_karond_lairs_skv	0	5	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_clar_karond_lairs	False	False	False	False	False	0	True	4	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_clar_karond_lairs_vmp	wh2_main_special_clar_karond_lairs_vmp	0	5	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_clar_karond_lairs	False	False	False	False	False	0	True	4	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_corrupted_spawning_pool_1	wh2_main_special_corrupted_spawning_pool	0	1	500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_corrupted_spawning_pool	False	False	False	False	False	0	True	1	wh_cam_settlement_minor_lizardmen	True	0	0
wh2_main_special_cothique_palace_1	wh2_main_special_cothique_palace	0	4	8000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_cothique_palace	False	False	False	False	False	0	True	4	wh_cam_settlement_major_highelves	True	0	0
wh2_main_special_def_vauls_anvil	wh2_main_special_def_vauls_anvil	0	4	5000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_def_vauls_anvil	False	False	False	False	False	0	True	3	wh_cam_settlement_major_highelves	True	0	0
wh2_main_special_def_vauls_anvil_hef	wh2_main_special_def_vauls_anvil_hef	0	4	5000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_def_vauls_anvil	False	False	False	False	False	0	True	3	wh_cam_settlement_major_highelves	True	0	0
wh2_main_special_dorks_rock	wh2_main_special_dorks_rock	0	6	12000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_dorks_rock	False	False	False	False	False	0	True	5		True	0	0
wh2_main_special_drakenhof_court	wh2_main_special_drakenhof_court	0	6	16000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_drakenhof_court	False	False	False	False	False	0	True	5	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_eight_peaks_skv_1	wh2_main_special_eight_peaks_skv	0	3	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_dlc06_dwf_eight_peaks	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_eight_peaks_skv_2	wh2_main_special_eight_peaks_skv	1	5	7000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_dlc06_dwf_eight_peaks	False	False	False	False	False	0	True	3		True	0	0
wh2_main_special_eight_peaks_skv_3	wh2_main_special_eight_peaks_skv	2	7	15000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_dlc06_dwf_eight_peaks	False	False	False	False	False	0	True	5		True	0	0
wh2_main_special_ellyrian_stables	wh2_main_special_ellyrian_stables	0	5	10000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_ellyrian_stables	False	False	False	False	False	0	True	5	wh_cam_settlement_minor_darkelves	True	0	0
wh2_main_special_everqueen_court	wh2_main_special_everqueen_court	0	5	15000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_everqueen_court	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_everqueen_court_wef	wh2_main_special_everqueen_court_wef	0	1	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_everqueen_court	False	False	False	False	False	0	True	1	wh_dlc_cam_settlement_capital_wood_elves	True	0	0
wh2_main_special_fallen_gates_1	wh2_main_special_fallen_gates	0	3	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_fallen_gates	False	False	False	False	False	0	True	3	wh2_cam_settlement_capital_lizardmen	True	0	0
wh2_main_special_fortress_gate_eagle_chaos_1	wh2_main_special_fortress_gate_eagle_chaos	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh_cam_settlement_capital_chaos	True	0	0
wh2_main_special_fortress_gate_eagle_chaos_2	wh2_main_special_fortress_gate_eagle_chaos	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh_cam_settlement_capital_chaos	True	0	0
wh2_main_special_fortress_gate_eagle_chaos_3	wh2_main_special_fortress_gate_eagle_chaos	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh_cam_settlement_capital_chaos	True	0	0
wh2_main_special_fortress_gate_eagle_chaos_4	wh2_main_special_fortress_gate_eagle_chaos	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh_cam_settlement_capital_chaos	True	0	0
wh2_main_special_fortress_gate_eagle_chaos_5	wh2_main_special_fortress_gate_eagle_chaos	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh_cam_settlement_capital_chaos	True	0	0
wh2_main_special_fortress_gate_eagle_chaos_ruins	wh2_main_special_fortress_gate_eagle_chaos	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_fortress_gate_eagle_hef_1	wh2_main_special_fortress_gate_eagle_hef	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh_cam_settlement_major_highelves	True	0	0
wh2_main_special_fortress_gate_eagle_hef_2	wh2_main_special_fortress_gate_eagle_hef	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh_cam_settlement_major_highelves	True	0	0
wh2_main_special_fortress_gate_eagle_hef_3	wh2_main_special_fortress_gate_eagle_hef	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh_cam_settlement_major_highelves	True	0	0
wh2_main_special_fortress_gate_eagle_hef_4	wh2_main_special_fortress_gate_eagle_hef	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh_cam_settlement_major_highelves	True	0	0
wh2_main_special_fortress_gate_eagle_hef_5	wh2_main_special_fortress_gate_eagle_hef	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh_cam_settlement_major_highelves	True	0	0
wh2_main_special_fortress_gate_eagle_hef_ruins	wh2_main_special_fortress_gate_eagle_hef	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_fortress_gate_eagle_skaven_1	wh2_main_special_fortress_gate_eagle_skaven	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_special_fortress_gate_eagle_skaven_2	wh2_main_special_fortress_gate_eagle_skaven	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_special_fortress_gate_eagle_skaven_3	wh2_main_special_fortress_gate_eagle_skaven	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_special_fortress_gate_eagle_skaven_4	wh2_main_special_fortress_gate_eagle_skaven	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_special_fortress_gate_eagle_skaven_5	wh2_main_special_fortress_gate_eagle_skaven	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh_cam_settlement_major_skaven	True	0	0
wh2_main_special_fortress_gate_eagle_skaven_ruins	wh2_main_special_fortress_gate_eagle_skaven	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_fortress_gate_eagle_untainted_1	wh2_main_special_fortress_gate_eagle_untainted	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh2_cam_settlement_major_generic	True	0	0
wh2_main_special_fortress_gate_eagle_untainted_2	wh2_main_special_fortress_gate_eagle_untainted	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh2_cam_settlement_major_generic	True	0	0
wh2_main_special_fortress_gate_eagle_untainted_3	wh2_main_special_fortress_gate_eagle_untainted	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh2_cam_settlement_major_generic	True	0	0
wh2_main_special_fortress_gate_eagle_untainted_4	wh2_main_special_fortress_gate_eagle_untainted	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh2_cam_settlement_major_generic	True	0	0
wh2_main_special_fortress_gate_eagle_untainted_5	wh2_main_special_fortress_gate_eagle_untainted	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh2_cam_settlement_major_generic	True	0	0
wh2_main_special_fortress_gate_eagle_untainted_ruins	wh2_main_special_fortress_gate_eagle_untainted	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_fortress_gate_eagle_vmp_1	wh2_main_special_fortress_gate_eagle_vmp	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh_cam_settlement_major_vampire	True	0	0
wh2_main_special_fortress_gate_eagle_vmp_2	wh2_main_special_fortress_gate_eagle_vmp	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh_cam_settlement_major_vampire	True	0	0
wh2_main_special_fortress_gate_eagle_vmp_3	wh2_main_special_fortress_gate_eagle_vmp	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh_cam_settlement_major_vampire	True	0	0
wh2_main_special_fortress_gate_eagle_vmp_4	wh2_main_special_fortress_gate_eagle_vmp	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh_cam_settlement_major_vampire	True	0	0
wh2_main_special_fortress_gate_eagle_vmp_5	wh2_main_special_fortress_gate_eagle_vmp	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh_cam_settlement_major_vampire	True	0	0
wh2_main_special_fortress_gate_eagle_vmp_ruins	wh2_main_special_fortress_gate_eagle_vmp	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_fortress_gate_eagle_wef_1	wh2_main_special_fortress_gate_eagle_wef	1	2	500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh_dlc_cam_settlement_major_wood_elves	True	0	0
wh2_main_special_fortress_gate_eagle_wef_ruins	wh2_main_special_fortress_gate_eagle_wef	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
