effect_bundles_to_effects_junctions_tables
2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_saurus_guard_armour	faction_to_force_own_unseen	7	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_saurus_guard_melee_defence	faction_to_force_own_unseen	6	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_saurus_warriors_ap_damage	faction_to_force_own_unseen	12	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_saurus_warriors_charge_bonus	faction_to_force_own_unseen	6	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_saurus_warriors_melee_attack	faction_to_force_own_unseen	8	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_skink_skirmishers_leadership	faction_to_force_own_unseen	5	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_skink_skirmishers_speed	faction_to_force_own_unseen	14	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_stegadon_ammo	faction_to_force_own_unseen	100	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_stegadon_missile_range	faction_to_force_own_unseen	10	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_temple_guard_armour	faction_to_force_own_unseen	6	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_temple_guard_melee_defence	faction_to_force_own_unseen	8	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_terradon_riders_ammo	faction_to_force_own_unseen	100	start_turn_completed
wh2_main_faction_trait_lizardmen	wh2_main_spawning_blessed_terradon_riders_movement_speed	faction_to_force_own_unseen	20	start_turn_completed
wh2_main_faction_trait_rogue	wh2_main_effect_force_newhorde_buildings_rogue	faction_to_faction_own_unseen	1	start_turn_completed
wh2_main_faction_trait_rogue	wh_main_effect_siege_engine_enable_brt_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_rogue	wh_main_effect_siege_engine_enable_brt_siege_tower	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_rogue	wh_main_effect_siege_engine_number_brt_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_rogue	wh_main_effect_siege_engine_number_brt_siege_tower	faction_to_force_own	2	start_turn_completed
wh2_main_faction_trait_rogue	wh_main_effect_siege_engine_unlock_brt_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_rogue	wh_main_effect_siege_engine_unlock_brt_siege_tower	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_effect_siege_engine_enable_skv_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_effect_siege_engine_enable_skv_siege_tower	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_effect_siege_engine_number_skv_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_effect_siege_engine_number_skv_siege_tower	faction_to_force_own	2	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_effect_siege_engine_unlock_skv_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_effect_siege_engine_unlock_skv_siege_tower	faction_to_force_own	1	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_pooled_resource_skaven_food_army	faction_to_force_own	-1	start_turn_completed
wh2_main_faction_trait_skaven	wh2_main_pooled_resource_skaven_food_regions	faction_to_region_own	-1	start_turn_completed
wh_main_faction_trait_vampire	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	-35	start_turn_completed
wh_main_faction_trait_vampire	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	-25	start_turn_completed
wh_main_faction_trait_vampire	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100	start_turn_completed
wh_main_lord_trait_vmp_heinrich_kemmler	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	general_to_force_own_unseen	15	start_turn_completed
wh_main_lord_trait_vmp_mannfred_von_carstein	wh_main_effect_force_army_battle_unit_morale_siege_attack	faction_to_force_own_unseen	5	start_turn_completed
wh_main_faction_trait_humans	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	-60	start_turn_completed
wh_main_faction_trait_humans	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	-60	start_turn_completed
wh_main_lord_trait_emp_karl_franz	wh_main_effect_tech_upkeep_reduction_reiksguard_greatswords	faction_to_force_own_unseen	-10	start_turn_completed
wh_main_lord_trait_emp_karl_franz	wh_main_faction_diplomacy_penalty_empire	faction_to_faction_own_unseen	20	start_turn_completed
wh_main_lord_trait_emp_karl_franz	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	3	start_turn_completed
wh_dlc04_lord_trait_emp_volkmar_the_grim	wh_main_effect_character_mod_ancillary_drop	faction_to_character_own_unseen	15	start_turn_completed
wh_dlc04_lord_trait_vmp_helman_ghorst	wh_main_effect_tech_hitpoints_increase_zombies	faction_to_force_own_unseen	15	start_turn_completed
wh_main_faction_trait_dwarfs	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	-90	start_turn_completed
wh_main_faction_trait_dwarfs	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	-90	start_turn_completed
wh_main_faction_trait_dwarfs	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	-90	start_turn_completed
wh_main_lord_trait_dwf_ungrim_ironfist	wh_main_effect_tech_upkeep_cost_reduction_slayers	faction_to_force_own_unseen	-15	start_turn_completed
wh_main_lord_trait_dwf_ungrim_ironfist	wh_main_effect_tech_movement_speed_infantry	faction_to_force_own_unseen	10	start_turn_completed
wh_dlc06_lord_trait_dwf_belegar_ironhammer	wh_dlc06_effect_missile_damage_rangers_dwarf	faction_to_force_own_unseen	10	start_turn_completed
wh_pro01_lord_trait_dwf_grombrindal	wh_main_effect_force_army_campaign_attrition_all_resistance	general_to_force_own	-10	start_turn_completed
wh_main_lord_trait_grn_grimgor_ironhide	wh_main_effect_tech_upkeep_reduction_black_orcs_big_uns	faction_to_force_own_unseen	-10	start_turn_completed
wh_main_lord_trait_grn_grimgor_ironhide	wh_dlc08_effect_battle_bonus_vs_large_big_uns	faction_to_force_own_unseen	5	start_turn_completed
wh_main_lord_trait_grn_grimgor_ironhide	wh_main_effect_force_army_campaign_military_morale_add_enemy_territory	faction_to_force_own_unseen	1	start_turn_completed
wh_dlc07_lord_trait_brt_alberic	wh_dlc07_lord_trait_dummy_knights_vow	faction_to_faction_own_unseen	1	start_turn_completed
wh_dlc07_lord_trait_brt_alberic	wh_main_effect_tech_unit_xp_levels_brt_knights	faction_to_character_own_unseen	2	start_turn_completed
wh_dlc07_lord_trait_brt_fay	wh_dlc07_effect_dummy_start_peasants	faction_to_faction_own_unseen	5	start_turn_completed
wh_dlc07_lord_trait_brt_fay	wh_dlc07_upkeep_for_grail_guardians_dummy	faction_to_faction_own_unseen	200	start_turn_completed
wh_dlc07_lord_trait_brt_fay	wh_main_faction_diplomacy_penalty_wood_elves	faction_to_faction_own_unseen	20	start_turn_completed
wh_dlc07_lord_trait_brt_louen	wh_dlc07_lord_trait_dummy_grail_vow	faction_to_faction_own_unseen	1	start_turn_completed
wh_dlc07_lord_trait_brt_louen	wh_dlc07_effect_tech_armour_increase_bretonnia_characters	faction_to_force_own_unseen	10	start_turn_completed
wh_dlc07_lord_trait_brt_louen	wh_main_effect_general_aura_mod_all_during_attack	faction_to_character_own	25	start_turn_completed
wh_dlc07_lord_trait_brt_alberic	wh_dlc07_effect_economy_gdp_mod_yield_of_the_sea	faction_to_faction_own	25	start_turn_completed
wh_dlc07_lord_trait_brt_alberic	wh_main_effect_force_army_battle_cavalry_charge_bonus	faction_to_force_own_unseen	10	start_turn_completed
wh_dlc07_lord_trait_brt_fay	wh_dlc07_effect_economy_gdp_mod_farming	faction_to_region_own	10	start_turn_completed
wh_main_faction_trait_bretonnia	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	-80	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	-25	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	-25	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	-50	start_turn_completed
wh_dlc05_faction_trait_wood_elves	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100	start_turn_completed
wh_dlc05_lord_trait_wef_durthu	wh_dlc05_effect_agent_recruitment_cost_mod_champion_wood_elves	faction_to_province_own_unseen	-50	start_turn_completed
wh_dlc05_lord_trait_wef_durthu	wh_dlc05_effect_durthu_amber	faction_to_faction_own_unseen	1	start_turn_completed
wh_dlc05_lord_trait_wef_durthu	wh_dlc05_effect_force_army_battle_melee_attack_during_forest	faction_to_force_own_unseen	10	start_turn_completed
wh_dlc05_lord_trait_wef_durthu	wh_dlc05_effect_occupation_decision_colonise_cost_increase_hidden	faction_to_faction_own_unseen	3	start_turn_completed
wh_dlc05_lord_trait_woodelves_orion	wh_dlc05_effect_bonus_leadership_when_in_forest	faction_to_force_own_unseen	10	start_turn_completed
wh_dlc05_lord_trait_woodelves_orion	wh_dlc05_effect_force_army_campaign_upkeep_cost_wild_riders	faction_to_force_own_unseen	-15	start_turn_completed
wh_dlc05_lord_trait_woodelves_orion	wh_dlc05_effect_occupation_decision_colonise_cost_increase_hidden	faction_to_faction_own_unseen	3	start_turn_completed
wh_dlc05_lord_trait_woodelves_orion	wh_dlc05_effect_orion_amber	faction_to_faction_own_unseen	1	start_turn_completed
wh_dlc05_lord_trait_woodelves_orion	wh_dlc05_effect_orion_wild_hunt_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh_dlc05_lord_trait_wef_durthu	wh_dlc05_effect_tech_upkeep_reduction_treespirits	faction_to_force_own_unseen	-10	start_turn_completed
wh2_main_faction_trait_high_elves	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	-80	start_turn_completed
wh2_main_faction_trait_high_elves	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	-50	start_turn_completed
wh2_main_faction_trait_high_elves	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	-50	start_turn_completed
wh2_main_lord_trait_hef_teclis	wh2_main_effect_tech_upkeep_reduction_hef_eagles_phoenix	faction_to_force_own_unseen	-10	start_turn_completed
wh2_main_faction_trait_lizardmen	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	-50	start_turn_completed
wh2_main_faction_trait_lizardmen	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	-80	start_turn_completed
wh2_main_faction_trait_lizardmen	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	-80	start_turn_completed
wh2_main_lord_trait_lzd_lord_mazdamundi	wh_main_effect_military_force_winds_of_magic_starting_mod	general_to_force_own_unseen	15	start_turn_completed
wh2_main_lord_trait_lzd_kroq_gar	wh_main_effect_unit_recruitment_points	faction_to_province_own_factionwide	1	start_turn_completed
wh2_main_faction_trait_skaven	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	25	start_turn_completed
wh2_main_faction_trait_skaven	wh_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	25	start_turn_completed
wh2_main_faction_trait_skaven	wh_main_effect_force_all_campaign_loot_income	faction_to_faction_own_unseen	25	start_turn_completed
wh2_main_faction_trait_skaven	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	25	start_turn_completed
wh2_main_faction_trait_skaven	wh_main_effect_force_all_campaign_razing_income	faction_to_faction_own_unseen	25	start_turn_completed
wh2_main_lord_trait_skv_lord_skrolk	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	25	start_turn_completed
wh2_main_lord_trait_hef_tyrion	wh_main_effect_force_army_campaign_siege_defend_holdout_time	faction_to_province_own_unseen	1	start_turn_completed
wh2_main_lord_trait_skv_queek_headtaker_monstrous_ego	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	10	start_turn_completed
wh2_main_faction_trait_dark_elves	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	100	start_turn_completed
wh2_main_lord_trait_malekith_black_council	wh2_main_effect_tech_battle_morale_increase_def_elite_inf	faction_to_force_own_unseen	5	start_turn_completed
wh2_main_lord_trait_def_morathi_hag_sorceress_of_ghrond	wh2_main_effect_tech_ward_save_def_witch_elves	faction_to_force_own	5	start_turn_completed
wh_dlc03_lord_trait_bst_malagor	wh_main_effect_hordebuilding_growth_tech	faction_to_force_own_unseen	4	start_turn_completed
wh_pro02_lord_trait_vmp_isabella_von_carstein	wh_main_effect_tech_upkeep_cost_reduction_vmp_bats_wolves	faction_to_force_own_unseen	-15	start_turn_completed
wh_dlc03_lord_trait_beastmen_khazrak	wh_dlc03_effect_charge_bonus_bestigors	faction_to_force_own_unseen	10	start_turn_completed
wh_main_lord_trait_dwf_ungrim_ironfist	wh_main_effect_tech_recruitment_cost_reduction_slayers	faction_to_force_own_unseen	-15	start_turn_completed
wh_main_lord_trait_vmp_mannfred_von_carstein	wh_main_effect_tech_upkeep_reduction_black_knights_grave_guard	faction_to_force_own_unseen	-10	start_turn_completed
wh_dlc06_lord_trait_grn_wurrzag	wh_main_effect_force_all_campaign_sacking_income	faction_to_character_own_unseen	10	start_turn_completed
wh_dlc03_lord_trait_bst_morghur	wh_dlc03_bst_effect_skill_melee_attack_increase_spawn	faction_to_force_own_unseen	5	start_turn_completed
wh_dlc05_lord_trait_wef_durthu	wh_main_faction_diplomacy_penalty_dwarfs	faction_to_faction_own_unseen	-20	start_turn_completed
wh_dlc05_lord_trait_wef_durthu	wh2_main_effect_character_stat_mod_melee_damage_versus_dwarfs	faction_to_force_own_unseen	5	start_turn_completed
wh_dlc05_lord_trait_woodelves_orion	wh_dlc05_effect_force_melee_attack_stat_morale_versus_beastmen	faction_to_force_own_unseen	5	start_turn_completed
