effect_bundles_to_effects_junctions_tables
2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh_main_bundle_stance_army_forced_march	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_main_bundle_stance_navy_double_time	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh2_main_bundle_stance_navy_double_time_hef	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25	start_turn_completed
wh_main_bundle_stance_army_raiding	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-5	start_turn_completed
wh_main_bundle_stance_army_raiding_bretonnia	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-5	start_turn_completed
wh_main_bundle_stance_army_raiding_camp	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-5	start_turn_completed
wh_main_bundle_stance_army_raiding_skaven	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-5	start_turn_completed
wh_main_bundle_stance_navy_raiding	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-5	start_turn_completed
wh_main_bundle_stance_army_channelling	wh_main_effect_force_unit_stat_melee_attack	army_to_army_own_unseen	-2	start_turn_completed
wh_main_bundle_stance_army_channelling	wh_main_effect_military_force_winds_of_magic_depletion_mod_stance	force_to_force_own	25	start_turn_completed
wh_main_bundle_stance_army_channelling_chs	wh_main_effect_technology_research_points_mod	faction_to_faction_own	10	start_turn_completed
wh_main_bundle_stance_army_channelling_vmp	wh_main_effect_religion_conversion_undeath	force_to_character_own_provincetext	3	start_turn_completed
wh_main_bundle_stance_army_channelling_def	wh_main_effect_character_stat_mod_charge_add	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_channelling_def	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	5	start_turn_completed
wh_main_bundle_stance_army_channelling_def	wh_main_effect_military_force_winds_of_magic_depletion_mod_stance	force_to_force_own	25	start_turn_completed
wh_main_bundle_stance_army_channelling_def	wh_main_effect_force_unit_stat_morale	province_to_force_enemy_provincewide	-3	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	50	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_main_effect_force_army_campaign_stance_fortification_recruitment_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	-5	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_dlc03_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	12	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_dlc03_effect_force_army_campaign_stance_encampment_hidden_dummy	force_to_force_own	1	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_dlc03_effect_stance_ambush_removal_hidden	force_to_force_own	-999	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_dlc03_effect_stealth_bonus_hidden	force_to_general_own	-100	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh_main_effect_religion_conversion_skaven	force_to_province_enemy	2	start_turn_completed
wh_main_bundle_stance_army_fortification_skv	wh2_main_pooled_resource_skaven_food_raiding	faction_to_faction_own_unseen	1	start_turn_completed
