cdir_events_incident_option_junctions_tables
2
id	unknown2	incident_key	option_key	value
22372	0	wh_main_incident_all_fire	CND_ROUNDS_UNTIL_NEXT	20
22374	0	wh_main_incident_all_flooding	GEN_CND_OWNS	
22393	0	wh_main_incident_all_flooding	GEN_TARGET_REGION	
223934833	0	wh2_main_incident_intrigue_lzd_positive_2a	GEN_TARGET_MODEL	
223955730	0	wh2_main_incident_all_gdp_up	CND_ROUNDS_UNTIL_NEXT	20
22402	0	wh_main_incident_all_flooding	VAR_CHANCE	5
22405	0	wh_main_incident_all_flooding	CND_ROUNDS_UNTIL_NEXT	20
22421	0	wh_main_incident_all_volcanic_eruption	GEN_TARGET_PARENT	
22423	0	wh_main_incident_all_volcanic_eruption	VAR_CHANCE	1
22431	0	wh_main_incident_all_volcanic_eruption	GEN_CND_REGION_ANY_OF	wh_main_ice_tooth_mountains_icedrake_fjord;wh_main_ice_tooth_mountains_longship_graveyard;wh_main_ice_tooth_mountains_doomkeep;wh_main_helspire_mountains_graeling_moot;wh_main_mountains_of_hel_aeslings_conclave;wh_main_mountains_of_hel_winter_pyre;wh_main_mountains_of_hel_altar_of_spawns;wh_main_northern_worlds_edge_mountains_karak_ungor;wh_main_northern_worlds_edge_mountains_khazid_irkulaz;wh_main_southern_oblast_fort_jakova;wh_main_eastern_badlands_dringorackaz;wh_main_desolation_of_nagash_spitepeak;wh_main_blightwater_misty_mountain;wh_main_blightwater_kradtommen;wh_main_blightwater_deff_gorge
22441	0	wh_main_incident_all_volcanic_eruption	CND_ROUNDS_UNTIL_NEXT	20
22445	0	wh_main_incident_all_volcanic_eruption	GEN_CND_OWNS	
22446	0	wh_main_incident_all_let_the_games_begin	VAR_CHANCE	20
22453	0	wh_main_incident_all_let_the_games_begin	GEN_TARGET_REGION	
22487	0	wh_main_incident_all_let_the_games_begin	CND_ROUNDS_UNTIL_NEXT	20
22496	0	wh_main_incident_all_let_the_games_begin	VAR_FOLLOWUP_CHANCE	80
22503	0	wh_main_incident_all_let_the_games_begin	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22505	0	wh_main_incident_all_exodus	GEN_CND_OWNS	
22512	0	wh_main_incident_all_exodus	VAR_CHANCE	3
22518	0	wh_main_incident_all_exodus	GEN_TARGET_REGION	
22522	0	wh_main_incident_all_exodus	CND_ROUNDS_UNTIL_NEXT	20
22529	0	wh_main_incident_all_festag	GEN_CND_MIN_REGION_PUBLIC_ORDER	75
22536	0	wh_main_incident_all_festag	GEN_CND_OWNS	
22540	0	wh_main_incident_all_festag	GEN_TARGET_REGION	
22548	0	wh_main_incident_all_festag	VAR_CHANCE	20
22549	0	wh_main_incident_all_festag	CND_ROUNDS_UNTIL_NEXT	20
22554	0	wh_main_incident_all_exodus	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22558	0	wh_main_incident_all_festag	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22562	0	wh_main_incident_all_refugees	GEN_CND_OWNS	
22573	0	wh_main_incident_all_refugees	GEN_TARGET_REGION	
22581	0	wh_main_incident_all_refugees	VAR_CHANCE	5
22584	0	wh_main_incident_all_refugees	CND_ROUNDS_UNTIL_NEXT	20
22585	0	wh_main_incident_all_face_of_the_dark_moon	VAR_CHANCE	3
22588	0	wh_main_incident_all_face_of_the_dark_moon	GEN_TARGET_REGION	
22602	0	wh_main_incident_all_face_of_the_dark_moon	GEN_CND_OWNS	
22619	0	wh_main_incident_all_face_of_the_dark_moon	CND_ROUNDS_UNTIL_NEXT	20
22620	0	wh_main_incident_all_face_of_the_dark_moon	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22631	0	wh_main_incident_all_destruction_of_the_shrines	GEN_TARGET_REGION	
22639	0	wh_main_incident_all_destruction_of_the_shrines	VAR_CHANCE	5
22645	0	wh_main_incident_all_destruction_of_the_shrines	GEN_CND_OWNS	
22673	0	wh_main_incident_all_destruction_of_the_shrines	CND_FIRST_ROUND	100
22683	0	wh_main_incident_all_destruction_of_the_shrines	CND_ROUNDS_UNTIL_NEXT	20
22693	0	wh_main_incident_all_restless_spirits	VAR_CHANCE	10
22695	0	wh_main_incident_all_restless_spirits	GEN_TARGET_REGION	
22702	0	wh_main_incident_all_restless_spirits	CND_ROUNDS_UNTIL_NEXT	20
22708	0	wh_main_incident_all_restless_spirits	GEN_CND_OWNS	
22725	0	wh_main_incident_all_blizzard	VAR_CHANCE	5
22726	0	wh_main_incident_all_blizzard	GEN_TARGET_REGION	
22735	0	wh_main_incident_all_blizzard	GEN_CND_ARMY_IN_REGION	
22737	0	wh_main_incident_all_blizzard	CND_ROUNDS_UNTIL_NEXT	8
22739	0	wh_main_incident_all_blizzard	GEN_CND_REGION_ANY_OF	wh_main_gianthome_mountains_khazid_bordkarag;wh_main_gianthome_mountains_kraka_drak;wh_main_gianthome_mountains_sjoktraken;wh_main_northern_worlds_edge_mountains_karak_ungor;wh_main_northern_worlds_edge_mountains_khazid_irkulaz;wh_main_peak_pass_gnashraks_lair;wh_main_peak_pass_karak_kadrin;wh_main_rib_peaks_grom_peak;wh_main_rib_peaks_mount_gunbad;wh_main_zhufbar_zhufbar;wh_main_the_silver_road_karaz_a_karak;wh_main_the_silver_road_the_pillars_of_grungni;wh_main_black_mountains_karak_angazhar;wh_main_black_mountains_karak_hirn;wh_main_southern_grey_mountains_grimhold;wh_main_southern_grey_mountains_karak_azgaraz;wh_main_southern_grey_mountains_karak_norn;wh_main_northern_grey_mountains_blackstone_post;wh_main_northern_grey_mountains_grung_zint;wh_main_northern_grey_mountains_karak_ziflin;wh_main_hochland_brass_keep
22744	0	wh_main_incident_all_brigands	GEN_CND_NOT_ARMY_IN_REGION	
22746	0	wh_main_incident_all_brigands	GEN_CND_OWNS	
22756	0	wh_main_incident_all_brigands	GEN_CND_MAX_REGION_PUBLIC_ORDER	25
22766	0	wh_main_incident_all_brigands	VAR_CHANCE	5
22774	0	wh_main_incident_all_brigands	GEN_TARGET_REGION	
22782	0	wh_main_incident_all_brigands	CND_ROUNDS_UNTIL_NEXT	20
22796	0	wh_main_incident_all_lost	GEN_CND_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MARCH
22802	0	wh_main_incident_all_lost	GEN_CND_IN_ENEMY_REGION	
22808	0	wh_main_incident_all_lost	CND_ARMY_IN_ENEMY_REGION	
22819	0	wh_main_incident_all_lost	GEN_TARGET_MILITARY_FORCE	
22821	0	wh_main_incident_all_lost	VAR_CHANCE	5
22822	0	wh_main_incident_all_lost	CND_ROUNDS_UNTIL_NEXT	20
22825	0	wh_main_incident_all_lost	GEN_CND_HUMAN	
22835	0	wh_main_incident_all_piracy	CND_MIN_TRADE	3
22837	0	wh_main_incident_all_piracy	CND_ROUNDS_UNTIL_NEXT	20
22842	0	wh_main_incident_all_piracy	CND_HAS_PORT	
22852	0	wh_main_incident_all_piracy	GEN_TARGET_NONE	
22853	0	wh_main_incident_all_piracy	VAR_CHANCE	5
22861	0	wh_main_incident_all_arcane_fulcrum	GEN_TARGET_REGION	
22868	0	wh_main_incident_all_arcane_fulcrum	CND_HAS_AGENT	wizard
22871	0	wh_main_incident_all_arcane_fulcrum	VAR_CHANCE	5
22874	0	wh_main_incident_all_storm_of_magic	GEN_CND_OWNS	
22880	0	wh_main_incident_all_storm_of_magic	GEN_TARGET_REGION	
22883	0	wh_main_incident_all_storm_of_magic	VAR_CHANCE	5
22885	0	wh_main_incident_all_storm_of_magic	CND_ROUNDS_UNTIL_NEXT	20
228858815	0	wh2_main_incident_intrigue_lzd_positive_1a	VAR_CHANCE	100
22886	0	wh_main_incident_all_beastmen_raids	GEN_CND_OWNS	
22894	0	wh_main_incident_all_beastmen_raids	GEN_TARGET_REGION	
22895	0	wh_main_incident_all_beastmen_raids	VAR_CHANCE	5
22899	0	wh_main_incident_all_beastmen_raids	CND_ROUNDS_UNTIL_NEXT	20
22900	0	wh_main_incident_all_nurgles_rot	GEN_CND_OWNS	
22909	0	wh_main_incident_all_nurgles_rot	GEN_TARGET_REGION	
22915	0	wh_main_incident_all_nurgles_rot	VAR_CHANCE	20
22919	0	wh_main_incident_all_nurgles_rot	CND_ROUNDS_UNTIL_NEXT	20
22925	0	wh_main_incident_all_nurgles_rot	GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO	25
22926	0	wh_main_incident_all_the_glower_of_morrslieb	VAR_CHANCE	50
22932	0	wh_main_incident_all_the_glower_of_morrslieb	GEN_TARGET_REGION	
22942	0	wh_main_incident_all_the_glower_of_morrslieb	GEN_CND_OWNS	
229558801	0	wh2_main_incident_lzd_public_order_up_temple_guard_recruitment_cost_down	CND_FIRST_ROUND	5
22958	0	wh_main_incident_all_the_glower_of_morrslieb	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
22961	0	wh_main_incident_all_slaver_raids	CND_MIN_TRADE	3
22968	0	wh_main_incident_all_slaver_raids	CND_ROUNDS_UNTIL_NEXT	20
22977	0	wh_main_incident_all_slaver_raids	GEN_CND_FACTION_COASTAL	
22979	0	wh_main_incident_all_slaver_raids	GEN_TARGET_NONE	
22986	0	wh_main_incident_all_slaver_raids	VAR_CHANCE	5
22991	0	wh_main_incident_all_chimera_frenzy	GEN_CND_OWNS	
22996	0	wh_main_incident_all_chimera_frenzy	GEN_TARGET_REGION	
22997	0	wh_main_incident_all_chimera_frenzy	VAR_CHANCE	5
23004	0	wh_main_incident_all_chimera_frenzy	CND_ROUNDS_UNTIL_NEXT	20
23006	0	wh_main_incident_all_wandering_monster	GEN_CND_OWNS	
23016	0	wh_main_incident_all_wandering_monster	GEN_TARGET_REGION	
23022	0	wh_main_incident_all_wandering_monster	VAR_CHANCE	5
23026	0	wh_main_incident_all_wandering_monster	CND_ROUNDS_UNTIL_NEXT	20
23029	0	wh_main_incident_all_godly_wrath	GEN_CND_OWNS	
23061	0	wh_main_incident_all_godly_wrath	GEN_TARGET_REGION	
23065	0	wh_main_incident_all_godly_wrath	VAR_CHANCE	20
23075	0	wh_main_incident_all_godly_wrath	CND_ROUNDS_UNTIL_NEXT	20
23082	0	wh_main_incident_all_godly_wrath	GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO	25
23086	0	wh_main_incident_all_warpstone_showers	GEN_CND_OWNS	
23091	0	wh_main_incident_all_warpstone_showers	GEN_TARGET_REGION	
23096	0	wh_main_incident_all_warpstone_showers	VAR_CHANCE	5
23097	0	wh_main_incident_all_warpstone_showers	CND_ROUNDS_UNTIL_NEXT	20
23100	0	wh_main_incident_all_cataclysm_spell	GEN_CND_OWNS	
23107	0	wh_main_incident_all_cataclysm_spell	GEN_TARGET_REGION	
23115	0	wh_main_incident_all_cataclysm_spell	VAR_CHANCE	3
23117	0	wh_main_incident_all_cataclysm_spell	CND_ROUNDS_UNTIL_NEXT	20
23123	0	wh_main_incident_emp_behold_the_twin-tailed_comet	GEN_CND_ARMY_IN_REGION	
23133	0	wh_main_incident_emp_behold_the_twin-tailed_comet	GEN_CND_OWNS	
23146	0	wh_main_incident_emp_behold_the_twin-tailed_comet	VAR_CHANCE	5
23156	0	wh_main_incident_emp_behold_the_twin-tailed_comet	GEN_TARGET_REGION	
23162	0	wh_main_incident_emp_behold_the_twin-tailed_comet	CND_ROUNDS_UNTIL_NEXT	20
23166	0	wh_main_incident_emp_behold_the_twin-tailed_comet	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23176	0	wh_main_incident_emp_beware_the_twin-tailed_comet	GEN_CND_ARMY_IN_REGION	
23177	0	wh_main_incident_emp_beware_the_twin-tailed_comet	GEN_CND_OWNS	
23186	0	wh_main_incident_emp_beware_the_twin-tailed_comet	VAR_CHANCE	5
23196	0	wh_main_incident_emp_beware_the_twin-tailed_comet	GEN_TARGET_REGION	
23199	0	wh_main_incident_emp_beware_the_twin-tailed_comet	CND_ROUNDS_UNTIL_NEXT	20
23209	0	wh_main_incident_emp_beware_the_twin-tailed_comet	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23213	0	wh_main_incident_emp_geheimnisnacht	GEN_CND_OWNS	
23222	0	wh_main_incident_emp_geheimnisnacht	VAR_CHANCE	5
23229	0	wh_main_incident_emp_geheimnisnacht	GEN_TARGET_REGION	
23235	0	wh_main_incident_emp_geheimnisnacht	CND_ROUNDS_UNTIL_NEXT	20
23249	0	wh_main_incident_emp_geheimnisnacht	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23253	0	wh_main_incident_emp_ogre_mercenaries	GEN_CND_OWNS	
23261	0	wh_main_incident_emp_ogre_mercenaries	VAR_CHANCE	3
23267	0	wh_main_incident_emp_ogre_mercenaries	GEN_TARGET_REGION	
23268	0	wh_main_incident_emp_ogre_mercenaries	CND_ROUNDS_UNTIL_NEXT	20
23269	0	wh_main_incident_emp_ogre_mercenaries	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23305	0	wh_main_incident_emp_declare_heresy	GEN_TARGET_REGION	
23312	0	wh_main_incident_emp_declare_heresy	CND_NOT_HAS_AGENT	spy
23314	0	wh_main_incident_emp_declare_heresy	GEN_CND_OWNS	
23318	0	wh_main_incident_emp_declare_heresy	VAR_CHANCE	50
23328	0	wh_main_incident_emp_declare_heresy	CND_FACTION	wh_main_emp_empire
23332	0	wh_main_incident_emp_declare_heresy	CND_UNIQUE	
23342	0	wh_main_incident_emp_elector_sues_for_peace	GEN_TARGET_NONE	
23347	0	wh_main_incident_emp_elector_sues_for_peace	VAR_CHANCE	5
23354	0	wh_main_incident_emp_elector_sues_for_peace	CND_FACTION	wh_main_emp_empire
23363	0	wh_main_incident_emp_tide_of_flagellants	GEN_CND_OWNS	
23365	0	wh_main_incident_emp_tide_of_flagellants	VAR_CHANCE	5
23366	0	wh_main_incident_emp_tide_of_flagellants	GEN_TARGET_REGION	
23367	0	wh_main_incident_emp_tide_of_flagellants	CND_ROUNDS_UNTIL_NEXT	20
23368	0	wh_main_incident_emp_tide_of_flagellants	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23373	0	wh_main_incident_emp_tzeentchian_cult	GEN_CND_OWNS	
23376	0	wh_main_incident_emp_tzeentchian_cult	VAR_CHANCE	5
23382	0	wh_main_incident_emp_tzeentchian_cult	GEN_TARGET_REGION	
23387	0	wh_main_incident_emp_tzeentchian_cult	CND_ROUNDS_UNTIL_NEXT	20
23389	0	wh_main_incident_emp_tzeentchian_cult	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23395	0	wh_main_incident_emp_famine_in_the_moot	GEN_CND_OWNS	
23397	0	wh_main_incident_emp_famine_in_the_moot	VAR_CHANCE	15
23399	0	wh_main_incident_emp_famine_in_the_moot	GEN_TARGET_REGION	
23401	0	wh_main_incident_emp_famine_in_the_moot	CND_ROUNDS_UNTIL_NEXT	30
23403	0	wh_main_incident_emp_famine_in_the_moot	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23412	0	wh_main_incident_emp_famine_in_the_moot	GEN_CND_REGION	wh_main_stirland_the_moot
23414	0	wh_main_incident_emp_the_bray-herds_come	CND_FACTION	wh_main_emp_empire
23419	0	wh_main_incident_emp_the_bray-herds_come	VAR_CHANCE	3
23430	0	wh_main_incident_emp_the_bray-herds_come	GEN_TARGET_NONE	
23434	0	wh_main_incident_emp_the_bray-herds_come	CND_ROUNDS_UNTIL_NEXT	30
23436	0	wh_main_incident_emp_elector_sues_for_peace	CND_ROUNDS_UNTIL_NEXT	20
23440	0	wh_main_incident_emp_something_from_the_sewers	GEN_CND_OWNS	
23449	0	wh_main_incident_emp_something_from_the_sewers	VAR_CHANCE	3
23450	0	wh_main_incident_emp_something_from_the_sewers	GEN_TARGET_REGION	
23457	0	wh_main_incident_emp_something_from_the_sewers	CND_ROUNDS_UNTIL_NEXT	20
23458	0	wh_main_incident_emp_something_from_the_sewers	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23463	0	wh_main_incident_emp_rogue_necromancer_revealed	GEN_CND_OWNS	
23471	0	wh_main_incident_emp_rogue_necromancer_revealed	VAR_CHANCE	5
23478	0	wh_main_incident_emp_rogue_necromancer_revealed	GEN_TARGET_REGION	
23481	0	wh_main_incident_emp_rogue_necromancer_revealed	CND_ROUNDS_UNTIL_NEXT	20
23490	0	wh_main_incident_emp_rogue_necromancer_revealed	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23495	0	wh_main_incident_emp_noble_plot	VAR_CHANCE	5
23499	0	wh_main_incident_emp_noble_plot	GEN_TARGET_REGION	
23507	0	wh_main_incident_emp_noble_plot	GEN_CND_OWNS	
23515	0	wh_main_incident_emp_noble_plot	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23517	0	wh_main_incident_emp_noble_plot	CND_ROUNDS_UNTIL_NEXT	30
23522	0	wh_main_incident_emp_threaten_to_secede	GEN_CND_OWNS	
23528	0	wh_main_incident_emp_threaten_to_secede	VAR_CHANCE	5
23530	0	wh_main_incident_emp_threaten_to_secede	GEN_TARGET_REGION	
23533	0	wh_main_incident_emp_threaten_to_secede	CND_ROUNDS_UNTIL_NEXT	20
23542	0	wh_main_incident_emp_threaten_to_secede	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23549	0	wh_main_incident_emp_the_burgomeisters_demands	CND_FACTION	wh_main_emp_empire
23558	0	wh_main_incident_emp_the_burgomeisters_demands	VAR_CHANCE	5
23567	0	wh_main_incident_emp_the_burgomeisters_demands	GEN_TARGET_NONE	
23570	0	wh_main_incident_emp_the_burgomeisters_demands	CND_ROUNDS_UNTIL_NEXT	30
23574	0	wh_main_incident_emp_the_burgomeisters_demands	CND_MIN_TRADE	3
23580	0	wh_main_incident_emp_peasants_revolt	GEN_CND_OWNS	
23590	0	wh_main_incident_emp_peasants_revolt	VAR_CHANCE	5
23596	0	wh_main_incident_emp_peasants_revolt	GEN_TARGET_REGION	
23605	0	wh_main_incident_emp_peasants_revolt	CND_ROUNDS_UNTIL_NEXT	20
23613	0	wh_main_incident_emp_peasants_revolt	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23617	0	wh_main_incident_emp_black_powder_store_explodes	GEN_CND_REGION_BUILDING_CHAIN	wh_main_EMPIRE_forges
23618	0	wh_main_incident_emp_black_powder_store_explodes	GEN_CND_OWNS	
23622	0	wh_main_incident_emp_black_powder_store_explodes	VAR_CHANCE	15
23624	0	wh_main_incident_emp_black_powder_store_explodes	GEN_TARGET_REGION	
23627	0	wh_main_incident_emp_black_powder_store_explodes	CND_ROUNDS_UNTIL_NEXT	25
23636	0	wh_main_incident_emp_black_powder_store_explodes	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
23803	0	wh_main_incident_grn_the_hobgobbla_khan	GEN_CND_OWNS	
23807	0	wh_main_incident_grn_the_hobgobbla_khan	VAR_CHANCE	5
23813	0	wh_main_incident_grn_the_hobgobbla_khan	GEN_TARGET_REGION	
23814	0	wh_main_incident_grn_the_hobgobbla_khan	CND_ROUNDS_UNTIL_NEXT	20
23822	0	wh_main_incident_grn_the_hobgobbla_khan	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
23825	0	wh_main_incident_grn_the_hobgobbla_khan	GEN_CND_REGION_ANY_OF	wh_main_death_pass_iron_rock;wh_main_death_pass_karag_dron;wh_main_death_pass_karak_drazh
23829	0	wh_main_incident_grn_gobbo_riots	GEN_CND_OWNS	
23837	0	wh_main_incident_grn_gobbo_riots	VAR_CHANCE	5
23842	0	wh_main_incident_grn_gobbo_riots	GEN_TARGET_REGION	
23843	0	wh_main_incident_grn_gobbo_riots	CND_ROUNDS_UNTIL_NEXT	20
23846	0	wh_main_incident_grn_gobbo_riots	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
23853	0	wh_main_incident_grn_dwarf_expeditionary_throng	GEN_CND_OWNS	
23855	0	wh_main_incident_grn_dwarf_expeditionary_throng	VAR_CHANCE	5
23864	0	wh_main_incident_grn_dwarf_expeditionary_throng	GEN_TARGET_REGION	
23872	0	wh_main_incident_grn_dwarf_expeditionary_throng	CND_ROUNDS_UNTIL_NEXT	20
23882	0	wh_main_incident_grn_dwarf_expeditionary_throng	CND_WAR_WITH	wh_main_dwf_dwarfs
23892	0	wh_main_incident_grn_glowing_idol	GEN_CND_OWNS	
23895	0	wh_main_incident_grn_glowing_idol	VAR_CHANCE	5
23904	0	wh_main_incident_grn_glowing_idol	GEN_TARGET_REGION	
23912	0	wh_main_incident_grn_glowing_idol	CND_ROUNDS_UNTIL_NEXT	20
23915	0	wh_main_incident_grn_glowing_idol	CND_HAS_AGENT	wizard
23925	0	wh_main_incident_grn_squig_rampage	GEN_CND_OWNS	
23927	0	wh_main_incident_grn_squig_rampage	VAR_CHANCE	5
23937	0	wh_main_incident_grn_squig_rampage	GEN_TARGET_REGION	
23942	0	wh_main_incident_grn_squig_rampage	CND_ROUNDS_UNTIL_NEXT	20
23947	0	wh_main_incident_grn_squig_rampage	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
23956	0	wh_main_incident_grn_glowing_idol	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
23964	0	wh_main_incident_grn_dwarf_expeditionary_throng	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
23974	0	wh_main_incident_grn_dung_pile_explosion	GEN_CND_OWNS	
239740841	0	wh2_main_incident_intrigue_hef_negative_1a	VAR_CHANCE	100
23979	0	wh_main_incident_grn_dung_pile_explosion	VAR_CHANCE	5
23989	0	wh_main_incident_grn_dung_pile_explosion	GEN_TARGET_REGION	
23995	0	wh_main_incident_grn_dung_pile_explosion	CND_ROUNDS_UNTIL_NEXT	20
24001	0	wh_main_incident_grn_dung_pile_explosion	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
240085199	0	wh2_main_incident_all_damage_building	CND_FIRST_ROUND	5
24033	0	wh_main_incident_grn_sneaky_gobbos	GEN_TARGET_NONE	
24048	0	wh_main_incident_grn_sneaky_gobbos	CND_FACTION	wh_main_grn_greenskins
24055	0	wh_main_incident_grn_sneaky_gobbos	VAR_CHANCE	5
24065	0	wh_main_incident_grn_sneaky_gobbos	CND_ROUNDS_UNTIL_NEXT	20
24070	0	wh_main_incident_grn_spider_boom	GEN_CND_REGION_BUILDING_CHAIN	wh_main_GREENSKIN_forest_beasts
24075	0	wh_main_incident_grn_spider_boom	GEN_CND_OWNS	
24080	0	wh_main_incident_grn_spider_boom	VAR_CHANCE	5
24081	0	wh_main_incident_grn_spider_boom	GEN_TARGET_REGION	
24091	0	wh_main_incident_grn_spider_boom	CND_ROUNDS_UNTIL_NEXT	20
24098	0	wh_main_incident_grn_spider_boom	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
24101	0	wh_main_incident_grn_gorks_zoggin_foot	GEN_CND_OWNS	
24111	0	wh_main_incident_grn_gorks_zoggin_foot	VAR_CHANCE	5
24119	0	wh_main_incident_grn_gorks_zoggin_foot	GEN_TARGET_REGION	
24124	0	wh_main_incident_grn_gorks_zoggin_foot	CND_ROUNDS_UNTIL_NEXT	20
24129	0	wh_main_incident_grn_gorks_zoggin_foot	CND_HAS_AGENT	wizard
24134	0	wh_main_incident_grn_gorks_zoggin_foot	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
24143	0	wh_main_incident_grn_da_bad_moon	GEN_CND_OWNS	
24145	0	wh_main_incident_grn_da_bad_moon	VAR_CHANCE	5
24155	0	wh_main_incident_grn_da_bad_moon	GEN_TARGET_REGION	
24156	0	wh_main_incident_grn_da_bad_moon	CND_ROUNDS_UNTIL_NEXT	20
24160	0	wh_main_incident_grn_da_bad_moon	GEN_CND_REGION_ANY_OF	wh_main_eastern_badlands_crooked_fang_fort;wh_main_eastern_badlands_dringorackaz;wh_main_eastern_badlands_karak_eight_peaks;wh_main_eastern_badlands_valayas_sorrow;wh_main_southern_badlands_agrul_migdhal;wh_main_southern_badlands_galbaraz;wh_main_southern_badlands_gor_gazan;wh_main_southern_badlands_gronti_mingol;wh_main_western_badlands_bitterstone_mine;wh_main_western_badlands_dragonhorn_mines;wh_main_western_badlands_ekrund;wh_main_western_badlands_stonemine_tower
24166	0	wh_main_incident_grn_da_bad_moon	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
24181	0	wh_main_incident_grn_da_great_green_prophet	VAR_CHANCE	5
24186	0	wh_main_incident_grn_da_great_green_prophet	GEN_TARGET_NONE	
24192	0	wh_main_incident_grn_da_great_green_prophet	CND_ROUNDS_UNTIL_NEXT	20
24194	0	wh_main_incident_grn_da_great_green_prophet	CND_FACTION	wh_main_grn_greenskins
24210	0	wh_main_incident_grn_da_great_green_prophet_bad	VAR_CHANCE	5
24219	0	wh_main_incident_grn_da_great_green_prophet_bad	GEN_TARGET_NONE	
24228	0	wh_main_incident_grn_da_great_green_prophet_bad	CND_ROUNDS_UNTIL_NEXT	20
24229	0	wh_main_incident_grn_da_great_green_prophet_bad	CND_FACTION	wh_main_grn_greenskins
24234	0	wh_main_incident_grn_snotlings_underfoot	GEN_CND_OWNS	
24243	0	wh_main_incident_grn_snotlings_underfoot	VAR_CHANCE	5
24248	0	wh_main_incident_grn_snotlings_underfoot	GEN_TARGET_REGION	
24251	0	wh_main_incident_grn_snotlings_underfoot	CND_ROUNDS_UNTIL_NEXT	20
24256	0	wh_main_incident_grn_snotlings_underfoot	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
24263	0	wh_main_incident_grn_troll_migration	VAR_CHANCE	5
24271	0	wh_main_incident_grn_troll_migration	GEN_TARGET_NONE	
24274	0	wh_main_incident_grn_troll_migration	CND_ROUNDS_UNTIL_NEXT	20
24282	0	wh_main_incident_grn_troll_migration	CND_FACTION	wh_main_grn_greenskins
24290	0	wh_main_incident_grn_troll_migration	CND_BUILDING_CHAIN	wh_main_GREENSKIN_monsters
24298	0	wh_main_incident_grn_mad_cap_mushroom_shortage	VAR_CHANCE	5
242994978	0	wh2_main_incident_intrigue_lzd_positive_1b	VAR_CHANCE	100
24303	0	wh_main_incident_grn_mad_cap_mushroom_shortage	GEN_TARGET_NONE	
24310	0	wh_main_incident_grn_mad_cap_mushroom_shortage	CND_ROUNDS_UNTIL_NEXT	20
24320	0	wh_main_incident_grn_mad_cap_mushroom_shortage	CND_FACTION	wh_main_grn_greenskins
24322	0	wh_main_incident_grn_mad_cap_mushroom_shortage	CND_BUILDING_CHAIN	wh_main_GREENSKIN_military
24323	0	wh_main_incident_grn_da_bosses_are_not_appy	VAR_CHANCE	5
24327	0	wh_main_incident_grn_da_bosses_are_not_appy	GEN_TARGET_REGION	
24336	0	wh_main_incident_grn_da_bosses_are_not_appy	GEN_CND_OWNS	
24338	0	wh_main_incident_grn_da_bosses_are_not_appy	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
24340	0	wh_main_incident_grn_da_bosses_are_not_appy	CND_ROUNDS_UNTIL_NEXT	30
24341	0	wh_main_incident_grn_night_of_da_bloody_long_stabbas	GEN_TARGET_REGION	
24346	0	wh_main_incident_grn_night_of_da_bloody_long_stabbas	CND_NOT_HAS_AGENT	spy
24351	0	wh_main_incident_grn_night_of_da_bloody_long_stabbas	GEN_CND_OWNS	
24361	0	wh_main_incident_grn_night_of_da_bloody_long_stabbas	VAR_CHANCE	50
24365	0	wh_main_incident_grn_night_of_da_bloody_long_stabbas	CND_FACTION	wh_main_grn_greenskins
24367	0	wh_main_incident_grn_night_of_da_bloody_long_stabbas	CND_UNIQUE	
243699111	0	wh2_main_incident_hef_ranged_unit_exp_up	VAR_CHANCE	5
24375	0	wh_main_incident_grn_itz_kinda_magic	GEN_TARGET_REGION	
24384	0	wh_main_incident_grn_itz_kinda_magic	CND_NOT_HAS_AGENT	wizard
