character_skill_level_to_effects_junctions_tables
1
character_skill_key	effect_key	effect_scope	level	value
wh2_main_skill_innate_hef_teclis_agent_1	wh2_main_effect_agent_action_success_chance_mage_loremaster	faction_to_character_own_factionwide	1	5
wh2_main_skill_innate_hef_teclis_agent_1	wh2_main_effect_skill_hef_reduction_action_cost_for_loremaster_mages	faction_to_character_own_factionwide	1	-15
wh2_main_skill_innate_hef_teclis_agent_1	wh2_main_effect_skill_hef_ward_save_for_loremaster	faction_to_character_own_factionwide	1	10
wh2_main_skill_innate_hef_teclis_agent_1	wh2_main_effect_skill_hef_ward_save_for_mages	faction_to_character_own_factionwide	1	10
wh2_main_skill_innate_hef_teclis_agent_1	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_innate_hef_teclis_agent_1	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_innate_hef_teclis_preeminent_mage	wh_main_effect_ability_enable_fireball	character_to_character_own	1	1
wh2_main_skill_innate_hef_teclis_preeminent_mage	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	character_to_force_own_unseen	1	30
wh2_main_skill_innate_hef_tyrion_great_warrior	wh2_main_effect_upkeep_reduction_hef_spearmen_archers_silverhelms	general_to_force_own	1	-35
wh2_main_skill_innate_lzd_arrogant	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	10
wh2_main_skill_innate_lzd_arrogant	wh_main_effect_unit_enable_attribute_immune_to_psychology	character_to_character_own	1	1
wh2_main_skill_innate_lzd_humble	wh_main_effect_agent_recruitment_xp_all_agents	character_to_province_own	1	2
wh2_main_skill_innate_lzd_kroq_gar	wh2_main_effect_upkeep_reduction_lzd_saurus_coldones	general_to_force_own	1	-50
wh2_main_skill_innate_lzd_kroq_gar	wh_main_effect_force_army_campaign_ambush_attack_success_chance	general_to_force_own	1	25
wh2_main_skill_innate_lzd_kroq_gar	wh_main_effect_force_unit_stat_morale	general_to_force_own	1	10
wh2_main_skill_innate_lzd_mazdamundi_venerated	wh2_main_effect_upkeep_reduction_lzd_temple_guard	general_to_force_own	1	-50
wh2_main_skill_innate_lzd_pompous	wh_main_effect_force_army_battle_enemy_unit_morale	general_to_force_enemy_regionwide	1	-4
wh2_main_skill_innate_lzd_uncompromising	wh_main_effect_agent_defence_wound_chance_mod	character_to_character_own	1	15
wh2_main_skill_innate_skv_queek_gnawdwells_right_claw	wh2_main_effect_ability_army_enable_the_menace_below	character_to_force_own_unseen	1	1
wh2_main_skill_innate_skv_queek_gnawdwells_right_claw	wh2_main_effect_ability_army_num_uses_the_menace_below	character_to_force_own_unseen	1	2
wh2_main_skill_innate_skv_queek_gnawdwells_right_claw	wh2_main_effect_faction_trait_upkeep_reduction_skv_stormvermin_clanrats	general_to_force_own	1	-50
wh2_main_skill_innate_skv_queek_gnawdwells_right_claw	wh2_main_effect_percentage_of_xp_to_steal_from_characters_of_same_type_hidden	character_to_character_own	1	10
wh2_main_skill_innate_skv_sharp_claws	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	1	4
wh2_main_skill_innate_skv_sharp_claws	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	5
wh2_main_skill_innate_skv_sharp_teeth	wh_main_effect_character_stat_mod_ap_damage	character_to_character_own	1	5
wh2_main_skill_innate_skv_sharp_teeth	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	1	3
wh2_main_skill_innate_skv_skrolk_plaguelord	wh2_main_effect_upkeep_reduction_skv_plague_units	general_to_force_own	1	-50
wh2_main_skill_innate_skv_skrolk_plaguelord	wh_main_effect_religion_conversion_skaven	character_to_character_own_provincetext	1	3
wh2_main_skill_innate_skv_sneaky	wh_main_effect_force_army_campaign_ambush_attack_success_chance	character_to_force_own_unseen	1	25
wh2_main_skill_innate_skv_warpstone_hoarder	wh2_main_effect_skv_warp_unit_upkeep_down	character_to_force_own	1	-12
wh2_main_skill_innate_vmp_dark_majesty	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	1	3
wh2_main_skill_innate_vmp_dark_majesty	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	1	20
wh2_main_skill_innate_vmp_devious	wh_main_effect_agent_action_cost_mod	character_to_character_provincewide	1	-10
wh2_main_skill_innate_vmp_devious	wh_main_effect_agent_action_success_chance	character_to_character_provincewide	1	5
wh2_main_skill_innate_vmp_dread_incarnate	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1	1
wh2_main_skill_innate_vmp_lore_keeper	wh_main_effect_building_construction_cost_mod	character_to_region_enemy	1	-10
wh2_main_skill_innate_vmp_master_of_the_black_arts	wh2_main_effect_force_stat_mod_miscast_chance	character_to_character_regionwide_local_region	1	-10
wh2_main_skill_innate_wef_ariels_chosen	wh_dlc05_effect_force_army_battle_melee_attack_during_forest	general_to_force_own	1	4
wh2_main_skill_innate_wef_ariels_chosen	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	character_to_force_own_unseen	1	10
wh2_main_skill_innate_wef_talon_of_kurnous	wh_main_effect_force_unit_stat_missile_range	character_to_force_own	1	10
wh2_main_skill_lzd_army_buff_dinos	wh2_main_effect_skill_missile_damage_increase_lzd_stegadon_bastiladon	general_to_force_own	1	6
wh2_main_skill_lzd_army_buff_dinos	wh2_main_effect_tech_melee_damage_increase_lzd_stegadon_bastiladon	general_to_force_own	1	6
wh2_main_skill_lzd_army_buff_dinos	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_dinos	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_dinos	wh2_main_effect_skill_melee_defence_increase_lzd_stegadon_bastiladon	general_to_force_own	2	6
wh2_main_skill_lzd_army_buff_dinos	wh2_main_effect_skill_missile_damage_increase_lzd_stegadon_bastiladon	general_to_force_own	2	9
wh2_main_skill_lzd_army_buff_dinos	wh2_main_effect_tech_melee_damage_increase_lzd_stegadon_bastiladon	general_to_force_own	2	9
wh2_main_skill_lzd_army_buff_dinos	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_main_skill_lzd_army_buff_dinos	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_main_skill_lzd_army_buff_dinos	wh2_main_effect_skill_melee_defence_increase_lzd_stegadon_bastiladon	general_to_force_own	3	8
wh2_main_skill_lzd_army_buff_dinos	wh2_main_effect_skill_missile_damage_increase_lzd_stegadon_bastiladon	general_to_force_own	3	12
wh2_main_skill_lzd_army_buff_dinos	wh2_main_effect_tech_melee_damage_increase_lzd_stegadon_bastiladon	general_to_force_own	3	12
wh2_main_skill_lzd_army_buff_dinos	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_main_skill_lzd_army_buff_dinos	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_main_skill_lzd_army_buff_epicentre	wh2_main_effect_skill_armour_increase_lzd_beasts_rank7	general_to_force_own	1	10
wh2_main_skill_lzd_army_buff_epicentre	wh2_main_effect_skill_battle_morale_increase_lzd_beasts_rank7	general_to_force_own	1	5
wh2_main_skill_lzd_army_buff_epicentre	wh2_main_effect_skill_charge_bonus_increase_lzd_beasts_rank7	general_to_force_own	1	12
wh2_main_skill_lzd_army_buff_epicentre	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_epicentre	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_guardians	wh2_main_effect_skill_melee_attack_increase_lzd_kroxigor_temple_guard	general_to_force_own	1	4
wh2_main_skill_lzd_army_buff_guardians	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_guardians	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_guardians	wh2_main_effect_skill_melee_attack_increase_lzd_kroxigor_temple_guard	general_to_force_own	2	6
wh2_main_skill_lzd_army_buff_guardians	wh2_main_effect_skill_melee_defence_increase_lzd_kroxigor_temple_guard	general_to_force_own	2	6
wh2_main_skill_lzd_army_buff_guardians	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_main_skill_lzd_army_buff_guardians	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_main_skill_lzd_army_buff_guardians	wh2_main_effect_skill_melee_attack_increase_lzd_kroxigor_temple_guard	general_to_force_own	3	8
wh2_main_skill_lzd_army_buff_guardians	wh2_main_effect_skill_melee_defence_increase_lzd_kroxigor_temple_guard	general_to_force_own	3	8
wh2_main_skill_lzd_army_buff_guardians	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_main_skill_lzd_army_buff_guardians	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_main_skill_lzd_army_buff_hunters	wh2_main_effect_skill_melee_attack_increase_lzd_carnosaur	general_to_force_own	1	4
wh2_main_skill_lzd_army_buff_hunters	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_hunters	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_hunters	wh2_main_effect_skill_melee_attack_increase_lzd_carnosaur	general_to_force_own	2	6
wh2_main_skill_lzd_army_buff_hunters	wh2_main_effect_tech_melee_damage_increase_lzd_carnosaur	general_to_force_own	2	9
wh2_main_skill_lzd_army_buff_hunters	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_main_skill_lzd_army_buff_hunters	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_main_skill_lzd_army_buff_hunters	wh2_main_effect_skill_melee_attack_increase_lzd_carnosaur	general_to_force_own	3	8
wh2_main_skill_lzd_army_buff_hunters	wh2_main_effect_tech_melee_damage_increase_lzd_carnosaur	general_to_force_own	3	12
wh2_main_skill_lzd_army_buff_hunters	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_main_skill_lzd_army_buff_hunters	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_main_skill_lzd_army_buff_jungle_dominion	wh2_main_effect_skill_armour_increase_lzd_saurus_templeg_rank7	general_to_force_own	1	10
wh2_main_skill_lzd_army_buff_jungle_dominion	wh2_main_effect_skill_melee_damage_increase_lzd_saurus_templeg_rank7	general_to_force_own	1	12
wh2_main_skill_lzd_army_buff_jungle_dominion	wh2_main_effect_skill_ward_save_magic_lzd_saurus_templeguard_rank7	general_to_force_own	1	15
wh2_main_skill_lzd_army_buff_jungle_dominion	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_jungle_dominion	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_riders	wh2_main_effect_skill_movement_speed_lzd_terradon_cold_one	general_to_force_own	1	5
wh2_main_skill_lzd_army_buff_riders	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_riders	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_riders	wh2_main_effect_skill_melee_damage_increase_lzd_terradon_cold_one	general_to_force_own	2	9
wh2_main_skill_lzd_army_buff_riders	wh2_main_effect_skill_missile_damage_increase_lzd_terradon	general_to_force_own	2	9
wh2_main_skill_lzd_army_buff_riders	wh2_main_effect_skill_movement_speed_lzd_terradon_cold_one	general_to_force_own	2	7
wh2_main_skill_lzd_army_buff_riders	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_main_skill_lzd_army_buff_riders	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_main_skill_lzd_army_buff_riders	wh2_main_effect_skill_melee_damage_increase_lzd_terradon_cold_one	general_to_force_own	3	12
wh2_main_skill_lzd_army_buff_riders	wh2_main_effect_skill_missile_damage_increase_lzd_terradon	general_to_force_own	3	12
wh2_main_skill_lzd_army_buff_riders	wh2_main_effect_skill_movement_speed_lzd_terradon_cold_one	general_to_force_own	3	10
wh2_main_skill_lzd_army_buff_riders	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_main_skill_lzd_army_buff_riders	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_main_skill_lzd_army_buff_saurus	wh2_main_effect_tech_melee_attack_increase_lzd_saurus	general_to_force_own	1	4
wh2_main_skill_lzd_army_buff_saurus	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_saurus	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_saurus	wh2_main_effect_tech_armour_increase_lzd_saurus	general_to_force_own	2	3
wh2_main_skill_lzd_army_buff_saurus	wh2_main_effect_tech_melee_attack_increase_lzd_saurus	general_to_force_own	2	6
wh2_main_skill_lzd_army_buff_saurus	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_main_skill_lzd_army_buff_saurus	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_main_skill_lzd_army_buff_saurus	wh2_main_effect_tech_armour_increase_lzd_saurus	general_to_force_own	3	6
wh2_main_skill_lzd_army_buff_saurus	wh2_main_effect_tech_melee_attack_increase_lzd_saurus	general_to_force_own	3	8
wh2_main_skill_lzd_army_buff_saurus	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_main_skill_lzd_army_buff_saurus	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_main_skill_lzd_army_buff_skinks	wh2_main_effect_tech_melee_damage_increase_lzd_skinks	general_to_force_own	1	6
wh2_main_skill_lzd_army_buff_skinks	wh2_main_effect_tech_missile_damage_increase_lzd_skinks	general_to_force_own	1	6
wh2_main_skill_lzd_army_buff_skinks	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_skinks	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_skinks	wh2_main_effect_tech_melee_damage_increase_lzd_skinks	general_to_force_own	2	9
wh2_main_skill_lzd_army_buff_skinks	wh2_main_effect_tech_melee_defence_increase_lzd_skinks	general_to_force_own	2	6
wh2_main_skill_lzd_army_buff_skinks	wh2_main_effect_tech_missile_damage_increase_lzd_skinks	general_to_force_own	2	9
wh2_main_skill_lzd_army_buff_skinks	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_main_skill_lzd_army_buff_skinks	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_main_skill_lzd_army_buff_skinks	wh2_main_effect_tech_melee_damage_increase_lzd_skinks	general_to_force_own	3	12
wh2_main_skill_lzd_army_buff_skinks	wh2_main_effect_tech_melee_defence_increase_lzd_skinks	general_to_force_own	3	8
wh2_main_skill_lzd_army_buff_skinks	wh2_main_effect_tech_missile_damage_increase_lzd_skinks	general_to_force_own	3	12
wh2_main_skill_lzd_army_buff_skinks	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	3	-3
wh2_main_skill_lzd_army_buff_skinks	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	3	3
wh2_main_skill_lzd_army_buff_soul_bound	wh2_main_effect_skill_melee_attack_increase_lzd_coldones_terradons_rank7	general_to_force_own	1	5
wh2_main_skill_lzd_army_buff_soul_bound	wh2_main_effect_skill_melee_defence_increase_lzd_coldones_terradons_rank7	general_to_force_own	1	5
wh2_main_skill_lzd_army_buff_soul_bound	wh2_main_effect_skill_ward_save_missile_lzd_coldones_terradons_rank7	general_to_force_own	1	15
wh2_main_skill_lzd_army_buff_soul_bound	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_soul_bound	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_army_buff_spawn_kin	wh2_main_effect_skill_battle_morale_increase_lzd_skink_kroxigor_rank7	general_to_force_own	1	5
wh2_main_skill_lzd_army_buff_spawn_kin	wh2_main_effect_skill_melee_defence_increase_lzd_skink_kroxigor_rank7	general_to_force_own	1	5
wh2_main_skill_lzd_army_buff_spawn_kin	wh2_main_effect_skill_ward_save_missile_lzd_skink_kroxigor_rank7	general_to_force_own	1	15
wh2_main_skill_lzd_army_buff_spawn_kin	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_army_buff_spawn_kin	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_blessing_chotec	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_blessing_chotec	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_blessing_chotec	wh_main_effect_building_construction_time_mod_settlement	character_to_region_own_provincewide	1	-1
wh2_main_skill_lzd_blessing_chotec	wh_main_effect_character_stat_mod_unit_health	character_to_character_own	1	10
wh2_main_skill_lzd_blessing_chotec	wh_main_effect_technology_economy_gdp_mod_subsistence_dwarfs	faction_to_region_own	1	2
wh2_main_skill_lzd_blessing_huanchi	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_blessing_huanchi	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_blessing_huanchi	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	1	5
wh2_main_skill_lzd_blessing_huanchi	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	1	20
wh2_main_skill_lzd_blessing_huanchi	wh_main_effect_force_army_campaign_ambush_attack_success_chance	general_to_force_own	1	20
wh2_main_skill_lzd_blessing_itzl	wh2_main_effect_morale_increase_dinosaurs	general_to_force_own	1	5
wh2_main_skill_lzd_blessing_itzl	wh2_main_effect_tech_upkeep_cost_reduction_lzd_beasts	general_to_force_own	1	-20
wh2_main_skill_lzd_blessing_itzl	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_blessing_itzl	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_blessing_itzl	wh_main_effect_force_army_battle_unit_morale_during_ambushes	general_to_force_own	1	10
wh2_main_skill_lzd_blessing_quetzl	wh2_main_effect_tech_upkeep_cost_reduction_lzd_saurus	general_to_force_own	1	-20
wh2_main_skill_lzd_blessing_quetzl	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_blessing_quetzl	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_blessing_quetzl	wh_main_effect_character_stat_mod_armour	character_to_character_own	1	10
wh2_main_skill_lzd_blessing_tepok	wh_dlc03_effect_tech_movement_speed_all	general_to_force_own	1	5
wh2_main_skill_lzd_blessing_tepok	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_blessing_tepok	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_blessing_tepok	wh_main_effect_character_stat_mod_ward_save_magic	general_to_force_own	1	5
wh2_main_skill_lzd_blessing_tepok	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	character_to_force_own_unseen	1	5
wh2_main_skill_lzd_blessing_tlazcotl	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_blessing_tlazcotl	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_blessing_tlazcotl	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	1	10
wh2_main_skill_lzd_blessing_tlazcotl	wh_main_effect_public_order_characters	character_to_province_own	1	5
wh2_main_skill_lzd_blessing_tlazcotl	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	1	3
wh2_main_skill_lzd_disciplines_arcane_convergence	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_arcane_convergence	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_arcane_convergence	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	character_to_force_own_unseen	1	20
wh2_main_skill_lzd_disciplines_becalming_cogitation	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_becalming_cogitation	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_becalming_cogitation	wh_main_effect_military_force_winds_of_magic_depletion_mod_character_enemy	general_to_force_enemy_regionwide	1	-15
wh2_main_skill_lzd_disciplines_focus_of_mysteries	wh2_main_effect_ability_enable_slann_2	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_focus_of_mysteries	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_focus_of_mysteries	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_harrowing_scruteny	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_harrowing_scruteny	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_harrowing_scruteny	wh_main_effect_public_order_characters	character_to_province_own	1	3
wh2_main_skill_lzd_disciplines_harrowing_scruteny	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_higher_state_of_consciousness	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_higher_state_of_consciousness	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_higher_state_of_consciousness	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	1	25
wh2_main_skill_lzd_disciplines_reservoir	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_reservoir	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_reservoir	wh_main_effect_military_force_winds_of_magic_depletion_mod_character	character_to_force_own_unseen	1	8
wh2_main_skill_lzd_disciplines_soul_of_stone	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_soul_of_stone	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_soul_of_stone	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	1	-40
wh2_main_skill_lzd_disciplines_transcendent_healing	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_transcendent_healing	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_transcendent_healing	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_unfathomable_presence	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_disciplines_unfathomable_presence	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_disciplines_unfathomable_presence	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	1	15
wh2_main_skill_lzd_enforcer_of_order	wh2_main_effect_character_stat_mod_melee_damage_versus_skaven	character_to_character_own	1	10
wh2_main_skill_lzd_enforcer_of_order	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_enforcer_of_order	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_enforcer_of_order	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	1	2
wh2_main_skill_lzd_enforcer_of_order	wh2_main_effect_character_stat_mod_melee_damage_versus_forces_of_destruction	character_to_character_own	2	10
wh2_main_skill_lzd_enforcer_of_order	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	2	-2
wh2_main_skill_lzd_enforcer_of_order	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	2	2
wh2_main_skill_lzd_enforcer_of_order	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	2	5
wh2_main_skill_lzd_generic_honoured_elder_hero	wh_main_effect_agent_action_success_chance	character_to_character_own	1	5
wh2_main_skill_lzd_generic_honoured_elder_hero	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_generic_honoured_elder_hero	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_generic_honoured_elder_hero	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	1	5
wh2_main_skill_lzd_generic_honoured_elder_hero	wh_main_effect_public_order_characters	faction_to_province_own	1	1
wh2_main_skill_lzd_generic_honoured_elder_lord	wh2_main_effect_upkeep_reduction_lzd_saurus_coldones	general_to_force_own	1	-5
wh2_main_skill_lzd_generic_honoured_elder_lord	wh2_main_effect_upkeep_reduction_lzd_temple_guard	general_to_force_own	1	-5
wh2_main_skill_lzd_generic_honoured_elder_lord	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_generic_honoured_elder_lord	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_generic_honoured_elder_lord	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	1	5
wh2_main_skill_lzd_generic_honoured_elder_lord	wh_main_effect_public_order_characters	faction_to_province_own	1	1
wh2_main_skill_lzd_generic_obey	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_generic_obey	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_generic_obey	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	1	5
wh2_main_skill_lzd_generic_obey	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	1	50
wh2_main_skill_lzd_kroq_gar_annihilate	wh2_main_effect_character_stat_mod_melee_damage_versus_beastmen	general_to_force_own	1	10
wh2_main_skill_lzd_kroq_gar_annihilate	wh_dlc05_effect_force_melee_attack_stat_morale_versus_beastmen	character_to_character_own	1	10
wh2_main_skill_lzd_kroq_gar_annihilate	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_kroq_gar_annihilate	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
wh2_main_skill_lzd_kroq_gar_annihilate	wh_main_effect_force_unit_stat_morale_versus_beastmen	faction_to_force_own	1	10
wh2_main_skill_lzd_kroq_gar_destroy	wh2_main_effect_character_stat_mod_melee_damage_versus_skaven	general_to_force_own	1	10
wh2_main_skill_lzd_kroq_gar_destroy	wh2_main_effect_force_unit_stat_melee_attack_versus_skaven	character_to_character_own	1	10
wh2_main_skill_lzd_kroq_gar_destroy	wh2_main_effect_force_unit_stat_morale_versus_skaven	faction_to_force_own	1	10
wh2_main_skill_lzd_kroq_gar_destroy	wh_main_effect_agent_action_success_chance_enemy_skill	character_to_character_own	1	-1
wh2_main_skill_lzd_kroq_gar_destroy	wh_main_effect_agent_action_success_chance_skill	character_to_character_own	1	1
