building_level_armed_citizenry_junctions_tables
1
building_level	id	unknown3	unit_group
wh2_main_special_settlement_hexoatl_skv_1	2138853997	0	wh2_main_skv_inf_night_runners_1
wh2_main_special_settlement_itza_hef_4	2139227594	0	wh2_main_hef_cav_silver_helms_0
wh2_main_rogue_settlement_major_2	2139340338	0	wh_main_grn_inf_night_goblin_fanatics_1
wh_main_vmp_settlement_major_4_coast	2139991951	0	wh_main_vmp_cha_vampire_0
wh2_main_rogue_settlement_major_3	2140073860	0	wh_main_chs_cav_marauder_horsemen_1
wh2_main_special_settlement_miragliano_skv_1	2140745456	0	wh2_main_skv_inf_clanrats_0
wh2_main_special_settlement_hexoatl_def_1	214091943	0	wh2_main_def_inf_dreadspears_0
wh2_main_special_settlement_lothern_lzd_3	2141103394	0	wh2_main_lzd_mon_kroxigors
wh2_main_special_settlement_black_crag_vmp_3	2141265094	0	wh_main_vmp_cha_vampire_0
wh2_main_special_settlement_hexoatl_other_lzd_3	2141415206	0	wh2_main_lzd_mon_terradon_0
wh2_main_special_settlement_athel_loren_brt_2	2141446227	0	wh_main_brt_cav_knights_of_the_realm
wh_main_emp_outpostnorsca_major_4_coast	2141735749	0	wh_main_emp_inf_swordsmen
wh_main_vmp_outpostnorsca_major_3_coast	2141936615	0	wh_main_vmp_inf_crypt_ghouls
wh2_main_special_settlement_skavenblight_other_4	2142055608	0	wh_main_vmp_inf_crypt_ghouls
wh2_main_rogue_outpostnorsca_major_coast_1	2142079611	0	wh_dlc03_bst_inf_razorgor_herd_0
wh2_main_special_settlement_couronne_lzd_3	2142542225	0	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_special_settlement_lahmia_lzd_3	2142650796	0	wh2_main_lzd_inf_skink_cohort_1
wh2_main_special_settlement_black_crag_lzd_4	2142789978	0	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_special_settlement_colony_major_other_3	2143029673	0	wh_main_vmp_mon_dire_wolves
wh2_main_special_settlement_colony_major_other_3	2143038503	0	wh_main_dwf_cha_thane
wh_main_grn_outpostnorsca_major_3_coast_wurrzag	2143149097	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_outpostnorsca_major_1	2143645476	0	wh_main_grn_inf_goblin_spearmen
wh_main_grn_outpostnorsca_minor_3_skarsnik	2144113374	0	wh_main_grn_inf_night_goblin_fanatics
wh2_main_rogue_outpostnorsca_major_coast_2	2144311774	0	wh2_main_def_cav_dark_riders_1
wh2_main_special_settlement_eight_peaks_lzd_3	2144491174	0	wh2_main_lzd_cha_saurus_scar_veteran_0
wh_main_emp_outpostnorsca_major_3_coast	2144622311	0	wh_main_emp_inf_halberdiers
wh2_main_rogue_outpostnorsca_major_1	2144870205	0	wh2_main_hef_inf_archers_0
wh2_main_special_settlement_colony_minor_other_1	2145082259	0	wh_main_vmp_inf_skeleton_warriors_1
wh_main_special_settlement_karaz_a_karak_3_dwf	2145240688	0	wh_main_dwf_cha_thane
wh2_main_rogue_settlement_major_coast_1	2145352176	0	wh_dlc02_vmp_cav_blood_knights_0
wh2_main_special_settlement_eight_peaks_skv_3	2145746840	0	wh2_main_skv_mon_rat_ogres
wh2_main_special_settlement_hellpit_other_3	2145794575	0	wh_main_nor_cav_marauder_horsemen_1
wh2_main_special_settlement_hexoatl_grn_3	2145807643	0	wh_main_grn_cha_goblin_big_boss_0
wh2_main_rogue_settlement_minor_coast_1	2146245155	0	wh_dlc06_grn_cav_squig_hoppers_0
wh2_main_rogue_settlement_minor_2	214639929	0	wh2_main_def_inf_shades_1
wh2_main_special_settlement_colony_minor_other_1	2146570617	0	wh_main_nor_inf_chaos_marauders_0
wh2_main_special_settlement_lothern_lzd_1	2146776636	0	wh2_main_lzd_inf_saurus_spearmen_0
wh_main_dwf_outpostnorsca_major_3_coast	2147061748	0	wh_main_dwf_inf_longbeards
wh2_main_rogue_outpostnorsca_minor_2	2147344220	0	wh2_main_hef_cav_ellyrian_reavers_0
wh2_main_special_settlement_couronne_skv_3	214816796	0	wh2_main_skv_inf_clanrats_1
wh_main_emp_outpostnorsca_major_5	215240208	0	wh_main_emp_inf_greatswords
wh2_main_rogue_settlement_major_coast_3	215358876	0	wh_main_chs_cav_chaos_knights_1
wh2_main_rogue_outpostnorsca_major_coast_3	215491477	0	wh_main_chs_inf_chaos_warriors_1
wh2_main_rogue_outpostnorsca_major_coast_3	216127449	0	wh_main_dwf_inf_irondrakes_2
wh2_main_special_settlement_black_crag_skv_3	216220086	0	wh2_main_skv_mon_rat_ogres
wh2_main_rogue_outpostnorsca_major_coast_1	216772382	0	wh_main_emp_cav_outriders_1
wh2_main_special_settlement_hellpit_other_3	216924330	0	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_special_settlement_athel_loren_hef_5	217118375	0	wh2_main_hef_inf_lothern_sea_guard_1
wh_main_brt_outpostnorsca_minor_1	217124076	0	wh_dlc07_brt_inf_spearmen_at_arms_1
wh2_main_special_settlement_hexoatl_hef_4	217388790	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_special_settlement_athel_loren_lzd_4	217704837	0	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_rogue_settlement_minor_3	218124206	0	wh_dlc04_emp_inf_flagellants_0
wh_main_nor_outpost_major_human_3_coast	218597044	0	wh_main_nor_mon_chaos_warhounds_1
wh2_main_special_settlement_colony_major_other_1	218652445	0	wh_main_emp_inf_swordsmen
wh2_main_special_settlement_lothern_grn_3	219193479	0	wh_main_grn_cha_goblin_big_boss_0
wh2_main_hef_outpostnorsca_minor_1	219454903	0	wh2_main_hef_inf_spearmen_0
wh2_main_rogue_outpostnorsca_minor_coast_1	219611482	0	wh_dlc05_wef_inf_deepwood_scouts_1
wh2_main_special_settlement_colony_major_hef_3	219628315	0	wh2_main_hef_inf_lothern_sea_guard_1
wh_main_dwf_outpostnorsca_major_5	219675029	0	wh_main_dwf_inf_ironbreakers
wh2_main_rogue_settlement_minor_coast_1	219829362	0	wh2_main_def_art_reaper_bolt_thrower
wh2_main_rogue_outpostnorsca_major_coast_3	220273083	0	wh_main_chs_cav_chaos_knights_0
wh2_main_special_settlement_colony_minor_other_2	220786204	0	wh2_main_lzd_inf_skink_cohort_1
wh2_main_special_settlement_athel_loren_lzd_5	221595231	0	wh2_main_lzd_mon_kroxigors
wh_main_dwf_outpostnorsca_major_5	221634717	0	wh_main_dwf_cha_thane
wh2_main_special_settlement_lothern_def_4	221702350	0	wh2_main_def_inf_black_ark_corsairs_1
wh2_main_special_settlement_colony_major_other_3	221951632	0	wh2_main_def_inf_black_ark_corsairs_1
wh2_main_rogue_outpostnorsca_major_coast_3	222420222	0	wh2_main_def_inf_darkshards_1
wh_dlc05_special_settlement_naggarond_1_wef	222607599	0	wh_dlc05_wef_forest_dragon_0
wh_dlc05_wef_settlement_major_main_3	222908997	0	wh_dlc05_wef_cha_waystalker_0
wh2_main_rogue_outpostnorsca_major_3	223302345	0	wh_main_emp_cav_outriders_0
wh2_main_rogue_settlement_major_3	223315558	0	wh_main_chs_cav_chaos_chariot
wh2_main_special_settlement_black_crag_skv_2	223423580	0	wh2_main_skv_inf_clanrats_1
wh2_main_rogue_outpostnorsca_minor_coast_3	223521781	0	wh_dlc06_grn_inf_nasty_skulkers_0
wh2_main_hef_defence_norsca_1	223529646	0	wh2_main_hef_inf_lothern_sea_guard_1
wh2_main_rogue_settlement_minor_1	223676847	0	wh_main_grn_mon_trolls
wh2_main_special_settlement_athel_loren_grn_1	224215533	0	wh_main_grn_inf_goblin_spearmen
wh_main_vmp_outpostnorsca_minor_3_coast	224530512	0	wh_main_vmp_cha_vampire_0
wh2_main_lzd_outpostnorsca_major_5	224542816	0	wh2_main_lzd_mon_ancient_stegadon
wh2_main_rogue_outpostnorsca_major_coast_1	224553589	0	wh_dlc04_emp_inf_free_company_militia_0
wh2_main_special_settlement_itza_skv_4	224634512	0	wh2_main_skv_inf_death_runners_0
wh2_main_special_settlement_khemri_grn_3	224645511	0	wh_main_grn_inf_orc_big_uns
wh2_main_special_settlement_couronne_lzd_5	224920673	0	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_def_outpostnorsca_minor_2_coast	224933509	0	wh2_main_def_inf_dreadspears_0
wh2_main_rogue_settlement_minor_3	225230019	0	wh_main_brt_cav_pegasus_knights
wh2_main_rogue_outpostnorsca_major_2	225473345	0	wh_dlc01_chs_mon_trolls_1
wh2_main_special_settlement_skavenblight_other_3	22553510	0	wh_main_grn_inf_goblin_archers
wh2_main_skv_outpostnorsca_minor_2_coast	225672908	0	wh2_main_skv_inf_night_runners_0
wh2_main_rogue_outpostnorsca_minor_3	226135844	0	wh_dlc05_wef_inf_waywatchers_0
wh_main_grn_outpostnorsca_major_4_coast_wurrzag	226537835	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_rogue_outpostnorsca_major_coast_2	227054334	0	wh_main_chs_inf_chosen_1
wh2_main_rogue_settlement_major_3	227213639	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_rogue_outpostnorsca_minor_2	227335425	0	wh_main_dwf_art_flame_cannon
wh2_main_rogue_settlement_major_3	227382081	0	wh_main_vmp_mon_crypt_horrors
wh2_main_rogue_settlement_minor_1	227550974	0	wh_main_grn_cav_forest_goblin_spider_riders_0
wh2_main_rogue_settlement_major_3	227794658	0	wh_main_emp_inf_swordsmen
wh2_main_special_settlement_khemri_vmp_3	227897870	0	wh_main_vmp_inf_zombie
wh2_main_special_settlement_colony_major_other_5	228017458	0	wh_main_nor_cav_marauder_horsemen_1
wh_main_dwf_outpostnorsca_major_2_coast	228322356	0	wh_main_dwf_inf_thunderers_0
wh2_main_special_anlec_citadel_hef	228512285	0	wh2_main_hef_inf_gate_guard
wh2_main_special_settlement_colony_minor_other_3	228686366	0	wh_dlc07_brt_inf_foot_squires_0
wh2_main_special_settlement_altdorf_skv_5	22894046	0	wh2_main_skv_inf_stormvermin_0
wh_main_nor_outpost_minor_human_2_coast	22931991	0	wh_main_nor_cav_marauder_horsemen_0
wh2_main_rogue_settlement_minor_1	229453844	0	wh_dlc04_emp_inf_free_company_militia_0
wh2_main_rogue_outpostnorsca_minor_2	229519076	0	wh_main_emp_cav_outriders_0
wh2_main_rogue_settlement_minor_coast_1	229683358	0	wh_main_emp_art_mortar
wh2_main_rogue_outpostnorsca_major_3	229803092	0	wh_main_grn_cav_forest_goblin_spider_riders_1
wh2_main_rogue_settlement_major_3	22992427	0	wh_dlc05_wef_mon_treekin_0
wh2_main_rogue_outpostnorsca_major_1	230278990	0	wh2_main_lzd_inf_saurus_spearmen_1
wh2_main_rogue_outpostnorsca_major_coast_1	230469472	0	wh_main_chs_inf_chaos_warriors_0
wh2_main_rogue_outpostnorsca_minor_coast_3	230566329	0	wh_main_grn_mon_trolls
wh2_main_rogue_outpostnorsca_major_coast_3	230699293	0	wh_dlc01_chs_inf_chaos_warriors_2
wh2_main_special_tower_of_hoeth_2	230785203	0	wh2_main_hef_inf_swordmasters_of_hoeth_0
wh_main_grn_outpostnorsca_major_4_skarsnik	230928308	0	wh_main_grn_inf_goblin_archers
wh_main_special_settlement_couronne_4_brt	231471152	0	wh_main_brt_inf_peasant_bowmen
wh2_main_rogue_outpostnorsca_minor_coast_1	231608910	0	wh_dlc07_brt_inf_battle_pilgrims_0
wh_dlc05_special_settlement_skavenblight_1_wef	231781944	0	wh_dlc05_wef_dryads
wh2_main_rogue_outpostnorsca_major_coast_1	231798083	0	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_def_outpostnorsca_major_3_coast	231868801	0	wh2_main_def_inf_dreadspears_0
wh2_main_special_settlement_skavenblight_other_1	231880167	0	wh_main_grn_inf_orc_boyz
wh2_main_rogue_outpostnorsca_minor_coast_2	231937416	0	wh_main_chs_mon_chaos_spawn
wh2_main_rogue_outpostnorsca_minor_coast_2	231948932	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_rogue_outpostnorsca_minor_coast_2	231993204	0	wh_main_grn_inf_black_orcs
wh2_main_def_defence_norsca_1	232365254	0	wh2_main_def_inf_bleakswords_0
wh2_main_rogue_outpostnorsca_minor_1	232676280	0	wh_main_dwf_art_flame_cannon
wh_main_dwf_outpostnorsca_major_1_coast	233022306	0	wh_main_dwf_inf_miners_0
wh_main_grn_outpostnorsca_major_4	233073801	0	wh_main_grn_cha_goblin_big_boss_0
wh2_main_special_settlement_khemri_brt_1	233498864	0	wh_main_brt_cav_mounted_yeomen_0
wh2_main_rogue_outpostnorsca_minor_1	233621443	0	wh_main_chs_cav_marauder_horsemen_0
wh_dlc05_special_settlement_lothern_2_wef	233880401	0	wh_dlc05_wef_cav_hawk_riders_0
wh2_main_rogue_outpostnorsca_major_coast_3	233904495	0	wh_dlc04_emp_cav_knights_blazing_sun_0
wh2_main_special_settlement_lahmia_skv_4	234078889	0	wh2_main_skv_inf_death_runners_0
wh_main_emp_outpostnorsca_major_5	234234029	0	wh_main_emp_inf_handgunners
wh2_main_rogue_settlement_minor_coast_1	234318096	0	wh2_main_hef_cav_ellyrian_reavers_1
wh2_main_special_settlement_itza_skv_2	234515858	0	wh2_main_skv_inf_night_runners_1
wh2_main_special_settlement_hexoatl_emp_5	234603028	0	wh_main_emp_cha_captain_0
wh2_main_special_settlement_itza_def_1	234856460	0	wh2_main_def_inf_dreadspears_0
wh2_main_rogue_settlement_minor_coast_1	235010826	0	wh_main_dwf_veh_gyrobomber
wh_main_grn_outpostnorsca_minor_3_skarsnik	235020630	0	wh_main_grn_cav_forest_goblin_spider_riders_0
wh2_main_rogue_settlement_major_1	235113290	0	wh_dlc06_chs_cav_marauder_horsemasters_0
wh2_main_special_settlement_colony_minor_other_2	235456363	0	wh2_main_def_inf_black_ark_corsairs_1
wh2_main_special_settlement_khemri_brt_5	235818284	0	wh_main_brt_inf_peasant_bowmen
wh_main_brt_outpostnorsca_major_2_coast	235842210	0	wh_main_brt_cav_mounted_yeomen_0
wh2_main_special_settlement_itza_savage_3	23591616	0	wh_main_grn_cha_goblin_big_boss_0
wh2_main_special_settlement_skavenblight_2	236108022	0	wh2_main_skv_inf_night_runners_1
wh2_main_rogue_outpostnorsca_major_coast_2	23633591	0	wh_main_chs_cav_marauder_horsemen_0
wh2_main_special_settlement_itza_hef_5	236424567	0	wh2_main_hef_inf_lothern_sea_guard_1
wh2_main_rogue_outpostnorsca_minor_3	236465650	0	wh_main_vmp_cav_black_knights_3
wh2_main_special_settlement_lahmia_grn_4	236549404	0	wh_main_grn_inf_night_goblin_archers
wh2_main_special_settlement_lahmia_grn_5	236598587	0	wh_main_grn_inf_night_goblin_fanatics
wh2_main_special_settlement_khemri_dwf_4	236812332	0	wh_main_dwf_inf_thunderers_0
wh2_main_rogue_settlement_minor_3	236826359	0	wh_main_chs_cav_chaos_knights_1
wh2_main_special_settlement_colony_major_other_2	237191674	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_settlement_skavenblight_other_2	237441896	0	wh_main_dwf_inf_miners_0
wh2_main_special_settlement_itza_hef_5	237554857	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_special_settlement_colony_major_other_4	237739019	0	wh_main_emp_inf_handgunners
wh2_main_special_settlement_colony_major_other_3	237848550	0	wh_main_vmp_inf_grave_guard_0
wh2_main_rogue_settlement_minor_coast_3	237991134	0	wh2_main_skv_mon_hell_pit_abomination
wh2_main_special_settlement_lothern_lzd_4	238263398	0	wh2_main_lzd_cha_saurus_scar_veteran_0
wh2_main_lzd_outpostnorsca_major_3	23837871	0	wh2_main_lzd_cha_saurus_scar_veteran_0
wh_main_savage_outpostnorsca_minor_1_coast	238652562	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_vmp_outpostnorsca_minor_2	239094274	0	wh_main_vmp_inf_zombie
wh_main_brt_outpostnorsca_major_4_coast	239586676	0	wh_main_brt_inf_peasant_bowmen
wh2_main_rogue_outpostnorsca_major_coast_2	239992097	0	wh_main_chs_inf_chosen_0
wh2_main_special_settlement_hellpit_other_3	240228124	0	wh_main_grn_inf_orc_big_uns
wh_main_brt_outpostnorsca_minor_1_coast	240450863	0	wh_dlc07_brt_inf_spearmen_at_arms_1
wh_dlc05_special_settlement_khemri_1_wef	240596055	0	wh_dlc05_wef_cav_hawk_riders_0
wh2_main_special_settlement_skavenblight_other_4	2409583	0	wh2_main_hef_cha_noble_0
wh_main_emp_outpostnorsca_minor_3	241160593	0	wh_main_emp_inf_halberdiers
wh_main_grn_outpostnorsca_major_5_coast_wurrzag	241286006	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_special_settlement_khemri_hef_2	241405578	0	wh2_main_hef_inf_spearmen_0
wh2_main_rogue_outpostnorsca_major_1	241454504	0	wh_main_vmp_mon_fell_bats
wh_main_emp_settlement_minor_3_coast	241611025	0	wh_main_emp_cha_captain_0
wh2_main_special_settlement_colony_major_other_5	241791999	0	wh2_main_def_inf_black_ark_corsairs_1
wh_main_grn_outpostnorsca_minor_3_coast_wurrzag	241994322	0	wh_main_grn_cha_goblin_big_boss_0
wh2_main_special_settlement_naggarond_hef_4	242021071	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_rogue_settlement_minor_coast_3	242224766	0	wh_main_dwf_inf_slayers
wh2_main_special_settlement_athel_loren_grn_3	242543461	0	wh_main_grn_inf_goblin_archers
wh2_main_skv_outpostnorsca_major_2_coast	242806348	0	wh2_main_skv_inf_skavenslaves_0
wh2_main_special_settlement_athel_loren_brt_1	243013312	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_settlement_khemri_brt_2	243166084	0	wh_main_brt_inf_spearmen_at_arms
wh2_main_rogue_settlement_major_3	243686817	0	wh_dlc04_emp_cav_knights_blazing_sun_0
wh2_main_rogue_outpostnorsca_minor_coast_3	243688106	0	wh_dlc04_emp_inf_free_company_militia_0
wh2_main_rogue_settlement_major_coast_2	244106590	0	wh2_main_hef_inf_lothern_sea_guard_0
wh2_main_rogue_outpostnorsca_minor_1	244665763	0	wh_main_chs_mon_chaos_warhounds_1
wh2_main_special_settlement_lahmia_lzd_4	244683182	0	wh2_main_lzd_inf_skink_cohort_1
wh2_main_rogue_outpostnorsca_major_3	244926790	0	wh_dlc05_wef_inf_glade_guard_1
wh2_main_special_settlement_colony_major_other_2	244951686	0	wh_main_brt_inf_spearmen_at_arms
wh2_main_rogue_outpostnorsca_minor_coast_3	245527330	0	wh2_main_hef_mon_great_eagle
wh2_main_special_settlement_hellpit_other_3	245877786	0	wh_main_dwf_inf_longbeards
wh2_main_rogue_settlement_minor_coast_2	245983199	0	wh_dlc05_wef_inf_waywatchers_0
wh2_main_special_settlement_miragliano_skv_3	246001459	0	wh2_main_skv_mon_rat_ogres
wh_main_dwf_outpostnorsca_major_2	246283264	0	wh_main_dwf_inf_dwarf_warrior_0
wh_main_grn_outpostnorsca_major_2_coast_skarsnik	246292017	0	wh_main_grn_inf_night_goblins
wh2_main_rogue_outpostnorsca_major_coast_1	24638031	0	wh_main_chs_cav_chaos_chariot
wh2_main_special_settlement_itza_hef_2	246391666	0	wh2_main_hef_inf_archers_1
wh2_main_special_settlement_lahmia_skv_3	246710115	0	wh2_main_skv_inf_death_runners_0
wh2_main_rogue_outpostnorsca_major_3	246871415	0	wh_main_grn_cav_savage_orc_boar_boy_big_uns
wh2_main_rogue_settlement_minor_1	24695340	0	wh_main_grn_inf_night_goblin_fanatics_1
wh2_main_special_settlement_khemri_grn_2	247247257	0	wh_main_grn_inf_orc_arrer_boyz
wh2_main_lzd_outpostnorsca_minor_2	247302675	0	wh2_main_lzd_inf_skink_cohort_1
wh2_main_rogue_settlement_major_coast_1	247408803	0	wh_main_emp_art_great_cannon
wh2_main_rogue_outpostnorsca_major_2	247429136	0	wh2_main_hef_cav_ellyrian_reavers_1
wh2_main_special_settlement_lothern_lzd_3	247436696	0	wh2_main_lzd_inf_saurus_warriors_1
wh2_main_special_settlement_lothern_lzd_5	247619074	0	wh2_main_lzd_inf_temple_guards
wh2_main_special_settlement_khemri_def_5	247798586	0	wh2_main_def_cha_death_hag_0
wh2_main_special_settlement_athel_loren_rogue_1	248122372	0	wh_main_grn_cav_savage_orc_boar_boy_big_uns
wh2_main_special_settlement_skavenblight_other_3	248394231	0	wh_main_emp_inf_swordsmen
wh2_main_special_settlement_hellpit_other_2	248547150	0	wh_main_emp_inf_swordsmen
wh2_main_def_outpostnorsca_major_4_coast	248713749	0	wh2_main_def_inf_darkshards_1
wh2_main_special_settlement_skavenblight_other_5	249267038	0	wh2_main_def_inf_black_guard_0
wh2_main_rogue_outpostnorsca_minor_coast_3	249375488	0	wh_main_grn_art_goblin_rock_lobber
wh2_main_rogue_settlement_major_1	249576122	0	wh2_main_hef_inf_archers_1
wh_main_brt_outpostnorsca_major_5	250149540	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_settlement_hellpit_other_5	250153166	0	wh2_main_lzd_inf_temple_guards
wh2_main_rogue_settlement_minor_coast_3	250253574	0	wh_main_chs_cav_chaos_knights_0
wh2_main_special_settlement_skavenblight_other_5	250268615	0	wh2_main_hef_inf_lothern_sea_guard_1
wh_dlc05_special_settlement_lothern_5_wef	250723987	0	wh_dlc05_wef_mon_treekin_0
wh2_main_special_settlement_lahmia_vmp_5	250740001	0	wh_main_vmp_inf_grave_guard_0
wh2_main_rogue_outpostnorsca_major_2	25076529	0	wh_dlc05_wef_cav_wild_riders_1
wh2_main_special_settlement_lahmia_def_4	251601779	0	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_rogue_settlement_major_3	251626406	0	wh_main_chs_cav_chaos_knights_0
wh_main_grn_outpostnorsca_major_5	251710423	0	wh_main_grn_inf_night_goblin_fanatics
wh2_main_special_settlement_lahmia_norsca_3	251793056	0	wh_main_nor_inf_chaos_marauders_1
wh2_main_special_settlement_eight_peaks_skv_2	251840299	0	wh2_main_skv_inf_clanrats_1
wh_main_grn_outpostnorsca_major_5_coast	252221094	0	wh_main_grn_inf_orc_big_uns
wh2_main_rogue_outpostnorsca_major_coast_3	252249600	0	wh_main_chs_mon_chaos_warhounds_1
wh2_main_special_mors_hq_1	252596814	0	wh2_main_skv_inf_stormvermin_0
wh_main_vmp_outpostnorsca_major_2_coast	252598913	0	wh_main_vmp_inf_skeleton_warriors_1
wh2_main_special_settlement_lothern_skv_2	252939179	0	wh2_main_skv_inf_clanrats_1
wh2_main_special_settlement_skavenblight_other_3	253550209	0	wh2_main_hef_inf_archers_1
wh_main_dwf_outpostnorsca_major_5	253892629	0	wh_main_dwf_inf_quarrellers_0
wh2_main_special_settlement_hexoatl_other_lzd_1	254290662	0	wh2_main_lzd_inf_temple_guards
wh_main_brt_outpostnorsca_major_5_coast	254594708	0	wh_main_brt_cha_paladin_0
wh_main_vmp_outpostnorsca_major_3_coast	254770402	0	wh_main_vmp_cha_vampire_0
wh2_main_special_settlement_khemri_lzd_1	254773854	0	wh2_main_lzd_inf_skink_cohort_0
wh2_main_special_settlement_karaz_a_karak_def_4	254938780	0	wh2_main_def_cha_death_hag_0
wh2_main_special_settlement_lahmia_emp_4	255435267	0	wh_main_emp_cha_captain_0
wh2_main_rogue_settlement_minor_coast_2	256090629	0	wh_dlc04_emp_inf_free_company_militia_0
wh2_main_rogue_outpostnorsca_major_coast_2	256391779	0	wh2_main_hef_inf_lothern_sea_guard_0
wh2_main_special_settlement_athel_loren_brt_3	256439967	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_settlement_colony_minor_other_1	256855640	0	wh_main_dwf_inf_miners_0
wh_main_grn_outpostnorsca_minor_2_coast_wurrzag	257224344	0	wh_main_grn_inf_savage_orcs
wh2_main_special_settlement_lothern_skv_2	25730295	0	wh2_main_skv_mon_rat_ogres
wh2_main_rogue_settlement_minor_coast_2	257344791	0	wh_dlc05_wef_inf_glade_guard_1
wh2_main_rogue_settlement_minor_3	257386343	0	wh_dlc05_wef_mon_treekin_0
wh2_main_special_settlement_athel_loren_rogue_1	257495987	0	wh2_main_skv_inf_gutter_runner_slingers_1
wh2_main_skv_outpostnorsca_major_4	25766736	0	wh2_main_skv_inf_clanrats_1
wh2_main_rogue_settlement_major_coast_1	257869861	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_special_settlement_colony_major_other_4	25801821	0	wh2_main_lzd_inf_saurus_spearmen_1
wh2_main_rogue_outpostnorsca_major_3	258528754	0	wh2_main_def_inf_shades_2
wh2_main_rogue_outpostnorsca_major_2	258652728	0	wh_dlc05_bst_mon_harpies_0
wh2_main_special_settlement_colony_major_other_5	258768992	0	wh2_main_skv_inf_stormvermin_0
wh_main_vmp_outpostnorsca_minor_1	258801618	0	wh_main_vmp_inf_zombie
wh2_main_hef_outpostnorsca_minor_2_coast	2588254	0	wh2_main_hef_inf_archers_0
wh_main_grn_outpostnorsca_minor_3_wurrzag	258889911	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_special_settlement_skavenblight_4	25896242	0	wh2_main_skv_inf_stormvermin_0
wh2_main_rogue_outpostnorsca_major_coast_2	259131595	0	wh_main_dwf_veh_gyrobomber
wh2_main_rogue_outpostnorsca_minor_1	259200821	0	wh2_main_skv_inf_poison_wind_globadiers
wh2_main_rogue_outpostnorsca_major_3	259204902	0	wh_main_emp_cav_outriders_1
wh2_main_special_har_ganeth_temple_of_khaine_1	259456656	0	wh2_main_def_inf_har_ganeth_executioners_0
wh_main_savage_outpostnorsca_major_1	259488115	0	wh_main_grn_inf_savage_orcs
wh2_main_special_settlement_colony_major_other_2	259559411	0	wh_main_dwf_inf_miners_1
wh_main_special_settlement_couronne_5_brt	259653779	0	wh_main_brt_inf_peasant_bowmen
wh_main_vmp_outpostnorsca_minor_2	259911264	0	wh_main_vmp_inf_zombie
wh2_main_skv_outpostnorsca_major_5	259939821	0	wh2_main_skv_inf_gutter_runner_slingers_0
wh2_main_rogue_outpostnorsca_major_2	259943126	0	wh_main_grn_mon_trolls
wh2_main_rogue_outpostnorsca_minor_coast_3	25996677	0	wh_main_grn_inf_goblin_spearmen
wh2_main_special_settlement_colony_major_other_1	260098496	0	wh_main_grn_inf_goblin_archers
wh2_main_special_settlement_colony_major_other_1	260347608	0	wh_main_grn_inf_orc_boyz
wh2_main_special_settlement_black_crag_skv_3	260779426	0	wh2_main_skv_inf_clanrats_1
wh2_main_special_settlement_naggarond_skv_1	260839248	0	wh2_main_skv_mon_rat_ogres
wh2_main_rogue_outpostnorsca_major_coast_3	261077711	0	wh_dlc06_grn_inf_squig_explosive_0
wh2_main_special_settlement_lahmia_skv_3	26113737	0	wh2_main_skv_inf_clanrats_1
wh2_main_special_settlement_athel_loren_norsca_1	261212664	0	wh_main_nor_mon_chaos_trolls
wh2_main_special_settlement_athel_loren_norsca_3	261213499	0	wh_main_nor_mon_chaos_trolls
wh2_main_special_settlement_hellpit_other_4	262085406	0	wh_main_dwf_inf_longbeards_1
wh2_main_rogue_outpostnorsca_minor_coast_3	262137931	0	wh_dlc01_chs_inf_chosen_2
wh2_main_rogue_settlement_minor_coast_3	262148637	0	wh2_main_def_cav_cold_one_knights_1
wh2_main_special_settlement_itza_other_lzd_1	26263976	0	wh2_main_lzd_inf_saurus_warriors_0
wh2_main_rogue_settlement_major_coast_3	262733123	0	wh_main_grn_inf_night_goblin_fanatics_1
wh2_main_hef_outpostnorsca_minor_3	26281493	0	wh2_main_hef_cha_noble_0
wh2_main_special_settlement_karaz_a_karak_emp_4	26330972	0	wh_main_emp_cha_captain_0
wh2_main_special_settlement_karaz_a_karak_skv_5	263326939	0	wh2_main_skv_inf_poison_wind_globadiers
wh2_main_rogue_settlement_minor_coast_1	263860066	0	wh2_main_lzd_cav_cold_one_spearmen_1
wh2_main_rogue_settlement_major_coast_2	263914917	0	wh_main_emp_inf_spearmen_1
