melee_weapons_tables
21
bonus_v_cavalry	bonus_v_large	bonus_v_infantry	key	damage	ap_damage	first_strike	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval
0	0	0	wh_main_dwf_master_engineer_hammer	165	220	0	1	axe	hammer	small	5	1	50	0	False		0	10	2.5
0	50	0	wh_main_dwf_ungrim_axe_great	175	285	0	2	axe	axe	medium	8	1.15	300	15	False		0	10	2.5
0	0	0	wh_main_emp_hammer_hero	175	290	0	1	axe	hammer	small	5	1.1	50	0	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh_main_emp_hammer_hero	175	290	0	1	axe	hammer	small	5	1.1	50	0	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh_main_emp_hammer_hero	175	290	0	1	axe	hammer	small	5	1.1	50	0	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh_main_emp_hammer_warrior_priest	180	200	0	1	axe	hammer	medium	5	1.1	50	0	True		0	10	2.5
0	0	0	wh_main_emp_hammer_warrior_priest	180	200	0	1	axe	hammer	medium	5	1.1	50	0	True		0	10	2.5
0	0	0	wh_main_emp_hammer_warrior_priest	180	200	0	1	axe	hammer	medium	5	1.1	50	0	True		0	10	2.5
0	30	0	wh_main_emp_imperial_griffon	215	270	0	3	sword	claw	large	12	1.45	500	0	False		0	3	2.5
0	30	0	wh_main_emp_imperial_griffon	215	270	0	3	sword	claw	large	12	1.45	500	0	False		0	3	2.5
0	30	0	wh_main_emp_imperial_griffon	215	270	0	3	sword	claw	large	12	1.45	500	0	False		0	3	2.5
0	0	0	wh_main_emp_karl_franz_deathclaw	275	280	0	3	sword	claw	large	14	1.65	600	0	False		0	10	2.5
0	0	0	wh_main_emp_karl_franz_pegasus	170	290	0	1	sword	claw	medium	8	1	100	0	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh_main_emp_luminark	28	16	0	3	axe	unarmed	very_large	4	1	60	0	True		3	2	3
0	0	0	wh_main_emp_luminark_temple	48	20	0	3	axe	unarmed	very_large	8	1.2	60	15	False		3	2	3
0	0	0	wh_main_emp_sword_amberwizard	250	90	0	1	sword	staff	medium	5	1.2	130	0	False		0	6	2.5
0	0	0	wh_main_emp_sword_amberwizard	250	90	0	1	sword	staff	medium	5	1.2	130	0	False		0	6	2.5
0	0	0	wh_main_emp_sword_amberwizard	250	90	0	1	sword	staff	medium	5	1.2	130	0	False		0	6	2.5
0	0	0	wh_main_emp_sword_amberwizard	250	90	0	1	sword	staff	medium	5	1.2	130	0	False		0	6	2.5
0	0	0	wh_main_emp_sword_battlewizard	210	80	0	1	sword	sword	very_large	10	1.2	140	5	False	wh_main_unit_contact_searing_fire	0	5	2.5
0	0	0	wh_main_emp_sword_battlewizard	210	80	0	1	sword	sword	very_large	10	1.2	140	5	False	wh_main_unit_contact_searing_fire	0	5	2.5
0	0	0	wh_main_emp_sword_battlewizard	210	80	0	1	sword	sword	very_large	10	1.2	140	5	False	wh_main_unit_contact_searing_fire	0	5	2.5
0	0	0	wh_main_emp_sword_battlewizard	210	80	0	1	sword	sword	very_large	10	1.2	140	5	False	wh_main_unit_contact_searing_fire	0	5	2.5
0	0	0	wh_main_emp_sword_battlewizard	210	80	0	1	sword	sword	very_large	10	1.2	140	5	False	wh_main_unit_contact_searing_fire	0	5	2.5
0	0	0	wh_main_emp_sword_battlewizard	210	80	0	1	sword	sword	very_large	10	1.2	140	5	False	wh_main_unit_contact_searing_fire	0	5	2.5
0	0	0	wh_main_emp_sword_battlewizard	210	80	0	1	sword	sword	very_large	10	1.2	140	5	False	wh_main_unit_contact_searing_fire	0	5	2.5
0	0	0	wh_main_emp_sword_belthasar	320	140	0	1	sword	sword	very_large	14	1.2	175	0	True	wh_dlc06_unit_contact_sundered_armour	0	4	2.5
0	0	0	wh_main_emp_sword_belthasar	320	140	0	1	sword	sword	very_large	14	1.2	175	0	True	wh_dlc06_unit_contact_sundered_armour	0	4	2.5
0	0	0	wh_main_emp_sword_caster	235	40	0	1	sword	sword	very_large	10	1.25	50	0	True		0	10	2.5
0	0	0	wh_main_emp_sword_caster	235	40	0	1	sword	sword	very_large	10	1.25	50	0	True		0	10	2.5
0	0	0	wh_main_emp_sword_caster	235	40	0	1	sword	sword	very_large	10	1.25	50	0	True		0	10	2.5
0	0	0	wh_main_emp_sword_caster	235	40	0	1	sword	sword	very_large	10	1.25	50	0	True		0	10	2.5
0	0	0	wh_main_emp_sword_caster	235	40	0	1	sword	sword	very_large	10	1.25	50	0	True		0	10	2.5
0	0	0	wh_main_emp_sword_caster	235	40	0	1	sword	sword	very_large	10	1.25	50	0	True		0	10	2.5
0	0	0	wh_main_emp_sword_greywizard	210	85	0	1	sword	sword	large	9	1.3	140	0	True		0	5	2.5
0	0	0	wh_main_emp_sword_greywizard	210	85	0	1	sword	sword	large	9	1.3	140	0	True		0	5	2.5
0	0	0	wh_main_emp_sword_greywizard	210	85	0	1	sword	sword	large	9	1.3	140	0	True		0	5	2.5
0	0	0	wh_main_emp_sword_greywizard	210	85	0	1	sword	sword	large	9	1.3	140	0	True		0	5	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero	260	140	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_hero_general	200	225	0	1	sword	sword	small	5	1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	2.5
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	2.5
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	2.5
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	2.5
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	2.5
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	2.5
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	2.5
0	0	0	wh_main_emp_sword_lightwizard	250	0	0	1	sword	sword	very_large	10	1.2	125	0	True	wh_dlc06_unit_contact_blinded	0	5	2.5
0	0	0	wh_main_emp_sword_todbringer	300	180	0	1	sword	sword	small	5	1.1	50	0	False		0	10	2.5
0	0	0	wh_main_emp_sword_todbringer	300	180	0	1	sword	sword	small	5	1.1	50	0	False		0	10	2.5
0	30	0	wh_main_emp_sword_witchhunter	240	125	0	1	sword	sword	small	3	1	50	0	True		0	10	2.5
0	30	0	wh_main_emp_sword_witchhunter	240	125	0	1	sword	sword	small	3	1	50	0	True		0	10	2.5
0	60	0	wh_main_grn_arachnarok	115	325	0	3	axe	claw	large	12	1.6	700	0	False	wh_main_unit_contact_poison	0	5	3
0	0	0	wh_main_grn_axe_great_grimgor	225	300	0	3	axe	axe	large	8	1.3	275	0	False		0	5	2.5
0	0	18	wh_main_grn_boar_chariot	34	36	0	3	axe	claw	very_large	6	1.16	5	0	False		3	2	3
0	0	0	wh_main_grn_choppa_azhag	215	250	0	1	sword	sword	large	8	1.25	50	0	True	wh_dlc06_unit_contact_discouraged	0	6	2.5
0	0	0	wh_main_grn_choppa_caster_hero	200	90	0	1	sword	sword	large	8	1	50	0	True		0	5	2.5
0	0	0	wh_main_grn_choppa_hero	265	200	0	1	sword	sword	large	8	1.2	50	0	False		0	10	2.5
0	0	0	wh_main_grn_choppa_hero	265	200	0	1	sword	sword	large	8	1.2	50	0	False		0	10	2.5
0	0	0	wh_main_grn_goblin_sword_caster_hero	300	100	0	1	sword	sword	large	9	1	50	0	True		0	6	2.5
0	0	0	wh_main_grn_goblin_sword_caster_hero	300	100	0	1	sword	sword	large	9	1	50	0	True		0	6	2.5
0	0	0	wh_main_grn_goblin_sword_caster_hero_poison	230	35	0	1	sword	sword	large	8	1	50	0	True	wh_main_unit_contact_poison	0	6	2.5
0	0	0	wh_main_grn_goblin_sword_hero_poison	265	125	0	1	sword	sword	small	3	1	50	0	False	wh_main_unit_contact_poison	0	10	2.5
0	0	0	wh_main_grn_goblin_sword_hero_poison	265	125	0	1	sword	sword	small	3	1	50	0	False	wh_main_unit_contact_poison	0	10	2.5
0	0	0	wh_main_grn_goblin_sword_hero_poison_lethal	175	200	0	1	sword	sword	medium	6	1	50	0	False	wh_main_unit_contact_poison_lethal	0	10	2.5
0	0	0	wh_main_grn_orc_boar_caster_hero	120	160	0	1	sword	sword	large	5	1	5	0	True		0	4	2.5
0	0	0	wh_main_grn_orc_boar_choppa_hero	170	280	0	1	sword	sword	large	8	1	50	0	False		0	10	2.5
0	0	0	wh_main_grn_orc_boar_choppa_hero	170	280	0	1	sword	sword	large	8	1	50	0	False		0	10	2.5
0	0	9	wh_main_grn_wolf_chariot	32	6	0	3	axe	claw	large	4	1	5	0	False		3	2	3
0	0	9	wh_main_grn_wolf_chariot	32	6	0	3	axe	claw	large	4	1	5	0	False		3	2	3
0	0	0	wh_main_grn_wyvern	200	275	0	3	sword	claw	large	10	1.4	550	0	False	wh_main_unit_contact_poison_lethal	0	4	2.5
0	0	0	wh_main_grn_wyvern	200	275	0	3	sword	claw	large	10	1.4	550	0	False	wh_main_unit_contact_poison_lethal	0	4	2.5
0	0	0	wh_main_grn_wyvern_skullmuncha	240	280	0	3	sword	claw	large	12	1.5	600	0	False	wh_main_unit_contact_poison_lethal	0	4	2.5
0	0	0	wh_main_steamtank	165	205	0	4	axe	unarmed	very_large	15	1.5	750	0	False		4	4	3
0	0	24	wh_main_vmp_black_coach	50	62	0	3	axe	halberd	very_large	10	1.5	25	0	True		3	3	3
0	0	0	wh_main_vmp_claws_varghulf	250	250	0	3	axe	claw	very_large	14	1.42	340	0	False		0	10	2.5
0	0	0	wh_main_vmp_hero_banshee	100	250	0	1	knife	claw	small	4	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_hero_zombie_dragon	200	315	0	3	axe	claw	very_large	15	1.45	550	0	True	wh_main_unit_contact_poison_lethal	0	3	2.5
0	0	0	wh_main_vmp_hero_zombie_dragon	200	315	0	3	axe	claw	very_large	15	1.45	550	0	True	wh_main_unit_contact_poison_lethal	0	3	2.5
0	0	0	wh_main_vmp_staff_hero	200	50	0	1	axe	staff	large	10	1.1	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_hero	200	50	0	1	axe	staff	large	10	1.1	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_hero	200	50	0	1	axe	staff	large	10	1.1	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_hero	200	50	0	1	axe	staff	large	10	1.1	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_hero	200	50	0	1	axe	staff	large	10	1.1	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_hero_ghorst_cart	345	115	0	2	axe	staff	very_large	11	1.2	50	0	True		0	5	2.5
0	0	0	wh_main_vmp_staff_hero_kemmler	275	150	0	1	axe	staff	very_large	13	1.3	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_hero_kemmler	275	150	0	1	axe	staff	very_large	13	1.3	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_necro_lord	290	110	0	1	axe	staff	very_large	10	1.2	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_necro_lord	290	110	0	1	axe	staff	very_large	10	1.2	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_necro_lord	290	110	0	1	axe	staff	very_large	10	1.2	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_necro_lord	290	110	0	1	axe	staff	very_large	10	1.2	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_necro_lord	290	110	0	1	axe	staff	very_large	10	1.2	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_staff_necro_lord	290	110	0	1	axe	staff	very_large	10	1.2	50	0	True		0	6	2.5
0	0	0	wh_main_vmp_sword_hero_lord	290	160	0	1	sword	sword	small	6	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_lord	290	160	0	1	sword	sword	small	6	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_lord	290	160	0	1	sword	sword	small	6	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_vampire	300	100	0	1	sword	sword	small	4	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_vampire	300	100	0	1	sword	sword	small	4	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_vampire	300	100	0	1	sword	sword	small	4	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_vampire	300	100	0	1	sword	sword	small	4	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_vampire	300	100	0	1	sword	sword	small	4	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_vampire	300	100	0	1	sword	sword	small	4	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_hero_wight_king	180	210	0	1	sword	sword	small	5	1	50	0	True	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh_main_vmp_sword_hero_wight_king	180	210	0	1	sword	sword	small	5	1	50	0	True	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh_main_vmp_sword_hero_wight_king	180	210	0	1	sword	sword	small	5	1	50	0	True	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh_main_vmp_sword_hero_wight_king	180	210	0	1	sword	sword	small	5	1	50	0	True	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh_main_vmp_sword_isabella	280	160	0	1	sword	sword	medium	6	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_isabella	280	160	0	1	sword	sword	medium	6	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_isabella	280	160	0	1	sword	sword	medium	6	1	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_mannfred	290	170	0	1	sword	sword	medium	8	1.15	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_mannfred	290	170	0	1	sword	sword	medium	8	1.15	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_mannfred	290	170	0	1	sword	sword	medium	8	1.15	50	0	True		0	10	2.5
0	0	0	wh_main_vmp_sword_vlad	230	220	0	1	sword	sword	small	6	1	100	0	True		0	10	2.5
0	60	0	wh_main_vmp_terrorgheist	185	285	0	3	axe	claw	large	12	1.4	500	0	False	wh_main_unit_contact_poison	0	3	3
0	60	0	wh_main_vmp_terrorgheist	185	285	0	3	axe	claw	large	12	1.4	500	0	False	wh_main_unit_contact_poison	0	3	3
0	0	0	wh_pro03_vamp_krell_axe_great	200	275	0	1	axe	axe	medium	6	1.15	40	0	False		0	6	3
0	0	0	wh_pro03_vamp_krell_axe_great	200	275	0	1	axe	axe	medium	6	1.15	40	0	False		0	6	3
0	0	0	wh_pro03_vamp_krell_axe_great	200	275	0	1	axe	axe	medium	6	1.15	40	0	False		0	6	3
0	0	0	wh_pro03_vamp_krell_axe_great	200	275	0	1	axe	axe	medium	6	1.15	40	0	False		0	6	3
0	0	0	wh_pro03_vamp_krell_axe_great	200	275	0	1	axe	axe	medium	6	1.15	40	0	False		0	6	3
0	0	0	wh_pro03_vamp_krell_axe_great	200	275	0	1	axe	axe	medium	6	1.15	40	0	False		0	6	3
0	0	0	wh2_main_def_black_dragon	200	400	0	1	axe	claw	large	15	1.5	200	0	False	wh_main_unit_contact_morale	0	10	3
0	0	22	wh2_main_def_cold_one_chariot	14	35	0	3	axe	claw	very_large	4	0.8999999	40	0	False		3	2	3
0	0	25	wh2_main_def_death_hag	280	120	0	1	sword	sword	large	8	1	100	0	False	wh_main_unit_contact_poison	0	10	2.5
0	0	20	wh2_main_def_death_hag_cauldron	180	80	0	2	axe	axe	very_large	5	1	100	0	False	wh_main_unit_contact_poison	3	2	2.5
0	0	0	wh2_main_def_dreadlord_black_dragon	200	400	0	1	axe	claw	large	8	1	200	0	False	wh_main_unit_contact_morale	0	10	2.5
0	0	0	wh2_main_def_dreadlord_cold_one	120	280	0	1	axe	claw	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_def_dreadlord_female_black_dragon	200	400	0	1	axe	claw	large	8	1	200	0	False	wh_main_unit_contact_morale	0	10	2.5
0	0	0	wh2_main_def_dreadlord_female_cold_one	120	280	0	1	axe	claw	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_def_dreadlord_female_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_def_dreadlord_female_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_def_dreadlord_female_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_def_dreadlord_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_def_dreadlord_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_def_dreadlord_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_def_khainite_assassin	230	100	0	1	sword	sword	medium	3	1	1000	0	False	wh_main_unit_contact_poison	0	10	2.5
0	0	0	wh2_main_def_malekith_black_dragon	200	400	0	1	axe	claw	large	8	1	200	0	False	wh_main_unit_contact_morale	0	10	2.5
0	0	30	wh2_main_def_malekith_chariot	100	200	0	3	axe	claw	very_large	4	1	150	0	False	wh_main_unit_contact_morale	3	2	2.5
0	0	0	wh2_main_def_malekith_cold_one	126	294	0	1	axe	claw	medium	5	1	150	0	False	wh_main_unit_contact_morale	0	10	2.5
0	0	0	wh2_main_def_malekith_sword	273	147	0	1	sword	sword	medium	6	1	150	0	False	wh_main_unit_contact_morale	0	10	2.5
0	15	0	wh2_main_def_morathi_staff	100	240	0	2	sword	staff	medium	5	1	150	0	True	wh_dlc06_unit_contact_blinded	0	10	2.5
0	15	0	wh2_main_def_morathi_staff	100	240	0	2	sword	staff	medium	5	1	150	0	True	wh_dlc06_unit_contact_blinded	0	10	2.5
0	0	0	wh2_main_def_sorceress_cold_one	85	200	0	1	axe	claw	medium	4	1	150	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_cold_one	85	200	0	1	axe	claw	medium	4	1	150	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_cold_one	85	200	0	1	axe	claw	medium	4	1	150	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_sorceress_staff	200	85	0	1	sword	staff	medium	4	1	100	0	True		0	10	2.5
0	0	0	wh2_main_def_war_hydra	180	450	0	2	axe	claw	large	10	1	400	0	False		0	10	3
0	0	0	wh2_main_hef_flamespyre_phoenix	300	100	0	1	axe	claw	medium	6	1	100	1	True		0	10	3
0	0	0	wh2_main_hef_frostheart_phoenix	100	275	0	1	axe	claw	medium	6	1	100	0	True		0	10	3
0	0	25	wh2_main_hef_ithilmar_chariot	50	25	0	3	axe	claw	very_large	4	1	40	0	False		3	2	3
0	0	0	wh2_main_hef_lord_great_eagle	275	200	0	3	axe	claw	large	5	1	100	0	False		0	3	2.5
0	0	0	wh2_main_hef_lord_great_eagle	275	200	0	3	axe	claw	large	5	1	100	0	False		0	3	2.5
0	0	0	wh2_main_hef_lord_great_eagle	275	200	0	3	axe	claw	large	5	1	100	0	False		0	3	2.5
0	0	0	wh2_main_hef_lord_greataxe	140	300	0	1	axe	axe	medium	6	1	100	0	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh2_main_hef_lord_star_dragon	180	460	0	1	axe	claw	large	10	1.5	350	1	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh2_main_hef_lord_star_dragon	180	460	0	1	axe	claw	large	10	1.5	350	1	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh2_main_hef_lord_sun_dragon	440	160	0	1	axe	claw	large	10	1.5	350	1	False		0	10	2.5
0	0	0	wh2_main_hef_lord_sun_dragon	440	160	0	1	axe	claw	large	10	1.5	350	1	False		0	10	2.5
0	0	20	wh2_main_hef_loremaster_of_hoeth	125	235	0	1	sword	sword	medium	6	1	150	0	True		0	10	2.5
0	0	30	wh2_main_hef_mage_chariot	200	85	0	3	axe	claw	very_large	4	1	150	0	True		4	2	2.5
0	0	30	wh2_main_hef_mage_chariot	200	85	0	3	axe	claw	very_large	4	1	150	0	True		4	2	2.5
0	0	30	wh2_main_hef_mage_chariot	200	85	0	3	axe	claw	very_large	4	1	150	0	True		4	2	2.5
0	0	0	wh2_main_hef_mage_staff	200	85	0	1	sword	staff	medium	5	1	100	0	True		0	10	2.5
0	0	0	wh2_main_hef_mage_staff	200	85	0	1	sword	staff	medium	5	1	100	0	True		0	10	2.5
0	0	0	wh2_main_hef_mage_staff	200	85	0	1	sword	staff	medium	5	1	100	0	True		0	10	2.5
0	0	0	wh2_main_hef_mage_staff	200	85	0	1	sword	staff	medium	5	1	100	0	True		0	10	2.5
0	0	0	wh2_main_hef_mage_staff	200	85	0	1	sword	staff	medium	5	1	100	0	True		0	10	2.5
0	0	0	wh2_main_hef_mage_staff	200	85	0	1	sword	staff	medium	5	1	100	0	True		0	10	2.5
0	0	0	wh2_main_hef_moon_dragon	140	380	0	1	axe	claw	large	10	1.5	350	1	False		0	10	3
0	0	0	wh2_main_hef_moon_dragon	140	380	0	1	axe	claw	large	10	1.5	350	1	False		0	10	2.5
0	0	20	wh2_main_hef_noble_chariot	90	210	0	3	axe	claw	very_large	4	1	150	0	False		3	2	2.5
0	0	0	wh2_main_hef_noble_great_eagle	270	150	0	3	axe	claw	large	5	1	100	0	False		0	3	2.5
0	35	0	wh2_main_hef_noble_halberd	120	220	0	2	spear	halberd	large	4	1	150	0	False		3	2	2.5
0	35	0	wh2_main_hef_noble_halberd	120	220	0	2	spear	halberd	large	4	1	150	0	False		3	2	2.5
0	0	0	wh2_main_hef_prince_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_hef_prince_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_hef_princess_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_hef_princess_sword	260	140	0	1	sword	sword	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_hef_star_dragon	180	460	0	1	axe	claw	large	15	1.5	350	1	False	wh_dlc06_unit_contact_sundered_armour	0	10	3
0	0	0	wh2_main_hef_star_dragon	180	460	0	1	axe	claw	large	15	1.5	350	1	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	0	wh2_main_hef_sun_dragon	440	160	0	1	axe	claw	large	10	1.5	350	1	False		0	10	3
0	0	0	wh2_main_hef_teclis_sword	168	112	0	1	sword	sword	medium	5	1	150	0	True		0	10	2.5
0	0	0	wh2_main_hef_teclis_sword	168	112	0	1	sword	sword	medium	5	1	150	0	True		0	10	2.5
0	0	20	wh2_main_hef_tiranoc_chariot	35	15	0	3	axe	claw	very_large	4	1	40	0	False		3	2	3
0	0	0	wh2_main_hef_tyrion_sword	200	300	0	1	sword	sword	medium	5	1	150	1	False		0	10	2.5
0	0	0	wh2_main_hef_tyrion_sword	200	300	0	1	sword	sword	medium	5	1	150	1	False		0	10	2.5
0	0	15	wh2_main_lzd_ancient_stegadon	140	340	0	3	axe	claw	medium	7	1.5	800	0	False		0	10	3
0	0	15	wh2_main_lzd_ancient_stegadon	140	340	0	3	axe	claw	medium	7	1.5	800	0	False		0	10	2.5
0	0	15	wh2_main_lzd_ancient_stegadon	140	340	0	3	axe	claw	medium	7	1.5	800	0	False		0	10	2.5
0	0	15	wh2_main_lzd_ancient_stegadon	140	340	0	3	axe	claw	medium	7	1.5	800	0	False		0	10	2.5
0	0	15	wh2_main_lzd_bastiladon	90	160	0	4	axe	claw	medium	4	1	500	0	False		0	10	3
0	0	15	wh2_main_lzd_bastiladon	90	160	0	4	axe	claw	medium	4	1	500	0	False		0	10	3
