battles_tables
11
key	type	is_naval	specification	screenshot_path	map_path	team_size_1	team_size_2	release	multiplayer	singleplayer	intro_movie	year	defender_funds_ratio	has_key_buildings	matchmaking	playable_area_width	playable_area_height	is_large_settlement	has_15m_walls	is_underground	catchment_name	title_upgrade	battle_environment	battle_environment_audio
def_swamps_infield_a_5	classic	False	terrain/battles/def_swamps_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_05		weather/battle/wh_def_swamp_03.environment	
lzd_coast_infield_a_1	classic	False	terrain/battles/lzd_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_01.environment	
lzd_coast_infield_a_2	classic	False	terrain/battles/lzd_coast_infield_a/	UI/Frontend UI/battle_map_images/the_golden_colossus.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_02.environment	lizardmen_mountain
lzd_coast_infield_a_3	classic	False	terrain/battles/lzd_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_lzd_03.environment	
lzd_coast_infield_a_3_ambush	ambush	False	terrain/battles/lzd_coast_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_lzd_04.environment	
lzd_hills_infield_a_1	classic	False	terrain/battles/lzd_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_05.environment	
lzd_hills_infield_a_2	classic	False	terrain/battles/lzd_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_06.environment	
lzd_hills_infield_a_3	classic	False	terrain/battles/lzd_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_lzd_06.environment	
lzd_lakes_infield_a_2	classic	False	terrain/battles/lzd_lakes_infield_a/	UI/Frontend UI/battle_map_images/temple_of_huanchi.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_01.environment	lizardmen_swamp
lzd_lakes_infield_a_2_ambush	ambush	False	terrain/battles/lzd_lakes_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_02.environment	
lzd_lakes_infield_a_4	classic	False	terrain/battles/lzd_lakes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_lzd_03.environment	
lzd_lakes_infield_a_4_ambush	ambush	False	terrain/battles/lzd_lakes_infield_a/	UI/Frontend UI/battle_map_images/lake_incatol.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_lzd_04.environment	lizardmen_swamp
lzd_lakes_infield_a_5	classic	False	terrain/battles/lzd_lakes_infield_a/	UI/Frontend UI/battle_map_images/xuhua_lake.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_05		weather/battle/wh_lzd_05.environment	lizardmen_mountain
lzd_mtn_pass_infield_a_1	classic	False	terrain/battles/lzd_mtn_pass_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_06.environment	
lzd_mtn_pass_infield_a_1_ambush	ambush	False	terrain/battles/lzd_mtn_pass_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_07.environment	
lzd_mtn_pass_infield_a_2	classic	False	terrain/battles/lzd_mtn_pass_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_01.environment	
lzd_mtn_pass_infield_a_3	classic	False	terrain/battles/lzd_mtn_pass_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_lzd_02.environment	
lzd_plains_infield_a_1	classic	False	terrain/battles/lzd_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_03.environment	
lzd_plains_infield_a_2	classic	False	terrain/battles/lzd_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_04.environment	
lzd_plains_infield_a_3	classic	False	terrain/battles/lzd_plains_infield_a/	UI/Frontend UI/battle_map_images/toothgrass_hill.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_03		weather/battle/wh_lzd_05.environment	lizardmen_jungle
lzd_plains_infield_a_4	classic	False	terrain/battles/lzd_plains_infield_a/	UI/Frontend UI/battle_map_images/culchan_plains.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_04		weather/battle/wh_lzd_06.environment	lizardmen_mountain
lzd_plains_infield_a_5_ambush	ambush	False	terrain/battles/lzd_plains_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_05		weather/battle/wh_lzd_07.environment	
lzd_plains_infield_a_6	classic	False	terrain/battles/lzd_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_06		weather/battle/wh_lzd_01.environment	
lzd_ravine_infield_a_1	classic	False	terrain/battles/lzd_ravine_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_02.environment	
lzd_ravine_infield_a_2	classic	False	terrain/battles/lzd_ravine_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_03.environment	
lzd_ravine_infield_a_3	classic	False	terrain/battles/lzd_ravine_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_lzd_04.environment	
lzd_ravine_infield_a_4	classic	False	terrain/battles/lzd_ravine_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_lzd_05.environment	
lzd_river_infield_a_1	classic	False	terrain/battles/lzd_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_06.environment	
lzd_river_infield_a_1_ambush	ambush	False	terrain/battles/lzd_river_infield_a/	UI/Frontend UI/battle_map_images/quittax.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_07.environment	lizardmen_jungle
lzd_river_infield_a_2	classic	False	terrain/battles/lzd_river_infield_a/	UI/Frontend UI/battle_map_images/river_amaxon.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_01.environment	lizardmen_jungle
lzd_river_infield_a_2_ambush	ambush	False	terrain/battles/lzd_river_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_02.environment	
lzd_river_infield_a_3	classic	False	terrain/battles/lzd_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_lzd_03.environment	
lzd_river_infield_a_4	classic	False	terrain/battles/lzd_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_lzd_04.environment	
lzd_swamp_infield_a_1	classic	False	terrain/battles/lzd_swamp_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_05.environment	
lzd_swamp_infield_a_1_ambush	ambush	False	terrain/battles/lzd_swamp_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_lzd_06.environment	
lzd_swamp_infield_a_2	classic	False	terrain/battles/lzd_swamp_infield_a/	UI/Frontend UI/battle_map_images/the_reeking_mire.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_02		weather/battle/wh_lzd_07.environment	lizardmen_swamp
lzd_swamp_infield_a_3	classic	False	terrain/battles/lzd_swamp_infield_a/	UI/Frontend UI/battle_map_images/aymara_swamps.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_03		weather/battle/wh_lzd_01.environment	lizardmen_swamp
lzd_swamp_infield_a_4	classic	False	terrain/battles/lzd_swamp_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_lzd_02.environment	
lzd_swamp_infield_a_4_ambush	ambush	False	terrain/battles/lzd_swamp_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_lzd_03.environment	
lzd_swamp_infield_a_5	classic	False	terrain/battles/lzd_swamp_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_05		weather/battle/wh_lzd_04.environment	
stl_coast_infield_a_1	classic	False	terrain/battles/stl_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_01.environment	
stl_coast_infield_a_2	classic	False	terrain/battles/stl_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_stl_02.environment	
stl_coast_infield_a_3	classic	False	terrain/battles/stl_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_stl_03.environment	
stl_coast_infield_a_4	classic	False	terrain/battles/stl_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_stl_04.environment	
stl_coast_infield_a_5	classic	False	terrain/battles/stl_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_05		weather/battle/wh_stl_05.environment	
stl_dunes_infield_a_1	classic	False	terrain/battles/stl_dunes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_01.environment	
stl_dunes_infield_a_2	classic	False	terrain/battles/stl_dunes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_stl_02.environment	
stl_dunes_infield_a_4	classic	False	terrain/battles/stl_dunes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_stl_03.environment	
stl_dunes_infield_a_4_ambush	ambush	False	terrain/battles/stl_dunes_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_stl_04.environment	
stl_hills_infield_a_1	classic	False	terrain/battles/stl_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_05.environment	
stl_hills_infield_a_1_ambush	ambush	False	terrain/battles/stl_hills_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_01.environment	
stl_hills_infield_a_2	classic	False	terrain/battles/stl_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_stl_02.environment	
stl_hills_infield_a_3	classic	False	terrain/battles/stl_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_stl_03.environment	
stl_hills_infield_a_4	classic	False	terrain/battles/stl_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_stl_04.environment	
stl_lakes_infield_a_1	classic	False	terrain/battles/stl_lakes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_05.environment	
stl_lakes_infield_a_2	classic	False	terrain/battles/stl_lakes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_stl_01.environment	
stl_lakes_infield_a_3	classic	False	terrain/battles/stl_lakes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_stl_02.environment	
stl_plains_infield_a_1	classic	False	terrain/battles/stl_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_03.environment	
stl_plains_infield_a_1_ambush	ambush	False	terrain/battles/stl_plains_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_04.environment	
stl_plains_infield_a_2	classic	False	terrain/battles/stl_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_stl_05.environment	
stl_plains_infield_a_3	classic	False	terrain/battles/stl_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_stl_01.environment	
stl_plains_infield_a_4	classic	False	terrain/battles/stl_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_stl_02.environment	
stl_ravine_infield_a_1_ambush	ambush	False	terrain/battles/stl_ravine_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_03.environment	
stl_ravine_infield_a_2	classic	False	terrain/battles/stl_ravine_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_stl_04.environment	
stl_ravine_infield_a_3	classic	False	terrain/battles/stl_ravine_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_stl_05.environment	
stl_ravine_infield_a_4	classic	False	terrain/battles/stl_ravine_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_stl_01.environment	
stl_river_infield_a_1	classic	False	terrain/battles/stl_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_02.environment	
stl_river_infield_a_1_ambush	ambush	False	terrain/battles/stl_river_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_stl_03.environment	
stl_river_infield_a_2	classic	False	terrain/battles/stl_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_stl_04.environment	
stl_river_infield_a_3	classic	False	terrain/battles/stl_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_stl_05.environment	
stl_river_infield_a_4	classic	False	terrain/battles/stl_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_stl_01.environment	
test_free_for_all	free_for_all	False	Terrain/battles/test_map_flat_map/	BattleTerrain/presets/screenshot_small.png		4	4	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_chs_01.environment	
ult_coast_infield_a_1	classic	False	terrain/battles/ult_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_coast_01.environment	
ult_coast_infield_a_2	classic	False	terrain/battles/ult_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_ult_01.environment	
ult_coast_infield_a_3	classic	False	terrain/battles/ult_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_ult_coast_01.environment	
ult_coast_infield_a_4	classic	False	terrain/battles/ult_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_ult_02.environment	
ult_coast_infield_a_5	classic	False	terrain/battles/ult_coast_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_05		weather/battle/wh_ult_coast_01.environment	
ult_forest_infield_a_1	classic	False	terrain/battles/ult_forest_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_03.environment	
ult_forest_infield_a_1_ambush	ambush	False	terrain/battles/ult_forest_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_04.environment	
ult_forest_infield_a_2	classic	False	terrain/battles/ult_forest_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_ult_05.environment	
ult_forest_infield_a_3	classic	False	terrain/battles/ult_forest_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_ult_01.environment	
ult_forest_infield_a_4	classic	False	terrain/battles/ult_forest_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_ult_02.environment	
ult_hills_infield_a_1	classic	False	terrain/battles/ult_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_03.environment	
ult_hills_infield_a_2	classic	False	terrain/battles/ult_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_ult_04.environment	
ult_hills_infield_a_3	classic	False	terrain/battles/ult_hills_infield_a/	UI/Frontend UI/battle_map_images/everale_ridge.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_03		weather/battle/wh_ult_05.environment	high_elves_hills
ult_hills_infield_a_4	classic	False	terrain/battles/ult_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_ult_01.environment	
ult_hills_infield_a_5_ambush	ambush	False	terrain/battles/ult_hills_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_05		weather/battle/wh_ult_02.environment	
ult_hills_infield_a_6	classic	False	terrain/battles/ult_hills_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_06		weather/battle/wh_ult_03.environment	
ult_lakes_infield_a_1	classic	False	terrain/battles/ult_lakes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_04.environment	
ult_lakes_infield_a_2	classic	False	terrain/battles/ult_lakes_infield_a/	UI/Frontend UI/battle_map_images/athel_tamarha.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_02		weather/battle/wh_ult_05.environment	high_elves_hills
ult_lakes_infield_a_3	classic	False	terrain/battles/ult_lakes_infield_a/	UI/Frontend UI/battle_map_images/mirror_woods.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_03		weather/battle/wh_ult_01.environment	high_elves_hills
ult_lakes_infield_a_3_ambush	ambush	False	terrain/battles/ult_lakes_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_ult_02.environment	
ult_lakes_infield_a_4	classic	False	terrain/battles/ult_lakes_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_ult_03.environment	
ult_mtn_pass_infield_a_1	classic	False	terrain/battles/ult_mtn_pass_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_04.environment	
ult_mtn_pass_infield_a_1_ambush	ambush	False	terrain/battles/ult_mtn_pass_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_05.environment	
ult_mtn_pass_infield_a_2	classic	False	terrain/battles/ult_mtn_pass_infield_a/	UI/Frontend UI/battle_map_images/tor_gard.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_ult_01.environment	high_elves_hills
ult_mtn_pass_infield_a_2_ambush	ambush	False	terrain/battles/ult_mtn_pass_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_ult_02.environment	
ult_mtn_pass_infield_a_3	classic	False	terrain/battles/ult_mtn_pass_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_ult_03.environment	
ult_mtn_pass_infield_a_3_ambush	ambush	False	terrain/battles/ult_mtn_pass_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_ult_04.environment	
ult_plains_infield_a_1	classic	False	terrain/battles/ult_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_05.environment	
ult_plains_infield_a_2	classic	False	terrain/battles/ult_plains_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_ult_01.environment	
ult_plains_infield_a_2_ambush	ambush	False	terrain/battles/ult_plains_infield_a/			1	1	False	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_ult_02.environment	
ult_plains_infield_a_3	classic	False	terrain/battles/ult_plains_infield_a/	UI/Frontend UI/battle_map_images/shimmersward.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_03		weather/battle/wh_ult_03.environment	high_elves_hills
ult_plains_infield_a_4	classic	False	terrain/battles/ult_plains_infield_a/	UI/Frontend UI/battle_map_images/summersong.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False	catchment_04		weather/battle/wh_ult_04.environment	high_elves_hills
ult_river_infield_a_1	classic	False	terrain/battles/ult_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_05.environment	
ult_river_infield_a_2	classic	False	terrain/battles/ult_river_infield_a/	UI/Frontend UI/battle_map_images/river_vilu.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_chs_01.environment	high_elves_hills
ult_river_infield_a_3	classic	False	terrain/battles/ult_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_ult_01.environment	
ult_river_infield_a_4	classic	False	terrain/battles/ult_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_ult_02.environment	
ult_river_infield_a_5	classic	False	terrain/battles/ult_river_infield_a/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_05		weather/battle/wh_wef_01.environment	
wh2_def_desert_plains_a_MP	classic	False	terrain/battles/def_desert_plains_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_def_desert_ravine_a_MP	classic	False	terrain/battles/def_desert_ravine_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_def_forest_infield_a_MP	classic	False	terrain/battles/def_forest_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_def_mtn_pass_infield_a_MP	classic	False	terrain/battles/def_mtn_pass_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_def_norsca_ravine_a_MP	classic	False	terrain/battles/def_norsca_ravine_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_final_battle	classic	False	terrain/battles/wh2_final_battle/	UI/Frontend UI/battle_map_images/isle_of_the_dead.png		4	4	True	False	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_final_battle_01.environment	dark_elves_volcanic
wh2_lzd_hills_a_MP	classic	False	terrain/battles/lzd_hills_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_lzd_lakes_a_MP	classic	False	terrain/battles/lzd_lakes_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_lzd_mtn_pass_a_MP	classic	False	terrain/battles/lzd_mtn_pass_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_lzd_plains_a_MP	classic	False	terrain/battles/lzd_plains_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_main_chokepoint_badlands_chasm	river_crossing_battle	False	terrain/battles/chokepoint_badlands_chasm/	UI/Frontend UI/battle_map_images/badlands_chasm.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_grn_03.environment	greenskin
wh2_main_chokepoint_badlands_mountain_pass	river_crossing_battle	False	terrain/battles/chokepoint_badlands_mountain_pass/	UI/Frontend UI/battle_map_images/badlands_mountain_pass.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_grn_01.environment	skaven_desert
wh2_main_chokepoint_badlands_river	river_crossing_battle	False	terrain/battles/chokepoint_badlands_river/	UI/Frontend UI/battle_map_images/badlands_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_grn_02.environment	greenskin
wh2_main_chokepoint_badlands_river_b	river_crossing_battle	False	terrain/battles/chokepoint_badlands_river_b/	UI/Frontend UI/battle_map_images/badlands_river_b.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_grn_05.environment	greenskin
wh2_main_chokepoint_blood_river_valley_river	river_crossing_battle	False	terrain/battles/chokepoint_blood_river_valley_river/	UI/Frontend UI/battle_map_images/blood_river_valley_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_blood_river.environment	greenskin
wh2_main_chokepoint_def_chasm	river_crossing_battle	False	terrain/battles/chokepoint_def_chasm/	UI/Frontend UI/battle_map_images/def_chasm.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_chasm_01.environment	dark_elves_volcanic
wh2_main_chokepoint_def_chasm_b	river_crossing_battle	False	terrain/battles/chokepoint_def_chasm_b/	UI/Frontend UI/battle_map_images/def_chasm_b.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_norsca_02.environment	dark_elves_volcanic
wh2_main_chokepoint_def_grassland_river	river_crossing_battle	False	terrain/battles/chokepoint_def_grassland_river/	UI/Frontend UI/battle_map_images/def_grassland_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_03.environment	dark_elves_hills
wh2_main_chokepoint_generic_mountain_pass	river_crossing_battle	False	terrain/battles/chokepoint_generic_mountain_pass/	UI/Frontend UI/battle_map_images/generic_mountain_pass.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_04.environment	dark_elves_hills
wh2_main_chokepoint_grassland_river	river_crossing_battle	False	terrain/battles/chokepoint_grassland_river/	UI/Frontend UI/battle_map_images/grassland_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_02.environment	high_elves_hills
wh2_main_chokepoint_grassland_river_b	river_crossing_battle	False	terrain/battles/chokepoint_grassland_river_b/	UI/Frontend UI/battle_map_images/grassland_river_b.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_05.environment	empire
wh2_main_chokepoint_lzd_lustria_mountain_pass	river_crossing_battle	False	terrain/battles/chokepoint_lzd_lustria_mountain_pass/	UI/Frontend UI/battle_map_images/lzd_lustria_mountain_pass.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_07.environment	lizardmen_swamp
wh2_main_chokepoint_lzd_lustria_river_b	river_crossing_battle	False	terrain/battles/chokepoint_lzd_lustria_river_b/	UI/Frontend UI/battle_map_images/ldz_lustria_river_b.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_06.environment	lizardmen_mountain
wh2_main_chokepoint_lzd_river_a	river_crossing_battle	False	terrain/battles/chokepoint_lzd_river_a/	UI/Frontend UI/battle_map_images/lzd_river_a.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_river_a_01.environment	lizardmen_swamp
wh2_main_chokepoint_norsca_chasm	river_crossing_battle	False	terrain/battles/chokepoint_norsca_chasm/	UI/Frontend UI/battle_map_images/norsca_chasm.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_nor_05.environment	nordic
wh2_main_chokepoint_norsca_river	river_crossing_battle	False	terrain/battles/chokepoint_norsca_river/	UI/Frontend UI/battle_map_images/norsca_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_norsca_02.environment	dark_elves_cold
