battle_set_piece_armies_tables
7
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6	unknown7	unknown8	unknown9	unknown10	unknown11	unknown12
	90	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_1	0	wh_dlc03_emp_middenland_qb1	False	False	False	True	False	False
	90	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_1_grandcampaign	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	90	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_2	1	wh_dlc03_emp_middenland_qb2	False	True	False	True	False	False
	90	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_2_grandcampaign	1	wh_main_emp_empire_qb2	False	True	False	True	False	False
	180	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player	0	wh_dlc03_bst_mini_khazrak_herd	False	False	True	True	False	False
	180	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player_grandcampaign	0	wh_dlc03_bst_beastmen	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_defender_1	0	wh_dlc03_bst_beastmen_qb1	False	False	False	True	False	False
	0	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_defender_2	1	wh_dlc03_bst_beastmen_qb2	False	True	False	True	False	False
	135	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_defender_3	2	wh_dlc03_bst_beastmen_qb3	False	True	False	True	False	False
	180	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player	0	wh_dlc03_bst_mini_khazrak_herd	False	False	True	True	False	False
	180	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player_grandcampaign	0	wh_dlc03_bst_beastmen	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_defender_1	0	wh_dlc03_bst_beastmen_qb1	False	False	False	True	False	False
	90	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_defender_2	1	wh_dlc03_bst_beastmen_qb2	False	True	False	True	True	False
	270	beastmen_test_emblem_army_01	4036	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_defender_3	2	wh_dlc03_bst_beastmen_qb3	False	True	False	True	True	False
	0	beastmen_test_emblem_army_01	4039	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_player	0	wh_dlc03_bst_mini_khazrak_herd	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	4039	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_3_player_grandcampaign	0	wh_dlc03_bst_beastmen	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_1	0	wh_dlc03_emp_wissenland_qb1	False	False	False	True	False	False
	0	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_1_gc	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	180	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_2	1	wh_dlc03_emp_wissenland_qb2	False	True	False	True	False	False
	180	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_2_gc	1	wh_main_emp_empire_qb2	False	True	False	True	False	False
	270	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_3	2	wh_dlc03_emp_wissenland_qb3	False	True	False	True	False	False
	270	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_3_gc	2	wh_main_emp_empire_qb3	False	True	False	True	False	False
	180	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_4	3	wh_dlc03_emp_wissenland_qb2	False	True	False	True	False	False
	180	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_4_gc	3	wh_main_emp_empire_qb2	False	True	False	True	False	False
	0	beastmen_test_emblem_army_01	4039	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player	0	wh_dlc03_bst_mini_khazrak_herd	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	4039	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player_grandcampaign	0	wh_dlc03_bst_beastmen	False	False	True	True	False	False
	180	empire_test_emblem_army_01	3301	wh_dlc03_qb_bst_the_final_battle_defender_1	0	wh_main_emp_empire	False	False	False	True	False	False
	180	bretonnia_test_emblem_army_01	3244	wh_dlc03_qb_bst_the_final_battle_defender_2	1	wh_main_brt_bretonnia	False	False	False	True	False	False
	270	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_the_final_battle_defender_3	2	wh_main_emp_empire	False	True	False	True	True	False
	270	empire_test_emblem_army_01	3463	wh_dlc03_qb_bst_the_final_battle_defender_4	3	wh_main_emp_empire	False	True	False	True	True	False
	180	bretonnia_test_emblem_army_01	3194	wh_dlc03_qb_bst_the_final_battle_defender_5	4	wh_main_brt_bretonnia	False	True	False	True	True	False
	180	bretonnia_test_emblem_army_01	3194	wh_dlc03_qb_bst_the_final_battle_defender_6	5	wh_main_brt_bretonnia	False	True	False	True	True	False
	0	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_the_final_battle_player	0	wh_dlc03_bst_beastmen	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	4055	wh_dlc03_qb_bst_the_final_battle_player_ally	1	wh_dlc03_bst_beastmen_ally	True	False	False	True	False	False
	0	beastmen_test_emblem_army_01	4050	wh_dlc03_qb_bst_the_final_battle_player_ally_cav	2	wh_dlc03_bst_beastmen_qb2	True	True	False	True	True	False
	0	empire_test_emblem_army_01	3394	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_defender_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	False	False
	180	empire_test_emblem_army_01	3394	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_defender_2	1	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
	270	empire_test_emblem_army_01	3394	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_defender_3	2	wh_main_vmp_vampire_counts_qb3	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	5224	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_player	0	wh_main_emp_empire	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_1	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	180	empire_test_emblem_army_01	3463	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_2	0	wh_main_emp_empire_qb2	False	True	False	True	True	False
	270	empire_test_emblem_army_01	3463	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_3	0	wh_main_emp_empire_qb3	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	5224	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player	0	wh_main_emp_empire	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player_ally	0	wh_main_emp_empire_qb4	True	True	False	True	True	False
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_1	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_2	1	wh_main_emp_empire_qb2	False	True	False	True	False	False
	180	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_3	2	wh_main_emp_empire_qb3	False	True	False	True	False	False
FALSE	0	empire_test_emblem_army_01	5245	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_player	0	wh_main_vmp_vampire_counts	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_defender_1	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	135	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_defender_2	1	wh_main_emp_empire_qb2	False	True	False	True	True	False
	225	empire_test_emblem_army_01	3463	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_defender_3	2	wh_main_emp_empire_qb3	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	5272	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_player	0	wh_main_vmp_schwartzhafen	False	False	True	True	False	False
	0	empire_test_emblem_army_01	5249	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	False	False
	45	empire_test_emblem_army_01	5249	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_2	1	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
	230	empire_test_emblem_army_01	5249	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_3	2	wh_main_vmp_vampire_counts_qb3	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	5272	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_player	0	wh_main_vmp_schwartzhafen	False	False	True	True	False	False
	0	wood_elves_test_emblem_army_01	5564	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_attacker	0	wh_dlc05_wef_wood_elves_qb1	False	False	False	True	False	False
	0	beastmen_test_emblem_army_01	4074	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_player	0	wh_dlc03_bst_beastmen	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3515	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_attacker_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	False	False
	0	empire_test_emblem_army_01	3515	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_attacker_2	0	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
FALSE	0	wood_elves_test_emblem_army_01	5514	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_player	0	wh_dlc05_wef_argwylon	False	False	True	True	False	False
	0	wood_elves_test_emblem_army_01	5564	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_player_ally	1	wh_dlc05_wef_wood_elves_qb1	True	False	False	True	False	False
FALSE	0	wood_elves_test_emblem_army_01	5514	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_player_mini	0	wh_dlc05_wef_mini_argwylon	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3587	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_defender_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	False	False
	45	empire_test_emblem_army_01	3587	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_defender_2	0	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
	315	empire_test_emblem_army_01	3587	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_defender_3	0	wh_main_vmp_vampire_counts_qb3	False	True	False	True	True	False
FALSE	0	wood_elves_test_emblem_army_01	5514	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_player	0	wh_dlc05_wef_argwylon	False	False	True	True	False	False
FALSE	0	wood_elves_test_emblem_army_01	5514	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_player_mini	0	wh_dlc05_wef_mini_argwylon	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_01	0	wh_dlc03_bst_beastmen_ally	False	False	False	True	False	False
	255	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_02	2	wh_dlc03_bst_beastmen_qb2	False	True	False	True	False	False
	115	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_03	3	wh_dlc03_bst_beastmen_qb3	False	True	False	True	False	False
	170	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_04	1	wh_dlc03_bst_beastmen_qb1	False	True	False	True	False	False
	0	wood_elves_test_emblem_army_01	5560	wh_dlc05_qb_wef_grand_defense_of_the_oak_defender_1	1	wh_dlc05_wef_wood_elves_qb3	True	True	False	True	True	False
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_grand_defense_of_the_oak_player	0	wh_dlc05_wef_wood_elves	False	False	True	True	False	False
	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_grand_silver_spire_player	0	wh_dlc05_wef_wood_elves	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	4074	wh_dlc05_qb_wef_mini_silver_spire_attacker_1	0	wh_dlc05_bst_mini_morghur_herd	False	False	False	True	False	False
	300	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_mini_silver_spire_attacker_2	3	wh_dlc03_bst_beastmen_qb1	False	True	False	True	True	False
	240	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_mini_silver_spire_attacker_3	3	wh_dlc03_bst_beastmen_qb1	False	True	False	True	True	False
	90	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_mini_silver_spire_attacker_4	1	wh_dlc03_bst_beastmen_qb2	False	True	False	True	True	False
	270	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_mini_silver_spire_attacker_5	2	wh_dlc03_bst_beastmen_qb3	False	True	False	True	True	False
	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_mini_silver_spire_player	0	wh_dlc05_wef_wood_elves	False	False	False	True	False	False
	0	wood_elves_test_emblem_army_01	5564	wh_dlc05_qb_wef_mini_silver_spire_player_ally	1	wh_dlc05_wef_wood_elves_qb1	True	False	False	True	False	False
	0	wood_elves_test_emblem_army_01	5564	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_defender_1	0	wh_dlc05_wef_wood_elves_qb1	False	False	False	True	False	False
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_player	0	wh_dlc05_wef_wood_elves	False	False	True	True	False	False
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_player_mini	0	wh_dlc05_wef_mini_wood_elves	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_defender_1	0	wh_dlc03_bst_beastmen_qb1	False	False	False	True	False	False
	45	beastmen_test_emblem_army_01	4036	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_defender_2	0	wh_dlc03_bst_beastmen_qb2	False	True	False	True	True	False
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_player	0	wh_dlc05_wef_wood_elves	False	False	True	True	False	False
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_player_mini	0	wh_dlc05_wef_mini_wood_elves	False	False	True	True	False	False
	0	wood_elves_test_emblem_army_01	4061	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_1	0	wh_dlc05_wef_wood_elves_qb1	False	False	False	True	False	False
	90	wood_elves_test_emblem_army_01	4061	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_2	0	wh_dlc05_wef_wood_elves_qb2	False	True	False	True	True	False
	270	wood_elves_test_emblem_army_01	4061	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_3	0	wh_dlc05_wef_wood_elves_qb3	False	True	False	True	True	False
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player	0	wh_dlc05_wef_wood_elves	False	False	True	True	False	False
FALSE	0	wood_elves_test_emblem_army_01	4077	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player_mini	0	wh_dlc05_wef_mini_wood_elves	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	5226	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	270	greenskins_test_emblem_army_01	5226	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_2	1	wh_main_grn_greenskins_qb2	False	True	False	True	True	False
	180	greenskins_test_emblem_army_01	5226	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_3	2	wh_main_grn_greenskins_qb3	False	True	False	True	True	False
	90	greenskins_test_emblem_army_01	5226	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_4	1	wh_main_grn_greenskins_qb2	False	True	False	True	True	False
FALSE	0	dwarfs_test_emblem_army_01	5213	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_player	0	wh_main_dwf_karak_izor	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3355	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	180	greenskins_test_emblem_army_01	3355	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_2	1	wh_main_grn_greenskins_qb2	False	True	False	True	False	False
	0	greenskins_test_emblem_army_01	3355	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_2_back	1	wh_main_grn_greenskins_qb2	False	True	False	True	False	False
	90	greenskins_test_emblem_army_01	3355	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_3	2	wh_main_grn_greenskins_qb3	False	True	False	True	False	False
FALSE	0	dwarfs_test_emblem_army_01	5213	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player	0	wh_main_dwf_karak_izor	False	False	True	True	False	False
	0	dwarfs_test_emblem_army_01	3447	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player_ally	1	wh_main_dwf_dwarfs_qb2	True	False	False	True	False	False
	0	dwarfs_test_emblem_army_01	3447	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_3_defender_1	0	wh_main_dwf_dwarfs_qb1	False	False	False	True	False	False
FALSE	0	greenskins_test_emblem_army_01	5235	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_3_player	0	wh_main_grn_crooked_moon	False	False	True	True	False	False
	0	dwarfs_test_emblem_army_01	3447	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_defender_1	0	wh_main_dwf_dwarfs_qb1	False	False	False	True	False	False
	0	dwarfs_test_emblem_army_01	3447	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_defender_2	0	wh_main_dwf_dwarfs_qb2	False	True	False	True	False	False
FALSE	0	greenskins_test_emblem_army_01	5235	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_player	0	wh_main_grn_crooked_moon	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3614	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	45	greenskins_test_emblem_army_01	3614	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_defender_2	1	wh_main_grn_greenskins_qb2	False	True	False	True	True	False
FALSE	0	greenskins_test_emblem_army_01	5273	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	0	wh_main_grn_orcs_of_the_bloody_hand	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3463	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	180	empire_test_emblem_army_01	3463	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_2	0	wh_main_emp_empire_qb2	False	True	False	True	False	False
FALSE	0	greenskins_test_emblem_army_01	5273	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	0	wh_main_grn_orcs_of_the_bloody_hand	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3614	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	0	greenskins_test_emblem_army_01	4113	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_2	1	wh_main_grn_greenskins_qb2	False	True	False	True	True	False
	180	greenskins_test_emblem_army_01	4113	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_3	1	wh_main_grn_greenskins_qb3	False	True	False	True	True	False
FALSE	0	greenskins_test_emblem_army_01	5273	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	0	wh_main_grn_orcs_of_the_bloody_hand	False	False	True	True	False	False
	0	bretonnia_test_emblem_army_01	3194	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_1	0	wh_main_brt_bretonnia_qb3	False	False	False	True	False	False
	0	empire_test_emblem_army_01	3298	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	0	bretonnia_test_emblem_army_01	3194	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	0	wh_main_brt_bordeleaux	False	False	True	True	False	False
	340	greenskins_test_emblem_army_01	5235	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	230	greenskins_test_emblem_army_01	3969	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	0	wh_main_grn_greenskins_qb2	False	True	False	True	True	False
	30	greenskins_test_emblem_army_01	5273	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	0	wh_main_grn_greenskins_qb3	False	True	False	True	True	False
	30	greenskins_test_emblem_army_01	3179	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_4	0	wh_main_grn_greenskins_qb4	False	True	False	True	True	False
	250	bretonnia_test_emblem_army_01	3194	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_knights_errant	1	wh_main_brt_bretonnia_qb1	True	True	False	True	True	False
	180	bretonnia_test_emblem_army_01	5212	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_peasants	1	wh_main_brt_bretonnia_qb2	True	False	False	True	False	False
	0	bretonnia_test_emblem_army_01	3244	wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	0	wh_main_brt_bretonnia	False	False	True	True	False	False
	0	chaos_test_emblem_army_01	3431	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	1	wh_main_chs_chaos_qb1	False	False	False	True	False	False
	0	chaos_test_emblem_army_01	3932	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_2	0	wh_main_chs_chaos_qb2	False	False	False	True	False	False
	0	chaos_test_emblem_army_01	3920	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_3	0	wh_main_chs_chaos_qb3	False	True	False	True	True	False
	0	chaos_test_emblem_army_01	3925	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_4	0	wh_main_chs_chaos_separatists	False	True	False	True	True	False
	0	bretonnia_test_emblem_army_01	3194	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_knights_errant	1	wh_main_brt_bretonnia_qb1	True	False	False	True	False	False
	180	bretonnia_test_emblem_army_01	5212	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_peasants	1	wh_main_brt_bretonnia_qb2	True	True	False	True	True	False
	0	bretonnia_test_emblem_army_01	3244	wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	0	wh_main_brt_bretonnia	False	False	True	True	False	False
	0	chaos_test_emblem_army_01	3509	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	0	wh_main_nor_norsca_qb1	False	False	False	True	False	False
	45	chaos_test_emblem_army_01	5302	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_2	1	wh_main_nor_norsca_qb2	False	True	False	True	True	False
	315	chaos_test_emblem_army_01	5307	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_3	2	wh_main_nor_norsca_qb3	False	True	False	True	True	False
	0	bretonnia_test_emblem_army_01	5480	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	0	wh_main_brt_carcassonne	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3355	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	0	greenskins_test_emblem_army_01	5226	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2	0	wh_main_grn_greenskins_qb2	False	False	False	True	False	False
	0	greenskins_test_emblem_army_01	5226	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2_reinforcements	0	wh_main_grn_greenskins_qb3	False	True	False	True	False	False
	0	bretonnia_test_emblem_army_01	3244	wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	0	wh_main_brt_bretonnia	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3579	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	170	greenskins_test_emblem_army_01	3579	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_2	0	wh_main_grn_greenskins_qb2	False	True	False	True	False	False
	340	greenskins_test_emblem_army_01	3579	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_3	0	wh_main_grn_greenskins_qb3	False	True	False	True	False	False
	270	greenskins_test_emblem_army_01	3579	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_defender_4	0	wh_main_grn_greenskins_qb1	False	True	False	True	False	False
FALSE	0	dwarfs_test_emblem_army_01	3297	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_player	0	wh_main_dwf_dwarfs	True	False	True	False	False	False
FALSE	0	dwarfs_test_emblem_army_01	3297	wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_player	0	wh_main_dwf_dwarfs	True	False	True	False	False	False
