land_units_to_unit_abilites_junctions_tables
0
ability	land_unit
wh_main_character_abilities_stand_your_ground	wh_dlc05_brt_cha_armand_aquitaine_2
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc05_brt_cha_armand_aquitaine_2
wh_main_character_abilities_deadly_onslaught	wh_dlc05_brt_cha_armand_aquitaine_3
wh_main_character_abilities_foe_seeker	wh_dlc05_brt_cha_armand_aquitaine_3
wh_main_character_abilities_stand_your_ground	wh_dlc05_brt_cha_armand_aquitaine_3
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc05_brt_cha_armand_aquitaine_3
wh_dlc05_quest_passive_aura_of_transmutation	wh_dlc05_bst_cha_morghur_0_boss
wh_dlc03_character_abilities_apocalyptic_vision	wh_dlc05_bst_cha_morghur_0
wh_dlc05_lord_abilities_spirit_essence_of_chaos	wh_dlc05_bst_cha_morghur_0
wh_main_character_abilities_foe_seeker	wh_dlc05_bst_cha_morghur_0
wh_main_unit_passive_regeneration	wh_dlc05_bst_cha_morghur_0
wh_dlc05_quest_passive_aura_of_transmutation	wh_dlc05_bst_mon_chaos_spawn_0_boss
wh_main_character_abilities_deadly_onslaught	wh_dlc05_dwf_cha_darthon_ironbeard_0
wh_main_character_abilities_foe_seeker	wh_dlc05_dwf_cha_darthon_ironbeard_0
wh_main_character_abilities_stand_your_ground	wh_dlc05_dwf_cha_darthon_ironbeard_0
wh_main_character_abilities_arcane_conduit	wh_dlc05_emp_cha_wizard_life_0
wh_main_character_abilities_arcane_conduit	wh_dlc05_emp_cha_wizard_life_1
wh_main_character_abilities_arcane_conduit	wh_dlc05_emp_cha_wizard_life_2
wh_main_character_abilities_arcane_conduit	wh_dlc05_emp_cha_wizard_life_3
wh_main_character_abilities_arcane_conduit	wh_dlc05_emp_cha_wizard_shadows_0
wh_main_character_abilities_arcane_conduit	wh_dlc05_emp_cha_wizard_shadows_1
wh_main_character_abilities_arcane_conduit	wh_dlc05_emp_cha_wizard_shadows_2
wh_main_character_abilities_arcane_conduit	wh_dlc05_emp_cha_wizard_shadows_3
wh_main_character_abilities_foe_seeker	wh_dlc05_grn_cha_snorko_one_finger_0
wh_main_character_abilities_stand_your_ground	wh_dlc05_grn_cha_snorko_one_finger_0
wh_main_character_abilities_waaagh	wh_dlc05_grn_cha_snorko_one_finger_0
wh_main_character_abilities_foe_seeker	wh_dlc05_grn_cha_snorko_one_finger_1
wh_main_character_abilities_stand_your_ground	wh_dlc05_grn_cha_snorko_one_finger_1
wh_main_character_abilities_waaagh	wh_dlc05_grn_cha_snorko_one_finger_1
wh_main_character_abilities_foe_seeker	wh_dlc05_grn_cha_snorko_one_finger_2
wh_main_character_abilities_stand_your_ground	wh_dlc05_grn_cha_snorko_one_finger_2
wh_main_character_abilities_waaagh	wh_dlc05_grn_cha_snorko_one_finger_2
wh_dlc05_weapon_abilities_el_syf	wh_dlc05_vmp_cha_red_duke_0
wh_main_character_abilities_foe_seeker	wh_dlc05_vmp_cha_red_duke_0
wh_main_character_abilities_red_fury	wh_dlc05_vmp_cha_red_duke_0
wh_main_character_abilities_undeath_resurgent	wh_dlc05_vmp_cha_red_duke_0
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_red_duke_0
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_red_duke_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_red_duke_0
wh_dlc05_weapon_abilities_el_syf	wh_dlc05_vmp_cha_red_duke_1
wh_main_character_abilities_foe_seeker	wh_dlc05_vmp_cha_red_duke_1
wh_main_character_abilities_red_fury	wh_dlc05_vmp_cha_red_duke_1
wh_main_character_abilities_undeath_resurgent	wh_dlc05_vmp_cha_red_duke_1
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_red_duke_1
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_red_duke_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_red_duke_1
wh_dlc05_weapon_abilities_el_syf	wh_dlc05_vmp_cha_red_duke_2
wh_main_character_abilities_foe_seeker	wh_dlc05_vmp_cha_red_duke_2
wh_main_character_abilities_red_fury	wh_dlc05_vmp_cha_red_duke_2
wh_main_character_abilities_undeath_resurgent	wh_dlc05_vmp_cha_red_duke_2
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_red_duke_2
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_red_duke_2
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_red_duke_2
wh_dlc05_weapon_abilities_el_syf	wh_dlc05_vmp_cha_red_duke_3
wh_main_character_abilities_foe_seeker	wh_dlc05_vmp_cha_red_duke_3
wh_main_character_abilities_red_fury	wh_dlc05_vmp_cha_red_duke_3
wh_main_character_abilities_undeath_resurgent	wh_dlc05_vmp_cha_red_duke_3
wh_main_hero_passive_swarm_of_flies	wh_dlc05_vmp_cha_red_duke_3
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_red_duke_3
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_red_duke_3
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_red_duke_3
wh_main_character_passive_dark_benediction	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_hero_abilities_immortal_will	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_vampire_shadows_0
wh_main_character_passive_dark_benediction	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_hero_abilities_immortal_will	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_vampire_shadows_1
wh_main_character_passive_dark_benediction	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_hero_abilities_immortal_will	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_lord_passive_the_hunger	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_unit_passive_unstable	wh_dlc05_vmp_cha_vampire_shadows_2
wh_main_unit_passive_unstable_mark_ii	wh_dlc05_vmp_cha_vampire_shadows_2
wh_dlc05_character_passive_gift_of_slaanesh	wh_dlc05_wef_cav_glade_riders_1_qb
wh_dlc05_spell_bound_shield_of_thorns	wh_dlc05_wef_cav_sisters_thorn_0
wh_dlc05_spell_bound_the_curse_of_anraheir	wh_dlc05_wef_cav_sisters_thorn_0
wh_main_unit_passive_frenzy	wh_dlc05_wef_cav_wild_riders_0
wh_main_unit_passive_frenzy	wh_dlc05_wef_cav_wild_riders_1
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_ancient_treeman_0
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_ancient_treeman_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_ancient_treeman_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_branchwraith_0
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_branchwraith_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_branchwraith_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_durthu_0
wh_dlc05_lord_abilities_lamentation_of_despair	wh_dlc05_wef_cha_durthu_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_durthu_0
wh_main_unit_passive_frenzy	wh_dlc05_wef_cha_durthu_0
wh_dlc05_character_passive_gift_of_slaanesh	wh_dlc05_wef_cha_female_glade_lord_0_qb
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_female_glade_lord_0
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_0
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_0
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_female_glade_lord_1
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_1
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_1
wh_dlc05_quest_passive_blessed_by_the_mage_queen	wh_dlc05_wef_cha_female_glade_lord_2_qb
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_female_glade_lord_2
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_2
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_2
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_female_glade_lord_3
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_3
wh_dlc05_lord_passive_the_eye_of_kurnous	wh_dlc05_wef_cha_female_glade_lord_3
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_glade_lord_0
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_glade_lord_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_glade_lord_0
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_glade_lord_1
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_glade_lord_1
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_glade_lord_1
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_glade_lord_2
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_glade_lord_2
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_glade_lord_2
wh_dlc05_lord_passive_call_of_the_woods	wh_dlc05_wef_cha_glade_lord_3
wh_main_character_abilities_deadly_onslaught	wh_dlc05_wef_cha_glade_lord_3
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_glade_lord_3
wh_dlc05_lord_ablities_grey_wolves	wh_dlc05_wef_cha_orion_0
wh_dlc05_weapon_abilities_hawks_talon	wh_dlc05_wef_cha_orion_0
wh_main_character_abilities_foe_seeker	wh_dlc05_wef_cha_orion_0
wh_main_unit_passive_frenzy	wh_dlc05_wef_cha_orion_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_beasts_0
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_beasts_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_beasts_1
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_beasts_1
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_beasts_2
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_beasts_2
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_beasts_3
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_beasts_3
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_life_0
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_life_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_life_1
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_life_1
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_life_2
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_life_2
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_life_3
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_life_3
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_dlc05_hero_passive_blessing_of_the_ancients	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_main_character_abilities_arcane_conduit	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_dlc05_wef_cha_waystalker_0
wh_dlc05_hero_passive_hawkish_precision	wh_dlc05_wef_cha_waystalker_0
wh_dlc05_character_passive_gift_of_slaanesh	wh_dlc05_wef_inf_deepwood_scouts_1_qb
wh_dlc05_character_passive_gift_of_slaanesh	wh_dlc05_wef_inf_eternal_guard_1_qb
wh_dlc05_character_passive_gift_of_slaanesh	wh_dlc05_wef_inf_glade_guard_1_qb
wh_dlc05_unit_abilities_the_shadows_coil	wh_dlc05_wef_inf_wardancers_0
wh_dlc05_unit_abilities_woven_mist	wh_dlc05_wef_inf_wardancers_1
wh_dlc05_hero_passive_hawkish_precision	wh_dlc05_wef_inf_waywatchers_0
wh_dlc05_unit_passive_guardians_of_the_wildwood	wh_dlc05_wef_inf_wildwood_rangers_0
wh_main_character_abilities_arcane_conduit	wh_dlc06_chs_cha_chaos_sorcerer_death_9
wh_main_character_abilities_arcane_conduit	wh_dlc06_chs_cha_chaos_sorcerer_fire_9
wh_main_character_abilities_arcane_conduit	wh_dlc06_chs_cha_chaos_sorcerer_metal_9
wh_dlc06_lord_abilities_mighty_oath_stone	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_dlc06_lord_abilities_revenge_incarnate	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_main_character_abilities_foe_seeker	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_main_character_abilities_stand_your_ground	wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_main_hero_abilities_ballistics_calibration	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh_main_hero_passive_extra_powder	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh_main_unit_abilities_entrenchment	wh_dlc06_dwf_cha_master_engineer_ghost_0
wh_dlc06_rune_abilities_master_rune_of_negation	wh_dlc06_dwf_cha_runelord_0
wh_dlc06_rune_abilities_master_rune_of_oath_and_steel	wh_dlc06_dwf_cha_runelord_0
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	wh_dlc06_dwf_cha_runelord_0
wh_dlc06_rune_passive_rune_of_hearth_and_home	wh_dlc06_dwf_cha_runelord_0
wh_main_character_abilities_stand_your_ground	wh_dlc06_dwf_cha_runelord_0
wh_main_hero_passive_forgefire	wh_dlc06_dwf_cha_runelord_0
wh_dlc06_lord_passive_locus_of_power	wh_dlc06_dwf_cha_runelord_1
wh_dlc06_rune_abilities_master_rune_of_negation	wh_dlc06_dwf_cha_runelord_1
wh_dlc06_rune_abilities_master_rune_of_oath_and_steel	wh_dlc06_dwf_cha_runelord_1
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	wh_dlc06_dwf_cha_runelord_1
wh_dlc06_rune_passive_rune_of_hearth_and_home	wh_dlc06_dwf_cha_runelord_1
wh_main_character_abilities_stand_your_ground	wh_dlc06_dwf_cha_runelord_1
wh_main_hero_passive_forgefire	wh_dlc06_dwf_cha_runelord_1
wh_main_hero_passive_forgefire	wh_dlc06_dwf_cha_runesmith_ghost_0
wh_main_rune_abilities_rune_of_negation	wh_dlc06_dwf_cha_runesmith_ghost_0
wh_main_rune_abilities_rune_of_oath_and_steel	wh_dlc06_dwf_cha_runesmith_ghost_0
wh_main_rune_abilities_rune_of_wrath_and_ruin	wh_dlc06_dwf_cha_runesmith_ghost_0
wh_main_character_abilities_deadly_onslaught	wh_dlc06_dwf_cha_thane_ghost_0
wh_main_character_abilities_foe_seeker	wh_dlc06_dwf_cha_thane_ghost_0
wh_main_character_abilities_deadly_onslaught	wh_dlc06_dwf_cha_thane_ghost_1
wh_main_character_abilities_foe_seeker	wh_dlc06_dwf_cha_thane_ghost_1
wh_dlc06_unit_passive_liquid_fortification	wh_dlc06_dwf_inf_bugmans_rangers_0
wh_dlc06_unit_passive_power_of_the_dragon_back	wh_dlc06_dwf_inf_dragonback_slayers_0
wh_main_unit_passive_deathblow	wh_dlc06_dwf_inf_dragonback_slayers_0
wh_main_unit_passive_frenzy	wh_dlc06_dwf_inf_ekrund_miners_0
wh_dlc06_unit_passive_the_old_grumblers	wh_dlc06_dwf_inf_old_grumblers_0
wh_dlc06_unit_abilities_marked_by_ulthar	wh_dlc06_dwf_inf_ulthars_raiders_0
wh_dlc06_unit_abilities_skyhammer_bomb	wh_dlc06_dwf_veh_skyhammer_0
wh_dlc06_quest_abilities_grand_faiths_bastion	wh_dlc06_emp_cha_arch_lector_0_boss
wh_dlc06_quest_passive_inquisitor_of_sigmar	wh_dlc06_emp_cha_witch_hunter_boss
wh_main_hero_abilities_accusation	wh_dlc06_emp_cha_witch_hunter_boss
wh_main_hero_abilities_slippery	wh_dlc06_emp_cha_witch_hunter_boss
wh_main_unit_passive_regeneration	wh_dlc06_grn_cav_deff_creepers_0
wh_dlc06_lord_abilities_spite_of_da_bad_moon	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_character_abilities_stand_your_ground	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_character_abilities_waaagh	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_dlc06_lord_abilities_spite_of_da_bad_moon	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_main_character_abilities_stand_your_ground	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_main_character_abilities_waaagh	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_dlc06_lord_abilities_spite_of_da_bad_moon	wh_dlc06_grn_cha_skarsnik_0
wh_dlc06_lord_ablities_tricksy_traps	wh_dlc06_grn_cha_skarsnik_0
wh_main_character_abilities_stand_your_ground	wh_dlc06_grn_cha_skarsnik_0
wh_main_character_abilities_waaagh	wh_dlc06_grn_cha_skarsnik_0
wh_dlc06_character_abilities_effagee_of_da_git	wh_dlc06_grn_cha_wurrzag_0
wh_dlc06_lord_passive_warpaint_of_wurrzag	wh_dlc06_grn_cha_wurrzag_0
wh_dlc06_lord_passive_wurrzags_revenge	wh_dlc06_grn_cha_wurrzag_0
wh_main_character_abilities_foe_seeker	wh_dlc06_grn_cha_wurrzag_0
wh_main_character_abilities_waaagh	wh_dlc06_grn_cha_wurrzag_0
wh_main_unit_passive_frenzy	wh_dlc06_grn_cha_wurrzag_0
wh_dlc06_character_abilities_effagee_of_da_git	wh_dlc06_grn_cha_wurrzag_1
wh_dlc06_lord_passive_warpaint_of_wurrzag	wh_dlc06_grn_cha_wurrzag_1
wh_dlc06_lord_passive_wurrzags_revenge	wh_dlc06_grn_cha_wurrzag_1
wh_main_character_abilities_foe_seeker	wh_dlc06_grn_cha_wurrzag_1
wh_main_character_abilities_waaagh	wh_dlc06_grn_cha_wurrzag_1
wh_main_unit_passive_frenzy	wh_dlc06_grn_cha_wurrzag_1
wh_dlc06_unit_abilities_the_loons_of_eight_peaks	wh_dlc06_grn_inf_da_eight_peaks_loonies_0
wh_dlc06_unit_abilities_smoke_bomb	wh_dlc06_grn_inf_nasty_skulkers_0
wh_dlc06_unit_passive_opportunist_murderer	wh_dlc06_grn_inf_nasty_skulkers_0
wh_dlc06_quest_passive_squigs_go_boom	wh_dlc06_grn_inf_squig_explosive_0
wh_dlc06_unit_passive_squigs_go_wild	wh_dlc06_grn_inf_squig_herd_0
wh_dlc06_unit_passive_unbinding_spider_hatchling	wh_dlc06_grn_mon_spider_hatchlings_0_summoned
wh_main_unit_passive_unbinding_critical	wh_dlc06_grn_mon_spider_hatchlings_0_summoned
wh_dlc06_unit_abilities_maternal_instinct	wh_dlc06_grn_mon_venom_queen_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cav_grail_guardians_0
wh_dlc07_unit_formation_lance	wh_dlc07_brt_cav_knights_errant_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cav_royal_pegasus_knights_0
wh_dlc07_character_abilities_heroic_killing_blow	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_dlc07_lord_passive_spirit_of_the_tempest	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_character_abilities_deadly_onslaught	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_character_abilities_foe_seeker	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_character_abilities_rally	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_dlc07_character_abilities_heroic_killing_blow	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_dlc07_lord_passive_spirit_of_the_tempest	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_character_abilities_deadly_onslaught	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_character_abilities_foe_seeker	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_character_abilities_rally	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_dlc07_character_abilities_heroic_killing_blow	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_dlc07_lord_passive_spirit_of_the_tempest	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_character_abilities_deadly_onslaught	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_character_abilities_foe_seeker	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_character_abilities_rally	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_dlc07_character_abilities_heroic_killing_blow	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_dlc07_lord_passive_spirit_of_the_tempest	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_character_abilities_deadly_onslaught	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_character_abilities_foe_seeker	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_character_abilities_rally	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_damsel_beasts_1
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_beasts_1
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_damsel_beasts_2
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_beasts_2
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_damsel_beasts_3
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_beasts_3
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_damsel_life_0
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_life_0
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_damsel_life_1
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_life_1
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_damsel_life_2
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_life_2
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_damsel_life_3
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_damsel_life_3
wh_dlc07_lord_abilities_favour_of_the_fay	wh_dlc07_brt_cha_fay_enchantress_0
wh_dlc07_lord_passive_mist_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_0
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_fay_enchantress_0
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_0
wh_dlc07_lord_abilities_favour_of_the_fay	wh_dlc07_brt_cha_fay_enchantress_1
wh_dlc07_lord_passive_mist_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_1
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_fay_enchantress_1
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_1
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cha_fay_enchantress_1
wh_dlc07_hero_abilities_dolorous_blade	wh_dlc07_brt_cha_green_knight_0
wh_dlc07_hero_passive_sacred_guardian	wh_dlc07_brt_cha_green_knight_0
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_0
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_0
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_0
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_1
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_1
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_1
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_2
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_2
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_2
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_3
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_3
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_3
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_beasts_0
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_beasts_0
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_beasts_0
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_beasts_1
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_beasts_1
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_beasts_1
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_beasts_2
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_beasts_2
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_beasts_2
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_beasts_3
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_beasts_3
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_beasts_3
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_heavens_0
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_heavens_0
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_heavens_0
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_heavens_1
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_heavens_1
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_heavens_1
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_heavens_2
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_heavens_2
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_heavens_2
wh_main_character_abilities_arcane_conduit	wh_dlc07_brt_cha_prophetess_heavens_3
