character_skills_tables
5
image_path	key	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
trait_personality.png	wh2_main_skill_innate_all_perceptive	Although actually reading minds is not in their skillset, this one has extraordinary insight into the motives of others.	Perceptive	0	True	False	False	1	0
trait_personality.png	wh2_main_skill_innate_all_strategist	This being has a plan - not just a game plan, but a master plan to achieve their long-term aims.	Strategist	0	True	False	False	1	0
trait_personality.png	wh2_main_skill_innate_all_strong	Well built, robust. Powerful.	Strong	0	True	False	False	1	0
trait_personality.png	wh2_main_skill_innate_all_tactician	Careful planning, knowledge of the terrain and the weaknesses of the enemy are the key to victory.	Tactician	0	True	False	False	1	0
trait_personality.png	wh2_main_skill_innate_all_tough	Rugged, resistant, and almost unbreakable, this being can and will take on all comers.	Tough	0	True	False	False	1	0
trait_personality.png	wh2_main_skill_innate_all_weapon_master	If you can swing, slash, stab, gouge, or shoot it, this warrior has mastered every aspect of its use.	Weapon Master	0	True	False	False	1	0
trait_beastmen.png	wh2_main_skill_innate_bst_booze_cravings	Some beings just don't know when to put the bottle down.	Booze Cravings	0	True	False	False	1	0
trait_beastmen.png	wh2_main_skill_innate_bst_khornes_fury	More than mere bloodlust, this one is filled with the primal, Ruinous rage of the Lord of Battle.	Khorne's Fury	0	True	False	False	1	0
trait_beastmen.png	wh2_main_skill_innate_bst_nurgles_foul_stink	This one has something of the compost heap about them…	Nurgle's Foul Stink	0	True	False	False	1	0
trait_beastmen.png	wh2_main_skill_innate_bst_torment_utterances	The Dark Tongue is an apt medium through which to torment, mock and enrage the foe.	Torment Utterances	0	True	False	False	1	0
trait_beastmen.png	wh2_main_skill_innate_bst_unsated_bloodthirst	Sometimes, letting so much blood that the soil itself is stained just isn't enough. And it will never be.	Unsated Bloodthirst	0	True	False	False	1	0
trait_chaos.png	wh2_main_skill_innate_chs_diabolic_spendour	Oh, horrific wonder! Vile awe! Such hateful majesty!	Diabolic Splendour 	0	True	False	False	5	0
trait_chaos.png	wh2_main_skill_innate_chs_dominance	"Mine desire is all, mortal wretch!"	Infernal Dominance 	0	True	False	False	5	0
trait_dark_elves.png	wh2_main_skill_innate_def_cruel	To cause another's suffering, to delight in their pain, to extend their agony according to your whim. That is power.	Cruel	0	True	False	False	1	0
trait_dark_elves.png	wh2_main_skill_innate_def_malekith	The Witch King long ago sought to take Ulthuan's crown, but the Flames of Asuryan left him twisted with hatred and horribly scarred.	Witch King of Naggaroth	0	True	False	False	5	0
trait_dark_elves.png	wh2_main_skill_innate_def_malevolent	Evil-minded, poisonous malignancy. For its own sake.	Malevolent	0	True	False	False	1	0
trait_dark_elves.png	wh2_main_skill_innate_def_malicious	When this one is abroad you can be sure that malice is borne towards anyone and everyone.	Malicious	0	True	False	False	1	0
trait_dark_elves.png	wh2_main_skill_innate_def_morathi	"I would be so grateful for your cooperation in this, my Lord. I do so hate to be... disappointed."	Dark Manipulator	0	True	False	False	5	0
trait_dark_elves.png	wh2_main_skill_innate_def_spiteful	Behind every thought they have - and every deed - is shameless, full-blooded spite.	Spiteful	0	True	False	False	1	0
trait_dark_elves.png	wh2_main_skill_innate_def_vicious	"Some folk call me vicious. I'll scoop out the eyes of any who utter it in my presence."	Vicious	0	True	False	False	1	0
trait_dwarf.png	wh2_main_skill_innate_dwf_ancestral_blood_grimnir	This brave Dawi can trace his lineage back to Grimnir, the Warrior-God.	Ancestral Blood - Grimnir	0	True	False	False	5	0
trait_dwarf.png	wh2_main_skill_innate_dwf_ancestral_blood_grungni	This industrious Dawi can trace his lineage back to Grungni, God of Mines and Smiths.	Ancestral Blood - Grungni	0	True	False	False	5	0
trait_dwarf.png	wh2_main_skill_innate_dwf_ancestral_blood_valaya	This loyal Dawi can trace his lineage back to Valaya, Goddess of Healing and Protection.	Ancestral Blood - Valaya	0	True	False	False	5	0
trait_human.png	wh2_main_skill_innate_emp_imperious	Franz has put his trust in this man; pray he does not let him down!	Imperious	0	True	False	False	1	0
trait_human.png	wh2_main_skill_innate_emp_monster_hunter	The thrill of the chase, the tremor as the quarry is cornered, the ecstasy of the kill. These are the things that matter.	Monster Hunter	0	True	False	False	1	0
trait_human.png	wh2_main_skill_innate_emp_monster_tracker	"If it's got a scent and footprints, I'll find it. Also, it helps if it's absolutely huge and can be spotted a league away."	Monster Tracker 	0	True	False	False	1	0
trait_human.png	wh2_main_skill_innate_emp_noble	"The smallfolk should be thankful - without us, who would they work for?"	Noble 	0	True	False	False	1	0
trait_human.png	wh2_main_skill_innate_emp_regal	A regal air? Let's see how long that lasts.	Regal 	0	True	False	False	1	0
trait_greenskins.png	wh2_main_skill_innate_grn_big_bully	"Someday he's gonna be a Boss. Can you believe someday we'll work for 'im?"	Big Bully	0	True	False	False	1	0
trait_greenskins.png	wh2_main_skill_innate_grn_bragga	When you're clearly betterer than all the uvvers you need to shout the loudest, so everybody else knows you're the betterest.	Bragga	0	True	False	False	1	0
trait_greenskins.png	wh2_main_skill_innate_grn_mushroom_addicted	"Dat a 'shroom in yer pouch? Give it! Give it to me!"	Mushroom-Addicted	0	True	False	False	1	0
trait_greenskins.png	wh2_main_skill_innate_grn_serial_danca	You can't keep a good 'danca' down, especially when those drums start bangin'!	Serial Danca	0	True	False	False	1	0
trait_greenskins.png	wh2_main_skill_innate_grn_tortura	When a Warboss needs someone to talk, he calls on this "Boy wiv da extra pointy sticks".	Tortura	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_alastar_the_white_lion	The white lion's pelt worn by Lord Alastar bears inspiring testament to his great heart and dauntless courage.	Lion of Chrace	0	True	False	False	5	30
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_0_disfavoured	This one is something of an eccentric; their erratic behaviour has upset powerful people, which is seldom a good idea.	Disfavoured	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_0_flat_footed	Don't take this one along if you need to get away quickly… or maybe you should…	Flat-Footed	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_0_shivery	"Look, it's terribly cold. Can we get those things as far away from me as possible? Yes, that's right - on the flank."	Shivery	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_3_fit	The very illustration of Elven perfection. What a git!	Fit	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_3_stimulated	The prospect of battle fills the phoenix with a brisk energy that's somewhat infectious...	Stimulated	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_3_well_known	Through his words and deeds, this one has made a name for himself within noble Elven circles.	Widely Known	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_7_athletic	Even for a long-limbed, long-lived Elf, this character is a fine specimen.	Athletic	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_7_bladelord	"Enlightenment is achieved by mastering not only the body, but the soul. Only then can a warrior truly understand the value of life."	Bladelord	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_army_7_exhilerated	"Battle, you say? Today? Marvellous! Bring me my phoenix - let's get killing!"	Exhilarated	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_0_feeble	It's surprising that this one can even lift a pen, let alone a sword.	Feeble	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_0_mooncalf	"There are people living inside Morrslieb - right inside, yes - and they want to take over the world!"	Mooncalf	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_0_squishy	Some warriors are like rocks - hard and immovable. This one is like jelly…	Squishy	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_3_elusive	This one moves like lightning, ducking and twisting to avoid their opponent's blows.	Elusive	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_3_fortuitous	Chance is like magic - it can be harnessed to the individual's will.	Fortuitous	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_3_primed	Every fibre of their being is charged and ready for action - wherever, whenever.	Primed	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_7_conductor	Through their veins a charge is racing. Energy, filling the ominous void within.	Conductor	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_7_protected	"If you need anything, there are guards outside the doors. Many guards."	Protected	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_battle_7_resilient	Armour is just a formality when you're as hard as nails and as tough as old boots.	Resilient	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_0_deviant	In society, one must learn to conform. Or not, as the case may be…	Deviant	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_0_frigid	Stiff, starched, formal. Inflexible.	Frigid	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_0_rebel	A subversive agitator, and clinically non-conformist to boot.	Rebel	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_3_advocate	Good ideas oft-times need vocal, public support to turn them into reality.	Advocate	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_3_fruitful	Industrious and productive, this one can turn ideas into gold - sometimes literally.	Fruitful	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_3_healer	Armies can be mended as surely as people can, up to a point of course.	Healer	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_7_disciple	This one is happy to follow and let other, more energetic types, lead from the front.	Disciple	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_7_fecund	Never short of new ideas, or new ways of looking at old problems.	Fecund	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_loremaster_campaign_7_medic	"I see something wrong and I fix it with my hands."	Medic	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_0_flustered	Cool, calm, and collected. Yeah, right!	Flustered	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_0_inhibited	This one doesn't even relax in their own company, so reserved is their nature.	Inhibited	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_0_wet	Fortitude? Strength of character? Do me a favour - this yellow-bellied poltroon has none.	Ridiculed	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_3_dampener	Definitely not the life and soul of the party; they exude melancholy and depression.	Dampener	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_3_flammable	Tempers, like wicks, can be ignited. Watch the anger burn.	Flammable	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_3_resistant	Action, inaction, change - you name it, this one will work against the prevailing wind.	Resistant	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_7_incendiary	You don't want to be on the wrong side of this one's ire - it's explosive to say the least!	Incendiary	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_7_negator	Not every cloud has a silver lining.	Negator	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_army_7_protective	Whatever quality is needed to stand guard over the Asur way of life, this one has it in abundance.	Protective	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_0_enervated	If ever there was a candidate for a relaxing break at an all-inclusive spa, it was this one.	Enervated	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_0_peaky	Looking "not too well" has become a permanent condition. Clearly, they're lacking essential herbs.	Peaky	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_0_uni_ped	They say two are better than one. They are, of course, totally wrong in every respect.	Uniped	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_3_fortuitous	Chance is like magic - it can be harnessed to the individual's will.	Fortuitous	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_3_primed	Every fibre of their being is charged and ready for action - wherever, whenever.	Primed	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_3_spry	Impressively energetic for a thousand years old - even by their own reckoning.	Spry	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_7_conductor	Through their veins a charge is racing. Energy, filling the ominous void within.	Conductor	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_7_limber	"Staying this supple takes effort. You don’t get definition like that by sitting about and drinking."	Limber	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_battle_7_protected	"If you need anything, there are guards outside the doors. Many guards."	Protected	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_0_incompetent	There's usually a right way and a wrong way to do anything. This one generally gets it wrong.	Incompetent	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_0_luddite	Machinery - and indeed progress of any kind - is anathema to this one, because there's no substitute for good, honest toil.	Luddite	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_0_meddler	This one can never leave something alone. They always have to meddle.	Meddler	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_3_builder	Much of the Ulthuan skyline built over the last thousand years is down to this one’s sterling endeavours.	Builder	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_3_dealer	"Too late, too late!" will be the cry, when the one with the bargains passes you by.	Dealer	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_3_thinker	Fortunately, there are some who really apply themselves to the problems of the world. Just as well, otherwise we'd be… Oh wait...	Thinker	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_7_administrator	If it requires accuracy and organisation, this one is your Elf. Not so much fun at parties, however.	Administrator	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_7_entrepreneur	"There's always a way - always an angle. You just have to find it."	Entrepreneur	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_mage_campaign_7_genius	An individual of exceptional skill and worth; the very embodiment of sagacity.	Genius	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_0_amateurish	If there's a right way to do something, this one doesn't have the wherewithal to know what it is.	Amateurish	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_0_intolerable	Some things should not have to be endured.	Intolerable	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_0_petrified	This one doesn't have the stomach for intrigue, let alone war and its privations.	Petrified	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_3_motivator	Self-starting is a useful ability; starting others - and keeping them that way - more useful still.	Motivator	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_3_percussive	There's nothing quite so impressive - and painful - as a well-timed, well-ordered charge.	Percussive	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_3_practiced	Practice really does make perfect, or at least makes it much harder to kill.	Practiced	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_7_crushing	On occasion, throwing the whole nine leagues at the enemy is just the ticket.	Crushing	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_7_dynamo	This one is a driving force; potential is taken and transformed into decisive action by their hand.	Dynamo	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_army_7_honed	Skills refined and improved upon over time can only increase one's edge over the foe.	Honed	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_0_pale_and_wan	It's as much effort as this one can make to lift a blade, let alone swing it at an opponent with force.	Pale & Wan	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_0_pigeon_chested	Bones are not supposed to be on the outside.	Pigeon-Chested	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_0_squishy	Some warriors are like rocks - hard and immovable. This one is like jelly…	Squishy	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_3_elusive	This one moves like lightning, ducking and twisting to avoid their opponent's blows.	Elusive	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_3_hale_and_hearty	The very picture of good health. Clearly, there's many years still ahead of them.	Hale & Hearty	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_3_trained	Every action is executed seemingly without effort.	Trained	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_7_dangerous	You really don't want to be on the receiving end of an attack made by this one. You really don’t.	Dangerous	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_7_resilient	Armour is just a formality when you're as hard as nails and as tough as old boots.	Resilient	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_battle_7_vigorous	This one is not at all easy to kill, and many have tried, believe me.	Vigorous	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_0_divisive	"Hmmm interesting. I do wonder if there's a third way, however…"	Divisive	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_0_inattentive	"I'm sorry, what? I was looking at that cloud - looks just like Aenarion in a certain light."	Inattentive	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_0_profligate	Extravagant and dissolute, this one could almost be an honorary Druchii, such is their inclination for excess.	Profligate	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_3_attentive	The Daemon is very definitely in the detail…	Attentive	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_3_conciliatory	"Come now, let this conflict cease. We're all Asur, remember?"	Conciliatory	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_3_prudent	This one acts not for themselves but the for the greater good, in defence of the future.	Prudent	0	True	False	False	1	10
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_7_conscientious	Whatever the task, this one always wishes to do it to the best of their ability - and better on every occasion thereafter.	Conscientious	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_7_emollient	This one smooths the way, so differing opinions do not so easily lead to frayed tempers and drawn blades.	Emollient	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_noble_campaign_7_frugal	The best way to hang on to your gold is never to spend any of it.	Frugal	0	True	False	False	1	40
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_0_fay	There's something of the other world about this one; this cruel plane has failed to engage them.	Fay	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_0_ill_prepared	This one would forget their head if it wasn't, er, attached.	Ill-Prepared	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_0_scornful	"Strategy? Tactics? Piffle, more like. Charrrrgggge!!!"	Scornful	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_3_competent	This one understands tactics, and how to vary them, well enough to generally defeat the foe.	Competent	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_3_respectful	"Our forefathers followed the way and overcame great adversity. We should not ignore their lessons."	Respectful	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_3_strong_willed	Some minds are more susceptible to magical influence than others, but this one is strong indeed.	Strong-Willed	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_7_doctrinal	"Right, are you listening? Good. There's only one way to do things and that's by the book."	Doctrinal	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_7_dragon_willed	Immovable and resolute in their will, this one is as determined as the World Dragon himself!	Dragon-Willed	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_prince_army_7_resistant	Action, inaction, change - you name it, this one will work against the prevailing wind.	Resistant	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_0_pale_and_wan	It's as much effort as this one can make to lift a blade, let alone swing it at an opponent with force.	Pale & Wan	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_0_pigeon_chested	Bones are not supposed to be on the outside.	Pigeon-Chested	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_0_squishy	Some warriors are like rocks - hard and immovable. This one is like jelly…	Squishy	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_3_elusive	This one moves like lightning, ducking and twisting to avoid their opponent's blows.	Elusive	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_3_hale_and_hearty	The very picture of good health. Clearly, there's many years still ahead of them.	Hale & Hearty	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_3_trained	Every action is executed seemingly without effort.	Trained	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_7_dangerous	You really don't want to be on the receiving end of an attack made by this one. You really don’t.	Dangerous	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_7_resilient	Armour is just a formality when you're as hard as nails and as tough as old boots.	Resilient	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_prince_battle_7_vigorous	This one is not at all easy to kill, and many have tried, believe me.	Vigorous	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_0_birdbrained	How this… absolute, card-carrying moron has survived this far is anyone's guess, and a mystery to all!	Bird-Brained	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_0_disorganised	If you want something done, shoot this one first - it'll make your life a lot easier.	Disorganised	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_0_wasteful	"Yes, we will hit our own troops, but we'll hit theirs as well. We have reserves. Attack!"	Wasteful	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_3_observant	If you wish to live, it's best to keep your eyes open and your head down.	Observant	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_3_organised	"You need a plan. Never let anyone tell you otherwise. Devise a plan, then execute it - and preferably the enemy - haha!"	Organised	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_3_unsentimental	Sentiments - and indeed feelings of any kind - are not for public display, in their estimation.	Unsentimental	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_7_adept	More than skilled, this one shows great proficiency in matters of war.	Adept	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_7_avaricious	Their love of shiny things is so great this one could be an honorary Greenskin!	Avaricious	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_prince_campaign_7_efficient	Form, fire, charge, flank, repeat. This one shows that it really can be that simple.	Efficient	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_0_indolent	Someone less suited to bodily activity it would be hard to find.	Indolent	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_0_poltroon	When their army charges towards the foe, this one can clearly be seen legging it in the opposite direction!	Poltroon	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_0_soft_hearted	Kindness and consideration are virtues. No, really, they are!	Soft-Hearted	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_3_brisk	Why walk when you can run? Why run when you can fly?	Brisk	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_3_resolute	Unswerving and determined, this one is an immovable force on the battlefield.	Resolute	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_3_retaliatory	Revenge is not a dish best served cold; it is always perfectly sweet, no matter the temperature.	Retaliatory	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_7_dashing	You can almost see the hearts fluttering when this one passes by, on their way to derring-do and adventure.	Dashing	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_7_energetic	Always animated, this one has an infectious vitality about them.	Energetic	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_princess_army_7_punitive	It's always someone's fault. They can always be made to pay.	Punitive	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_0_feeble	It's surprising that this one can even lift a pen, let alone a sword.	Feeble	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_0_inaccurate	This one couldn't hit an Ogre at ten yards, let alone a ravening pack of Skaven!	Inaccurate	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_0_unfortunate	Locking themselves out of rooms; that bad batch of oysters; the one stray arrow - this one is more than simply unlucky!	Unfortunate	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_3_accurate	This one can hit an Ogre at one hundred yards, and a ravening pack of Skaven at fifty!	Accurate	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_3_fortuitous	Chance is like magic - it can be harnessed to the individual's will.	Fortuitous	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_3_well_founded	Always considered, never rushing to judge, all conclusions based on empirical evidence, no conjecture.	Well-Founded	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_7_charmed	There must be runes about their person - no one could be this lucky otherwise!	Charmed	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_7_hawk_eyed	You have to get up very early if you want to beat this one; nothing escapes their keen eye and lightning reflexes.	Hawk-Eyed	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_princess_battle_7_strong	The strength at the base of the pillar.	Strong	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_princess_campaign_0_dullard	There's dull, boring, and inattentive... and there's this live wire.	Dullard	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_campaign_0_slovenly	Everything is such an effort - they'd much rather feast than fight.	Slovenly	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_campaign_0_tardy	This one would be late for their own funeral pyre if it were possible!	Tardy	0	True	False	False	1	0
trait_high_elves.png	wh2_main_skill_innate_hef_princess_campaign_3_careful	When this one plans an ambush, every possible option is considered. Nothing is left to chance.	Careful	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_campaign_3_example	In battle, this one is a shining example for others to follow - and the foe to run away from!	Example	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_campaign_3_keen	Sitting around waiting for something to happen is not their style.	Keen	0	True	False	False	1	15
trait_high_elves.png	wh2_main_skill_innate_hef_princess_campaign_7_ardent	More than keen, this one is positively champing at the bit to get up and at the enemy.	Ardent	0	True	False	False	1	60
trait_high_elves.png	wh2_main_skill_innate_hef_princess_campaign_7_exemplar	A paragon of martial excellence, with few peers among their own kind, let alone the enemy.	Exemplar	0	True	False	False	1	60
