cdir_events_dilemma_option_junctions_tables
2
dilemma_key	id	unknown3	option_key	value
wh2_main_dilemma_loyalty_def_black_dragon_egg_1	179222539	0	VAR_CHANCE	100
wh2_main_lzd_blood_sacrifice	1795616068	0	CND_FACTION	wh2_main_lzd_last_defenders
wh2_main_def_names_of_power_ar_6_raid	1799934754	0	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_spider_nest	1801219780	0	GEN_TARGET_MODEL	
wh2_main_lzd_blood_sacrifice	1805583857	0	GEN_CND_NEUTRAL	
wh2_main_lzd_skilled_forces	1815557749	0	CND_FACTION	wh2_main_lzd_last_defenders
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_b	1818091052	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	1818265478	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_positive_skv_keg_of_boom	182485298	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	1828659318	0	GEN_CND_NEUTRAL	
wh2_main_dilemma_loyalty_skv_pestilential_proposition_1	1829874393	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_hef_intrigue_retainer_of_power	1832214119	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	1833810095	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_def_names_of_power_co_4_teacher	1834264820	0	GEN_TARGET_MODEL	
wh2_main_dilemma_treasure_hunt_scavengers	1838236038	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_encounter_at_sea_2	1840495667	0	VAR_CHANCE	100
wh2_main_def_names_of_power_ar_1_sacrifice	1848258142	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_b	1849541125	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_all_along_the_watch_towers_1	1849745806	0	VAR_CHANCE	100
wh2_main_lzd_which_hero	1854966229	0	GEN_TARGET_NONE	
wh2_main_dilemma_encounter_at_sea_3_a	1858689604	0	VAR_CHANCE	100
wh2_main_lzd_seal_or_strike	1861455430	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty	1861721111	0	CND_FIRST_ROUND	1
wh2_main_dilemma_vortex_campaign_victory_hef_lzd	1865705713	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_price_of_treachery_1	186668644	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_life_in_the_lagoon	1871482453	0	CND_MIN_TREASURY	1500
wh2_main_lzd_ancient_skills	1876488409	0	VAR_CHANCE	10
wh2_main_lzd_skilled_forces	1876925393	0	VAR_CHANCE	10
wh2_main_lzd_blood_sacrifice	1882297896	0	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_main_lzd_blood_sacrifice	1882556638	0	CND_FIRST_ROUND	8
wh2_main_hef_intrigue_wed_to_etiquette	1887784998	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_positive_def_wrongly_accused	1888818070	0	VAR_CHANCE	100
wh2_main_hef_intrigue_the_court_of_many_kings	1894408915	0	CND_FIRST_ROUND	5
wh2_main_lzd_which_hero	1898999229	0	VAR_CHANCE	10
wh2_main_dilemma_loyalty_skv_pestilential_proposition_1	1900355758	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_hef_intrigue_you_can_dance	1908975155	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_def_sunless_seas_1	1911155860	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_def_names_of_power_ca_6_captive	191582658	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_b	1916430752	0	GEN_TARGET_PARENT	
wh2_main_dilemma_loyalty_skv_pestilential_proposition_2_a	1917217126	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_def_insurgents	1919025370	0	GEN_TARGET_MODEL	
wh2_main_dilemma_encounter_at_sea_3	1919801730	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_loyalty_positive_def_the_traitors	1928731683	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_hef_intrigue_the_folly_of_youth	1932780881	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_lzd_magic_for_blades	1935126840	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_hef_intrigue_in_fighting	1940406761	0	CND_MIN_TREASURY	3000
wh2_main_lzd_out_or_in	1943148826	0	CND_FACTION	wh2_main_lzd_hexoatl
wh2_main_dilemma_loyalty_def_black_council_1	1943283288	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_lzd_magic_for_blades	1944257949	0	CND_FIRST_ROUND	7
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_a	194429379	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_lzd_which_hero	1945960492	0	CND_NOT_HAS_AGENT	spy
wh2_main_dilemma_loyalty_positive_def_the_curse_of_kurnous	1948138529	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_dilemma_loyalty_def_the_purge_1	1950697281	0	VAR_CHANCE	100
wh2_main_hef_intrigue_wed_to_etiquette	1950996936	0	VAR_CHANCE	5
wh2_main_lzd_born_killers	1951726748	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_def_blessing_of_khaine_1	1954375218	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_dilemma_loyalty_def_contest_of_claws_1	19585346	0	VAR_CHANCE	100
wh2_main_hef_intrigue_the_caledor_question	1960175057	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	1970229556	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_skv_mine_mine	1971479597	0	CND_FIRST_ROUND	1
wh2_main_hef_intrigue_the_would_be_suitor	1972649238	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	1972680198	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_vortex_campaign_victory_def_skv_mpc	1976444336	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_positive_skv_mine_mine	1977545567	0	GEN_TARGET_MODEL	
wh2_main_lzd_one_shot	197841159	0	CND_FACTION	wh2_main_lzd_hexoatl
wh2_main_hef_intrigue_the_would_be_suitor	1978426629	0	CND_ROUNDS_UNTIL_NEXT	25
wh2_main_lzd_new_blood	1987601852	0	VAR_CHANCE	10
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	1989071802	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_hef_intrigue_the_hunt_and_the_hunter	1993841056	0	CND_MIN_TREASURY	3000
wh2_main_lzd_born_killers	1998007311	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_skv_shades_of_grey_1	200220879	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	2002986868	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a	2005860474	0	VAR_CHANCE	100
wh2_main_dilemma_vortex_campaign_victory_def_skv	2018161438	0	VAR_CHANCE	100
wh2_main_lzd_which_hero	2022184643	0	CND_FIRST_ROUND	14
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	2022541664	0	VAR_CHANCE	100
wh2_main_lzd_blood_sacrifice	202272124	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_lzd_which_hero	2022969237	0	CND_NOT_HAS_AGENT	wizard
wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_b	202674011	0	CND_DILEMMA_CHOSEN_SECOND	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1
wh2_main_lzd_out_or_in	2031519506	0	GEN_TARGET_NONE	
wh2_main_lzd_reclaiming_the_lost_world	2034627117	0	CND_FIRST_ROUND	10
wh2_main_hef_intrigue_the_court_of_many_kings	2035055479	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	2035641600	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	2035735722	0	VAR_CHANCE	100
wh2_main_lzd_the_greater_good	2036509582	0	GEN_TARGET_REGION	
wh2_main_dilemma_loyalty_positive_def_the_traitors	2038100991	0	CND_FACTION	wh2_main_def_naggarond
wh2_main_lzd_a_deadly_price	2040372596	0	GEN_TARGET_NONE	
wh2_main_hef_intrigue_in_fighting	204285610	0	CND_FIRST_ROUND	5
wh2_main_dilemma_loyalty_positive_skv_shiny_scale_stuff	2044101351	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_lzd_war_babies	2047643043	0	CND_CAN_RECRUIT_UNIT	wh2_main_lzd_inf_skink_cohort_0
wh2_main_lzd_knowledge_regained	2048016844	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b	2049212862	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_hef_intrigue_signed_sealed_delivered	2049374493	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_lzd_knowledge_regained	2050688089	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_2_a	2058008942	0	GEN_TARGET_PARENT	
wh2_main_dilemma_loyalty_positive_def_the_audience	2062781103	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_lzd_ways_and_means	2064713725	0	CND_FACTION	wh2_main_lzd_last_defenders
wh2_main_hef_intrigue_the_court_of_many_kings	2065474665	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_lzd_seal_or_strike	2069870022	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_positive_def_insurgents	2072167153	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	2075070290	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_skv_loyal_musk	2076679478	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	2077068585	0	VAR_FOLLOWUP_CHANCE	100
wh2_main_hef_intrigue_in_fighting	2090327325	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_def_blessing_of_khaine_1	2091713312	0	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_court_of_the_sea	2091757230	0	GEN_CND_NEUTRAL	
wh2_main_def_names_of_power_ca_1_ambush	2092724829	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_positive_def_the_curse_of_kurnous	2093514211	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_def_sunless_seas_1	2096190774	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_all_along_the_watch_towers_1	2097749091	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_def_names_of_power_ca_4_sorceress	2099234046	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_a	2099657458	0	GEN_TARGET_PARENT	
wh2_main_lzd_the_greater_good	2100539824	0	CND_AT_WAR_SUBCULTURE	wh2_main_sc_skv_skaven
wh2_main_lzd_ancient_skills	2103385110	0	CND_ROUNDS_UNTIL_NEXT	20
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b	2106972774	0	GEN_TARGET_PARENT	
wh2_main_dilemma_loyalty_positive_skv_when_rats_fly	2107298474	0	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_in_fighting	2108144278	0	VAR_CHANCE	5
wh2_main_hef_intrigue_they_who_whisper	2111492194	0	CND_FIRST_ROUND	5
wh2_main_dilemma_loyalty_def_blessing_of_khaine_1	2115262248	0	CND_FIRST_ROUND	1
wh2_main_lzd_magic_for_blades	2119448907	0	CND_FACTION	wh2_main_lzd_last_defenders
wh2_main_lzd_ancient_skills	2122102498	0	CND_FACTION	wh2_main_lzd_hexoatl
wh2_main_lzd_a_tainted_bounty	2122347222	0	CND_AT_WAR_SUBCULTURE	wh2_main_sc_skv_skaven
wh2_main_dilemma_loyalty_skv_shades_of_grey_1	2127764485	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_def_black_dragon_egg_1	2127827311	0	GEN_TARGET_MODEL	
wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	2129074200	0	GEN_TARGET_MODEL	
wh2_main_lzd_one_shot	2129651668	0	CND_MIN_TREASURY	3000
wh2_main_lzd_new_blood	2131021588	0	CND_FIRST_ROUND	6
wh2_main_dilemma_loyalty_positive_def_the_black_council	2135049798	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	2138526372	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_positive_skv_a_noise_problem	2138843270	0	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_the_caledor_question	2140470751	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_dilemma_loyalty_def_contest_of_claws_1	2143584820	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_b	2145104394	0	CND_DILEMMA_CHOSEN_SECOND	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1
wh2_main_dilemma_loyalty_positive_def_the_dagger	2146388613	0	GEN_TARGET_MODEL	
wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_3	215218148	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	216732507	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_dilemma_encounter_at_sea_2	216992161	0	GEN_TARGET_NONE	
wh2_main_dilemma_loyalty_def_black_council_1	219476053	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_dark_crag_1	223265936	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_lzd_reclaiming_the_lost_world	224059062	0	CND_FACTION	wh2_main_lzd_hexoatl
wh2_main_dilemma_loyalty_positive_def_the_beastmaster	224824842	0	CND_ROUNDS_UNTIL_NEXT	10
wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a	233891189	0	GEN_TARGET_PARENT	
wh2_main_hef_intrigue_the_court_of_many_kings	238699455	0	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	239003856	0	VAR_CHANCE	5
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	241002278	0	CND_FACTION	wh2_main_skv_clan_mors
wh2_main_def_names_of_power_ar_2_caravan	241759626	0	VAR_CHANCE	100
wh2_main_hef_intrigue_the_folly_of_youth	243031249	0	VAR_CHANCE	5
wh2_main_dilemma_loyalty_positive_skv_keg_of_boom	246191754	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_def_the_purge_1	250101884	0	CND_FACTION	wh2_main_def_cult_of_pleasure
wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_b	254477367	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_dilemma_loyalty_positive_skv_mine_mine	258405557	0	VAR_CHANCE	100
wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	259756847	0	CND_FACTION	wh2_main_hef_eataine
wh2_main_dilemma_loyalty_def_black_dragon_egg_1	26236365	0	CND_FIRST_ROUND	1
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	265633877	0	VAR_CHANCE	100
wh2_main_dilemma_encounter_at_sea_1	265728940	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_b	268028524	0	CND_DILEMMA_CHOSEN_SECOND	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1
wh2_main_hef_intrigue_the_caledor_question	26806690	0	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_main_hef_intrigue_the_court_of_many_kings	269186471	0	GEN_TARGET_FACTION	
wh2_main_def_names_of_power_co_2_dragon	273342709	0	VAR_CHANCE	100
wh2_main_hef_intrigue_signed_sealed_delivered	276755397	0	CND_FIRST_ROUND	5
wh2_main_dilemma_loyalty_positive_skv_shiny_scale_stuff	28265309	0	VAR_CHANCE	100
wh2_main_def_names_of_power_co_4_teacher	284273678	0	VAR_CHANCE	100
wh2_main_hef_intrigue_they_who_whisper	288012518	0	CND_FACTION	wh2_main_hef_order_of_loremasters
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a	288169464	0	CND_FACTION	wh2_main_skv_clan_pestilens
wh2_main_lzd_war_babies	28840557	0	CND_FACTION	wh2_main_lzd_hexoatl
wh2_main_dilemma_encounter_at_sea_1_a	289504163	0	VAR_CHANCE	100
wh2_main_dilemma_loyalty_positive_skv_when_rats_fly	291653804	0	CND_FACTION	wh2_main_skv_clan_mors
wh_main_azhag_the_slaughterer_azhags_ard_armour_stage_1	30500	0	VAR_CHANCE	100
wh_main_azhag_the_slaughterer_azhags_ard_armour_stage_1	30502	0	GEN_TARGET_NONE	 
wh_main_azhag_the_slaughterer_azhags_ard_armour_stage_1	30517	0	VAR_FOLLOWUP_CHANCE	100
wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_3	30524	0	VAR_CHANCE	100
wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_3	30530	0	GEN_TARGET_NONE	
wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_3	30538	0	VAR_FOLLOWUP_CHANCE	100
wh_main_dwf_ungrim_ironfist_slayer_crown_stage_3	30547	0	VAR_CHANCE	100
wh_main_dwf_ungrim_ironfist_slayer_crown_stage_3	30555	0	GEN_TARGET_NONE	
wh_main_dwf_ungrim_ironfist_slayer_crown_stage_3	30558	0	VAR_FOLLOWUP_CHANCE	100
wh_main_emp_karl_franz_silver_seal_stage_2	30560	0	VAR_CHANCE	100
wh_main_emp_karl_franz_silver_seal_stage_2	30570	0	GEN_TARGET_NONE	
wh_main_emp_karl_franz_silver_seal_stage_2	30573	0	VAR_FOLLOWUP_CHANCE	100
wh_main_emp_looters	30603	0	GEN_TARGET_NONE	
wh_main_emp_looters	30606	0	VAR_CHANCE	5
wh_main_emp_looters	30612	0	CND_FIRST_ROUND	7
wh_main_emp_looters	30613	0	CND_FACTION	wh_main_emp_empire
wh_main_emp_looters	30621	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_emp_looters	30631	0	CND_ARMY_IN_ENEMY_REGION	
wh_main_emp_tax_riots	30636	0	GEN_TARGET_NONE	
wh_main_emp_tax_riots	30642	0	VAR_CHANCE	13
wh_main_emp_tax_riots	30647	0	CND_FIRST_ROUND	7
wh_main_emp_tax_riots	30654	0	CND_FACTION	wh_main_emp_empire
wh_main_emp_tax_riots	30664	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_emp_tax_riots	30674	0	CND_REBELLION	
wh_main_emp_the_brass_sentinel_speaks	30679	0	GEN_TARGET_NONE	
wh_main_emp_the_brass_sentinel_speaks	30687	0	VAR_CHANCE	8
wh_main_emp_the_brass_sentinel_speaks	30690	0	CND_FIRST_ROUND	7
wh_main_emp_the_brass_sentinel_speaks	30694	0	CND_FACTION	wh_main_emp_empire
wh_main_emp_the_brass_sentinel_speaks	30702	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_emp_the_brass_sentinel_speaks	30710	0	CND_WAR_WITH	wh_main_chs_chaos
wh_main_emp_the_moot_petitions	30717	0	GEN_TARGET_NONE	
wh_main_emp_the_moot_petitions	30721	0	VAR_CHANCE	18
wh_main_emp_the_moot_petitions	30731	0	CND_FIRST_ROUND	7
wh_main_emp_the_moot_petitions	30735	0	CND_FACTION	wh_main_emp_empire
wh_main_emp_the_moot_petitions	30741	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_emp_the_moot_petitions	30743	0	CND_AT_WAR_SUBCULTURE	wh_main_sc_vmp_vampire_counts
wh_main_emp_the_moot_petitions	30752	0	CND_NEUTRAL_WITH	wh_main_emp_stirland
wh_main_emp_elector_greed	30753	0	GEN_TARGET_NONE	
wh_main_emp_elector_greed	30756	0	VAR_CHANCE	5
wh_main_emp_elector_greed	30757	0	CND_FIRST_ROUND	7
wh_main_emp_elector_greed	30766	0	CND_FACTION	wh_main_emp_empire
wh_main_emp_elector_greed	30767	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_lootas	30770	0	GEN_TARGET_FACTION	
wh_main_grn_lootas	30778	0	VAR_CHANCE	5
wh_main_grn_lootas	30783	0	CND_FIRST_ROUND	7
wh_main_grn_lootas	30796	0	CND_FACTION	wh_main_grn_greenskins
wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	307973749	0	GEN_TARGET_MODEL	
wh_main_grn_lootas	30804	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_lootas	30811	0	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
wh_main_grn_lootas	30816	0	GEN_CND_DIPLOMACY_AVAILABLE	
wh_main_grn_get_out_of_da_way	30823	0	GEN_TARGET_NONE	
wh_main_grn_get_out_of_da_way	30832	0	VAR_CHANCE	5
wh_main_grn_get_out_of_da_way	30840	0	CND_FIRST_ROUND	7
wh_main_grn_get_out_of_da_way	30842	0	CND_FACTION	wh_main_grn_greenskins
wh2_main_dilemma_loyalty_positive_def_the_curse_of_kurnous	308493046	0	CND_FIRST_ROUND	1
wh_main_grn_get_out_of_da_way	30850	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_get_out_of_da_way	30854	0	CND_MIN_FORCE_COUNT	3
wh_main_grn_gork_or_mork	30861	0	GEN_TARGET_NONE	
wh_main_grn_gork_or_mork	30867	0	VAR_CHANCE	4
wh_main_grn_gork_or_mork	30870	0	CND_FIRST_ROUND	7
wh_main_grn_gork_or_mork	30871	0	CND_FACTION	wh_main_grn_greenskins
wh_main_grn_gork_or_mork	30876	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_wanderin_gits	30885	0	GEN_TARGET_NONE	
wh_main_grn_wanderin_gits	30893	0	VAR_CHANCE	6
wh_main_grn_wanderin_gits	30894	0	CND_FIRST_ROUND	7
wh_main_grn_wanderin_gits	30898	0	CND_FACTION	wh_main_grn_greenskins
wh_main_grn_wanderin_gits	30899	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_wheres_ma_teef	30904	0	GEN_TARGET_NONE	
wh_main_grn_wheres_ma_teef	30906	0	VAR_CHANCE	10
wh_main_grn_wheres_ma_teef	30914	0	CND_FIRST_ROUND	7
wh_main_grn_wheres_ma_teef	30920	0	CND_FACTION	wh_main_grn_greenskins
wh_main_grn_wheres_ma_teef	30923	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_grn_wheres_ma_teef	30931	0	CND_ARMY_IN_ENEMY_REGION	
wh_main_chs_the_eye_opens	30939	0	GEN_TARGET_NONE	
wh_main_chs_the_eye_opens	30940	0	VAR_CHANCE	20
wh_main_chs_the_eye_opens	30943	0	CND_FIRST_ROUND	7
wh_main_chs_the_eye_opens	30949	0	CND_FACTION	wh_main_chs_chaos
wh_main_chs_the_eye_opens	30951	0	CND_UNIQUE	
wh_main_chs_the_eye_opens_wider	30952	0	GEN_TARGET_NONE	
wh_main_chs_the_eye_opens_wider	30957	0	VAR_CHANCE	20
wh_main_chs_the_eye_opens_wider	30966	0	CND_DILEMMA_GENERATED	wh_main_chs_the_eye_opens
wh_main_chs_the_eye_opens_wider	30972	0	CND_FACTION	wh_main_chs_chaos
wh_main_chs_the_eye_opens_wider	30976	0	CND_UNIQUE	
wh_main_chs_the_eye_opens_wider	30984	0	CND_FIRST_ROUND	40
wh_main_chs_the_eye_closes	30987	0	GEN_TARGET_NONE	
wh_main_chs_the_eye_closes	30992	0	VAR_CHANCE	20
wh_main_chs_the_eye_closes	30993	0	CND_DILEMMA_GENERATED	wh_main_chs_the_eye_opens_wider
wh_main_chs_the_eye_closes	30994	0	CND_FACTION	wh_main_chs_chaos
wh_main_chs_the_eye_closes	31002	0	CND_UNIQUE	
wh_main_chs_the_eye_closes	31007	0	CND_FIRST_ROUND	80
wh_main_dwf_a_shameful_display	31011	0	CND_FACTION	wh_main_dwf_dwarfs
wh_main_dwf_a_shameful_display	31018	0	CND_FIRST_ROUND	7
wh_main_dwf_a_shameful_display	31020	0	VAR_CHANCE	10
wh_main_dwf_a_shameful_display	31030	0	GEN_TARGET_FACTION	
wh_main_dwf_a_shameful_display	31039	0	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
wh_main_dwf_a_shameful_display	31049	0	GEN_CND_DIPLOMACY_AVAILABLE	
wh_main_dwf_a_shameful_display	31053	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_a_grudge_too_far	31059	0	GEN_TARGET_NONE	
wh_main_dwf_a_grudge_too_far	31060	0	VAR_CHANCE	5
wh_main_dwf_a_grudge_too_far	31077	0	CND_FACTION	wh_main_dwf_dwarfs
wh_main_dwf_a_grudge_too_far	31080	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_a_grudge_too_far	31089	0	CND_FIRST_ROUND	20
wh_main_dwf_what_would_grungni_do	31097	0	CND_FACTION	wh_main_dwf_dwarfs
wh_main_dwf_what_would_grungni_do	31100	0	CND_FIRST_ROUND	7
wh_main_dwf_what_would_grungni_do	31108	0	VAR_CHANCE	10
wh_main_dwf_what_would_grungni_do	31112	0	GEN_TARGET_FACTION	
wh_main_dwf_what_would_grungni_do	31122	0	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
wh_main_dwf_what_would_grungni_do	31128	0	GEN_CND_DIPLOMACY_AVAILABLE	
wh_main_dwf_what_would_grungni_do	31136	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_besieged_khazid	31146	0	GEN_TARGET_NONE	
wh_main_dwf_besieged_khazid	31154	0	VAR_CHANCE	13
wh_main_dwf_besieged_khazid	31156	0	CND_FACTION	wh_main_dwf_dwarfs
wh_main_dwf_besieged_khazid	31165	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_besieged_khazid	31171	0	CND_FIRST_ROUND	7
wh_main_dwf_besieged_khazid	31176	0	CND_AT_WAR_SUBCULTURE	wh_main_sc_grn_greenskins
wh_main_dwf_empire_in_flames	31178	0	GEN_TARGET_FACTION	
wh_main_dwf_empire_in_flames	31184	0	VAR_CHANCE	13
wh_main_dwf_empire_in_flames	31187	0	CND_FACTION	wh_main_dwf_dwarfs
wh_main_dwf_empire_in_flames	31195	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_dwf_empire_in_flames	31197	0	CND_FIRST_ROUND	7
wh_main_dwf_empire_in_flames	31203	0	CND_ALLIED_WITH_SUBCULTURE	wh_main_sc_emp_empire
wh_main_all_under_the_dark_moons_glare	31205	0	GEN_TARGET_NONE	
wh_main_all_under_the_dark_moons_glare	31208	0	CND_FACTION	wh_main_emp_empire
wh_main_all_under_the_dark_moons_glare	31214	0	VAR_CHANCE	8
wh_main_all_under_the_dark_moons_glare	31220	0	CND_FIRST_ROUND	7
wh_main_all_under_the_dark_moons_glare	31230	0	CND_ROUNDS_UNTIL_NEXT	25
wh_main_all_under_the_dark_moons_glare	31233	0	CND_FACTION	wh_main_dwf_dwarfs
wh_main_all_under_the_dark_moons_glare	31239	0	CND_FACTION	wh_main_grn_greenskins
wh_main_all_a_stranger_comes	31240	0	GEN_TARGET_NONE	
wh_main_all_a_stranger_comes	31249	0	CND_FACTION	wh_main_emp_empire
wh_main_all_a_stranger_comes	31255	0	VAR_CHANCE	5
wh_main_all_a_stranger_comes	31261	0	CND_FIRST_ROUND	7
