projectiles_tables
44
key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistence	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_vs_infantry	bonus_vs_cavalry	bonus_vs_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	is_grapple	gravity	burst_size	burst_shot_delay	mass	homing_param	first_person_params	ignition_amount	is_magical	can_target_airborne	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_target	can_damage_vehicles
wh_dwf_drakegun_flame	musket	artillery_flammable	wh_main_dwf_drakegun_explosion	none	1	low	90	0	45	30	25	0	10	2	False	False	1.08	7.5	80	3.1	0	0	0	wh_dwf_drakegun_flame		wh_drakegun_flame	0	False	wh_main_unit_contact_morale	False	3	4	0.35	45			1	False	True	45	low	100	True	True	False	False	1	False	False	False	False
wh_dwf_drakegun_skolder	artillery	artillery_explosive	wh_main_dwf_gyrocopter_steamgun_explosion	none	1	low	95	10	45	45	30	0	25	4	False	False	1.02	7.5	80	14	20	0	0	wh_dwf_drakegun_skolder		wh_steam_gun_steam	1	False		False	3	1	0	3			0	False	True	45	low	140	False	False	False	False	1	False	False	False	False
wh_dwf_drakegun_trollhammer	artillery	artillery_default	wh_main_dwf_trollhammer	none	1	dual_low_fixed	150	0	88	35	10	0	50	120	False	False	0.05	22.5	80	4	0	0	15	wh_dwf_drakegun_trollhammer		wh_drakegun_troll_hammer	-1	False		False	-1	1	0	220			0	False	True	45	very_low	160	False	True	False	False	1	False	False	False	False
wh_dwf_flame_cannon_flame	artillery	artillery_flammable	wh_main_dwf_flamecannon_explosion	none	1	fixed	260	7	25	36	25	0	210	75	False	False	1.8	7.5	80	9	0	0	0	wh_dwf_flame_cannon_blast		wh_flame_cannon_flame	1.2	True	wh_main_unit_contact_morale	False	2.8	1	0	300			1	False	True	22	very_low	400	False	False	False	False	1	False	False	True	True
wh_dwf_grudge_stone	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	axe_spin	1	low	450	50	65	69	25	0	75	140	False	False	0.2	21	300	55	0	0	0	wh_dwf_grudge_stone		wh_catapult_rock_normal	0.6	True		False	-1	1	0	120			0	False	True	45	high	700	False	False	False	False	1	False	False	True	True
wh_dwf_grudge_stone_goblin	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	grenade_spin	1	low	455	50	65	69	30	0	120	145	False	False	0.9	20.7	300	45	0	0	0	wh_dwf_grudge_stone_goblin		wh_doomdiver_goblin	0.8	True	wh_dlc06_unit_contact_discouraged	False	-1	1	0	150			0	False	True	45	high	700	False	False	False	False	1	False	False	True	True
wh_dwf_gyrobomber_clattergun_bullet	musket	small_arm_default		none	1	low	125	0	88	100	30	0	34	35	False	False	0.05	9.3	80	4.6	0	0	0	wh_dwf_bomber_clattergun_bullet		wh_bullet	-1	False		False	-1	1	0	16			0	False	True	45	medium	160	False	False	False	False	7	False	False	False	False
wh_dwf_gyrobomber_clattergun_skyhammer	musket	small_arm_default		none	1	low	125	0	88	100	35	0	37	38	False	False	0.05	9	80	4.2	0	0	0	wh_dwf_bomber_clattergun_bullet		wh_bullet	-1	False		False	-1	1	0	20			0	False	True	45	medium	160	False	False	False	False	7	False	False	False	False
wh_dwf_gyrocopter_steam_shot	artillery	artillery_explosive	wh_main_dwf_gyrocopter_steamgun_explosion	none	1	low	95	10	45	45	20	0	46	15	False	False	1	12	80	13.2	0	0	0	wh_dwf_gyrocopter_steam_shot		wh_steam_gun_steam	1	False		False	3	1	0	10			0	False	True	45	low	140	False	False	False	False	1	False	False	False	False
wh_dwf_ironbreakers_cinderblast_bomb	grenade	explosives	wh_main_dwf_cinderblast_explosion	grenade_spin	1	dual_low_fixed	65	5	88	28	15	0	1	0	True	False	0.1	13.5	50	2	0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1	False		False	-1	1	0	6			0	False	False	35	very_low	-1	False	False	True	False	1	False	False	False	False
wh_dwf_master_engineer_rifle_bullet	musket	small_arm_default		none	1	low	170	0	88	100	50	0	90	200	False	False	0.05	8.7	90	1.2	0	0	0	wh_dwf_rifle_bullet		wh_bullet	-1	False		False	-1	1	0	24			0	False	True	45	medium	-1	False	False	False	False	1	False	False	False	False
wh_dwf_miners_blasting_charge	grenade	explosives	wh_main_dwf_blasting_charge_explosion	grenade_spin	1	dual_low_fixed	60	5	88	28	15	0	1	0	True	False	0.2	13.5	50	2	0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1	False		False	-1	1	0	6			10	False	False	55	very_low	-1	False	False	True	False	1	False	False	False	False
wh_dwf_organ_gun	artillery	artillery_default		none	1	low	390	0	35	100	25	0	40	40	True	False	0.1	10.5	275	7.5	0	0	0	wh_dwf_organ_gun_shot		wh_cannon_rock_cluster	-1	True		False	-1	1	0	50			0	False	True	45	very_high_low_entity	-1	False	False	True	False	4	False	False	False	True
wh_dwf_rifle_bullet	musket	small_arm_default		none	1	low	168	0	88	100	25	0	10	18	False	False	0.05	21	85	1.4	0	0	0	wh_dwf_rifle_bullet		wh_bullet	-1	False		False	-1	1	0	8			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_emp_crossbow_bolt	arrow	small_arm_default		none	1	dual_low_fixed	175	0	88	48	20	0	16	7	False	False	0.1	15	85	3.2	0	0	0	wh_emp_crossbow_bolt		wh_crossbow_bolt_normal	-1	False		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_emp_great_cannon_ball	artillery	artillery_default		none	1	low	470	10	40	100	20	0	160	290	True	False	0.1	24	275	10	0	0	75	wh_emp_cannon_ball		wh_cannon_cannonball_normal	0.3	True		False	-1	1	0	350			0	False	True	45	very_high_low_entity	700	False	False	True	False	1	False	False	True	True
wh_emp_grenade	arrow	explosives	wh_main_emp_grenade_explosion	grenade_spin	1	dual_low_fixed	95	7	88	35	20	0	12	4	False	False	0.05	14.7	100	10	0	0	0	wh_emp_grenade		wh_grenade	0.05	False		False	-1	1	0	5			0	False	False	55		-1	False	False	False	False	1	False	False	False	False
wh_emp_helblaster_bullet	artillery	artillery_default		none	1	low	335	0	35	100	20	0	30	30	False	False	0.05	7.5	275	7.8	0	0	0	wh_emp_volley_gun_shot		wh_bullet	-1	True		False	-1	1	0	24			0	False	True	45	medium	400	False	False	False	False	9	False	False	False	True
wh_emp_mortar_shell	artillery	artillery_explosive	wh_main_emp_mortar_explosion	axe_spin	1	fixed	400	60	56	80	20	0	120	35	False	False	0.3	8.9	300	300	0	0	0	wh_emp_mortar		wh_mortar_cannonball	0.2	True		False	-1	1	0	50			0	False	True	52	low	600	False	False	False	False	1	False	False	True	True
wh_emp_pistol_bullet	musket	small_arm_default		none	1	low	70	0	45	90	20	0	8	11	False	False	0.05	9	60	2.5	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	False		False	-1	1	0	4			0	False	True	45	low	-1	False	False	False	False	2	False	False	False	False
wh_emp_rifle_bullet	musket	small_arm_default		none	1	low	165	0	88	100	20	0	10	16	False	False	0.05	21	85	1.52	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	False		False	-1	1	0	6			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_emp_rifle_repeater_bullet	musket	small_arm_default		none	1	low	145	0	88	100	30	0	8	15	False	False	0.05	4.5	85	1.7	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	False		False	-1	1	0	6			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_emp_rocket	artillery	artillery_explosive	wh_main_emp_rocket_explosion	none	1	low	475	40	65	72	25	0	40	10	False	False	0.3	12.9	300	210	0	0	0	wh_emp_rocket		wh_helstorm_rocket	0.5	True		False	-1	1	0	8			0	False	True	45	low	800	False	False	False	False	3	False	False	False	True
wh_emp_steam_tank_cannon_ball	artillery	artillery_default		none	1	low	430	0	45	110	25	0	135	290	True	False	0.3	15.3	275	8	0	0	60	wh_emp_steamtank_cannon_ball		wh_cannon_cannonball_normal	0.3	True		False	-1	1	0	340			0	False	True	45	very_high_low_entity	500	False	False	True	False	1	True	False	True	True
wh_emp_steam_tank_steam_shot	artillery	artillery_explosive	wh_main_emp_steamtank_steamgun_explosion	none	1	low	80	5	45	40	20	0	65	10	False	False	0.7	9	80	4.2	0	0	0	wh_emp_steam_blast		wh_steam_gun_steam	1	True		False	3	1	0	6			0	False	True	45	very_low	140	False	False	False	False	1	False	False	False	True
wh_emp_witchhunter_boss_pistol	musket	small_arm_default	wh_main_emp_rocket_explosion	none	1	low	100	0	45	110	50	0	90	110	False	False	0.05	6	90	2	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	False		False	-1	1	0	25			0	False	True	45	medium_magic	-1	False	False	False	False	1	False	False	False	False
wh_emp_witchhunter_pistol	musket	small_arm_default		none	1	low	90	0	45	110	50	0	90	110	False	False	0.05	6	90	1.6	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	False		False	-1	1	0	25			0	True	True	45	medium_magic	-1	False	False	False	False	1	False	False	False	False
wh_gen_animal_carcass_debris	misc	explosives		grenade_spin	1	low	50	25	88	10	10	0	0	5	False	True	0.1	30	50	1	0	0	0	wh_brt_cow_carcass_debris		wh_carcass_debris	-1	False		False	-1	1	0	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	False
wh_gen_explosive_shrapnel	misc	explosives		grenade_spin	1	low	25	0	70	10	10	3	0	0	True	False	0.1	30	50	1	0	0	0	wh_gen_stone_shrapnel		wh_shrapnel_fragment	-1	False		False	-1	1	0	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	False
wh_gen_stone_shrapnel	misc	explosives		grenade_spin	1	low	50	0	88	10	10	0	0	0	True	False	0.5	30	50	1	0	0	0	wh_gen_stone_shrapnel		wh_shrapnel_fragment	-1	False		False	-1	1	0	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	False
wh_gen_tower_flammable_rock	artillery	artillery_flammable		shell_spin	1	low	175	15	60	60	10	0	30	10	True	False	0.16	18	300	200	0	0	0	rock_flammable		wh_catapult_rock_flaming	0.3	True		False	-1	1	0	1			1	False	True	45	low	-1	False	False	True	False	1	False	False	True	True
wh_gen_tower_flammable_rock_short_range	artillery	artillery_flammable		shell_spin	1	low	80	15	60	60	10	0	30	10	True	False	0.16	18	300	200	0	0	0	rock_flammable		wh_catapult_rock_flaming	0.3	True		False	-1	1	0	1			1	False	True	45	low	-1	False	False	True	False	1	False	False	True	True
wh_grn_arachnarok_rider_arrow_poison	arrow	small_arm_default		none	1	dual_low_fixed	115	0	88	40	10	0	20	5	False	False	0.1	7.4	50	1	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	False
wh_grn_doomdiver_goblin	artillery	artillery_default	wh_main_grn_doomdiver_goblin_explosion	none	1	fixed	400	20	35	-1	10	0	140	60	False	False	1	24.3	300	13	0	0	0	wh_grn_doomdiver_goblin		wh_doomdiver_goblin	1	True		False	5	1	0	80	wh_grn_doomdiver_goblin	doom_diver	0	False	True	35	medium	700	False	False	False	False	1	False	False	True	True
wh_grn_doomdiver_goblin_shrapnel	misc	explosives		grenade_spin	1	low	25	0	70	10	10	0	0	0	True	False	0.1	30	50	1	0	0	0	wh_grn_doomdiver_goblin_shrapnel		none	-1	False		False	-1	1	0	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	False
wh_grn_goblin_arrow	arrow	small_arm_default		none	1	dual_low_fixed	130	0	88	40	10	0	10	1	False	False	0.1	10.8	85	3.9	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_grn_goblin_arrow_poison_night_goblin	arrow	small_arm_default		none	1	dual_low_fixed	130	0	88	40	10	0	11	1	False	False	0.1	10.8	85	3.8	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_grn_goblin_arrow_poison_spider_rider	arrow	small_arm_default		none	1	dual_low_fixed	130	0	88	40	10	0	12	3	False	False	0.1	11.4	85	3.3	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_grn_goblin_arrow_sundered_night_goblin	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	40	30	0	13	1	False	False	0.1	10.8	85	3.8	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	False	wh_dlc06_unit_contact_sundered_armour	False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_grn_goblin_arrow_wolf_rider	arrow	small_arm_default		none	1	dual_low_fixed	130	0	88	40	10	0	13	2	False	False	0.1	10.7	85	3.4	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_grn_orc_arrow	arrow	small_arm_default		none	1	dual_low_fixed	150	0	88	40	10	0	14	7	False	False	0.1	15	85	4.7	0	0	0	wh_grn_orc_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	8			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_grn_wolf_chariot_arrow	arrow	small_arm_default		none	1	dual_low_fixed	145	0	88	40	20	0	32	8	False	False	0.1	4.2	50	1	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	1			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	False
wh_grn_wolf_chariot_arrow_robbers	arrow	small_arm_default		none	1	dual_low_fixed	145	0	88	40	20	0	40	9	False	False	0.1	4.7	50	1	5	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	2			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	False
wh_main_bound_spell_solheims_bolt_of_illumination	artillery	artillery_default	wh_main_bound_spell_solheims_bolt_of_illumination	none	1	low	375	20	45	100	100	0	550	950	False	False	1	27.3	100	1	0	0	0	wh_main_bound_spell_solheims_bolt_of_illumination		wh_magic_bolt_of_illumination	1	True		False	1	1	0	350	wh_main_bound_spell_solheims_bolt_of_illumination		1	True	True	45	medium_magic	-1	False	False	False	True	1	False	False	True	True
wh_main_grn_goblin_rock_lobber_rock	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	360	35	60	67	10	0	60	90	False	False	0.2	15	300	150	0	0	0	wh_grn_idol		wh_catapult_rock_normal	0.5	True		False	-1	1	0	120			0	False	True	45	high	700	False	False	False	False	1	False	False	True	True
wh_main_grn_goblin_rock_lobber_rock_intro_battle	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	360	35	60	67	10	0	1000	1000	False	False	0.2	30	300	100	0	0	0	wh_grn_idol		wh_catapult_rock_normal	0.5	True		False	-1	1	0	120			0	False	True	45	high	700	False	False	False	False	1	False	False	True	True
wh_main_grn_orc_savage_bow	arrow	small_arm_default		none	1	dual_low_fixed	145	0	88	40	10	0	14	5	False	False	0.1	12	85	4.6	0	0	0	wh_grn_orc_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	8			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh_main_lord_abilities_lord_of_the_storm	artillery	artillery_explosive	wh_main_lord_abilities_lord_of_the_storm	none	1	low	200	25	50	120	30	0	0	225	False	False	1.5	1.5	250	1	0	0	75	wh_main_lord_abilities_lord_of_the_storm		none	1.5	True		False	0.8	1	0	100			0	True	True	45	high_magic	-1	False	False	False	False	1	False	False	True	True
wh_main_spell_big_waaagh_gaze_of_mork	musket	small_arm_flaming	wh_main_spell_big_waaagh_gaze_of_mork	shell_spin	5	low	250	10	88	60	10	10	400	125	False	False	0.25	1.5	50	0.1	0	0	0	wh_main_spell_big_waaagh_gaze_of_mork		wh_magic_gaze_of_mork	1	False		False	0.9	1	1	250	wh_main_magic_missile		0	True	True	25	high_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	musket	small_arm_flaming	wh_main_spell_big_waaagh_gaze_of_mork_upgraded	shell_spin	5	low	500	10	88	60	10	10	550	175	False	False	0.25	1.5	50	0.1	0	0	0	wh_main_spell_big_waaagh_gaze_of_mork		wh_magic_gaze_of_mork	1	False		False	0.9	1	1	300	wh_main_magic_missile		0	True	True	25	high_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_spell_bound_fireball	fireball	artillery_explosive	wh_main_spell_fire_fireball	shell_spin	1	low	300	10	88	30	30	0	925	25	False	False	1	1.5	250	1	0	0	100	wh_main_spell_fire_fireball		wh_magic_fireball	1	True		False	0.9	1	0	250	wh_main_spell_fire_fireball		1	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh_main_spell_bound_soulfire	arrow	small_arm_flaming	wh_main_spell_bound_soulfire	none	1	low	40	0	88	30	0	5	42	18	False	False	0.2	1.5	250	10	0	0	0	wh_main_spell_bound_soulfire		wh_magic_bound_soulfire	1	False		False	20	1	0	1			0	True	True	45	high_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_spell_fire_fireball	fireball	artillery_explosive	wh_main_spell_fire_fireball	shell_spin	1	low	300	10	88	30	30	0	1000	50	False	False	1.2	1.5	250	1	0	0	125	wh_main_spell_fire_fireball		wh_magic_fireball	1	True		False	0.9	1	0	250	wh_main_spell_fire_fireball		10	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh_main_spell_fire_fireball_upgraded	fireball	artillery_explosive	wh_main_spell_fire_fireball_upgraded	shell_spin	1	low	300	10	88	30	30	0	1300	75	False	False	1.5	1.5	250	1	0	0	175	wh_main_spell_fire_fireball		wh_magic_fireball	1.5	True		False	0.9	1	0	300	wh_main_spell_fire_fireball		10	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh_main_spell_fire_piercing_bolts_of_burning	arrow	small_arm_flaming	wh_main_spell_fire_piercing_bolts_of_burning	shell_spin	1	low	40	0	88	30	0	5	60	20	False	False	0.7	1.5	250	10	0	0	0	wh_main_spell_fire_piercing_bolts_of_burning		wh_magic_piercing_bolts_of_burning	1	False		False	10	1	0	25			5	True	True	45	very_low_magic	-1	False	False	False	True	1	False	False	True	False
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	arrow	small_arm_flaming	wh_main_spell_fire_piercing_bolts_of_burning_upgraded	shell_spin	1	low	40	0	88	30	0	5	80	30	False	False	0.7	1.5	250	10	0	0	0	wh_main_spell_fire_piercing_bolts_of_burning		wh_magic_piercing_bolts_of_burning	1	False		False	10	1	0	25			5	True	True	45	very_low_magic	-1	False	False	False	True	1	False	False	True	False
wh_main_spell_heavens_comet_of_casandora	fireball	artillery_explosive	wh_main_spell_heavens_comet_of_casandora	shell_spin	1	low	200	25	50	75	30	0	864	250	False	False	2	1.5	250	1	0	0	250	wh_main_spell_heavens_comet_of_casandora		wh_magic_comet_of_casandora	3.5	True		False	-1	1	0	1000			0	True	True	45	all	-1	False	False	False	True	1	False	False	True	True
wh_main_spell_heavens_comet_of_casandora_upgraded	fireball	artillery_explosive	wh_main_spell_heavens_comet_of_casandora_upgraded	shell_spin	1	low	200	25	50	75	30	0	864	320	False	False	2	1.5	250	1	0	0	300	wh_main_spell_heavens_comet_of_casandora		wh_magic_comet_of_casandora	3.5	True		False	-1	1	0	1000			0	True	True	45	all	-1	False	False	False	True	1	False	False	True	True
wh_main_spell_heavens_urannons_thunderbolt	artillery	artillery_explosive	wh_main_spell_heavens_urannons_thunderbolt	shell_spin	1	low	200	25	50	120	30	0	0	850	False	False	2	1.5	75	0.1	0	0	250	wh_main_spell_heavens_urannons_thunderbolt		wh_magic_urannons_thunderbolt	2	True		False	0.85	1	0	100			0	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh_main_spell_heavens_urannons_thunderbolt_upgraded	artillery	artillery_explosive	wh_main_spell_heavens_urannons_thunderbolt_upgraded	shell_spin	1	low	200	25	50	120	30	0	0	1350	False	False	2	1.5	75	0.1	0	0	350	wh_main_spell_heavens_urannons_thunderbolt		wh_magic_urannons_thunderbolt	2	True		False	0.85	1	0	100			0	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh_main_spell_light_shems_burning_gaze	musket	small_arm_flaming	wh_main_spell_light_shems_burning_gaze	shell_spin	5	low	250	10	88	60	10	5	0	325	False	False	0.25	1.5	50	0.1	0	0	0	wh_main_spell_light_shems_burning_gaze		wh_magic_burning_gaze	0.25	False		False	0.9	1	1	250	wh_main_magic_missile		1	True	True	25	medium_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_spell_light_shems_burning_gaze_upgraded	musket	small_arm_flaming	wh_main_spell_light_shems_burning_gaze_upgraded	shell_spin	5	low	250	10	88	60	10	5	0	400	False	False	0.25	1.5	50	0.1	0	0	0	wh_main_spell_light_shems_burning_gaze		wh_magic_burning_gaze	0.25	False		False	0.9	1	1	300	wh_main_magic_missile		1	True	True	25	medium_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_spell_lil_waaagh_vindictive_glare	musket	small_arm_flaming	wh_main_spell_lil_waaagh_vindictive_glare	shell_spin	5	low	250	10	88	60	10	10	700	25	False	False	0.25	1.5	50	0.1	125	0	0	wh_main_spell_lil_waaagh_vindictive_glare		wh_magic_vindictive_glare	0.25	False		False	0.9	1	1	250	wh_main_magic_missile		0	True	True	25	medium_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	musket	small_arm_flaming	wh_main_spell_lil_waaagh_vindictive_glare	shell_spin	10	low	250	10	88	60	10	10	1000	35	False	False	0.25	1.5	50	0.1	175	0	0	wh_main_spell_lil_waaagh_vindictive_glare		wh_magic_vindictive_glare	0.25	False		False	0.9	1	1	300	wh_main_magic_missile		0	True	True	25	medium_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_spell_metal_searing_doom	arrow	small_arm_flaming	wh_main_spell_metal_searing_doom	none	1	low	40	0	88	30	0	5	35	35	False	False	0.6	1.5	250	10	0	0	0	wh_main_spell_metal_searing_doom		wh_magic_searing_doom	1	False		False	20	1	0	50			0	True	True	45	very_low_magic	-1	False	False	False	True	1	False	False	True	False
wh_main_spell_metal_searing_doom_upgraded	arrow	small_arm_flaming	wh_main_spell_metal_searing_doom_upgraded	none	1	low	40	0	88	30	0	5	45	45	False	False	0.6	1.5	250	10	0	0	0	wh_main_spell_metal_searing_doom		wh_magic_searing_doom	1	False		False	20	1	0	50			0	True	True	45	very_low_magic	-1	False	False	False	True	1	False	False	True	False
wh_main_spell_vampires_gaze_of_nagash	musket	small_arm_flaming	wh_main_spell_vampires_gaze_of_nagash	shell_spin	5	low	250	10	88	60	10	10	0	300	False	False	0.5	1.5	50	0.1	0	0	0	wh_main_spell_vampires_gaze_of_nagash		wh_main_spell_vampires_gaze_of_nagash	0.25	False		False	0.9	1	1	1	wh_main_magic_missile		0	True	True	25	medium_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_spell_vampires_gaze_of_nagash_upgraded	musket	small_arm_flaming	wh_main_spell_vampires_gaze_of_nagash_upgraded	shell_spin	10	low	250	10	88	60	10	10	0	300	False	False	0.5	1.5	50	0.1	0	0	0	wh_main_spell_vampires_gaze_of_nagash		wh_main_spell_vampires_gaze_of_nagash	0.25	False		False	0.9	1	1	1	wh_main_magic_missile		0	True	True	25	medium_magic	-1	False	False	False	True	1	False	False	False	False
wh_main_unit_abilities_gyrobomber_bomb	artillery	artillery_explosive	wh_main_unit_abilities_gyrobomber_bomb	none	1	low	10	10	5	-1	5	0	45	65	False	True	0.3	40.5	2	6	0	0	75	wh_main_unit_abilities_gyrobomber_bomb		wh_copter_bomb	1.2	True		False	-1	1	0	10			0	False	False	45		-1	False	False	False	False	1	False	False	False	True
wh_main_unit_abilities_gyrocopter_grenade	artillery	artillery_explosive	wh_main_unit_abilities_gyrocopter_grenade	none	1	low	10	10	5	-1	5	0	34	36	False	True	0.2	40.5	2	2	0	0	0	wh_main_unit_abilities_gyrocopter_grenade		wh_copter_grenade	1	True		False	-1	1	0	10			0	False	False	45		-1	False	False	False	False	1	False	False	False	True
wh_nor_javelin_heavy	javelin	small_arm_default		none	1	dual_low_fixed	85	0	75	40	10	0	18	8	False	False	0.1	12.3	40	2	0	0	13	wh_chs_javelin		wh_javelin	-1	False		False	-1	1	0	5			0	False	True	50	low	300	False	False	False	False	1	False	False	False	False
wh_nor_throwing_axe	axe	small_arm_default		axe_spin	1	dual_low_fixed	65	0	60	32	10	0	6	25	False	False	0.12	12.9	35	1.9	0	0	0	wh_chs_throwing_axe		wh_throwing_axe	-1	False		False	-1	1	0	6			0	False	True	45	low	140	False	False	False	False	1	False	False	False	False
wh_pro04_bst_cygor_boulder_ror	artillery	artillery_default	wh_pro04_bst_cygor_boulder_explosion_ror	shell_spin	1	low	340	10	60	68	20	0	170	200	False	False	2	17.1	320	45	0	0	50	wh_bst_cygor_boulder		wh_catapult_rock_normal	2.5	True		False	-1	1	0	340			0	True	True	45	medium	700	False	False	False	False	1	False	False	False	False
wh_pro04_chs_hellcannon_blast_ror	artillery	artillery_default	wh_pro04_chs_hellcannon_ror	none	1	low	425	30	60	55	30	0	160	250	False	False	0.2	12.6	275	20	0	0	0	wh_chs_hellcannon_blast	wh_main_unit_contact_overhead_morale	wh_hell_cannon_soul	1.3	True		False	5	1	0	200	wh_chs_hellcannon	hellcannon	0	True	True	45	low	700	False	False	False	True	1	False	False	False	False
wh_tower_brt_arrow	arrow	small_arm_default		none	1	dual_low_fixed	300	0	88	67	10	0	150	75	False	False	0.1	15	225	30	0	0	0	wh_brt_longbow_arrow_tower		wh_bow_arrow_normal	-1	True		False	-1	3	1	8			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_brt_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	350	0	88	67	10	0	200	75	False	False	0.1	15	225	30	0	0	0	wh_brt_longbow_arrow_tower_improved		wh_bow_arrow_normal	-1	True		False	-1	3	1	8			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_brt_blessed_stone	artillery	artillery_default	wh_main_tower_brt_blessed_stone_explosion	grenade_spin	1	low	400	0	88	67	10	1.25	600	100	False	False	0.1	15	225	90	0	0	0	wh_brt_blessed_stone_tower		wh_tower_blessed_stone	1	True		False	-1	1	0	200			0	False	True	45	high	-1	False	False	False	False	1	False	False	True	True
wh_tower_brt_carcass	artillery	artillery_poison	wh_main_tower_brt_carcass_explosion	grenade_spin	1	low	450	0	88	67	10	1.25	750	100	False	False	0.1	15	225	90	0	0	0	wh_brt_carcass_tower		wh_carcass	1	True		False	-1	1	0	200			0	True	True	45	low	-1	False	False	False	False	1	False	False	True	True
wh_tower_dwf_bullet	musket	small_arm_default		none	1	low	300	0	88	67	10	0	150	75	False	False	0.1	15	225	30	0	0	0	wh_dwf_rifle_bullet_tower		wh_bullet	-1	True		False	-1	3	1	12			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
