audio_metadata_tag_entity_overrides_tables
0
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Pain				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Pain		Campaign_Individual_Vocalisation_Elf_Male_Pain	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Pain		Campaign_Individual_Vocalisation_Elf_Male_Pain	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Pull_Push				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Push_Pull	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Push_Pull	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Roar				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Scream		Campaign_Individual_Vocalisation_Elf_Male_Scream	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Scream		Campaign_Individual_Vocalisation_Elf_Male_Scream	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Scream				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Scream		Campaign_Individual_Vocalisation_Elf_Male_Scream	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Scream		Campaign_Individual_Vocalisation_Elf_Male_Scream	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Death	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Death	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_High_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Death	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_High_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Death	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Death		Campaign_Individual_Vocalisation_Elf_Female_Death	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Death		Campaign_Individual_Vocalisation_Elf_Female_Death	
wh_human_female_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Human_Female_Death		Campaign_Individual_Vocalisation_Human_Female_Death	
wh_vampire_female	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Vampire_Female_Death		Campaign_Individual_Vocalisation_Vampire_Female_Death	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Vampire_Female_Death		Campaign_Individual_Vocalisation_Vampire_Female_Death	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Idle_Melee_Swing	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Idle_Melee_Swing	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Idle_Melee_Swing	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Idle_Melee_Swing	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Idle_Melee_Swing	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Idle_Melee_Swing	
wh_human_female_LH	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Human_Female_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Human_Female_Idle_Melee_Swing	
wh_vampire_female	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Female_Idle_Melee_Swing	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Idle_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Female_Idle_Melee_Swing	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Idle_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Idle_Scream	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Idle_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Idle_Scream	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Idle_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Idle_Scream	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Idle_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Idle_Scream	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Elf_Female_Idle_Scream		Campaign_Individual_Vocalisation_Elf_Female_Idle_Scream	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Elf_Female_Idle_Scream		Campaign_Individual_Vocalisation_Elf_Female_Idle_Scream	
wh_human_female_LH	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Human_Female_Idle_Scream		Campaign_Individual_Vocalisation_Human_Female_Idle_Scream	
wh_vampire_female	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Vampire_Female_Idle_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Idle_Scream	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Idle_Scream	Battle_Individual_Vocalisation_Vampire_Female_Idle_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Idle_Scream	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Jump		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Jump	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Jump		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Jump	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Elf_Female_High_Default_Jump		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Jump	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Elf_Female_High_Default_Jump		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Jump	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Elf_Female_Jump		Campaign_Individual_Vocalisation_Elf_Female_Jump	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Elf_Female_Jump		Campaign_Individual_Vocalisation_Elf_Female_Jump	
wh_human_female_LH	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Human_Female_Jump		Campaign_Individual_Vocalisation_Human_Female_Jump	
wh_vampire_female	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Vampire_Female_Jump		Campaign_Individual_Vocalisation_Vampire_Female_Jump	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Jump	Battle_Individual_Vocalisation_Vampire_Female_Jump		Campaign_Individual_Vocalisation_Vampire_Female_Jump	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Land		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Land	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Land		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Land	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Elf_Female_High_Default_Land		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Land	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Elf_Female_High_Default_Land		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Land	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Elf_Female_Land		Campaign_Individual_Vocalisation_Elf_Female_Land	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Elf_Female_Land		Campaign_Individual_Vocalisation_Elf_Female_Land	
wh_human_female_LH	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Human_Female_Land		Campaign_Individual_Vocalisation_Human_Female_Land	
wh_vampire_female	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Vampire_Female_Land		Campaign_Individual_Vocalisation_Vampire_Female_Land	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Land	Battle_Individual_Vocalisation_Vampire_Female_Land		Campaign_Individual_Vocalisation_Vampire_Female_Land	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Death		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Death	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Death		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Death	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Death		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Death	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Death		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Death	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Elf_Female_Death		Campaign_Individual_Vocalisation_Elf_Female_Death	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Elf_Female_Death		Campaign_Individual_Vocalisation_Elf_Female_Death	
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Human_Female_Death		Campaign_Individual_Vocalisation_Human_Female_Death	
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Vampire_Female_Death		Campaign_Individual_Vocalisation_Vampire_Female_Death	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Death	Battle_Individual_Vocalisation_Vampire_Female_Death		Campaign_Individual_Vocalisation_Vampire_Female_Death	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Melee_Swing	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Melee_Swing	
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Human_Female_Melee_Swing		Campaign_Individual_Vocalisation_Human_Female_Melee_Swing	
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Human_Female_Pain		Campaign_Individual_Vocalisation_Human_Female_Pain	
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Pain	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Human_Female_Scream		Campaign_Individual_Vocalisation_Human_Female_Scream	
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Roar	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_human_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Human_Female_Scream		Campaign_Individual_Vocalisation_Human_Female_Scream	
wh_vampire_female	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Matched_Scream	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Melee_Swing	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Melee_Swing	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Melee_Swing	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Elf_Female_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Female_Melee_Swing	
wh_human_female_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Human_Female_Melee_Swing		Campaign_Individual_Vocalisation_Human_Female_Melee_Swing	
wh_vampire_female	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Melee_Swing	Battle_Individual_Vocalisation_Vampire_Female_Melee_Swing		Campaign_Individual_Vocalisation_Vampire_Female_Melee_Swing	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Pain	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Pain	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Elf_Female_Pain		Campaign_Individual_Vocalisation_Elf_Female_Pain	
wh_human_female_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Human_Female_Pain		Campaign_Individual_Vocalisation_Human_Female_Pain	
wh_vampire_female	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Pain	Battle_Individual_Vocalisation_Vampire_Female_Pain		Campaign_Individual_Vocalisation_Vampire_Female_Pain	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Push_Pull	
