land_units_tables
43
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
10	wh2_main_body_55	2100	cavalry	50	com	13	71	wh_dlc04_unit_long_text_emp_volkmar_the_grim	wh_dlc04_emp_cha_volkmar_the_grim_2	hu1_volkmar_hr1_warhorse_staff_and_hammer	wh_main_infantry_standard_hero_blood	49	49	80	5291	wh_main_emp_mnt_warhorse_360	0		1	wh_dlc04_emp_hammer_volkmar		1	none	wh_dlc04_unit_short_text_emp_volkmar_the_grim	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest_immuneToPsych	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	8	large	0	0	0	25	0	0	15	0	mage	False	False	False
10	wh2_main_plate_120	2100	cavalry	50	com	13	71	wh_dlc04_unit_long_text_emp_volkmar_the_grim	wh_dlc04_emp_cha_volkmar_the_grim_3	hu1_volkmar_hr1_warhorse_staff_and_hammer	wh_main_infantry_standard_hero_blood	49	49	80	5500	wh_main_emp_mnt_warhorse_barded_hero	0		1	wh_dlc04_emp_hammer_volkmar		1	none	wh_dlc04_unit_short_text_emp_volkmar_the_grim	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest_immuneToPsych	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1	8	large	0	0	0	25	0	0	15	0	mage	False	False	False
10	wh_main_body_0	2100	inf_melee	24	inf_mel	1	1	wh_dlc04_unit_long_text_emp_flagellants	wh_dlc04_emp_inf_flagellants_0	hu1_empire_dual_hammer	wh_dlc04_infantry_flagellants_blood_dismembers	30	10	100	60		0		0	wh_dlc04_emp_mace		7	none	wh_dlc04_unit_short_text_emp_flagellants	wh_main_infantry_rabble	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest_unbreakable	60	80	0	False	vo_sel_empire_flagellents	vo_sel_generic	vo_sel_generic_short	1	10	small	0	0	0	0	0	4	0	0	melee	False	False	False
10	wh2_main_leather_30	2100	inf_ranged	16	inf_mis	12	50	wh_dlc04_unit_long_text_emp_free_company_militia	wh_dlc04_emp_inf_free_company_militia_0	hu1_empire_sword_and_pistol	wh_dlc04_infantry_free_company_blood_dismembers	28	29	55	60		0		0	wh_dlc04_emp_free_company_sword	wh_dlc04_emp_free_company_pistol	6	none	wh_dlc04_unit_short_text_emp_free_company_militia	wh_main_infantry_rabble	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_encourage_hideForest_mountedFireMove	60	80	8	False	vo_sel_empire_free_company	vo_sel_empire_militia	vo_sel_generic_short	1	10	small	0	14	0	0	0	0	0	0	ranged	True	False	False
10	wh2_main_plate_110	2100	inf_melee	20	inf_mel	12	50	wh_main_unit_long_text_emp_state_troops	wh_dlc04_emp_inf_sigmars_sons_0	hu1_empire_sword_and_shield	wh_dlc04_infantry_sons_of_sigmar	41	43	80	78		0		0	wh_dlc04_emp_sigmars_sons_sword		7	wh_missile_block_50_metal	wh_dlc04_unit_short_text_emp_sigmars_sons	wh_main_infantry	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_hideForest_unbreakable	60	80	0	False	vo_sel_swordsmen	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	6	5	0	melee	False	False	False
33	wh2_main_chainmail_40	2100	inf_ranged	14	inf_mis	1	8	wh_main_unit_long_text_emp_state_troops	wh_dlc04_emp_inf_silver_bullets_0	hu1_empire_sword_rifle	wh_main_infantry_standard_light_blood_dismembers	34	32	65	72		0		0	wh_dlc04_emp_sword_silver_bullets	wh_dlc04_emp_rifle_silver_bullets	3	none	wh_dlc04_unit_short_text_emp_silver_bullets	wh_main_infantry_ranged	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_hideForest_stalk	60	80	10	False	vo_sel_handgunners	vo_sel_ranged	vo_sel_culture	1	10	small	0	22	0	0	0	4	5	0	ranged_stalkers_direct	True	False	False
33	wh2_main_leather_30	2100	inf_ranged	20	inf_mis	12	50	wh_dlc04_unit_long_text_emp_free_company_militia	wh_dlc04_emp_inf_stirlands_revenge_0	hu1_empire_sword_and_pistol	wh_dlc04_infantry_standard_fast_stirland_revenge	36	35	67	68		0		0	wh_dlc04_emp_stirlands_revenge_sword	wh_dlc04_emp_stirlands_pistol	7	none	wh_dlc04_unit_short_text_emp_stirlands_revenge	wh_main_infantry	placeholder	False	well_trained	A_blank_record			True	40	1500	0	wh_guerrilla_hideForest_footFireMove_immPsy	60	80	8	False	vo_sel_empire_stirlands_revenge	vo_sel_swordsmen	vo_sel_generic_short	1	10	small	0	15	0	0	0	4	4	0	ranged_stalkers	True	False	False
10	wh_main_body_0	2100	inf_melee	27	inf_mel	1	1	wh_dlc04_unit_long_text_emp_flagellants	wh_dlc04_emp_inf_tattersouls_0	hu1_empire_dual_hammer	wh_dlc04_infantry_flagellants_blood_dismembers	33	15	100	64		0		0	wh_dlc04_emp_mace_tattersouls		8	none	wh_dlc04_unit_short_text_emp_tattersouls	wh_main_infantry_rabble	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_unbreakable	60	80	0	False	vo_sel_empire_tattersouls	vo_sel_swordsmen	vo_sel_generic_short	1	10	small	0	0	0	10	0	5	0	0	melee	False	False	False
200	wh2_main_heavy_metal_65	2100	war_machine	18	chariot	9	50	wh_main_unit_long_text_emp_luminark_hysh	wh_dlc04_emp_veh_templehof_luminark_0	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_infantry_standard_blood_dismembers	36	18	70	4620	wh_emp_warhorse_armoured_luminark	0		2	wh_main_emp_luminark_temple	wh_test_templehof_luminark	1	none	wh_dlc04_unit_short_text_emp_templehof_luminark	wh_main_chariot	placeholder	False	well_trained	wh_main_emp_luminark_officer	wh_main_emp_luminark	wh_dlc04_emp_veh_templehof_luminark_0	True	40	1500	0	wh_encourage	60	80	10	False	vo_sel_empire_templehof_luminark	vo_sel_generic	vo_sel_generic_short	1	8	large	0	10	0	20	1	0	0	0	ranged_direct	False	False	False
10	wh_main_body_0	2100	cavalry	42	cav_mel	20	33	wh_main_unit_long_text_vmp_hexwraiths	wh_dlc04_vmp_cav_chillgheists_0	hu1_vampire_counts_hr1_warhorse_scythe	wh_main_cavalry_rider_standard_blood	36	32	42	64	wh_main_vmp_mnt_skeletal_steed_hexwraiths_red	0		60	wh_main_vmp_scythe_chillgheist		5	none	wh_dlc04_unit_short_text_vmp_chillgheists	wh_main_cavalry_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_stalk_fear_terror_guerrilla_hideForest_undead_fatigue_immune_immuneToPsych_ignore_forest_penalties	60	80	0	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	8	ethereal	0	-10	0	10	0	65	45	0	melee_flanker	False	False	False
10	wh2_main_chainmail_115	2100	cavalry	64	cav_shk	20	33	wh_main_unit_long_text_vmp_black_knights	wh_dlc04_vmp_cav_vereks_reavers_0	hu1_black_knights_hr1_skeletal_steed_lance_sword_shield	wh_main_cavalry_rider_standard_blood	33	34	60	146	wh_main_vmp_mnt_barded_skeletal_steed_reavers	0		60	wh_main_vmp_wightblade_reavers		5	wh_missile_block_50_wood	wh_dlc04_unit_short_text_vmp_vereks_reavers	wh_main_cavalry_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead_strider	60	80	0	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	8	large	0	0	0	12	0	6	30	0	melee_flanker_shock	False	False	False
10	wh2_main_body_15	2100	inf_melee	30	com	20	33	wh_dlc04_unit_long_text_vmp_helman_ghorst	wh_dlc04_vmp_cha_helman_ghorst_0	hu1_empire_staff_and_sword	wh_main_infantry_standard_hero_blood	36	40	64	4400		0		0	wh_main_vmp_staff_hero_kemmler		1	none	wh_dlc04_unit_short_text_vmp_helman_ghorst	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_default	1	10	small	0	0	0	15	0	0	15	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	34	com	20	33	wh_dlc04_unit_long_text_vmp_helman_ghorst	wh_dlc04_vmp_cha_helman_ghorst_1	hu1_empire_staff_and_sword	wh_main_infantry_standard_hero_blood	38	44	65	6050	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_main_vmp_staff_hero_ghorst_cart		1	none	wh_dlc04_unit_short_text_vmp_helman_ghorst	wh_main_chariot	placeholder	False	elite	wh_dlc04_vmp_corpse_cart_officer_helman	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_helman	True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	15	1	10	20	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	28	com	20	33	wh_main_unit_long_text_vmp_master_necromancer	wh_dlc04_vmp_cha_master_necromancer_1	hu1_empire_staff_and_sword	wh_main_infantry_standard_hero_blood	38	42	64	5720	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_main_vmp_staff_necro_lord		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	placeholder	False	elite	wh_dlc04_vmp_corpse_cart_officer_master_necromancer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart	True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	15	1	10	20	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	28	com	20	33	wh_main_unit_long_text_vmp_master_necromancer	wh_dlc04_vmp_cha_master_necromancer_2	hu1_empire_staff_and_sword	wh_main_infantry_standard_hero_blood	38	42	64	5720	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_main_vmp_staff_necro_lord		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	placeholder	False	elite	wh_dlc04_vmp_corpse_cart_officer_master_necromancer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_balefire	True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	15	1	10	20	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	28	com	20	33	wh_main_unit_long_text_vmp_master_necromancer	wh_dlc04_vmp_cha_master_necromancer_3	hu1_empire_staff_and_sword	wh_main_infantry_standard_hero_blood	38	42	64	5720	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_main_vmp_staff_necro_lord		1	none	wh_main_unit_short_text_vmp_master_necromancer	wh_main_chariot	placeholder	False	elite	wh_dlc04_vmp_corpse_cart_officer_master_necromancer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_lodestone	True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	15	1	10	20	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	24	com	20	33	wh_main_unit_long_text_vmp_necromancer	wh_dlc04_vmp_cha_necromancer_1	hu1_empire_staff_and_sword	wh_main_infantry_standard_hero_blood	34	40	60	5500	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_necromancer	wh_main_chariot	placeholder	False	elite	wh_dlc04_vmp_corpse_cart_officer_necromancer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart	True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	12	1	10	20	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	24	com	20	33	wh_main_unit_long_text_vmp_necromancer	wh_dlc04_vmp_cha_necromancer_2	hu1_empire_staff_and_sword	wh_main_infantry_standard_hero_blood	34	40	60	5500	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_necromancer	wh_main_chariot	placeholder	False	elite	wh_dlc04_vmp_corpse_cart_officer_necromancer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_balefire	True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	12	1	10	20	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	24	com	20	33	wh_main_unit_long_text_vmp_necromancer	wh_dlc04_vmp_cha_necromancer_3	hu1_empire_staff_and_sword	wh_main_infantry_standard_hero_blood	34	40	60	5500	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_main_vmp_staff_hero		1	none	wh_main_unit_short_text_vmp_necromancer	wh_main_chariot	placeholder	False	elite	wh_dlc04_vmp_corpse_cart_officer_necromancer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_lodestone	True	40	1500	0	wh_encourage_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	12	1	10	20	0	mage	False	False	False
10	wh2_main_body_15	2100	inf_melee	38	com	20	33	wh_dlc04_unit_long_text_vmp_strigoi_ghoul_king	wh_dlc04_vmp_cha_strigoi_ghoul_king_0	hu8_strigoi	wh_dlc04_vmp_strigoi_blood	52	46	60	6215		0		0	wh_dlc04_vmp_strigoi		1	none	wh_dlc04_unit_short_text_vmp_strigoi_ghoul_king	wh_main_infantry_rabble	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_undead_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_default	1	10	small	0	0	0	0	0	0	20	0	mage	False	False	False
10	wh2_main_body_15	2100	inf_melee	38	com	20	33	wh_dlc04_unit_long_text_vmp_strigoi_ghoul_king	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss	hu8_strigoi	wh_dlc04_vmp_strigoi_blood	53	40	60	13299		0		0	wh_dlc04_vmp_strigoi		1	none	wh_dlc04_unit_short_text_vmp_strigoi_ghoul_king	wh_main_infantry_rabble	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_undead_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_default	1	10	small	0	0	0	0	0	0	15	0	melee_cav_shock_highvalue	False	False	False
10	wh2_main_bone_80	2100	war_beast	48	com	20	33	wh_dlc04_unit_long_text_vmp_strigoi_ghoul_king	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	hu8_strigoi_bi2_terrorgheist_wb	wh_main_infantry_standard	48	42	60	6820	wh_dlc04_vmp_mnt_terrorgheist	0		1	wh_dlc04_vmp_strigoi_terrogheist		1	none	wh_dlc04_unit_short_text_vmp_strigoi_ghoul_king	wh_main_monster	placeholder	False	elite	wh_dlc04_vmp_cha_strigoi_ghoul_king_1			True	40	1500	0	wh_encourage_fear_terror_undead_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_default	1	0	large	0	0	0	0	0	5	25	0	mage	False	False	False
10	wh2_main_plate_95	2100	inf_melee	45	com	20	33	wh_dlc04_unit_long_text_vmp_vlad_von_carstein	wh_dlc04_vmp_cha_vlad_von_carstein_0	hu1_vlad_sword	wh_dlc04_vmp_vlad_von_carstein	58	50	60	5000		0		0	wh_main_vmp_sword_vlad		1	none	wh_dlc04_unit_short_text_vmp_vlad_von_carstein	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_undead_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_default	1	10	small	0	0	0	0	0	0	15	0	mage	False	False	False
10	wh2_main_body_10	2100	inf_melee	20	inf_mel	20	33	wh_main_unit_long_text_vmp_crypt_ghouls	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	hu8c_ghoul_club	wh_dlc04_vmp_inf_feaster_ghoul_blood_dismembers	35	35	50	61		0		0	wh_main_claws_feasters_ghouls		6	none	wh_dlc04_unit_short_text_vmp_feasters_in_the_dusk	wh_main_vmp_crypt_ghouls	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_guerilla_hideForest_undead_stalk	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	3	5	0	melee_stalkers	False	False	False
10	wh2_main_plate_70	2100	inf_melee	16	inf_mel	0	20	wh_main_unit_long_text_vmp_skeletons	wh_dlc04_vmp_inf_konigstein_stalkers_0	hu1_skeleton_sword_and_shield	wh_main_vmp_skeleton	25	32	49	62		0		0	wh_dlc04_vmp_sword_stalkers_poison		7	wh_missile_block_40_wood	wh_dlc04_unit_short_text_vmp_konigstein_stalkers	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	4	25	0	melee	False	False	False
10	wh2_main_plate_105	2100	inf_melee	20	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	wh_dlc04_vmp_inf_sternsmen_0	hu1_graveguard_sword_and_shield	wh_main_infantry_slow_dismembers	32	44	60	84		0		0	wh_main_vmp_wightblade_sternsmen		6	wh_missile_block_55_wood	wh_dlc04_unit_short_text_vmp_sternsmen	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead_chargeDeflector	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	10	0	5	30	0	melee	False	False	False
10	wh2_main_body_15	2100	inf_melee	17	inf_mel	20	33	wh_main_unit_long_text_vmp_zombies	wh_dlc04_vmp_inf_tithe_0	hu1_vampire_zombie_sword	wh_dlc04_infantry_tithe_zombie_blood_dismembers	23	12	52	80		0		0	wh_main_vmp_tithe_zombie		10	none	wh_dlc04_unit_short_text_vmp_tithe	wh2_main_inf_chaotic_formation_tight	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_undead_fatigue_res_expendable	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	15	20	0	melee	False	False	False
10	wh2_main_body_20	2100	inf_melee	60	inf_mel	20	33	wh_main_unit_long_text_vmp_vargheists	wh_dlc04_vmp_mon_devils_swartzhafen_0	hu8b_vargheist	wh_dlc04_vmp_devils_shwartzhafen	45	34	58	4000		0		0	wh_main_vmp_claws_shwartzhafen_devils		3	none	wh_dlc04_unit_short_text_vmp_devils_swartzhafen	wh_main_monstrous_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_guerrilla_undead_terror_fatigue_res	60	80	0	True	vo_sel_default	vo_sel_melee	vo_sel_culture	1	0	large	0	0	0	0	0	16	35	0	flying_melee_flanker	False	False	False
10	wh_main_body_0	2100	inf_melee	30	inf_mel	20	33	wh_main_unit_long_text_vmp_dire_wolves	wh_dlc04_vmp_mon_direpack_0	wf1_dire_wolf	wh_dlc04_monster_direpack_blood	35	24	48	385		0		0	wh_dlc04_vmp_wolf_fangs_direpack		6	none	wh_dlc04_unit_short_text_vmp_direpack	wh_main_war_beasts	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_guerrilla_hideForest_undead_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	25	20	0	melee_flanker	False	False	False
10	wh2_main_heavy_metal_65	2100	war_machine	56	chariot	9	50	wh_dlc04_unit_long_text_vmp_mortis_engine	wh_dlc04_vmp_veh_claw_of_nagash_0	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_infantry_standard	38	16	60	9505		0		0	wh_dlc04_vmp_mortis_nagash		1	none	wh_dlc04_unit_short_text_vmp_claw_of_nagash	wh_main_chariot	placeholder	False	trained	wh_dlc04_vmp_veh_claw_of_nagash_officer		wh_dlc04_vmp_veh_claw_of_nagash	True	40	1500	0	wh_encourage_fear_terror_undead_fatigue_immune	60	80	0	False	vo_sel_vampire_mortis_engine	vo_sel_generic	vo_sel_vampire_mortis_engine	1	8	large	0	0	0	10	1	20	25	0	melee_cav	False	True	False
10	wh2_main_leather_45	2100	war_machine	18	chariot	20	33	wh_dlc04_unit_long_text_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_0	hu1_empire_staff_and_sword	wh_main_infantry_standard	23	22	55	5500	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_dlc04_vmp_corpse_cart		1	none	wh_dlc04_unit_short_text_vmp_corpse_cart	wh_main_chariot	placeholder	False	trained	wh_dlc04_vmp_corpse_cart_officer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart	True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_vampire_corpse_cart	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	10	1	8	20	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	18	chariot	20	33	wh_dlc04_unit_long_text_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_1	hu1_empire_staff_and_sword	wh_main_infantry_standard	23	22	55	5500	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_dlc04_vmp_corpse_cart		1	none	wh_dlc04_unit_short_text_vmp_corpse_cart_balefile	wh_main_chariot	placeholder	False	trained	wh_dlc04_vmp_corpse_cart_officer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_balefire	True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_vampire_corpse_cart	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	10	1	8	20	0	mage	False	False	False
10	wh2_main_leather_45	2100	war_machine	18	chariot	20	33	wh_dlc04_unit_long_text_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_2	hu1_empire_staff_and_sword	wh_main_infantry_standard	23	22	55	5500	wh_dlc04_vmp_mnt_zombie_corpse_cart	0		4	wh_dlc04_vmp_corpse_cart		1	none	wh_dlc04_unit_short_text_vmp_corpse_cart_lodestone	wh_main_chariot	placeholder	False	trained	wh_dlc04_vmp_corpse_cart_officer	wh_dlc04_vmp_corpse_cart	wh_dlc04_vmp_veh_corpse_cart_lodestone	True	40	1500	0	wh_fear_hideForest_undead	60	80	0	False	vo_sel_vampire_corpse_cart	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	10	1	8	20	0	mage	False	False	False
10	wh2_main_heavy_metal_65	2100	war_machine	46	chariot	9	50	wh_dlc04_unit_long_text_vmp_mortis_engine	wh_dlc04_vmp_veh_mortis_engine_0	hu1_empire_hr1_warhorse_lance_sword_shield	wh_main_infantry_standard	36	15	60	9000		0		0	wh_dlc04_vmp_mortis_engine		1	none	wh_dlc04_unit_short_text_vmp_mortis_engine	wh_main_chariot	placeholder	False	trained	wh_dlc04_vmp_veh_mortis_engine_officer		wh_dlc04_vmp_veh_mortis_engine	True	40	1500	0	wh_encourage_fear_terror_undead_fatigue_immune	60	80	0	False	vo_sel_vampire_mortis_engine	vo_sel_generic	vo_sel_generic	1	8	large	0	0	0	10	1	16	25	0	melee_cav	False	False	False
10	wh2_main_plate_95	2100	inf_melee	40	com	20	33	wh_main_unit_long_text_brt_lord	wh_dlc05_brt_cha_armand_aquitaine_0	hu1_empire_sword_and_shield	wh_main_infantry_standard_hero_blood_dismembers	50	48	74	4785		0		0	wh_main_brt_sword_hero_lord		1	wh_missile_block_50_metal	wh_main_unit_short_text_brt_lord	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest_immuneToPsych	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	melee_highvalue	False	False	False
10	wh2_main_plate_100	2100	cavalry	75	com	20	33	wh_main_unit_long_text_brt_lord	wh_dlc05_brt_cha_armand_aquitaine_1	hu1_empire_hr1_warhorse_sword_and_shield	wh_main_infantry_standard_hero_blood_dismembers	52	48	74	4895	wh_main_brt_mnt_warhorse_barded	0		1	wh_main_brt_sword_hero_lord		1	wh_missile_block_50_metal	wh_main_unit_short_text_brt_lord	wh_main_cavalry_chaotic	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest_immuneToPsych	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	8	large	0	0	0	0	0	0	15	0	melee_cav_shock_highvalue	False	False	False
10	wh2_main_plate_85	2100	cavalry	85	com	20	33	wh_main_unit_long_text_brt_lord	wh_dlc05_brt_cha_armand_aquitaine_2	hu1_empire_hr1_pegasus_sword_and_shield	wh_main_infantry_standard_hero_blood_dismembers	52	48	74	5198	wh_main_brt_mnt_royal_pegasus	0		1	wh_main_brt_sword_hero_lord		1	wh_missile_block_50_metal	wh_main_unit_short_text_brt_lord	wh_main_monstrous_cavalry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_immuneToPsych	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	flying_melee_shock_highvalue	False	False	False
10	wh2_main_plate_85	2100	war_beast	90	com	20	33	wh_main_unit_long_text_brt_lord	wh_dlc05_brt_cha_armand_aquitaine_3	hu1_bretonnian_bc2b_hippogryph_wb_sword_shield	wh_main_infantry_standard_hero_blood_dismembers	50	45	74	5885	wh_main_brt_mnt_hippogryph_lords	0		1	wh_main_brt_hippogryph		1	wh_missile_block_50_metal	wh_main_unit_short_text_brt_lord	wh_main_monster	placeholder	False	elite	wh_dlc05_brt_cha_armand_aquitaine_3			True	40	1500	0	wh_encourage_fear_terror	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	flying_melee_shock_highvalue	False	False	False
10	wh2_main_leather_15	2100	inf_melee	60	com	20	33	wh_dlc05_unit_long_text_bst_morghur	wh_dlc05_bst_cha_morghur_0	hu6_gor_sword_and_claw_morghur	wh_dlc05_bst_cha_gor_hero_morghur_blood	50	46	75	7040		0		0	wh_dlc05_bst_morghur_claws		1	none	wh_dlc05_unit_short_text_bst_morghur	wh_main_infantry_large	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest_immuneToPsych_strider_fatigue_res	60	80	0	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	15	50	0	0	50	0	melee_highvalue	False	False	False
