unit_attributes_to_groups_junctions_tables
2
attribute	attribute_group
resist_heat	missile_cavalry_parthian_warm
resist_heat	missile_cavalry_warm
resist_heat	missile_infantry_warm
resist_heat	wh_cantRun_encourage_heatResist
resist_heat	wh_cantRun_heatResist
run_amok	elephant_indian
run_amok	elephants
scare_horse	camel
scare_horse	camel_missile
scare_horse	guard_dogs
scare_immune	elephant_indian
scare_immune	elephants
snipe	missile_infantry_stealth
snipe	wh_guerrilla_stalk_snipe_encourage_mountedFireMove
snipe	wh_guerrilla_stalk_snipe_mountedFireMove
stalk	melee_infantry_stealth
stalk	melee_infantry_stealth_cold
stalk	missile_infantry_stealth
stalk	wh2_encourage_immuneToPsych_mountedFireMove_stalk
stalk	wh2_encourage_stalk
stalk	wh_expendable_guerrilla_stalk
stalk	wh_fear_guerilla_hideForest_undead_stalk
stalk	wh_fear_hideForest_undead_stalk
stalk	wh_guerrilla_hideForest_immPsy_stalk
stalk	wh_guerrilla_hideForest_mountedFireMove_strider_stalk
stalk	wh_guerrilla_hideForest_stalk
stalk	wh_guerrilla_stalk
stalk	wh_guerrilla_stalk_immPsy
stalk	wh_guerrilla_stalk_mountedFireMove
stalk	wh_guerrilla_stalk_snipe_encourage_mountedFireMove
stalk	wh_guerrilla_stalk_snipe_mountedFireMove
stalk	wh_guerrilla_stalk_unbreakable
stalk	wh_hideForest_stalk
stalk	wh_stalk
unbreakable	artillery
unbreakable	wh2_encourage_fear_unbreakable
unbreakable	wh2_fear_rampage_unbreakable
unbreakable	wh_cantRun_unbreakable
unbreakable	wh_chargeReflectorVsL_encourage_hideForest_unbreakable
unbreakable	wh_chargeReflector_encourage_hideForest_unbreakable
unbreakable	wh_encourage_fear_hideForest_terror_guerrilla_deploy_unbreakable
unbreakable	wh_encourage_fear_hideForest_unbreakable_terror
unbreakable	wh_encourage_fear_hideForest_unbreakable_terror_undead
unbreakable	wh_encourage_fear_terror_unbreakable
unbreakable	wh_encourage_hideForest_mountedFireMove_unbreakable
unbreakable	wh_encourage_hideForest_unbreakable
unbreakable	wh_encourage_unbreakable
unbreakable	wh_fear_hideForest_undead_unbreakable
unbreakable	wh_fear_terror_hideForest_unbreakable_encourage
unbreakable	wh_fear_terror_unbreakable
unbreakable	wh_fear_terror_undead_unbreakable
unbreakable	wh_fear_unbreakable
unbreakable	wh_guerrilla_hideForest_mountedFireMove_unbreakable
unbreakable	wh_guerrilla_stalk_unbreakable
unbreakable	wh_hideForest_unbreakable
unbreakable	wh_hideForest_unbreakable_chargeReflectorVsL
undead	wh_berserk_fear_terror_undead
undead	wh_chargeReflectorVsL_fear_hideForest_undead
undead	wh_encourage_fear_hideForest_terror_undead
undead	wh_encourage_fear_hideForest_unbreakable_terror_undead
undead	wh_encourage_fear_hideForest_undead
undead	wh_encourage_fear_terror_undead
undead	wh_encourage_fear_undead
undead	wh_fear_guerilla_hideForest_undead_stalk
undead	wh_fear_guerrilla_hideForest_terror_undead
undead	wh_fear_guerrilla_hideForest_terror_undead_encourge
undead	wh_fear_guerrilla_hideForest_undead
undead	wh_fear_guerrilla_hideForest_undead_immPsy
undead	wh_fear_guerrilla_terror_undead
undead	wh_fear_guerrilla_undead
undead	wh_fear_guerrilla_undead_terror
undead	wh_fear_hideForest_terror_undead
undead	wh_fear_hideForest_undead
undead	wh_fear_hideForest_undead_chargeDeflector
undead	wh_fear_hideForest_undead_stalk
undead	wh_fear_hideForest_undead_unbreakable
undead	wh_fear_terror_undead
undead	wh_fear_terror_undead_unbreakable
undead	wh_fear_undead
